time,away_description,away_change,score,home_change,home_description
11:40.0, , ,0-0, ,D. Russell misses 3-pt jump shot from 25 ft
11:37.0,Defensive rebound by K. Porziņģis, ,0-0, , 
11:24.0,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by J. Brunson),+2,2-0, , 
11:10.0, , ,2-2,+2,K. Towns makes 2-pt layup from 4 ft (assist by M. Beasley)
10:51.0,K. Porziņģis misses 3-pt jump shot from 25 ft, ,2-2, , 
10:48.0,Offensive rebound by D. Finney-Smith, ,2-2, , 
10:46.0,T. Hardaway makes 2-pt jump shot from 17 ft (assist by D. Finney-Smith),+2,4-2, , 
10:36.0, , ,4-2, ,Personal foul by T. Hardaway (drawn by M. Beasley)
10:25.0, , ,4-2, ,D. Russell misses 2-pt jump shot from 7 ft
10:21.0,Defensive rebound by J. Brunson, ,4-2, , 
10:12.0,K. Porziņģis misses 2-pt jump shot from 14 ft, ,4-2, , 
10:09.0, , ,4-2, ,Defensive rebound by P. Beverley
9:58.0, , ,4-2, ,Turnover by P. Beverley (bad pass; steal by K. Porziņģis)
9:36.0,D. Powell makes 2-pt layup at rim (assist by D. Finney-Smith),+2,6-2, , 
9:24.0, , ,6-4,+2,J. Vanderbilt makes 2-pt dunk at rim (assist by P. Beverley)
9:14.0,K. Porziņģis misses 3-pt jump shot from 26 ft, ,6-4, , 
9:11.0, , ,6-4, ,Defensive rebound by D. Russell
9:08.0, , ,6-4, ,Personal foul by K. Porziņģis (drawn by J. Vanderbilt)
9:05.0, , ,6-4, ,Personal foul by D. Powell (drawn by K. Towns)
8:52.0, , ,6-6,+2,J. Vanderbilt makes 2-pt layup from 2 ft
8:34.0,Personal foul by J. Vanderbilt (drawn by K. Porziņģis), ,6-6, , 
8:23.0,Shooting foul by P. Beverley (drawn by J. Brunson), ,6-6, , 
8:23.0,J. Brunson makes free throw 1 of 2,+1,7-6, , 
8:23.0,J. Brunson makes free throw 2 of 2,+1,8-6, , 
8:09.0, , ,8-6, ,P. Beverley misses 3-pt jump shot from 25 ft
8:07.0,Defensive rebound by Team, ,8-6, , 
7:51.0,Turnover by D. Powell (step out of bounds), ,8-6, , 
