time,away_description,away_change,score,home_change,home_description
11:39.0, , ,0-0, ,L. Kornet misses 3-pt jump shot from 25 ft
11:36.0,Defensive rebound by J. Teague, ,0-0, , 
11:17.0,J. Teague misses 3-pt jump shot from 25 ft, ,0-0, , 
11:13.0, , ,0-0, ,Defensive rebound by D. Smith
10:55.0, , ,0-0, ,L. Kornet misses 2-pt layup from 2 ft (block by J. Teague)
10:52.0,Defensive rebound by D. Šarić, ,0-0, , 
10:43.0,J. Teague misses 2-pt jump shot from 11 ft, ,0-0, , 
10:40.0, , ,0-0, ,Defensive rebound by D. Jordan
10:32.0, , ,0-0, ,D. Smith misses 3-pt jump shot from 27 ft (block by J. Okogie)
10:28.0,Defensive rebound by A. Wiggins, ,0-0, , 
10:25.0,T. Gibson misses 2-pt layup from 2 ft, ,0-0, , 
10:23.0, , ,0-0, ,Defensive rebound by D. Jordan
10:17.0, , ,0-3,+3,D. Dotson makes 3-pt jump shot from 26 ft (assist by D. Smith)
9:59.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by J. Teague),+3,3-3, , 
9:30.0, , ,3-3, ,Turnover by Team (shot clock)
9:18.0,Turnover by J. Teague (bad pass; steal by D. Smith), ,3-3, , 
9:13.0, , ,3-3, ,K. Knox misses 2-pt layup from 3 ft (block by A. Wiggins)
9:11.0,Defensive rebound by J. Okogie, ,3-3, , 
8:59.0,Shooting foul by L. Kornet (drawn by D. Šarić), ,3-3, , 
8:59.0,D. Šarić makes free throw 1 of 2,+1,4-3, , 
8:59.0,D. Šarić makes free throw 2 of 2,+1,5-3, , 
8:46.0, , ,5-3, ,L. Kornet misses 3-pt jump shot from 26 ft
8:43.0,Defensive rebound by J. Okogie, ,5-3, , 
8:29.0,T. Gibson makes 2-pt jump shot from 13 ft,+2,7-3, , 
8:12.0, , ,7-5,+2,D. Dotson makes 2-pt jump shot from 19 ft
8:00.0,Shooting foul by K. Knox (drawn by A. Wiggins), ,7-5, , 
8:00.0,A. Wiggins makes free throw 1 of 2,+1,8-5, , 
8:00.0,A. Wiggins makes free throw 2 of 2,+1,9-5, , 
7:48.0, , ,9-5, ,D. Dotson misses 2-pt layup from 1 ft
7:45.0, , ,9-5, ,Offensive rebound by D. Dotson
7:42.0, , ,9-8,+3,D. Dotson makes 3-pt jump shot from 23 ft (assist by K. Knox)
7:32.0,J. Okogie misses 2-pt jump shot from 19 ft, ,9-8, , 
7:30.0, , ,9-8, ,Defensive rebound by L. Kornet
7:28.0, , ,9-11,+3,D. Dotson makes 3-pt jump shot from 27 ft (assist by D. Smith)
7:12.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by J. Teague),+3,12-11, , 
6:54.0, , ,12-11, ,Turnover by D. Dotson (lost ball; steal by A. Wiggins)
6:51.0,Shooting foul by L. Kornet (drawn by A. Wiggins), ,12-11, , 
6:51.0, , ,12-11, ,New York full timeout
6:51.0, , ,12-11, ,N. Vonleh enters the game for L. Kornet
6:51.0,A. Wiggins makes free throw 1 of 2,+1,13-11, , 
6:51.0,A. Wiggins misses free throw 2 of 2, ,13-11, , 
6:48.0,Offensive rebound by A. Wiggins, ,13-11, , 
6:40.0,J. Teague makes 2-pt jump shot from 14 ft (assist by T. Gibson),+2,15-11, , 
6:28.0, , ,15-11, ,Shooting foul by D. Šarić (drawn by D. Smith)
6:28.0, , ,15-11, ,D. Smith misses free throw 1 of 2
6:28.0, , ,15-11, ,Offensive rebound by Team
6:28.0, , ,15-12,+1,D. Smith makes free throw 2 of 2
6:13.0,A. Wiggins misses 2-pt jump shot from 14 ft (block by D. Jordan), ,15-12, , 
6:10.0, , ,15-12, ,Defensive rebound by K. Knox
6:06.0, , ,15-14,+2,D. Smith makes 2-pt dunk from 1 ft
5:54.0,T. Gibson misses 2-pt jump shot from 10 ft, ,15-14, , 
5:51.0, , ,15-14, ,Defensive rebound by D. Jordan
5:41.0, , ,15-16,+2,D. Jordan makes 2-pt layup at rim (assist by D. Smith)
