time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-0, ,C. Johnson misses 3-pt jump shot from 26 ft
11:40.0,Defensive rebound by D. Eubanks, ,0-0, , 
11:22.0,K. Johnson misses 3-pt jump shot from 27 ft, ,0-0, , 
11:18.0, , ,0-0, ,Defensive rebound by M. Bridges
11:07.0, , ,0-0, ,B. Biyombo misses 2-pt jump shot from 8 ft
11:05.0, , ,0-0, ,Offensive rebound by B. Biyombo
11:03.0, , ,0-2,+2,B. Biyombo makes 2-pt hook shot from 7 ft
10:50.0,D. Vassell misses 3-pt jump shot from 24 ft, ,0-2, , 
10:47.0, , ,0-2, ,Defensive rebound by C. Paul
10:39.0, , ,0-2, ,D. Booker misses 3-pt jump shot from 28 ft
10:36.0,Defensive rebound by D. Eubanks, ,0-2, , 
10:27.0,D. McDermott makes 2-pt jump shot from 20 ft (assist by T. Jones),+2,2-2, , 
10:07.0, , ,2-2, ,D. Booker misses 2-pt jump shot from 14 ft
10:05.0,Defensive rebound by D. Eubanks, ,2-2, , 
9:59.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by T. Jones),+3,5-2, , 
9:43.0, , ,5-4,+2,M. Bridges makes 2-pt layup from 2 ft (assist by C. Paul)
9:32.0,D. Eubanks misses 2-pt jump shot from 20 ft, ,5-4, , 
9:29.0, , ,5-4, ,Defensive rebound by B. Biyombo
9:25.0, , ,5-7,+3,D. Booker makes 3-pt jump shot from 28 ft (assist by C. Paul)
9:05.0,D. Vassell misses 2-pt jump shot from 20 ft, ,5-7, , 
9:01.0, , ,5-7, ,Defensive rebound by C. Johnson
8:55.0, , ,5-7, ,M. Bridges misses 3-pt jump shot from 25 ft
8:52.0,Defensive rebound by D. Vassell, ,5-7, , 
8:43.0,T. Jones makes 2-pt layup from 1 ft,+2,7-7, , 
8:29.0, , ,7-7, ,B. Biyombo misses 2-pt hook shot from 1 ft
8:27.0,Defensive rebound by D. Vassell, ,7-7, , 
8:23.0,T. Jones makes 2-pt layup from 1 ft (assist by D. Vassell),+2,9-7, , 
8:12.0, , ,9-7, ,Personal foul by T. Jones (drawn by C. Paul)
8:11.0, , ,9-7, ,D. Booker misses 2-pt jump shot from 12 ft
8:09.0, , ,9-7, ,Offensive rebound by B. Biyombo
8:09.0, , ,9-7, ,B. Biyombo misses 2-pt layup from 3 ft
8:08.0, , ,9-7, ,Offensive rebound by B. Biyombo
8:05.0, , ,9-7, ,Shooting foul by D. McDermott (drawn by B. Biyombo)
8:05.0, , ,9-7, ,B. Biyombo misses free throw 1 of 2
8:05.0, , ,9-7, ,Offensive rebound by Team
8:05.0, , ,9-8,+1,B. Biyombo makes free throw 2 of 2
7:54.0,Shooting foul by D. Booker (drawn by D. Vassell), ,9-8, , 
7:54.0,D. Vassell makes free throw 1 of 2,+1,10-8, , 
7:54.0,D. Vassell makes free throw 2 of 2,+1,11-8, , 
7:42.0, , ,11-8, ,C. Paul misses 2-pt jump shot from 10 ft
7:39.0,Defensive rebound by D. Eubanks, ,11-8, , 
7:30.0,D. McDermott misses 2-pt jump shot from 19 ft, ,11-8, , 
7:28.0, , ,11-8, ,Defensive rebound by B. Biyombo
7:20.0, , ,11-10,+2,D. Booker makes 2-pt jump shot from 1 ft
7:08.0,D. Vassell makes 3-pt jump shot from 27 ft (assist by T. Jones),+3,14-10, , 
6:55.0, , ,14-10, ,D. Booker misses 2-pt jump shot from 19 ft
6:52.0,Defensive rebound by K. Johnson, ,14-10, , 
6:46.0,K. Johnson misses 2-pt layup from 4 ft, ,14-10, , 
6:43.0, , ,14-10, ,Defensive rebound by B. Biyombo
6:40.0, , ,14-10, ,D. Booker misses 3-pt jump shot from 26 ft
6:37.0,Defensive rebound by K. Johnson, ,14-10, , 
6:14.0,T. Jones makes 2-pt jump shot from 14 ft (assist by D. McDermott),+2,16-10, , 
6:00.0, , ,16-13,+3,M. Bridges makes 3-pt jump shot from 26 ft (assist by C. Paul)
5:45.0,D. McDermott misses 3-pt jump shot from 27 ft, ,16-13, , 
5:42.0, , ,16-13, ,Defensive rebound by B. Biyombo
5:33.0, , ,16-13, ,Turnover by C. Paul (bad pass; steal by D. McDermott)
5:28.0,T. Jones makes 2-pt layup from 2 ft,+2,18-13, , 
5:28.0, , ,18-13, ,Phoenix full timeout
5:28.0,J. Landale enters the game for D. Eubanks, ,18-13, , 
5:28.0,J. Primo enters the game for T. Jones, ,18-13, , 
5:28.0,L. Walker enters the game for D. McDermott, ,18-13, , 
5:16.0, , ,18-15,+2,C. Johnson makes 2-pt jump shot from 13 ft (assist by C. Paul)
5:01.0,D. Vassell misses 2-pt jump shot from 17 ft, ,18-15, , 
4:57.0, , ,18-15, ,Defensive rebound by C. Paul
4:52.0, , ,18-17,+2,D. Booker makes 2-pt layup from 2 ft (assist by C. Paul)
4:34.0,L. Walker makes 2-pt layup from 2 ft,+2,20-17, , 
4:14.0, , ,20-17, ,D. Booker misses 2-pt jump shot from 14 ft
4:14.0,Defensive rebound by J. Landale, ,20-17, , 
4:02.0,J. Landale makes 2-pt layup from 1 ft (assist by L. Walker),+2,22-17, , 
3:48.0, , ,22-17, ,Shooting foul by J. Landale (drawn by B. Biyombo)
3:48.0, , ,22-17, ,B. Biyombo misses free throw 1 of 2
3:48.0, , ,22-17, ,Offensive rebound by Team
3:48.0,J. Hernangómez enters the game for D. Vassell, ,22-17, , 
3:48.0, , ,22-17, ,E. Payton enters the game for C. Johnson
3:48.0, , ,22-17, ,I. Wainright enters the game for C. Paul
3:48.0, , ,22-18,+1,B. Biyombo makes free throw 2 of 2
3:29.0,L. Walker misses 3-pt jump shot from 23 ft, ,22-18, , 
3:25.0, , ,22-18, ,Defensive rebound by M. Bridges
3:17.0, , ,22-18, ,Turnover by B. Biyombo (lost ball; steal by J. Hernangómez)
3:12.0,L. Walker misses 2-pt layup from 2 ft (block by B. Biyombo), ,22-18, , 
3:09.0,Offensive rebound by J. Hernangómez, ,22-18, , 
3:06.0,J. Primo makes 3-pt jump shot from 26 ft (assist by J. Hernangómez),+3,25-18, , 
2:54.0, , ,25-21,+3,I. Wainright makes 3-pt jump shot from 25 ft (assist by E. Payton)
