time,away_description,away_change,score,home_change,home_description
11:48.0, , ,0-2,+2,J. Teague makes 2-pt jump shot from 11 ft
11:21.0,J. Jackson makes 2-pt hook shot from 6 ft (assist by M. Conley),+2,2-2, , 
11:06.0, , ,2-2, ,A. Wiggins misses 2-pt jump shot from 21 ft
11:03.0,Defensive rebound by G. Temple, ,2-2, , 
10:49.0,Turnover by M. Gasol (lost ball; steal by R. Covington), ,2-2, , 
10:35.0, , ,2-2, ,K. Towns misses 2-pt hook shot from 7 ft (block by M. Gasol)
10:35.0,Defensive rebound by J. Jackson, ,2-2, , 
10:21.0,K. Anderson makes 2-pt layup from 1 ft (assist by M. Gasol),+2,4-2, , 
10:12.0, , ,4-2, ,J. Teague misses 2-pt jump shot from 17 ft
10:08.0,Defensive rebound by M. Gasol, ,4-2, , 
9:48.0,K. Anderson misses 3-pt jump shot from 23 ft, ,4-2, , 
9:45.0, , ,4-2, ,Defensive rebound by K. Towns
9:33.0, , ,4-2, ,Turnover by T. Gibson (lost ball; steal by M. Gasol)
9:28.0,Personal foul by K. Towns (drawn by G. Temple), ,4-2, , 
9:22.0,G. Temple misses 3-pt jump shot from 25 ft, ,4-2, , 
9:19.0, , ,4-2, ,Defensive rebound by K. Towns
9:10.0, , ,4-2, ,Turnover by A. Wiggins (bad pass; steal by K. Anderson)
9:04.0,J. Jackson misses 2-pt jump shot from 8 ft, ,4-2, , 
9:01.0, , ,4-2, ,Defensive rebound by K. Towns
8:52.0, , ,4-2, ,T. Gibson misses 2-pt jump shot from 5 ft
8:51.0,Defensive rebound by Team, ,4-2, , 
8:30.0,M. Conley misses 2-pt jump shot from 14 ft, ,4-2, , 
8:26.0,Offensive rebound by M. Gasol, ,4-2, , 
8:21.0,G. Temple misses 2-pt layup from 2 ft, ,4-2, , 
8:19.0, , ,4-2, ,Defensive rebound by K. Towns
8:12.0, , ,4-5,+3,R. Covington makes 3-pt jump shot from 22 ft (assist by J. Teague)
8:00.0,Turnover by K. Anderson (bad pass; steal by R. Covington), ,4-5, , 
7:53.0, , ,4-5, ,Turnover by J. Teague (bad pass; steal by K. Anderson)
7:49.0,M. Conley makes 2-pt layup from 2 ft (assist by K. Anderson),+2,6-5, , 
7:35.0, , ,6-5, ,Turnover by A. Wiggins (out of bounds lost ball)
7:27.0,Turnover by M. Conley (lost ball; steal by T. Gibson), ,6-5, , 
7:22.0, , ,6-7,+2,T. Gibson makes 2-pt dunk from 2 ft (assist by J. Teague)
7:02.0,K. Anderson makes 2-pt layup from 2 ft,+2,8-7, , 
