time,away_description,away_change,score,home_change,home_description
11:46.0,R. Barrett makes 2-pt layup from 3 ft,+2,2-0, , 
11:28.0, , ,2-0, ,J. Poeltl misses 2-pt layup from 2 ft
11:25.0,Defensive rebound by J. Randle, ,2-0, , 
11:22.0,Turnover by N. Noel (out of bounds lost ball), ,2-0, , 
11:05.0, , ,2-0, ,D. DeRozan misses 2-pt jump shot from 17 ft
11:02.0,Defensive rebound by N. Noel, ,2-0, , 
10:54.0,J. Randle misses 2-pt jump shot from 19 ft, ,2-0, , 
10:51.0, , ,2-0, ,Defensive rebound by D. Murray
10:47.0, , ,2-3,+3,T. Lyles makes 3-pt jump shot from 26 ft (assist by D. Murray)
10:23.0,J. Randle makes 2-pt jump shot from 8 ft,+2,4-3, , 
10:06.0, , ,4-5,+2,T. Lyles makes 2-pt jump shot from 13 ft (assist by D. DeRozan)
9:44.0,R. Bullock misses 3-pt jump shot from 31 ft, ,4-5, , 
9:41.0, , ,4-5, ,Defensive rebound by L. Walker
9:24.0, , ,4-5, ,Shooting foul by R. Barrett (drawn by L. Walker)
9:24.0, , ,4-6,+1,L. Walker makes free throw 1 of 3
9:24.0, , ,4-7,+1,L. Walker makes free throw 2 of 3
9:24.0, , ,4-7, ,L. Walker misses free throw 3 of 3
9:19.0,Defensive rebound by F. Ntilikina, ,4-7, , 
9:16.0, , ,4-7, ,Loose ball foul by D. Murray (drawn by F. Ntilikina)
9:08.0,F. Ntilikina makes 2-pt jump shot from 12 ft,+2,6-7, , 
8:49.0, , ,6-7, ,D. Murray misses 2-pt jump shot from 10 ft
8:47.0, , ,6-7, ,Offensive rebound by L. Walker
8:45.0, , ,6-7, ,L. Walker misses 3-pt jump shot from 22 ft
8:45.0,Defensive rebound by J. Randle, ,6-7, , 
8:37.0,R. Barrett misses 2-pt layup from 3 ft, ,6-7, , 
8:34.0,Offensive rebound by N. Noel, ,6-7, , 
8:33.0,J. Randle misses 3-pt jump shot from 26 ft, ,6-7, , 
8:29.0, , ,6-7, ,Defensive rebound by D. DeRozan
8:21.0, , ,6-10,+3,D. Murray makes 3-pt jump shot from 27 ft (assist by D. DeRozan)
8:04.0,J. Randle misses 3-pt jump shot from 25 ft, ,6-10, , 
8:02.0, , ,6-10, ,Defensive rebound by D. Murray
7:51.0, , ,6-12,+2,J. Poeltl makes 2-pt layup from 2 ft (assist by L. Walker)
7:46.0,New York full timeout, ,6-12, , 
7:36.0,Turnover by F. Ntilikina (bad pass; steal by D. Murray), ,6-12, , 
7:30.0, , ,6-12, ,D. Murray misses 3-pt jump shot from 25 ft
7:27.0,Defensive rebound by R. Barrett, ,6-12, , 
7:18.0,Turnover by J. Randle (bad pass; steal by D. DeRozan), ,6-12, , 
7:11.0, , ,6-12, ,L. Walker misses 3-pt jump shot from 23 ft
7:08.0,Defensive rebound by N. Noel, ,6-12, , 
6:56.0,Turnover by N. Noel (lost ball; steal by T. Lyles), ,6-12, , 
6:50.0, , ,6-12, ,T. Lyles misses 2-pt jump shot from 2 ft
6:40.0,Defensive rebound by J. Randle, ,6-12, , 
6:33.0,J. Randle makes 2-pt jump shot from 8 ft,+2,8-12, , 
6:17.0, , ,8-12, ,Shooting foul by N. Noel (drawn by J. Poeltl)
6:17.0, , ,8-13,+1,J. Poeltl makes free throw 1 of 2
6:17.0, , ,8-13, ,K. Johnson enters the game for T. Lyles
6:17.0, , ,8-13, ,P. Mills enters the game for D. Murray
6:17.0, , ,8-13, ,J. Poeltl misses free throw 2 of 2
6:12.0,Defensive rebound by J. Randle, ,8-13, , 
5:54.0,J. Randle misses 2-pt jump shot from 14 ft, ,8-13, , 
5:51.0, , ,8-13, ,Defensive rebound by D. DeRozan
5:41.0, , ,8-13, ,K. Johnson misses 2-pt jump shot from 3 ft
5:39.0,Defensive rebound by J. Randle, ,8-13, , 
5:33.0,J. Randle makes 2-pt hook shot from 3 ft,+2,10-13, , 
5:09.0, , ,10-15,+2,P. Mills makes 2-pt layup from 1 ft (assist by J. Poeltl)
4:55.0,R. Barrett misses 2-pt layup from 4 ft, ,10-15, , 
