time,away_description,away_change,score,home_change,home_description
11:37.0, , ,0-2,+2,M. Gortat makes 2-pt hook shot from 9 ft
11:21.0,J. Harden makes 2-pt layup from 2 ft (assist by C. Capela),+2,2-2, , 
11:05.0, , ,2-2, ,A. Bradley misses 2-pt layup from 2 ft (block by C. Capela)
11:02.0,Defensive rebound by J. Harden, ,2-2, , 
10:59.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),+2,4-2, , 
10:43.0, , ,4-4,+2,P. Beverley makes 2-pt jump shot from 10 ft
10:32.0,E. Gordon misses 2-pt layup from 2 ft, ,4-4, , 
10:29.0, , ,4-4, ,Defensive rebound by D. Gallinari
10:24.0, , ,4-4, ,Turnover by P. Beverley (out of bounds lost ball)
10:06.0,C. Capela misses 2-pt layup from 3 ft (block by M. Gortat), ,4-4, , 
10:02.0, , ,4-4, ,Defensive rebound by M. Gortat
10:00.0, , ,4-7,+3,D. Gallinari makes 3-pt jump shot from 23 ft (assist by P. Beverley)
9:47.0,E. Gordon makes 3-pt jump shot from 26 ft,+3,7-7, , 
9:28.0, , ,7-7, ,D. Gallinari misses 2-pt layup from 2 ft
9:28.0, , ,7-7, ,Offensive rebound by Team
9:28.0,Loose ball foul by J. Ennis (drawn by D. Gallinari), ,7-7, , 
9:24.0, , ,7-7, ,Offensive foul by D. Gallinari (drawn by J. Harden)
9:24.0, , ,7-7, ,Turnover by D. Gallinari (offensive foul)
9:14.0,J. Harden makes 2-pt layup from 2 ft,+2,9-7, , 
8:57.0, , ,9-7, ,T. Harris misses 2-pt layup from 3 ft (block by C. Capela)
8:56.0, , ,9-7, ,Offensive rebound by Team
8:53.0, , ,9-7, ,Personal foul by J. Ennis (drawn by D. Gallinari)
8:38.0, , ,9-7, ,D. Gallinari misses 3-pt jump shot from 26 ft
8:36.0,Defensive rebound by E. Gordon, ,9-7, , 
8:31.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by E. Gordon),+3,12-7, , 
8:14.0, , ,12-7, ,T. Harris misses 2-pt jump shot from 6 ft
8:12.0,Defensive rebound by E. Gordon, ,12-7, , 
8:08.0,E. Gordon misses 3-pt jump shot from 27 ft, ,12-7, , 
8:05.0, , ,12-7, ,Defensive rebound by A. Bradley
7:57.0, , ,12-7, ,D. Gallinari misses 2-pt jump shot from 20 ft
7:54.0,Defensive rebound by J. Harden, ,12-7, , 
7:43.0,J. Harden misses 3-pt jump shot from 27 ft, ,12-7, , 
7:40.0, , ,12-7, ,Defensive rebound by P. Beverley
7:31.0, , ,12-7, ,T. Harris misses 3-pt jump shot from 27 ft
7:27.0,Defensive rebound by C. Capela, ,12-7, , 
7:23.0,Personal foul by A. Bradley (drawn by J. Harden), ,12-7, , 
7:23.0,Houston full timeout, ,12-7, , 
7:23.0,C. Anthony enters the game for J. Ennis, ,12-7, , 
7:23.0,G. Green enters the game for P. Tucker, ,12-7, , 
7:05.0,G. Green misses 3-pt jump shot from 23 ft, ,12-7, , 
7:03.0,Offensive rebound by Team, ,12-7, , 
6:50.0,E. Gordon misses 2-pt layup from 2 ft, ,12-7, , 
6:48.0, , ,12-7, ,Defensive rebound by P. Beverley
6:41.0, , ,12-7, ,D. Gallinari misses 3-pt jump shot from 25 ft
6:37.0, , ,12-7, ,Offensive rebound by M. Gortat
6:37.0,G. Clark enters the game for E. Gordon, ,12-7, , 
6:37.0, , ,12-7, ,S. Gilgeous-Alexander enters the game for A. Bradley
6:28.0, , ,12-7, ,Shooting foul by G. Clark (drawn by T. Harris)
6:28.0, , ,12-8,+1,T. Harris makes free throw 1 of 2
6:28.0, , ,12-9,+1,T. Harris makes free throw 2 of 2
