time,away_description,away_change,score,home_change,home_description
11:48.0,K. Thompson misses 3-pt jump shot from 25 ft, ,0-0, , 
11:45.0,Offensive rebound by K. Looney, ,0-0, , 
11:37.0,D. Green misses 2-pt jump shot from 8 ft, ,0-0, , 
11:35.0, , ,0-0, ,Defensive rebound by D. Finney-Smith
11:24.0, , ,0-0, ,L. Dončić misses 3-pt jump shot from 22 ft
11:20.0,Defensive rebound by S. Curry, ,0-0, , 
11:09.0,K. Looney misses 2-pt layup from 2 ft, ,0-0, , 
11:07.0, , ,0-0, ,Defensive rebound by L. Dončić
10:54.0, , ,0-0, ,J. Brunson misses 2-pt jump shot from 5 ft
10:52.0,Defensive rebound by K. Looney, ,0-0, , 
10:43.0,D. Green misses 3-pt jump shot from 24 ft, ,0-0, , 
10:40.0, , ,0-0, ,Defensive rebound by L. Dončić
10:29.0, , ,0-2,+2,J. Brunson makes 2-pt jump shot from 5 ft
10:29.0, , ,0-2, ,Shooting foul by S. Curry (drawn by J. Brunson)
10:29.0, , ,0-3,+1,J. Brunson makes free throw 1 of 1
10:16.0,K. Looney makes 2-pt layup from 3 ft (assist by S. Curry),+2,2-3, , 
10:16.0,Shooting foul by L. Dončić (drawn by K. Looney), ,2-3, , 
10:16.0,K. Looney misses free throw 1 of 1, ,2-3, , 
10:14.0, , ,2-3, ,Defensive rebound by L. Dončić
9:56.0, , ,2-3, ,L. Dončić misses 2-pt jump shot from 13 ft
9:52.0,Defensive rebound by D. Green, ,2-3, , 
9:44.0,A. Wiggins makes 2-pt jump shot from 10 ft,+2,4-3, , 
9:33.0, , ,4-3, ,J. Brunson misses 3-pt jump shot from 25 ft
9:30.0,Defensive rebound by S. Curry, ,4-3, , 
9:24.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),+2,6-3, , 
8:58.0, , ,6-3, ,L. Dončić misses 2-pt jump shot from 4 ft
8:57.0,Defensive rebound by K. Looney, ,6-3, , 
8:54.0,A. Wiggins misses 2-pt layup from 2 ft, ,6-3, , 
8:48.0,Offensive rebound by A. Wiggins, ,6-3, , 
8:48.0,A. Wiggins misses 2-pt layup at rim, ,6-3, , 
8:47.0, , ,6-3, ,Defensive rebound by R. Bullock
8:42.0, , ,6-6,+3,D. Finney-Smith makes 3-pt jump shot from 22 ft (assist by J. Brunson)
8:21.0,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),+3,9-6, , 
8:06.0, , ,9-6, ,Shooting foul by K. Thompson (drawn by L. Dončić)
8:06.0, , ,9-6, ,L. Dončić misses free throw 1 of 2
8:06.0, , ,9-6, ,Offensive rebound by Team
8:06.0, , ,9-7,+1,L. Dončić makes free throw 2 of 2
7:51.0,D. Green makes 2-pt jump shot from 6 ft (assist by K. Looney),+2,11-7, , 
7:30.0, , ,11-7, ,Turnover by L. Dončić (bad pass; steal by S. Curry)
7:18.0,S. Curry misses 2-pt layup from 5 ft, ,11-7, , 
7:17.0, , ,11-7, ,Defensive rebound by L. Dončić
7:03.0, , ,11-10,+3,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić)
6:45.0,Shooting foul by D. Finney-Smith (drawn by K. Looney), ,11-10, , 
6:45.0, , ,11-10, ,Dallas full timeout
6:45.0, , ,11-10, ,M. Kleber enters the game for D. Powell
6:45.0,K. Looney makes free throw 1 of 2,+1,12-10, , 
6:45.0,K. Looney misses free throw 2 of 2, ,12-10, , 
6:43.0, , ,12-10, ,Defensive rebound by M. Kleber
6:32.0, , ,12-13,+3,M. Kleber makes 3-pt jump shot from 23 ft (assist by R. Bullock)
6:14.0,S. Curry makes 2-pt jump shot from 7 ft,+2,14-13, , 
6:02.0,Violation by Team (kicked ball), ,14-13, , 
5:56.0, , ,14-13, ,R. Bullock misses 3-pt jump shot from 25 ft
5:54.0,Defensive rebound by Team, ,14-13, , 
5:54.0, , ,14-13, ,S. Dinwiddie enters the game for J. Brunson
5:54.0, , ,14-13, ,F. Ntilikina enters the game for R. Bullock
5:37.0,A. Wiggins makes 2-pt jump shot from 19 ft,+2,16-13, , 
5:18.0, , ,16-16,+3,M. Kleber makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie)
4:55.0,K. Thompson misses 2-pt jump shot from 21 ft, ,16-16, , 
4:53.0, , ,16-16, ,Defensive rebound by S. Dinwiddie
4:38.0, , ,16-18,+2,L. Dončić makes 2-pt layup from 2 ft (assist by F. Ntilikina)
4:29.0,K. Thompson misses 3-pt jump shot from 25 ft, ,16-18, , 
4:28.0, , ,16-18, ,Defensive rebound by D. Finney-Smith
4:12.0, , ,16-18, ,Shooting foul by D. Green (drawn by L. Dončić)
4:12.0, , ,16-19,+1,L. Dončić makes free throw 1 of 2
4:12.0,Golden State full timeout, ,16-19, , 
4:12.0,J. Kuminga enters the game for K. Looney, ,16-19, , 
4:12.0,J. Poole enters the game for K. Thompson, ,16-19, , 
4:12.0, , ,16-19, ,R. Bullock enters the game for D. Finney-Smith
4:12.0, , ,16-19, ,L. Dončić misses free throw 2 of 2
4:08.0,Defensive rebound by J. Kuminga, ,16-19, , 
3:55.0,Shooting foul by M. Kleber (drawn by J. Kuminga), ,16-19, , 
3:55.0,J. Kuminga makes free throw 1 of 2,+1,17-19, , 
3:55.0,J. Kuminga makes free throw 2 of 2,+1,18-19, , 
3:36.0, , ,18-19, ,M. Kleber misses 3-pt jump shot from 23 ft
3:33.0,Defensive rebound by S. Curry, ,18-19, , 
3:21.0,S. Curry misses 2-pt hook shot from 4 ft, ,18-19, , 
3:18.0, , ,18-19, ,Defensive rebound by F. Ntilikina
3:10.0, , ,18-19, ,L. Dončić misses 2-pt layup from 3 ft
3:08.0,Defensive rebound by A. Wiggins, ,18-19, , 
3:04.0,Shooting foul by M. Kleber (drawn by J. Kuminga), ,18-19, , 
3:04.0,J. Kuminga makes free throw 1 of 2,+1,19-19, , 
3:04.0, , ,19-19, ,D. Finney-Smith enters the game for M. Kleber
3:04.0,J. Kuminga misses free throw 2 of 2, ,19-19, , 
3:02.0, , ,19-19, ,Defensive rebound by L. Dončić
2:43.0, , ,19-19, ,D. Finney-Smith misses 2-pt hook shot from 6 ft
2:41.0,Defensive rebound by D. Green, ,19-19, , 
2:27.0,Turnover by D. Green (bad pass), ,19-19, , 
2:14.0, , ,19-22,+3,R. Bullock makes 3-pt jump shot from 25 ft (assist by L. Dončić)
2:03.0,A. Wiggins misses 3-pt jump shot from 25 ft, ,19-22, , 
2:00.0, , ,19-22, ,Defensive rebound by S. Dinwiddie
1:49.0, , ,19-22, ,L. Dončić misses 3-pt jump shot from 26 ft
1:45.0,Defensive rebound by D. Green, ,19-22, , 
1:38.0,Personal foul by F. Ntilikina (drawn by S. Curry), ,19-22, , 
1:38.0,S. Curry misses free throw 1 of 2, ,19-22, , 
1:38.0,Offensive rebound by Team, ,19-22, , 
1:38.0,K. Looney enters the game for D. Green, ,19-22, , 
1:38.0, , ,19-22, ,D. Powell enters the game for F. Ntilikina
1:38.0,S. Curry makes free throw 2 of 2,+1,20-22, , 
1:21.0, , ,20-25,+3,R. Bullock makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie)
1:00.0,J. Kuminga misses 3-pt jump shot from 25 ft, ,20-25, , 
0:58.0, , ,20-25, ,Defensive rebound by D. Powell
0:52.0, , ,20-25, ,Offensive foul by S. Dinwiddie (drawn by A. Wiggins)
0:52.0, , ,20-25, ,Turnover by S. Dinwiddie (offensive foul)
0:45.0,Personal foul by R. Bullock (drawn by S. Curry), ,20-25, , 
0:45.0,S. Curry makes free throw 1 of 2,+1,21-25, , 
0:45.0,S. Curry makes free throw 2 of 2,+1,22-25, , 
0:31.0, , ,22-28,+3,L. Dončić makes 3-pt jump shot from 30 ft
0:10.0,S. Curry makes 2-pt jump shot from 13 ft,+2,24-28, , 
0:01.0, , ,24-28, ,Turnover by L. Dončić (back court)
0:01.0,K. Thompson enters the game for J. Kuminga, ,24-28, , 
0:00.0,K. Thompson misses 3-pt jump shot from 26 ft, ,24-28, , 
0:00.0,Offensive rebound by Team, ,24-28, , 
11:54.0, , ,24-28, ,D. Bertāns misses 3-pt jump shot from 26 ft
11:50.0,Defensive rebound by J. Kuminga, ,24-28, , 
11:40.0,J. Poole makes 3-pt jump shot from 26 ft,+3,27-28, , 
11:27.0, , ,27-28, ,Shooting foul by J. Poole (drawn by J. Brunson)
11:27.0, , ,27-29,+1,J. Brunson makes free throw 1 of 2
11:27.0, , ,27-29, ,J. Brunson misses free throw 2 of 2
11:25.0,Defensive rebound by J. Kuminga, ,27-29, , 
