time,away_description,away_change,score,home_change,home_description
11:42.0,W. Barton misses 3-pt jump shot from 24 ft, ,0-0, , 
11:39.0, , ,0-0, ,Defensive rebound by D. Sabonis
11:19.0, , ,0-2,+2,T. Warren makes 2-pt jump shot from 17 ft (assist by D. Sabonis)
11:04.0,G. Harris misses 3-pt jump shot from 23 ft, ,0-2, , 
11:02.0,Offensive rebound by G. Harris, ,0-2, , 
10:49.0,J. Murray misses 3-pt jump shot from 28 ft, ,0-2, , 
10:46.0, , ,0-2, ,Defensive rebound by J. Lamb
10:36.0, , ,0-4,+2,D. Sabonis makes 2-pt jump shot from 16 ft (assist by T. Warren)
10:20.0,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),+2,2-4, , 
10:03.0, , ,2-4, ,Shooting foul by N. Jokić (drawn by M. Turner)
10:03.0, , ,2-5,+1,M. Turner makes free throw 1 of 2
10:03.0, , ,2-6,+1,M. Turner makes free throw 2 of 2
9:46.0,Shooting foul by T. Warren (drawn by G. Harris), ,2-6, , 
9:46.0,G. Harris makes free throw 1 of 2,+1,3-6, , 
9:46.0,G. Harris makes free throw 2 of 2,+1,4-6, , 
9:25.0, , ,4-6, ,M. Turner misses 2-pt jump shot from 12 ft
9:22.0,Defensive rebound by N. Jokić, ,4-6, , 
9:02.0,P. Millsap makes 2-pt jump shot from 14 ft (assist by G. Harris),+2,6-6, , 
8:45.0, , ,6-8,+2,J. Lamb makes 2-pt jump shot from 16 ft (assist by A. Holiday)
8:32.0,P. Millsap misses 3-pt jump shot from 27 ft, ,6-8, , 
8:29.0,Offensive rebound by P. Millsap, ,6-8, , 
8:26.0,Turnover by P. Millsap (bad pass; steal by J. Lamb), ,6-8, , 
8:20.0, , ,6-11,+3,T. Warren makes 3-pt jump shot from 24 ft (assist by A. Holiday)
8:03.0,Turnover by G. Harris (lost ball; steal by D. Sabonis), ,6-11, , 
7:46.0, , ,6-13,+2,A. Holiday makes 2-pt layup from 1 ft (assist by D. Sabonis)
7:45.0,Denver full timeout, ,6-13, , 
7:26.0,N. Jokić misses 2-pt jump shot from 17 ft, ,6-13, , 
7:24.0, , ,6-13, ,Defensive rebound by M. Turner
7:12.0, , ,6-16,+3,T. Warren makes 3-pt jump shot from 23 ft (assist by M. Turner)
7:00.0,Personal foul by M. Turner (drawn by N. Jokić), ,6-16, , 
6:52.0,W. Barton misses 3-pt jump shot from 27 ft, ,6-16, , 
6:48.0, , ,6-16, ,Defensive rebound by M. Turner
6:42.0, , ,6-16, ,Turnover by A. Holiday (lost ball; steal by P. Millsap)
6:37.0,Shooting foul by A. Holiday (drawn by P. Millsap), ,6-16, , 
6:37.0,P. Millsap makes free throw 1 of 2,+1,7-16, , 
6:37.0,P. Millsap makes free throw 2 of 2,+1,8-16, , 
6:22.0, , ,8-18,+2,M. Turner makes 2-pt dunk from 2 ft (assist by J. Lamb)
6:02.0,J. Murray makes 2-pt jump shot from 10 ft (assist by W. Barton),+2,10-18, , 
5:46.0, , ,10-21,+3,J. Lamb makes 3-pt jump shot from 28 ft (assist by A. Holiday)
5:29.0,Turnover by N. Jokić (bad pass; steal by T. Warren), ,10-21, , 
5:23.0, , ,10-24,+3,J. Lamb makes 3-pt jump shot from 26 ft (assist by T. Warren)
5:20.0,Denver full timeout, ,10-24, , 
5:20.0,J. Grant enters the game for W. Barton, ,10-24, , 
5:20.0,M. Porter enters the game for P. Millsap, ,10-24, , 
5:20.0, , ,10-24, ,J. Holiday enters the game for D. Sabonis
5:05.0,J. Murray makes 3-pt jump shot from 23 ft (assist by J. Grant),+3,13-24, , 
4:51.0, , ,13-26,+2,M. Turner makes 2-pt layup from 1 ft (assist by A. Holiday)
4:51.0, , ,13-26, ,Shooting foul by N. Jokić (drawn by M. Turner)
4:51.0,M. Plumlee enters the game for N. Jokić, ,13-26, , 
4:51.0, , ,13-26, ,M. Turner misses free throw 1 of 1
4:49.0,Defensive rebound by M. Plumlee, ,13-26, , 
4:40.0,J. Murray makes 3-pt jump shot from 28 ft,+3,16-26, , 
4:40.0,Shooting foul by A. Holiday (drawn by J. Murray), ,16-26, , 
4:40.0, , ,16-26, ,T. McConnell enters the game for A. Holiday
4:40.0,J. Murray makes free throw 1 of 1,+1,17-26, , 
4:17.0, , ,17-26, ,Shooting foul by M. Porter (drawn by M. Turner)
4:17.0, , ,17-26, ,M. Turner misses free throw 1 of 2
4:17.0, , ,17-26, ,Offensive rebound by Team
4:17.0, , ,17-27,+1,M. Turner makes free throw 2 of 2
3:59.0,M. Porter makes 2-pt jump shot from 7 ft (assist by M. Plumlee),+2,19-27, , 
3:43.0, , ,19-29,+2,M. Turner makes 2-pt layup from 2 ft (assist by J. Lamb)
3:31.0,J. Grant misses 3-pt jump shot from 27 ft, ,19-29, , 
3:28.0, , ,19-29, ,Defensive rebound by M. Turner
3:20.0, , ,19-29, ,T. McConnell misses 2-pt jump shot from 11 ft
3:18.0,Defensive rebound by M. Porter, ,19-29, , 
3:13.0,G. Harris makes 2-pt layup from 3 ft,+2,21-29, , 
2:47.0, , ,21-29, ,M. Turner misses 3-pt jump shot from 27 ft
2:47.0, , ,21-29, ,Offensive rebound by T. Warren
2:47.0, , ,21-31,+2,T. Warren makes 2-pt layup from 3 ft
2:47.0, , ,21-31, ,Indiana full timeout
2:47.0,W. Barton enters the game for G. Harris, ,21-31, , 
2:47.0, , ,21-31, ,D. Sabonis enters the game for M. Turner
2:25.0,J. Grant makes 2-pt dunk from 2 ft (assist by M. Plumlee),+2,23-31, , 
2:08.0, , ,23-31, ,T. Warren misses 2-pt jump shot from 17 ft
2:05.0,Defensive rebound by M. Porter, ,23-31, , 
1:56.0,J. Grant makes 2-pt layup from 2 ft (assist by J. Murray),+2,25-31, , 
1:44.0, , ,25-31, ,J. Holiday misses 3-pt jump shot from 24 ft
1:40.0,Defensive rebound by J. Murray, ,25-31, , 
1:36.0,M. Porter misses 3-pt jump shot from 25 ft, ,25-31, , 
1:32.0,Offensive rebound by M. Plumlee, ,25-31, , 
1:31.0,M. Porter makes 2-pt jump shot from 8 ft,+2,27-31, , 
1:13.0, , ,27-33,+2,D. Sabonis makes 2-pt layup from 6 ft
0:54.0,J. Murray misses 2-pt jump shot from 17 ft, ,27-33, , 
0:51.0, , ,27-33, ,Defensive rebound by J. Holiday
0:39.0, , ,27-33, ,T. Warren misses 3-pt jump shot from 27 ft
0:37.0,Defensive rebound by M. Porter, ,27-33, , 
0:30.0,W. Barton misses 2-pt layup from 3 ft (block by D. Sabonis), ,27-33, , 
0:28.0, , ,27-33, ,Defensive rebound by T. Warren
0:28.0, , ,27-33, ,Personal take foul by M. Plumlee (drawn by J. Holiday)
0:28.0,M. Morris enters the game for J. Murray, ,27-33, , 
0:28.0, , ,27-33, ,G. Bitadze enters the game for J. Lamb
0:28.0, , ,27-33, ,D. McDermott enters the game for T. Warren
0:21.0, , ,27-35,+2,D. Sabonis makes 2-pt dunk from 2 ft (assist by T. McConnell)
0:04.0,Turnover by W. Barton (bad pass), ,27-35, , 
0:00.0, , ,27-37,+2,T. McConnell makes 2-pt layup from 2 ft (assist by D. Sabonis)
11:47.0, , ,27-37, ,D. Sabonis misses 2-pt layup from 1 ft
11:45.0,Defensive rebound by W. Barton, ,27-37, , 
11:32.0,M. Porter makes 3-pt jump shot from 27 ft (assist by M. Plumlee),+3,30-37, , 
11:19.0, , ,30-37, ,Turnover by D. McDermott (bad pass; steal by M. Plumlee)
11:14.0,M. Morris makes 2-pt layup from 2 ft (assist by W. Barton),+2,32-37, , 
10:47.0, , ,32-40,+3,J. Holiday makes 3-pt jump shot from 27 ft (assist by D. Sabonis)
10:27.0,J. Grant misses 2-pt layup from 2 ft, ,32-40, , 
10:25.0, , ,32-40, ,Defensive rebound by T. McConnell
10:15.0, , ,32-40, ,Shooting foul by W. Barton (drawn by G. Bitadze)
10:15.0, , ,32-40, ,G. Bitadze misses free throw 1 of 2
10:15.0, , ,32-40, ,Offensive rebound by Team
10:15.0, , ,32-41,+1,G. Bitadze makes free throw 2 of 2
10:01.0,W. Barton misses 2-pt layup from 1 ft, ,32-41, , 
10:00.0, , ,32-41, ,Defensive rebound by D. Sabonis
9:50.0, , ,32-43,+2,D. Sabonis makes 2-pt jump shot from 5 ft (assist by T. McConnell)
9:29.0,M. Plumlee makes 2-pt jump shot from 5 ft (assist by M. Morris),+2,34-43, , 
9:15.0, , ,34-46,+3,D. McDermott makes 3-pt jump shot from 27 ft (assist by T. McConnell)
8:56.0,Turnover by M. Plumlee (bad pass; steal by J. Holiday), ,34-46, , 
8:49.0, , ,34-46, ,D. McDermott misses 3-pt jump shot from 24 ft
8:45.0,Defensive rebound by M. Plumlee, ,34-46, , 
8:40.0,Shooting foul by J. Holiday (drawn by W. Barton), ,34-46, , 
8:40.0,W. Barton misses free throw 1 of 2, ,34-46, , 
8:40.0,Offensive rebound by Team, ,34-46, , 
8:40.0,G. Harris enters the game for M. Porter, ,34-46, , 
8:40.0, , ,34-46, ,T. Warren enters the game for J. Holiday
8:40.0,W. Barton makes free throw 2 of 2,+1,35-46, , 
8:22.0, , ,35-46, ,Turnover by T. McConnell (bad pass)
8:22.0,J. Murray enters the game for W. Barton, ,35-46, , 
8:12.0,M. Morris misses 2-pt layup from 1 ft, ,35-46, , 
8:09.0, , ,35-46, ,Defensive rebound by G. Bitadze
8:04.0, , ,35-46, ,D. McDermott misses 2-pt layup from 1 ft (block by M. Plumlee)
8:01.0,Defensive rebound by J. Murray, ,35-46, , 
7:59.0,J. Grant makes 2-pt dunk from 1 ft (assist by J. Murray),+2,37-46, , 
7:51.0, , ,37-46, ,Indiana full timeout
7:51.0,N. Jokić enters the game for M. Plumlee, ,37-46, , 
7:51.0, , ,37-46, ,J. Lamb enters the game for G. Bitadze
7:36.0, , ,37-46, ,J. Lamb misses 2-pt jump shot from 18 ft
7:32.0,Defensive rebound by G. Harris, ,37-46, , 
7:25.0,G. Harris misses 2-pt layup from 2 ft, ,37-46, , 
7:23.0, , ,37-46, ,Defensive rebound by T. McConnell
7:19.0, , ,37-46, ,Turnover by D. Sabonis (bad pass; steal by G. Harris)
7:03.0,Shooting foul by D. McDermott (drawn by J. Murray), ,37-46, , 
7:03.0,J. Murray makes free throw 1 of 2,+1,38-46, , 
7:03.0, , ,38-46, ,A. Holiday enters the game for T. McConnell
7:03.0,J. Murray makes free throw 2 of 2,+1,39-46, , 
6:50.0, , ,39-48,+2,J. Lamb makes 2-pt jump shot from 5 ft
6:50.0, , ,39-48, ,Shooting foul by N. Jokić (drawn by J. Lamb)
6:50.0,M. Plumlee enters the game for N. Jokić, ,39-48, , 
6:50.0, , ,39-49,+1,J. Lamb makes free throw 1 of 1
6:42.0,M. Plumlee makes 2-pt dunk from 2 ft (assist by M. Morris),+2,41-49, , 
6:26.0, , ,41-49, ,Shooting foul by G. Harris (drawn by J. Lamb)
6:26.0, , ,41-50,+1,J. Lamb makes free throw 1 of 2
6:26.0,P. Millsap enters the game for J. Grant, ,41-50, , 
6:26.0, , ,41-50, ,M. Turner enters the game for D. McDermott
6:26.0, , ,41-51,+1,J. Lamb makes free throw 2 of 2
6:16.0,J. Murray makes 2-pt jump shot from 21 ft,+2,43-51, , 
6:00.0, , ,43-54,+3,J. Lamb makes 3-pt jump shot from 28 ft (assist by D. Sabonis)
5:40.0,J. Murray makes 2-pt jump shot from 19 ft,+2,45-54, , 
5:24.0, , ,45-54, ,A. Holiday misses 2-pt jump shot from 6 ft
5:22.0,Defensive rebound by P. Millsap, ,45-54, , 
5:10.0,J. Murray misses 3-pt jump shot from 28 ft, ,45-54, , 
5:07.0,Offensive rebound by P. Millsap, ,45-54, , 
5:06.0,P. Millsap misses 2-pt jump shot from 12 ft, ,45-54, , 
5:04.0, , ,45-54, ,Defensive rebound by T. Warren
4:59.0, , ,45-54, ,T. Warren misses 2-pt jump shot from 9 ft
4:58.0, , ,45-54, ,Offensive rebound by T. Warren
4:57.0, , ,45-54, ,T. Warren misses 2-pt layup from 5 ft (block by M. Plumlee)
4:54.0,Defensive rebound by J. Murray, ,45-54, , 
4:51.0,G. Harris makes 3-pt jump shot from 26 ft (assist by J. Murray),+3,48-54, , 
4:33.0, , ,48-54, ,Personal foul by P. Millsap (drawn by A. Holiday)
4:33.0,W. Barton enters the game for M. Morris, ,48-54, , 
4:26.0, , ,48-54, ,Turnover by A. Holiday (bad pass; steal by M. Plumlee)
4:16.0,Turnover by G. Harris (lost ball; steal by T. Warren), ,48-54, , 
4:07.0, , ,48-54, ,Personal foul by W. Barton (drawn by J. Lamb)
4:07.0, , ,48-55,+1,J. Lamb makes free throw 1 of 2
4:07.0, , ,48-55, ,J. Holiday enters the game for D. Sabonis
4:07.0, , ,48-56,+1,J. Lamb makes free throw 2 of 2
3:52.0,M. Plumlee misses 2-pt layup from 4 ft, ,48-56, , 
3:50.0,Offensive rebound by W. Barton, ,48-56, , 
3:50.0,W. Barton makes 2-pt layup at rim,+2,50-56, , 
3:38.0, , ,50-56, ,Turnover by J. Holiday (bad pass; steal by W. Barton)
3:34.0,W. Barton misses 2-pt layup from 3 ft, ,50-56, , 
3:33.0, , ,50-56, ,Defensive rebound by T. Warren
3:23.0, , ,50-58,+2,T. Warren makes 2-pt layup from 1 ft
3:08.0,W. Barton makes 2-pt jump shot from 19 ft,+2,52-58, , 
2:54.0,Denver full timeout, ,52-58, , 
2:41.0, , ,52-58, ,A. Holiday misses 2-pt jump shot from 7 ft
2:38.0,Defensive rebound by P. Millsap, ,52-58, , 
2:33.0,Shooting foul by A. Holiday (drawn by W. Barton), ,52-58, , 
2:33.0,W. Barton makes free throw 1 of 2,+1,53-58, , 
2:33.0, , ,53-58, ,T. McConnell enters the game for A. Holiday
2:33.0,W. Barton makes free throw 2 of 2,+1,54-58, , 
2:21.0, , ,54-60,+2,T. McConnell makes 2-pt jump shot from 8 ft
2:06.0,Personal foul by J. Lamb (drawn by G. Harris), ,54-60, , 
1:51.0,M. Plumlee makes 2-pt layup from 1 ft (assist by G. Harris),+2,56-60, , 
1:37.0, , ,56-62,+2,T. Warren makes 2-pt jump shot from 17 ft
1:21.0,J. Murray makes 2-pt layup from 2 ft,+2,58-62, , 
1:09.0, , ,58-64,+2,T. McConnell makes 2-pt jump shot from 14 ft
0:56.0,J. Murray misses 2-pt jump shot from 20 ft, ,58-64, , 
0:53.0,Offensive rebound by W. Barton, ,58-64, , 
0:53.0,W. Barton makes 2-pt layup at rim,+2,60-64, , 
0:38.0, , ,60-64, ,M. Turner misses 3-pt jump shot from 27 ft
0:34.0, , ,60-64, ,Offensive rebound by J. Lamb
0:25.0, , ,60-64, ,J. Lamb misses 2-pt jump shot from 7 ft
0:22.0,Defensive rebound by W. Barton, ,60-64, , 
0:03.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by W. Barton),+2,62-64, , 
0:03.0,Shooting foul by T. Warren (drawn by M. Plumlee), ,62-64, , 
0:03.0,M. Morris enters the game for W. Barton, ,62-64, , 
