time,away_description,away_change,score,home_change,home_description
11:47.0, , ,0-0, ,Personal foul by R. Barrett (drawn by R. Westbrook)
11:40.0, , ,0-2,+2,A. Len makes 2-pt dunk from 5 ft (assist by R. Westbrook)
11:11.0,E. Payton misses 2-pt jump shot from 7 ft, ,0-2, , 
11:08.0,Offensive rebound by M. Robinson, ,0-2, , 
11:07.0,E. Payton makes 2-pt layup from 6 ft (assist by M. Robinson),+2,2-2, , 
10:59.0, , ,2-4,+2,A. Len makes 2-pt dunk from 3 ft (assist by R. Westbrook)
10:40.0,J. Randle misses 2-pt jump shot from 11 ft, ,2-4, , 
10:36.0,Offensive rebound by M. Robinson, ,2-4, , 
10:33.0,J. Randle makes 2-pt dunk from 5 ft (assist by R. Barrett),+2,4-4, , 
10:21.0, , ,4-4, ,R. Hachimura misses 2-pt jump shot from 19 ft
10:18.0,Defensive rebound by J. Randle, ,4-4, , 
10:08.0,R. Bullock misses 3-pt jump shot from 27 ft, ,4-4, , 
10:04.0, , ,4-4, ,Defensive rebound by D. Bertāns
9:58.0, , ,4-4, ,D. Bertāns misses 3-pt jump shot from 28 ft
9:58.0,Defensive rebound by M. Robinson, ,4-4, , 
9:36.0,Turnover by J. Randle (lost ball; steal by R. Westbrook), ,4-4, , 
9:31.0, , ,4-6,+2,R. Westbrook makes 2-pt layup from 4 ft
9:16.0,R. Barrett misses 2-pt jump shot from 10 ft, ,4-6, , 
9:13.0, , ,4-6, ,Defensive rebound by R. Westbrook
9:09.0, , ,4-8,+2,R. Hachimura makes 2-pt dunk from 3 ft (assist by R. Westbrook)
8:58.0,E. Payton makes 2-pt jump shot from 18 ft,+2,6-8, , 
8:41.0, , ,6-8, ,G. Mathews misses 3-pt jump shot from 27 ft
8:39.0,Defensive rebound by J. Randle, ,6-8, , 
8:32.0,J. Randle makes 2-pt jump shot from 9 ft,+2,8-8, , 
8:14.0, , ,8-8, ,Turnover by A. Len (lost ball; steal by R. Barrett)
8:11.0,R. Barrett makes 2-pt dunk from 5 ft,+2,10-8, , 
7:52.0, , ,10-8, ,G. Mathews misses 3-pt jump shot from 23 ft
7:48.0,Defensive rebound by R. Bullock, ,10-8, , 
7:39.0,R. Bullock makes 3-pt jump shot from 27 ft (assist by J. Randle),+3,13-8, , 
7:19.0, , ,13-8, ,R. Westbrook misses 3-pt jump shot from 27 ft
7:15.0,Defensive rebound by M. Robinson, ,13-8, , 
7:03.0,Shooting foul by A. Len (drawn by R. Barrett), ,13-8, , 
7:03.0,R. Barrett makes free throw 1 of 2,+1,14-8, , 
7:03.0, , ,14-8, ,D. Avdija enters the game for G. Mathews
7:03.0,R. Barrett makes free throw 2 of 2,+1,15-8, , 
6:50.0, , ,15-8, ,Personal foul by R. Barrett (drawn by D. Bertāns)
6:50.0, , ,15-8, ,Washington full timeout
6:42.0, , ,15-10,+2,R. Westbrook makes 2-pt jump shot from 19 ft
6:25.0,M. Robinson makes 2-pt layup from 4 ft (assist by R. Barrett),+2,17-10, , 
6:14.0, , ,17-10, ,Shooting foul by R. Bullock (drawn by R. Westbrook)
6:14.0, , ,17-11,+1,R. Westbrook makes free throw 1 of 2
6:14.0, , ,17-11, ,R. Westbrook misses free throw 2 of 2
6:11.0,Defensive rebound by J. Randle, ,17-11, , 
5:57.0,Shooting foul by D. Avdija (drawn by J. Randle), ,17-11, , 
5:57.0,J. Randle misses free throw 1 of 2, ,17-11, , 
5:57.0,Offensive rebound by Team, ,17-11, , 
5:57.0, , ,17-11, ,T. Brown enters the game for D. Bertāns
5:57.0, , ,17-11, ,I. Smith enters the game for R. Westbrook
5:57.0,J. Randle makes free throw 2 of 2,+1,18-11, , 
5:43.0, , ,18-11, ,Turnover by T. Brown (bad pass; steal by E. Payton)
5:40.0,Shooting foul by T. Brown (drawn by J. Randle), ,18-11, , 
5:40.0,J. Randle makes free throw 1 of 2,+1,19-11, , 
5:40.0,J. Randle makes free throw 2 of 2,+1,20-11, , 
5:25.0, , ,20-14,+3,T. Brown makes 3-pt jump shot from 29 ft (assist by I. Smith)
5:09.0,M. Robinson makes 2-pt dunk from 6 ft (assist by R. Barrett),+2,22-14, , 
4:53.0, , ,22-16,+2,D. Avdija makes 2-pt jump shot from 20 ft
4:42.0,R. Bullock misses 2-pt jump shot from 22 ft, ,22-16, , 
4:40.0, , ,22-16, ,Defensive rebound by R. Hachimura
4:33.0, , ,22-18,+2,R. Hachimura makes 2-pt layup from 4 ft (assist by I. Smith)
4:22.0,R. Barrett misses 2-pt jump shot from 20 ft, ,22-18, , 
4:19.0, , ,22-18, ,Defensive rebound by T. Brown
4:10.0, , ,22-18, ,R. Hachimura misses 2-pt layup from 6 ft
4:08.0,Defensive rebound by M. Robinson, ,22-18, , 
4:04.0,R. Bullock misses 3-pt jump shot from 24 ft, ,22-18, , 
4:02.0,Offensive rebound by R. Barrett, ,22-18, , 
4:02.0,R. Barrett misses 2-pt jump shot from 9 ft, ,22-18, , 
4:00.0,Offensive rebound by M. Robinson, ,22-18, , 
3:59.0,M. Robinson makes 2-pt dunk from 5 ft,+2,24-18, , 
3:43.0, , ,24-18, ,A. Len misses 2-pt layup from 7 ft
3:39.0,Defensive rebound by E. Payton, ,24-18, , 
