time,away_description,away_change,score,home_change,home_description
11:37.0,J. Grant makes 3-pt jump shot from 25 ft (assist by M. Plumlee),+3,3-0, , 
11:21.0, , ,3-2,+2,D. Sabonis makes 2-pt layup from 2 ft (assist by C. LeVert)
11:10.0,J. Grant makes 2-pt jump shot from 9 ft,+2,5-2, , 
10:55.0, , ,5-4,+2,J. Holiday makes 2-pt jump shot from 17 ft
10:41.0,D. Wright makes 2-pt layup from 1 ft (assist by M. Plumlee),+2,7-4, , 
10:30.0, , ,7-4, ,C. LeVert misses 3-pt jump shot from 25 ft
10:27.0,Defensive rebound by M. Plumlee, ,7-4, , 
10:18.0,D. Wright misses 3-pt jump shot from 25 ft, ,7-4, , 
10:15.0, , ,7-4, ,Defensive rebound by D. Sabonis
10:09.0, , ,7-4, ,J. Holiday misses 3-pt jump shot from 26 ft
10:06.0,Defensive rebound by M. Plumlee, ,7-4, , 
9:56.0,S. Bey misses 3-pt jump shot from 26 ft, ,7-4, , 
9:54.0, , ,7-4, ,Defensive rebound by D. Sabonis
9:41.0, , ,7-4, ,Turnover by C. LeVert (bad pass; steal by D. Wright)
9:36.0,D. Wright makes 2-pt layup from 2 ft,+2,9-4, , 
9:22.0, , ,9-4, ,M. Brogdon misses 2-pt jump shot from 13 ft
9:21.0,Defensive rebound by Team, ,9-4, , 
9:21.0, , ,9-4, ,Loose ball foul by D. Sabonis (drawn by M. Plumlee)
9:12.0,Personal foul by J. Holiday (drawn by M. Plumlee), ,9-4, , 
9:04.0,F. Jackson misses 3-pt jump shot from 25 ft, ,9-4, , 
8:59.0,Offensive rebound by M. Plumlee, ,9-4, , 
8:57.0,J. Grant misses 3-pt jump shot from 26 ft, ,9-4, , 
8:53.0, , ,9-4, ,Defensive rebound by D. Sabonis
8:43.0, , ,9-6,+2,C. LeVert makes 2-pt layup from 3 ft
8:37.0,Turnover by F. Jackson (lost ball), ,9-6, , 
8:37.0,Loose ball foul by F. Jackson (drawn by C. LeVert), ,9-6, , 
8:23.0, , ,9-6, ,C. LeVert misses 2-pt jump shot from 14 ft
8:20.0, , ,9-6, ,Offensive rebound by D. Sabonis
8:12.0, , ,9-6, ,M. Turner misses 3-pt jump shot from 26 ft
8:09.0,Defensive rebound by D. Wright, ,9-6, , 
7:51.0,J. Grant misses 2-pt jump shot from 18 ft, ,9-6, , 
7:49.0, , ,9-6, ,Defensive rebound by D. Sabonis
7:38.0, , ,9-6, ,Flagrant foul type 1 by S. Bey (drawn by J. Holiday)
7:38.0, , ,9-6, ,Instant Replay (Request: Ruling Stands)
7:38.0, , ,9-7,+1,J. Holiday makes flagrant free throw 1 of 3
7:38.0, , ,9-8,+1,J. Holiday makes flagrant free throw 2 of 3
7:38.0, , ,9-8, ,J. Holiday misses flagrant free throw 3 of 3
7:38.0, , ,9-8, ,Offensive rebound by Team
7:38.0, , ,9-8, ,Turnover by M. Brogdon (bad pass; steal by D. Wright)
7:32.0,D. Wright misses 2-pt layup from 3 ft (block by M. Turner), ,9-8, , 
7:29.0, , ,9-8, ,Defensive rebound by C. LeVert
7:24.0, , ,9-10,+2,D. Sabonis makes 2-pt layup from 2 ft (assist by J. Holiday)
7:07.0,S. Bey misses 3-pt jump shot from 25 ft, ,9-10, , 
7:03.0, , ,9-10, ,Defensive rebound by M. Turner
6:49.0, , ,9-10, ,D. Sabonis misses 2-pt hook shot from 5 ft
6:48.0, , ,9-10, ,Offensive rebound by D. Sabonis
6:46.0, , ,9-10, ,D. Sabonis misses 2-pt layup from 1 ft
6:43.0,Defensive rebound by S. Bey, ,9-10, , 
6:34.0,F. Jackson misses 2-pt layup from 7 ft, ,9-10, , 
6:32.0,Offensive rebound by M. Plumlee, ,9-10, , 
6:30.0,Personal foul by C. LeVert (drawn by M. Plumlee), ,9-10, , 
6:30.0, , ,9-10, ,Indiana full timeout
6:25.0,Turnover by D. Wright (bad pass; steal by J. Holiday), ,9-10, , 
6:13.0, , ,9-10, ,J. Holiday misses 3-pt jump shot from 24 ft
6:11.0,Defensive rebound by J. Grant, ,9-10, , 
6:00.0,M. Plumlee misses 2-pt jump shot from 8 ft (block by M. Turner), ,9-10, , 
5:59.0,Offensive rebound by Team, ,9-10, , 
5:59.0,W. Ellington enters the game for S. Bey, ,9-10, , 
5:59.0,J. Jackson enters the game for F. Jackson, ,9-10, , 
5:50.0,Turnover by M. Plumlee (lost ball; steal by J. Holiday), ,9-10, , 
5:42.0, , ,9-12,+2,D. Sabonis makes 2-pt layup from 1 ft (assist by J. Holiday)
5:35.0,J. Grant misses 2-pt jump shot from 19 ft, ,9-12, , 
5:32.0, , ,9-12, ,Defensive rebound by C. LeVert
5:21.0, , ,9-12, ,C. LeVert misses 2-pt jump shot from 12 ft
5:18.0,Defensive rebound by M. Plumlee, ,9-12, , 
5:01.0,D. Wright misses 3-pt jump shot from 25 ft, ,9-12, , 
4:57.0, , ,9-12, ,Defensive rebound by M. Turner
4:50.0, , ,9-12, ,M. Brogdon misses 3-pt jump shot from 26 ft
4:47.0,Defensive rebound by M. Plumlee, ,9-12, , 
4:41.0,Personal foul by C. LeVert (drawn by J. Jackson), ,9-12, , 
4:41.0,D. Smith enters the game for D. Wright, ,9-12, , 
4:41.0, , ,9-12, ,T. McConnell enters the game for C. LeVert
4:33.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Jackson),+2,11-12, , 
4:16.0,Violation by Team (kicked ball), ,11-12, , 
4:03.0, , ,11-12, ,D. Sabonis misses 3-pt jump shot from 26 ft
4:01.0,Defensive rebound by J. Grant, ,11-12, , 
3:51.0,J. Grant misses 2-pt layup from 5 ft, ,11-12, , 
3:50.0, , ,11-12, ,Defensive rebound by D. Sabonis
3:44.0, , ,11-14,+2,M. Brogdon makes 2-pt layup from 4 ft (assist by D. Sabonis)
3:35.0,D. Smith makes 2-pt layup from 2 ft,+2,13-14, , 
3:18.0, , ,13-14, ,J. Holiday misses 3-pt jump shot from 25 ft
3:16.0,Defensive rebound by M. Plumlee, ,13-14, , 
3:05.0,M. Plumlee makes 2-pt layup from 6 ft (assist by D. Smith),+2,15-14, , 
2:50.0, , ,15-14, ,D. Sabonis misses 2-pt hook shot from 4 ft (block by M. Plumlee)
2:46.0,Defensive rebound by J. Jackson, ,15-14, , 
2:38.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Grant),+3,18-14, , 
2:28.0, , ,18-14, ,Personal foul by J. Jackson (drawn by M. Brogdon)
2:28.0,Detroit full timeout, ,18-14, , 
2:28.0,S. Doumbouya enters the game for J. Grant, ,18-14, , 
2:28.0,I. Stewart enters the game for M. Plumlee, ,18-14, , 
2:28.0, , ,18-14, ,J. Lamb enters the game for M. Brogdon
2:28.0, , ,18-14, ,D. McDermott enters the game for J. Holiday
2:28.0, , ,18-14, ,E. Sumner enters the game for D. Sabonis
2:17.0, , ,18-16,+2,D. McDermott makes 2-pt layup from 2 ft
1:56.0,Shooting foul by J. Lamb (drawn by I. Stewart), ,18-16, , 
1:56.0,I. Stewart misses free throw 1 of 2, ,18-16, , 
1:56.0,Offensive rebound by Team, ,18-16, , 
1:56.0,I. Stewart makes free throw 2 of 2,+1,19-16, , 
1:36.0, , ,19-16, ,D. McDermott misses 3-pt jump shot from 27 ft
1:31.0,Defensive rebound by J. Jackson, ,19-16, , 
1:31.0, , ,19-16, ,G. Bitadze enters the game for M. Turner
1:25.0,W. Ellington makes 3-pt jump shot from 28 ft (assist by J. Jackson),+3,22-16, , 
1:13.0, , ,22-16, ,G. Bitadze misses 2-pt layup from 4 ft
1:12.0,Defensive rebound by I. Stewart, ,22-16, , 
1:06.0,D. Smith makes 2-pt jump shot from 11 ft,+2,24-16, , 
0:53.0, , ,24-16, ,Personal foul by W. Ellington (drawn by J. Lamb)
0:52.0, , ,24-16, ,E. Sumner misses 3-pt jump shot from 26 ft
0:49.0,Defensive rebound by D. Smith, ,24-16, , 
0:45.0,J. Jackson misses 2-pt layup from 10 ft (block by T. McConnell), ,24-16, , 
0:45.0, , ,24-16, ,Defensive rebound by Team
0:39.0, , ,24-18,+2,T. McConnell makes 2-pt jump shot from 10 ft
0:22.0,D. Smith misses 2-pt jump shot from 22 ft, ,24-18, , 
0:20.0, , ,24-18, ,Defensive rebound by D. McDermott
0:02.0, , ,24-21,+3,E. Sumner makes 3-pt jump shot from 25 ft (assist by J. Lamb)
11:47.0, , ,24-21, ,Personal foul by D. Smith (drawn by G. Bitadze)
11:43.0, , ,24-21, ,T. McConnell misses 2-pt layup from 3 ft (block by D. Smith)
11:38.0,Defensive rebound by W. Ellington, ,24-21, , 
11:32.0,Turnover by D. Smith (out of bounds lost ball), ,24-21, , 
11:16.0, , ,24-21, ,D. McDermott misses 2-pt layup from 3 ft (block by I. Stewart)
11:11.0, , ,24-21, ,Offensive rebound by G. Bitadze
11:11.0, , ,24-23,+2,G. Bitadze makes 2-pt dunk at rim
11:10.0,Turnover by W. Ellington (bad pass), ,24-23, , 
11:04.0, , ,24-23, ,J. Lamb misses 2-pt jump shot from 12 ft
10:59.0, , ,24-23, ,Offensive rebound by G. Bitadze
10:59.0, , ,24-25,+2,G. Bitadze makes 2-pt layup at rim
10:52.0, , ,24-25, ,Violation by Team (kicked ball)
10:49.0,J. Jackson misses 2-pt jump shot from 18 ft, ,24-25, , 
10:45.0,Offensive rebound by I. Stewart, ,24-25, , 
10:45.0,Personal foul by G. Bitadze (drawn by I. Stewart), ,24-25, , 
10:40.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by J. Jackson),+3,27-25, , 
10:25.0, , ,27-25, ,E. Sumner misses 3-pt jump shot from 25 ft
10:22.0,Defensive rebound by W. Ellington, ,27-25, , 
10:17.0,Personal foul by E. Sumner (drawn by S. Doumbouya), ,27-25, , 
10:12.0,I. Stewart makes 2-pt layup from 1 ft (assist by D. Smith),+2,29-25, , 
10:12.0, , ,29-25, ,Violation by Team (def goaltending)
9:53.0, , ,29-25, ,G. Bitadze misses 2-pt layup from 2 ft
9:50.0,Defensive rebound by Team, ,29-25, , 
9:50.0, , ,29-25, ,Loose ball foul by D. McDermott (drawn by I. Stewart)
9:38.0,J. Jackson makes 2-pt layup from 7 ft,+2,31-25, , 
9:25.0, , ,31-27,+2,T. McConnell makes 2-pt layup from 3 ft
9:08.0,I. Stewart makes 2-pt layup from 2 ft (assist by W. Ellington),+2,33-27, , 
8:53.0, , ,33-29,+2,E. Sumner makes 2-pt layup from 3 ft
8:47.0,Shooting foul by J. Lamb (drawn by J. Jackson), ,33-29, , 
8:47.0,J. Jackson misses free throw 1 of 2, ,33-29, , 
8:47.0,Offensive rebound by Team, ,33-29, , 
8:47.0,F. Jackson enters the game for W. Ellington, ,33-29, , 
8:47.0,S. Lee enters the game for D. Smith, ,33-29, , 
8:47.0, , ,33-29, ,C. LeVert enters the game for D. McDermott
8:47.0,J. Jackson makes free throw 2 of 2,+1,34-29, , 
8:38.0, , ,34-29, ,Turnover by T. McConnell (bad pass; steal by J. Jackson)
8:31.0,Turnover by S. Doumbouya (traveling), ,34-29, , 
8:19.0, , ,34-32,+3,J. Lamb makes 3-pt jump shot from 25 ft (assist by C. LeVert)
8:06.0, , ,34-32, ,Violation by Team (kicked ball)
7:59.0,J. Jackson misses 2-pt jump shot from 20 ft, ,34-32, , 
7:56.0, , ,34-32, ,Defensive rebound by C. LeVert
7:49.0, , ,34-32, ,Indiana full timeout
7:49.0,S. Bey enters the game for J. Jackson, ,34-32, , 
7:49.0, , ,34-32, ,J. Holiday enters the game for G. Bitadze
7:49.0, , ,34-32, ,D. Sabonis enters the game for E. Sumner
7:37.0, , ,34-35,+3,C. LeVert makes 3-pt jump shot from 26 ft
7:20.0,S. Bey makes 3-pt jump shot from 23 ft (assist by S. Lee),+3,37-35, , 
7:02.0, , ,37-37,+2,C. LeVert makes 2-pt layup from 3 ft
6:50.0,I. Stewart makes 2-pt layup from 3 ft (assist by S. Lee),+2,39-37, , 
6:36.0, , ,39-39,+2,C. LeVert makes 2-pt jump shot from 16 ft
6:19.0,S. Doumbouya misses 3-pt jump shot from 24 ft, ,39-39, , 
6:18.0, , ,39-39, ,Defensive rebound by T. McConnell
6:14.0, , ,39-42,+3,J. Holiday makes 3-pt jump shot from 23 ft (assist by C. LeVert)
6:05.0,Detroit full timeout, ,39-42, , 
6:05.0,J. Grant enters the game for S. Doumbouya, ,39-42, , 
6:05.0,M. Plumlee enters the game for I. Stewart, ,39-42, , 
6:05.0, , ,39-42, ,M. Brogdon enters the game for J. Lamb
6:05.0, , ,39-42, ,M. Turner enters the game for T. McConnell
5:54.0,S. Bey makes 3-pt jump shot from 25 ft (assist by S. Lee),+3,42-42, , 
5:40.0, , ,42-42, ,C. LeVert misses 2-pt layup from 1 ft (block by J. Grant)
5:38.0,Defensive rebound by J. Grant, ,42-42, , 
5:24.0,Turnover by J. Grant (bad pass; steal by C. LeVert), ,42-42, , 
5:15.0, , ,42-44,+2,M. Brogdon makes 2-pt jump shot from 6 ft (assist by C. LeVert)
5:00.0,J. Grant makes 2-pt jump shot from 19 ft (assist by S. Lee),+2,44-44, , 
4:47.0, , ,44-46,+2,M. Brogdon makes 2-pt layup from 3 ft
4:33.0,S. Lee misses 2-pt jump shot from 8 ft, ,44-46, , 
4:33.0, , ,44-46, ,Defensive rebound by Team
4:33.0,Loose ball foul by S. Lee (drawn by M. Turner), ,44-46, , 
4:23.0, , ,44-49,+3,M. Brogdon makes 3-pt jump shot from 25 ft
4:03.0,S. Bey misses 3-pt jump shot from 25 ft, ,44-49, , 
3:59.0,Offensive rebound by M. Plumlee, ,44-49, , 
3:58.0,M. Plumlee makes 2-pt dunk from 1 ft,+2,46-49, , 
3:48.0, , ,46-49, ,Personal foul by J. Grant (drawn by D. Sabonis)
3:48.0,D. Wright enters the game for F. Jackson, ,46-49, , 
3:35.0, , ,46-49, ,Turnover by M. Brogdon (bad pass)
3:18.0,J. Grant makes 2-pt jump shot from 6 ft,+2,48-49, , 
