time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-0, ,A. Drummond misses 2-pt hook shot from 6 ft
11:41.0,Defensive rebound by R. McGruder, ,0-0, , 
11:35.0,J. Richardson makes 2-pt jump shot from 18 ft (assist by G. Dragić),+2,2-0, , 
11:12.0, , ,2-0, ,R. Jackson misses 3-pt jump shot from 27 ft
11:09.0,Defensive rebound by R. McGruder, ,2-0, , 
11:03.0,J. Richardson misses 3-pt jump shot from 27 ft, ,2-0, , 
11:00.0, , ,2-0, ,Defensive rebound by B. Griffin
10:53.0, , ,2-0, ,Offensive foul by A. Drummond (drawn by R. McGruder)
10:53.0, , ,2-0, ,Turnover by A. Drummond (offensive foul)
10:43.0,B. Adebayo makes 2-pt dunk at rim (assist by R. McGruder),+2,4-0, , 
10:28.0, , ,4-0, ,Turnover by B. Griffin (lost ball; steal by J. Winslow)
10:25.0,G. Dragić misses 3-pt jump shot from 25 ft, ,4-0, , 
10:23.0, , ,4-0, ,Defensive rebound by Team
10:07.0, , ,4-0, ,G. Robinson misses 2-pt layup from 3 ft
10:05.0,Defensive rebound by B. Adebayo, ,4-0, , 
9:59.0,J. Winslow makes 2-pt layup from 2 ft,+2,6-0, , 
9:46.0, , ,6-3,+3,R. Jackson makes 3-pt jump shot from 26 ft (assist by B. Griffin)
9:39.0,G. Dragić makes 2-pt jump shot from 8 ft,+2,8-3, , 
9:39.0,Shooting foul by B. Brown (drawn by G. Dragić), ,8-3, , 
9:39.0,G. Dragić makes free throw 1 of 1,+1,9-3, , 
9:25.0, , ,9-3, ,Turnover by G. Robinson (bad pass; steal by B. Adebayo)
9:20.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Winslow),+3,12-3, , 
9:11.0, , ,12-3, ,Detroit full timeout
8:58.0, , ,12-5,+2,B. Griffin makes 2-pt hook shot from 6 ft
8:46.0,G. Dragić misses 2-pt layup from 3 ft, ,12-5, , 
8:44.0, , ,12-5, ,Defensive rebound by B. Brown
8:31.0, , ,12-5, ,G. Robinson misses 3-pt jump shot from 23 ft
8:28.0, , ,12-5, ,Offensive rebound by A. Drummond
8:27.0, , ,12-7,+2,A. Drummond makes 2-pt layup from 1 ft
8:15.0,J. Richardson makes 2-pt dunk from 1 ft (assist by J. Winslow),+2,14-7, , 
8:01.0, , ,14-10,+3,B. Griffin makes 3-pt jump shot from 26 ft (assist by R. Jackson)
7:52.0,Turnover by G. Dragić (bad pass), ,14-10, , 
7:43.0, , ,14-10, ,Personal foul by J. Winslow (drawn by B. Griffin)
7:38.0, , ,14-10, ,B. Griffin misses 2-pt jump shot from 12 ft
7:37.0, , ,14-10, ,Offensive rebound by B. Griffin
7:35.0, , ,14-10, ,Shooting foul by B. Adebayo (drawn by B. Griffin)
7:35.0, , ,14-10, ,B. Griffin misses free throw 1 of 2
7:35.0, , ,14-10, ,Offensive rebound by Team
7:35.0, , ,14-10, ,B. Griffin misses free throw 2 of 2
7:33.0,Defensive rebound by J. Winslow, ,14-10, , 
7:26.0,Personal foul by G. Robinson (drawn by J. Richardson), ,14-10, , 
7:21.0,Personal foul by B. Brown (drawn by J. Richardson), ,14-10, , 
7:06.0,R. McGruder misses 2-pt jump shot from 10 ft, ,14-10, , 
7:05.0, , ,14-10, ,Defensive rebound by A. Drummond
6:59.0, , ,14-13,+3,G. Robinson makes 3-pt jump shot from 24 ft (assist by B. Griffin)
