time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-2,+2,G. Hayward makes 2-pt layup from 2 ft (assist by D. Theis)
11:16.0,D. Hunter makes 2-pt jump shot from 22 ft (assist by J. Collins),+2,2-2, , 
11:00.0, , ,2-2, ,J. Tatum misses 3-pt jump shot from 26 ft
10:57.0,Defensive rebound by T. Young, ,2-2, , 
10:51.0,D. Hunter misses 3-pt jump shot from 23 ft, ,2-2, , 
10:49.0, , ,2-2, ,Defensive rebound by J. Brown
10:42.0, , ,2-2, ,J. Brown misses 2-pt layup from 2 ft (block by C. Reddish)
10:41.0, , ,2-2, ,Offensive rebound by J. Brown
10:37.0, , ,2-2, ,J. Brown misses 2-pt layup from 2 ft
10:34.0,Defensive rebound by J. Collins, ,2-2, , 
10:29.0,T. Young misses 3-pt jump shot from 27 ft, ,2-2, , 
10:26.0, , ,2-2, ,Defensive rebound by G. Hayward
10:15.0, , ,2-4,+2,M. Smart makes 2-pt layup from 3 ft
10:04.0,Personal foul by M. Smart (drawn by T. Young), ,2-4, , 
9:52.0,K. Huerter makes 2-pt jump shot from 17 ft (assist by T. Young),+2,4-4, , 
9:33.0, , ,4-6,+2,D. Theis makes 2-pt dunk from 3 ft (assist by M. Smart)
9:25.0,Shooting foul by D. Theis (drawn by J. Collins), ,4-6, , 
9:25.0,J. Collins makes free throw 1 of 2,+1,5-6, , 
9:25.0,J. Collins makes free throw 2 of 2,+1,6-6, , 
9:13.0, , ,6-6, ,J. Tatum misses 2-pt jump shot from 13 ft
9:11.0,Defensive rebound by J. Collins, ,6-6, , 
9:07.0,C. Reddish makes 3-pt jump shot from 26 ft (assist by T. Young),+3,9-6, , 
8:43.0, , ,9-6, ,D. Theis misses 2-pt layup from 3 ft
8:43.0, , ,9-6, ,Offensive rebound by J. Tatum
8:43.0, , ,9-6, ,J. Tatum misses 2-pt layup from 1 ft
8:36.0,Defensive rebound by J. Collins, ,9-6, , 
8:33.0,J. Collins makes 2-pt layup from 3 ft (assist by T. Young),+2,11-6, , 
8:17.0, , ,11-6, ,M. Smart misses 3-pt jump shot from 24 ft
8:16.0,Defensive rebound by C. Reddish, ,11-6, , 
8:09.0,Personal foul by J. Brown (drawn by J. Collins), ,11-6, , 
8:01.0,J. Collins makes 2-pt dunk from 2 ft (assist by T. Young),+2,13-6, , 
7:48.0, , ,13-6, ,G. Hayward misses 3-pt jump shot from 25 ft
7:45.0,Defensive rebound by J. Collins, ,13-6, , 
7:37.0,J. Collins makes 3-pt jump shot from 28 ft (assist by T. Young),+3,16-6, , 
7:29.0, , ,16-6, ,Boston full timeout
7:23.0, , ,16-6, ,J. Brown misses 2-pt jump shot from 18 ft
7:21.0,Defensive rebound by J. Collins, ,16-6, , 
7:14.0,T. Young misses 3-pt jump shot from 31 ft, ,16-6, , 
7:12.0, , ,16-6, ,Defensive rebound by J. Brown
7:01.0, , ,16-6, ,Personal foul by D. Hunter (drawn by J. Tatum)
6:50.0, , ,16-6, ,M. Smart misses 2-pt jump shot from 11 ft
6:49.0, , ,16-6, ,Offensive rebound by Team
6:49.0,Loose ball foul by D. Hunter (drawn by D. Theis), ,16-6, , 
6:49.0,D. Bembry enters the game for D. Hunter, ,16-6, , 
6:45.0, , ,16-6, ,Turnover by D. Theis (bad pass; steal by K. Huerter)
6:31.0,C. Reddish misses 2-pt dunk from 4 ft, ,16-6, , 
6:30.0,Offensive rebound by Team, ,16-6, , 
6:30.0,Shooting foul by J. Brown (drawn by C. Reddish), ,16-6, , 
