time,away_description,away_change,score,home_change,home_description
11:46.0, , ,0-0, ,J. Crowder misses 3-pt jump shot from 26 ft
11:42.0,Defensive rebound by J. Tatum, ,0-0, , 
11:32.0,M. Smart makes 2-pt layup at rim (assist by J. Tatum),+2,2-0, , 
11:32.0,Shooting foul by J. Crowder (drawn by M. Smart), ,2-0, , 
11:32.0,M. Smart makes free throw 1 of 1,+1,3-0, , 
11:23.0, , ,3-2,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić)
11:06.0,J. Brown makes 2-pt layup from 2 ft (assist by M. Smart),+2,5-2, , 
10:48.0, , ,5-2, ,J. Crowder misses 3-pt jump shot from 23 ft
10:45.0,Defensive rebound by J. Brown, ,5-2, , 
10:33.0,J. Brown makes 2-pt jump shot from 1 ft,+2,7-2, , 
10:24.0, , ,7-2, ,Offensive foul by B. Adebayo (drawn by J. Brown)
10:24.0, , ,7-2, ,Turnover by B. Adebayo (offensive foul)
10:04.0,M. Smart misses 3-pt jump shot from 24 ft, ,7-2, , 
10:02.0, , ,7-2, ,Defensive rebound by J. Crowder
9:55.0, , ,7-5,+3,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Crowder)
9:31.0,J. Tatum makes 2-pt layup from 1 ft (assist by M. Smart),+2,9-5, , 
9:14.0, , ,9-5, ,Turnover by B. Adebayo (out of bounds lost ball)
8:58.0,J. Tatum misses 2-pt jump shot from 7 ft, ,9-5, , 
8:56.0,Offensive rebound by J. Brown, ,9-5, , 
8:55.0,J. Brown misses 2-pt layup from 1 ft (block by J. Crowder), ,9-5, , 
8:52.0, , ,9-5, ,Defensive rebound by J. Crowder
8:51.0, , ,9-5, ,Shooting foul by K. Walker (drawn by J. Crowder)
8:51.0, , ,9-6,+1,J. Crowder makes free throw 1 of 2
8:51.0, , ,9-7,+1,J. Crowder makes free throw 2 of 2
8:37.0,Personal foul by D. Robinson (drawn by M. Smart), ,9-7, , 
8:34.0,K. Walker makes 3-pt jump shot from 27 ft (assist by J. Tatum),+3,12-7, , 
8:08.0, , ,12-7, ,G. Dragić misses 2-pt jump shot from 14 ft
8:05.0,Defensive rebound by M. Smart, ,12-7, , 
7:59.0,K. Walker makes 2-pt layup from 1 ft,+2,14-7, , 
7:47.0, , ,14-9,+2,J. Butler makes 2-pt jump shot from 10 ft
7:25.0,J. Brown makes 2-pt jump shot from 19 ft (assist by J. Tatum),+2,16-9, , 
7:15.0, , ,16-9, ,Personal foul by D. Theis (drawn by B. Adebayo)
7:07.0, , ,16-9, ,Turnover by G. Dragić (bad pass)
6:57.0,K. Walker misses 3-pt jump shot from 25 ft, ,16-9, , 
6:54.0, , ,16-9, ,Defensive rebound by J. Crowder
6:48.0, , ,16-9, ,Offensive foul by G. Dragić (drawn by K. Walker)
6:48.0, , ,16-9, ,Turnover by G. Dragić (offensive foul)
6:48.0, , ,16-9, ,Miami full timeout
6:48.0, , ,16-9, ,Instant Replay
6:36.0,J. Tatum misses 3-pt jump shot from 26 ft, ,16-9, , 
6:32.0, , ,16-9, ,Defensive rebound by B. Adebayo
6:23.0, , ,16-11,+2,B. Adebayo makes 2-pt layup from 1 ft (assist by G. Dragić)
6:04.0,J. Brown misses 2-pt layup from 6 ft, ,16-11, , 
5:58.0,Offensive rebound by D. Theis, ,16-11, , 
5:58.0,D. Theis makes 2-pt dunk from 1 ft,+2,18-11, , 
5:48.0, , ,18-14,+3,D. Robinson makes 3-pt jump shot from 23 ft (assist by J. Crowder)
5:27.0,J. Tatum misses 3-pt jump shot from 25 ft, ,18-14, , 
