time,away_description,away_change,score,home_change,home_description
11:41.0,L. Dort misses 3-pt jump shot from 26 ft, ,0-0, , 
11:36.0, , ,0-0, ,Defensive rebound by D. Fox
11:26.0, , ,0-0, ,D. Fox misses 2-pt jump shot from 12 ft
11:22.0,Defensive rebound by L. Dort, ,0-0, , 
11:12.0,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft, ,0-0, , 
11:08.0, , ,0-0, ,Defensive rebound by R. Holmes
10:57.0, , ,0-0, ,Shooting foul by P. Watson (drawn by M. Bagley)
10:57.0, , ,0-1,+1,M. Bagley makes free throw 1 of 2
10:57.0, , ,0-2,+1,M. Bagley makes free throw 2 of 2
10:40.0,L. Dort misses 2-pt jump shot from 9 ft, ,0-2, , 
10:37.0, , ,0-2, ,Defensive rebound by M. Bagley
10:34.0, , ,0-2, ,H. Barnes misses 3-pt jump shot from 25 ft
10:30.0,Defensive rebound by I. Roby, ,0-2, , 
10:24.0,Shooting foul by R. Holmes (drawn by S. Gilgeous-Alexander), ,0-2, , 
10:24.0,S. Gilgeous-Alexander makes free throw 1 of 2,+1,1-2, , 
10:24.0,S. Gilgeous-Alexander makes free throw 2 of 2,+1,2-2, , 
10:13.0, , ,2-2, ,H. Barnes misses 2-pt dunk from 2 ft (block by I. Roby)
10:09.0,Defensive rebound by L. Dort, ,2-2, , 
10:07.0,S. Gilgeous-Alexander makes 2-pt layup from 3 ft,+2,4-2, , 
9:51.0, , ,4-2, ,T. Haliburton misses 2-pt jump shot from 8 ft
9:47.0, , ,4-2, ,Offensive rebound by R. Holmes
9:47.0, , ,4-4,+2,R. Holmes makes 2-pt layup at rim
9:36.0,L. Dort makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),+3,7-4, , 
9:18.0, , ,7-4, ,Shooting foul by A. Wiggins (drawn by M. Bagley)
9:18.0, , ,7-4, ,M. Bagley misses free throw 1 of 2
9:18.0, , ,7-4, ,Offensive rebound by Team
9:18.0, , ,7-5,+1,M. Bagley makes free throw 2 of 2
9:05.0,L. Dort makes 2-pt layup from 3 ft,+2,9-5, , 
8:54.0, , ,9-8,+3,H. Barnes makes 3-pt jump shot from 23 ft (assist by T. Haliburton)
8:40.0,L. Dort makes 3-pt jump shot from 26 ft (assist by P. Watson),+3,12-8, , 
8:28.0, , ,12-10,+2,R. Holmes makes 2-pt jump shot from 13 ft (assist by T. Haliburton)
8:14.0,I. Roby makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),+2,14-10, , 
8:07.0, , ,14-10, ,Shooting foul by S. Gilgeous-Alexander (drawn by D. Fox)
8:07.0, , ,14-10, ,D. Fox misses free throw 1 of 2
8:07.0, , ,14-10, ,Offensive rebound by Team
8:07.0, , ,14-11,+1,D. Fox makes free throw 2 of 2
7:54.0,Turnover by L. Dort (bad pass; steal by R. Holmes), ,14-11, , 
7:49.0, , ,14-14,+3,T. Haliburton makes 3-pt jump shot from 26 ft (assist by D. Fox)
7:34.0,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft, ,14-14, , 
7:30.0, , ,14-14, ,Defensive rebound by M. Bagley
7:28.0, , ,14-16,+2,D. Fox makes 2-pt layup from 2 ft
7:12.0,L. Dort misses 2-pt layup from 2 ft, ,14-16, , 
7:09.0, , ,14-16, ,Defensive rebound by T. Haliburton
7:05.0, , ,14-16, ,H. Barnes misses 2-pt layup from 2 ft
7:02.0,Defensive rebound by L. Dort, ,14-16, , 
6:52.0,I. Roby misses 2-pt jump shot from 5 ft, ,14-16, , 
6:50.0, , ,14-16, ,Defensive rebound by H. Barnes
6:41.0, , ,14-18,+2,R. Holmes makes 2-pt dunk at rim (assist by D. Fox)
6:28.0,Shooting foul by R. Holmes (drawn by S. Gilgeous-Alexander), ,14-18, , 
6:28.0, , ,14-18, ,Sacramento full timeout
6:28.0,T. Maledon enters the game for P. Watson, ,14-18, , 
6:28.0,K. Williams enters the game for A. Wiggins, ,14-18, , 
6:28.0, , ,14-18, ,B. Hield enters the game for T. Haliburton
6:28.0, , ,14-18, ,D. Jones enters the game for R. Holmes
6:28.0,S. Gilgeous-Alexander makes free throw 1 of 2,+1,15-18, , 
6:28.0,S. Gilgeous-Alexander makes free throw 2 of 2,+1,16-18, , 
6:12.0, , ,16-18, ,M. Bagley misses 2-pt hook shot from 7 ft
6:10.0,Defensive rebound by I. Roby, ,16-18, , 
6:09.0,Turnover by T. Maledon (bad pass), ,16-18, , 
5:59.0, , ,16-21,+3,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Fox)
5:42.0,S. Gilgeous-Alexander misses 2-pt jump shot from 10 ft (block by D. Jones), ,16-21, , 
5:39.0, , ,16-21, ,Defensive rebound by D. Jones
5:36.0, , ,16-23,+2,D. Fox makes 2-pt layup from 1 ft
5:16.0,L. Dort misses 2-pt layup from 4 ft (block by D. Fox), ,16-23, , 
5:13.0, , ,16-23, ,Defensive rebound by D. Jones
5:01.0, , ,16-25,+2,M. Bagley makes 2-pt hook shot from 4 ft
4:44.0,S. Gilgeous-Alexander misses 2-pt layup from 6 ft, ,16-25, , 
4:42.0, , ,16-25, ,Defensive rebound by D. Jones
4:38.0, , ,16-25, ,B. Hield misses 2-pt layup from 2 ft
4:36.0,Defensive rebound by I. Roby, ,16-25, , 
4:32.0,T. Maledon misses 3-pt jump shot from 26 ft, ,16-25, , 
4:27.0, , ,16-25, ,Defensive rebound by D. Fox
4:09.0, , ,16-25, ,M. Bagley misses 2-pt layup from 4 ft
4:06.0,Defensive rebound by K. Williams, ,16-25, , 
4:02.0,I. Roby makes 3-pt jump shot from 23 ft (assist by T. Maledon),+3,19-25, , 
3:44.0, , ,19-25, ,Shooting foul by L. Dort (drawn by H. Barnes)
3:44.0, , ,19-26,+1,H. Barnes makes free throw 1 of 2
3:44.0,G. Deck enters the game for L. Dort, ,19-26, , 
