time,away_description,away_change,score,home_change,home_description
11:40.0,J. Holiday misses 2-pt jump shot from 9 ft, ,0-0, , 
11:38.0, , ,0-0, ,Defensive rebound by J. Randle
11:18.0, , ,0-0, ,E. Fournier misses 3-pt jump shot from 24 ft
11:16.0,Defensive rebound by K. Middleton, ,0-0, , 
11:07.0,K. Middleton misses 3-pt jump shot from 25 ft, ,0-0, , 
11:05.0, , ,0-0, ,Defensive rebound by J. Randle
10:56.0, , ,0-0, ,J. Randle misses 3-pt jump shot from 25 ft
10:54.0,Defensive rebound by Team, ,0-0, , 
10:46.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by J. Holiday),+2,2-0, , 
10:27.0, , ,2-0, ,J. Randle misses 3-pt jump shot from 26 ft
10:25.0,Defensive rebound by G. Allen, ,2-0, , 
10:15.0,B. Portis misses 2-pt jump shot from 19 ft, ,2-0, , 
10:13.0, , ,2-0, ,Defensive rebound by N. Noel
10:02.0, , ,2-0, ,D. Rose misses 2-pt jump shot from 18 ft
10:00.0,Defensive rebound by J. Holiday, ,2-0, , 
9:47.0,G. Antetokounmpo makes 2-pt jump shot from 11 ft,+2,4-0, , 
9:28.0, , ,4-0, ,Turnover by Q. Grimes (bad pass)
9:10.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft, ,4-0, , 
9:08.0,Offensive rebound by G. Antetokounmpo, ,4-0, , 
9:05.0,G. Antetokounmpo misses 2-pt hook shot from 4 ft, ,4-0, , 
9:03.0, , ,4-0, ,Defensive rebound by D. Rose
8:45.0, , ,4-0, ,D. Rose misses 2-pt jump shot from 9 ft
8:43.0,Defensive rebound by B. Portis, ,4-0, , 
8:32.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by N. Noel), ,4-0, , 
8:30.0,Offensive rebound by G. Antetokounmpo, ,4-0, , 
8:24.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),+3,7-0, , 
8:07.0, , ,7-0, ,Def 3 sec tech foul by Team
8:07.0, , ,7-1,+1,E. Fournier makes technical free throw
8:00.0, , ,7-1, ,J. Randle misses 2-pt layup from 2 ft
7:58.0,Defensive rebound by G. Antetokounmpo, ,7-1, , 
7:53.0,B. Portis makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),+2,9-1, , 
7:52.0, , ,9-1, ,New York full timeout
7:29.0, , ,9-3,+2,D. Rose makes 2-pt jump shot from 6 ft (assist by E. Fournier)
7:04.0,Shooting foul by Q. Grimes (drawn by K. Middleton), ,9-3, , 
7:04.0,P. Connaughton enters the game for B. Portis, ,9-3, , 
7:04.0,K. Middleton makes free throw 1 of 2,+1,10-3, , 
7:04.0,K. Middleton makes free throw 2 of 2,+1,11-3, , 
6:48.0, , ,11-3, ,E. Fournier misses 3-pt jump shot from 28 ft
6:46.0,Defensive rebound by G. Antetokounmpo, ,11-3, , 
6:40.0,K. Middleton misses 3-pt jump shot from 25 ft, ,11-3, , 
6:38.0, , ,11-3, ,Defensive rebound by J. Randle
6:30.0, , ,11-5,+2,E. Fournier makes 2-pt jump shot from 20 ft (assist by Q. Grimes)
6:13.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by G. Allen),+2,13-5, , 
5:48.0, , ,13-7,+2,D. Rose makes 2-pt layup from 1 ft
5:35.0,K. Middleton makes 2-pt jump shot from 14 ft,+2,15-7, , 
5:10.0, , ,15-10,+3,Q. Grimes makes 3-pt jump shot from 25 ft (assist by J. Randle)
5:08.0, , ,15-10, ,Violation by Team (delay of game)
5:00.0,G. Antetokounmpo misses 2-pt layup from 1 ft, ,15-10, , 
4:58.0, , ,15-10, ,Defensive rebound by Team
4:58.0,Loose ball foul by G. Antetokounmpo (drawn by N. Noel), ,15-10, , 
4:58.0,D. Cousins enters the game for G. Allen, ,15-10, , 
4:58.0,R. Hood enters the game for G. Antetokounmpo, ,15-10, , 
4:58.0, , ,15-10, ,K. Knox enters the game for N. Noel
4:58.0, , ,15-10, ,M. Robinson enters the game for J. Randle
4:35.0, , ,15-10, ,E. Fournier misses 3-pt jump shot from 26 ft
4:33.0,Defensive rebound by D. Cousins, ,15-10, , 
4:24.0,D. Cousins misses 3-pt jump shot from 25 ft, ,15-10, , 
4:22.0, , ,15-10, ,Defensive rebound by M. Robinson
4:13.0, , ,15-10, ,Turnover by Q. Grimes (bad pass; steal by D. Cousins)
4:06.0,P. Connaughton makes 3-pt jump shot from 27 ft (assist by J. Holiday),+3,18-10, , 
3:47.0, , ,18-10, ,Q. Grimes misses 3-pt jump shot from 24 ft
3:45.0,Defensive rebound by K. Middleton, ,18-10, , 
3:36.0,K. Middleton makes 2-pt jump shot from 7 ft,+2,20-10, , 
3:22.0, , ,20-10, ,New York full timeout
3:22.0,J. Nwora enters the game for K. Middleton, ,20-10, , 
3:22.0, , ,20-10, ,I. Quickley enters the game for E. Fournier
3:11.0, , ,20-10, ,K. Knox misses 3-pt jump shot from 23 ft
3:09.0,Defensive rebound by J. Nwora, ,20-10, , 
3:01.0,J. Nwora misses 3-pt jump shot from 23 ft, ,20-10, , 
2:59.0, , ,20-10, ,Defensive rebound by I. Quickley
2:47.0, , ,20-12,+2,M. Robinson makes 2-pt dunk at rim (assist by Q. Grimes)
2:27.0,J. Holiday makes 2-pt layup from 1 ft (assist by R. Hood),+2,22-12, , 
2:10.0, , ,22-14,+2,D. Rose makes 2-pt layup at rim (assist by Q. Grimes)
2:02.0,P. Connaughton makes 2-pt hook shot from 2 ft (assist by J. Holiday),+2,24-14, , 
1:51.0, , ,24-14, ,Turnover by I. Quickley (lost ball)
1:49.0, , ,24-14, ,Loose ball foul by I. Quickley (drawn by D. Cousins)
1:49.0, , ,24-14, ,J. Randle enters the game for D. Rose
1:30.0,Turnover by D. Cousins (traveling), ,24-14, , 
1:30.0,G. Antetokounmpo enters the game for P. Connaughton, ,24-14, , 
1:30.0,G. Hill enters the game for J. Holiday, ,24-14, , 
1:07.0, , ,24-14, ,K. Knox misses 2-pt jump shot from 14 ft
1:04.0,Defensive rebound by D. Cousins, ,24-14, , 
0:51.0,Turnover by J. Nwora (lost ball; steal by Q. Grimes), ,24-14, , 
0:48.0, , ,24-16,+2,Q. Grimes makes 2-pt layup from 1 ft
0:28.0,Turnover by G. Antetokounmpo (lost ball; steal by I. Quickley), ,24-16, , 
0:22.0, , ,24-16, ,I. Quickley misses 3-pt jump shot from 25 ft
0:19.0,Defensive rebound by G. Antetokounmpo, ,24-16, , 
0:02.0,Shooting foul by M. Robinson (drawn by G. Antetokounmpo), ,24-16, , 
0:02.0,G. Antetokounmpo makes free throw 1 of 2,+1,25-16, , 
0:02.0,G. Antetokounmpo makes free throw 2 of 2,+1,26-16, , 
0:01.0, , ,26-16, ,K. Knox misses 3-pt jump shot from 44 ft
0:01.0, , ,26-16, ,Offensive rebound by Team
11:40.0, , ,26-18,+2,I. Quickley makes 2-pt jump shot from 9 ft (assist by J. Randle)
11:26.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft, ,26-18, , 
11:24.0, , ,26-18, ,Defensive rebound by M. Robinson
11:19.0, , ,26-18, ,Turnover by J. Randle (bad pass; steal by B. Portis)
11:07.0,Personal foul by M. Robinson (drawn by G. Antetokounmpo), ,26-18, , 
10:54.0,B. Portis makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),+3,29-18, , 
10:38.0, , ,29-21,+3,K. Knox makes 3-pt jump shot from 24 ft (assist by I. Quickley)
10:16.0,G. Allen makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),+2,31-21, , 
10:04.0, , ,31-24,+3,K. Knox makes 3-pt jump shot from 25 ft (assist by J. Randle)
9:51.0,B. Portis misses 3-pt jump shot from 25 ft, ,31-24, , 
9:49.0, , ,31-24, ,Defensive rebound by K. Knox
9:41.0, , ,31-24, ,K. Knox misses 3-pt jump shot from 26 ft
9:39.0,Defensive rebound by G. Allen, ,31-24, , 
9:29.0,J. Nwora misses 3-pt jump shot from 24 ft, ,31-24, , 
9:27.0, , ,31-24, ,Defensive rebound by J. Randle
9:16.0, , ,31-26,+2,I. Quickley makes 2-pt jump shot from 5 ft
9:08.0,Milwaukee full timeout, ,31-26, , 
9:08.0,K. Middleton enters the game for J. Nwora, ,31-26, , 
8:57.0,K. Middleton makes 2-pt jump shot from 12 ft (assist by G. Hill),+2,33-26, , 
8:33.0, , ,33-26, ,K. Knox misses 2-pt jump shot from 10 ft
8:31.0,Defensive rebound by K. Middleton, ,33-26, , 
8:26.0,K. Middleton makes 2-pt layup from 2 ft,+2,35-26, , 
8:17.0, , ,35-26, ,Turnover by Q. Grimes (lost ball; steal by G. Allen)
8:14.0,G. Allen makes 2-pt layup from 1 ft,+2,37-26, , 
8:14.0, , ,37-26, ,New York full timeout
8:14.0, , ,37-26, ,D. Rose enters the game for Q. Grimes
7:59.0, , ,37-26, ,K. Knox misses 3-pt jump shot from 23 ft
7:57.0, , ,37-26, ,Offensive rebound by J. Randle
7:55.0, , ,37-26, ,Turnover by J. Randle (lost ball; steal by G. Hill)
7:52.0,G. Antetokounmpo makes 2-pt layup at rim,+2,39-26, , 
7:52.0,Shooting foul by I. Quickley (drawn by G. Antetokounmpo), ,39-26, , 
7:52.0,G. Antetokounmpo makes free throw 1 of 1,+1,40-26, , 
7:41.0, , ,40-28,+2,K. Knox makes 2-pt dunk from 1 ft (assist by D. Rose)
7:25.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft, ,40-28, , 
7:23.0, , ,40-28, ,Defensive rebound by M. Robinson
7:11.0, , ,40-28, ,Turnover by J. Randle (lost ball; steal by K. Middleton)
7:07.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by J. Randle), ,40-28, , 
7:05.0,Offensive rebound by G. Hill, ,40-28, , 
7:00.0,G. Allen makes 3-pt jump shot from 25 ft (assist by K. Middleton),+3,43-28, , 
6:59.0, , ,43-28, ,New York full timeout
6:59.0,P. Connaughton enters the game for G. Antetokounmpo, ,43-28, , 
6:59.0,J. Holiday enters the game for G. Hill, ,43-28, , 
6:59.0, , ,43-28, ,E. Fournier enters the game for I. Quickley
6:59.0, , ,43-28, ,N. Noel enters the game for M. Robinson
6:46.0, , ,43-28, ,D. Rose misses 2-pt jump shot from 4 ft
6:44.0,Defensive rebound by B. Portis, ,43-28, , 
6:29.0,J. Holiday misses 2-pt jump shot from 19 ft, ,43-28, , 
6:27.0, , ,43-28, ,Defensive rebound by N. Noel
6:15.0, , ,43-28, ,E. Fournier misses 3-pt jump shot from 24 ft
6:13.0,Defensive rebound by P. Connaughton, ,43-28, , 
6:05.0,B. Portis makes 3-pt jump shot from 25 ft (assist by K. Middleton),+3,46-28, , 
5:39.0, , ,46-31,+3,J. Randle makes 3-pt jump shot from 25 ft (assist by E. Fournier)
5:28.0,B. Portis misses 3-pt jump shot from 25 ft, ,46-31, , 
5:26.0, , ,46-31, ,Defensive rebound by E. Fournier
5:18.0, , ,46-31, ,Turnover by N. Noel (bad pass; steal by K. Middleton)
5:11.0,K. Middleton makes 3-pt jump shot from 25 ft,+3,49-31, , 
4:42.0, , ,49-31, ,Turnover by Team (shot clock)
4:42.0,R. Hood enters the game for G. Allen, ,49-31, , 
4:42.0, , ,49-31, ,I. Quickley enters the game for J. Randle
4:30.0,J. Holiday misses 2-pt jump shot from 4 ft, ,49-31, , 
4:28.0,Offensive rebound by B. Portis, ,49-31, , 
4:28.0,B. Portis makes 2-pt layup from 1 ft,+2,51-31, , 
4:28.0,Shooting foul by N. Noel (drawn by B. Portis), ,51-31, , 
4:28.0, , ,51-31, ,Q. Grimes enters the game for K. Knox
4:28.0,B. Portis makes free throw 1 of 1,+1,52-31, , 
4:03.0, , ,52-33,+2,D. Rose makes 2-pt jump shot from 10 ft
3:47.0,B. Portis makes 2-pt jump shot from 6 ft,+2,54-33, , 
3:33.0, , ,54-36,+3,Q. Grimes makes 3-pt jump shot from 25 ft (assist by I. Quickley)
3:19.0,B. Portis misses 2-pt hook shot from 7 ft, ,54-36, , 
3:17.0, , ,54-36, ,Defensive rebound by Team
3:17.0,D. Cousins enters the game for B. Portis, ,54-36, , 
3:01.0, , ,54-38,+2,I. Quickley makes 2-pt jump shot from 13 ft (assist by E. Fournier)
2:45.0,Shooting foul by N. Noel (drawn by R. Hood), ,54-38, , 
2:45.0,G. Antetokounmpo enters the game for K. Middleton, ,54-38, , 
2:45.0, , ,54-38, ,J. Randle enters the game for I. Quickley
2:45.0,R. Hood makes free throw 1 of 2,+1,55-38, , 
2:45.0,R. Hood makes free throw 2 of 2,+1,56-38, , 
2:27.0, , ,56-38, ,Q. Grimes misses 3-pt jump shot from 27 ft
2:25.0, , ,56-38, ,Offensive rebound by J. Randle
2:18.0, , ,56-38, ,Turnover by Q. Grimes (bad pass; steal by P. Connaughton)
2:10.0,Turnover by J. Holiday (traveling), ,56-38, , 
2:00.0, , ,56-38, ,E. Fournier misses 3-pt jump shot from 26 ft
1:58.0,Defensive rebound by D. Cousins, ,56-38, , 
1:49.0,Turnover by D. Cousins (bad pass; steal by Q. Grimes), ,56-38, , 
1:37.0, , ,56-38, ,Shooting foul by D. Cousins (drawn by J. Randle)
1:37.0,K. Middleton enters the game for J. Holiday, ,56-38, , 
1:37.0, , ,56-39,+1,J. Randle makes free throw 1 of 2
1:37.0, , ,56-40,+1,J. Randle makes free throw 2 of 2
1:24.0,P. Connaughton misses 3-pt jump shot from 25 ft, ,56-40, , 
1:22.0, , ,56-40, ,Defensive rebound by Team
1:10.0, , ,56-42,+2,Q. Grimes makes 2-pt layup from 1 ft (assist by D. Rose)
