time,away_description,away_change,score,home_change,home_description
11:39.0, , ,0-0, ,R. Hood misses 3-pt jump shot from 25 ft
11:36.0,Defensive rebound by P. Millsap, ,0-0, , 
11:18.0,Turnover by G. Harris (lost ball; steal by C. McCollum), ,0-0, , 
11:14.0, , ,0-0, ,Turnover by C. McCollum (lost ball; steal by W. Barton)
11:11.0,Offensive foul by W. Barton (drawn by R. Hood), ,0-0, , 
11:11.0,Turnover by W. Barton (offensive foul), ,0-0, , 
10:53.0, , ,0-0, ,C. McCollum misses 2-pt jump shot from 14 ft
10:52.0, , ,0-0, ,Offensive rebound by H. Whiteside
10:50.0, , ,0-2,+2,H. Whiteside makes 2-pt dunk from 1 ft
10:33.0,J. Murray misses 2-pt layup from 3 ft, ,0-2, , 
10:30.0, , ,0-2, ,Defensive rebound by H. Whiteside
10:25.0, , ,0-2, ,D. Lillard misses 2-pt jump shot from 6 ft
10:23.0,Defensive rebound by J. Murray, ,0-2, , 
10:19.0,G. Harris makes 3-pt jump shot from 26 ft (assist by J. Murray),+3,3-2, , 
10:05.0, , ,3-2, ,Z. Collins misses 3-pt jump shot from 26 ft
10:04.0, , ,3-2, ,Offensive rebound by Team
10:04.0,Loose ball foul by N. Jokić (drawn by H. Whiteside), ,3-2, , 
9:48.0, , ,3-2, ,C. McCollum misses 2-pt jump shot from 8 ft
9:47.0,Defensive rebound by N. Jokić, ,3-2, , 
9:44.0,G. Harris misses 3-pt jump shot from 26 ft, ,3-2, , 
9:41.0, , ,3-2, ,Defensive rebound by Z. Collins
9:34.0, , ,3-2, ,Turnover by D. Lillard (bad pass; steal by G. Harris)
9:29.0,G. Harris misses 3-pt jump shot from 25 ft, ,3-2, , 
9:26.0,Offensive rebound by N. Jokić, ,3-2, , 
9:18.0,P. Millsap misses 2-pt hook shot from 6 ft (block by H. Whiteside), ,3-2, , 
9:15.0, , ,3-2, ,Defensive rebound by Z. Collins
9:08.0, , ,3-2, ,Shooting foul by N. Jokić (drawn by H. Whiteside)
9:08.0, , ,3-3,+1,H. Whiteside makes free throw 1 of 2
9:08.0, , ,3-4,+1,H. Whiteside makes free throw 2 of 2
8:57.0,Turnover by N. Jokić (traveling), ,3-4, , 
8:42.0, , ,3-4, ,D. Lillard misses 3-pt jump shot from 23 ft
8:39.0,Defensive rebound by G. Harris, ,3-4, , 
8:28.0,N. Jokić misses 2-pt layup from 2 ft, ,3-4, , 
8:26.0,Offensive rebound by N. Jokić, ,3-4, , 
8:15.0,Offensive foul by N. Jokić (drawn by H. Whiteside), ,3-4, , 
8:15.0,Turnover by N. Jokić (offensive foul), ,3-4, , 
8:15.0,M. Plumlee enters the game for N. Jokić, ,3-4, , 
8:05.0, , ,3-7,+3,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard)
7:47.0,J. Murray misses 2-pt jump shot from 13 ft, ,3-7, , 
7:46.0,Offensive rebound by W. Barton, ,3-7, , 
7:46.0,Shooting foul by Z. Collins (drawn by W. Barton), ,3-7, , 
7:46.0,W. Barton makes free throw 1 of 2,+1,4-7, , 
7:46.0,W. Barton misses free throw 2 of 2, ,4-7, , 
7:44.0, , ,4-7, ,Defensive rebound by H. Whiteside
7:36.0, , ,4-9,+2,C. McCollum makes 2-pt layup from 1 ft
7:20.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by M. Plumlee),+3,7-9, , 
6:59.0, , ,7-11,+2,Z. Collins makes 2-pt layup from 1 ft (assist by D. Lillard)
6:52.0,Personal foul by R. Hood (drawn by W. Barton), ,7-11, , 
