time,away_description,away_change,score,home_change,home_description
11:42.0, , ,0-2,+2,L. Dončić makes 2-pt jump shot from 4 ft (assist by D. Powell)
11:29.0,T. Young misses 3-pt jump shot from 27 ft, ,0-2, , 
11:26.0, , ,0-2, ,Defensive rebound by R. Bullock
11:17.0, , ,0-2, ,L. Dončić misses 2-pt jump shot from 13 ft
11:15.0,Defensive rebound by D. Hunter, ,0-2, , 
11:11.0,J. Collins makes 2-pt dunk at rim (assist by K. Huerter),+2,2-2, , 
10:57.0, , ,2-2, ,D. Finney-Smith misses 3-pt jump shot from 25 ft
10:55.0,Defensive rebound by C. Capela, ,2-2, , 
10:43.0,C. Capela makes 2-pt dunk at rim (assist by D. Hunter),+2,4-2, , 
10:24.0, , ,4-2, ,D. Powell misses 3-pt jump shot from 25 ft
10:20.0,Defensive rebound by J. Collins, ,4-2, , 
10:14.0,T. Young misses 3-pt jump shot from 25 ft, ,4-2, , 
10:10.0, , ,4-2, ,Defensive rebound by D. Finney-Smith
10:01.0, , ,4-4,+2,J. Brunson makes 2-pt layup from 2 ft
9:50.0,D. Hunter misses 2-pt layup from 6 ft, ,4-4, , 
9:48.0, , ,4-4, ,Defensive rebound by L. Dončić
9:42.0, , ,4-4, ,L. Dončić misses 2-pt jump shot from 8 ft
9:38.0, , ,4-4, ,Offensive rebound by L. Dončić
9:38.0, , ,4-4, ,L. Dončić misses 2-pt layup at rim
9:37.0,Defensive rebound by C. Capela, ,4-4, , 
9:35.0,Turnover by C. Capela (bad pass; steal by J. Brunson), ,4-4, , 
9:29.0, , ,4-4, ,R. Bullock misses 3-pt jump shot from 25 ft
9:27.0,Defensive rebound by J. Collins, ,4-4, , 
9:20.0,K. Huerter misses 2-pt jump shot from 12 ft, ,4-4, , 
9:20.0,Offensive rebound by C. Capela, ,4-4, , 
9:16.0,C. Capela misses 2-pt layup at rim, ,4-4, , 
9:15.0, , ,4-4, ,Defensive rebound by D. Powell
9:05.0, , ,4-6,+2,L. Dončić makes 2-pt layup from 1 ft
9:05.0, , ,4-6, ,Shooting foul by C. Capela (drawn by L. Dončić)
9:05.0, , ,4-7,+1,L. Dončić makes free throw 1 of 1
