time,away_description,away_change,score,home_change,home_description
11:47.0,S. Curry misses 2-pt jump shot from 17 ft, ,0-0, , 
11:44.0, , ,0-0, ,Defensive rebound by D. Gallinari
11:30.0, , ,0-0, ,Offensive foul by L. Shamet (drawn by K. Durant)
11:30.0, , ,0-0, ,Turnover by L. Shamet (offensive foul)
11:18.0,K. Durant makes 2-pt jump shot from 18 ft (assist by A. Bogut),+2,2-0, , 
11:02.0, , ,2-0, ,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft
11:00.0,Defensive rebound by A. Bogut, ,2-0, , 
10:58.0,Personal foul by P. Beverley (drawn by K. Durant), ,2-0, , 
10:55.0,Offensive foul by K. Durant (drawn by P. Beverley), ,2-0, , 
10:55.0,Turnover by K. Durant (offensive foul), ,2-0, , 
10:44.0, , ,2-0, ,Turnover by I. Zubac (offensive foul)
10:44.0, , ,2-0, ,Offensive foul by I. Zubac (drawn by K. Durant)
10:30.0,K. Durant makes 2-pt jump shot from 17 ft,+2,4-0, , 
10:21.0, , ,4-0, ,Personal foul by K. Durant (drawn by P. Beverley)
10:06.0, , ,4-0, ,Turnover by D. Gallinari (bad pass; steal by K. Durant)
10:03.0,Turnover by K. Durant (lost ball; steal by S. Gilgeous-Alexander), ,4-0, , 
9:55.0, , ,4-3,+3,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft (assist by D. Gallinari)
9:41.0,K. Durant makes 2-pt jump shot from 19 ft (assist by A. Bogut),+2,6-3, , 
9:33.0, , ,6-3, ,L. Shamet misses 3-pt jump shot from 25 ft (block by D. Green)
9:33.0,Defensive rebound by K. Durant, ,6-3, , 
9:27.0,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),+3,9-3, , 
9:08.0, , ,9-3, ,Shooting foul by A. Bogut (drawn by I. Zubac)
9:08.0, , ,9-4,+1,I. Zubac makes free throw 1 of 2
9:08.0, , ,9-4, ,I. Zubac misses free throw 2 of 2
9:05.0,Defensive rebound by D. Green, ,9-4, , 
9:02.0,K. Thompson misses 2-pt jump shot from 12 ft (block by S. Gilgeous-Alexander), ,9-4, , 
8:58.0, , ,9-4, ,Defensive rebound by I. Zubac
8:49.0, , ,9-4, ,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft
8:46.0,Defensive rebound by Team, ,9-4, , 
8:30.0,A. Bogut makes 2-pt dunk from 2 ft (assist by K. Durant),+2,11-4, , 
8:14.0, , ,11-4, ,D. Gallinari misses 2-pt jump shot from 15 ft
8:11.0,Defensive rebound by S. Curry, ,11-4, , 
8:06.0,Turnover by S. Curry (lost ball; steal by P. Beverley), ,11-4, , 
7:56.0, , ,11-4, ,D. Gallinari misses 2-pt layup from 2 ft
7:56.0, , ,11-4, ,Offensive rebound by Team
7:56.0, , ,11-4, ,J. Green enters the game for I. Zubac
7:43.0, , ,11-4, ,Turnover by P. Beverley (bad pass; steal by D. Green)
7:35.0,K. Thompson misses 2-pt jump shot from 10 ft, ,11-4, , 
7:33.0, , ,11-4, ,Defensive rebound by P. Beverley
7:26.0, , ,11-6,+2,J. Green makes 2-pt layup from 1 ft (assist by S. Gilgeous-Alexander)
7:17.0,Turnover by K. Durant (bad pass), ,11-6, , 
7:03.0, , ,11-6, ,Personal foul by K. Thompson (drawn by D. Gallinari)
6:48.0, , ,11-6, ,Turnover by Team (shot clock)
6:48.0, , ,11-6, ,LA Clippers full timeout
6:37.0,K. Durant makes 2-pt jump shot from 10 ft (assist by K. Thompson),+2,13-6, , 
6:23.0, , ,13-8,+2,P. Beverley makes 2-pt jump shot from 7 ft (assist by D. Gallinari)
6:23.0, , ,13-8, ,Shooting foul by S. Curry (drawn by P. Beverley)
6:23.0, , ,13-9,+1,P. Beverley makes free throw 1 of 1
6:04.0,K. Durant makes 2-pt jump shot from 19 ft,+2,15-9, , 
5:53.0, , ,15-9, ,P. Beverley misses 3-pt jump shot from 25 ft
5:53.0,Defensive rebound by A. Bogut, ,15-9, , 
5:35.0,S. Curry misses 2-pt layup from 2 ft, ,15-9, , 
5:29.0,Offensive rebound by A. Bogut, ,15-9, , 
5:29.0,A. Bogut misses 2-pt layup at rim, ,15-9, , 
5:28.0,Offensive rebound by A. Bogut, ,15-9, , 
5:28.0,A. Bogut makes 2-pt layup at rim,+2,17-9, , 
5:11.0, , ,17-9, ,D. Gallinari misses 3-pt jump shot from 25 ft
5:09.0,Defensive rebound by K. Thompson, ,17-9, , 
5:00.0,Shooting foul by D. Gallinari (drawn by K. Durant), ,17-9, , 
5:00.0,K. Durant makes free throw 1 of 2,+1,18-9, , 
5:00.0,A. Iguodala enters the game for A. Bogut, ,18-9, , 
5:00.0,K. Looney enters the game for K. Thompson, ,18-9, , 
5:00.0, , ,18-9, ,M. Harrell enters the game for D. Gallinari
5:00.0, , ,18-9, ,L. Williams enters the game for L. Shamet
5:00.0,K. Durant makes free throw 2 of 2,+1,19-9, , 
4:37.0, , ,19-9, ,P. Beverley misses 2-pt layup from 1 ft
