time,away_description,away_change,score,home_change,home_description
11:44.0,T. Harris misses 2-pt jump shot from 5 ft, ,0-0, , 
11:42.0,Offensive rebound by T. Harris, ,0-0, , 
11:40.0,Shooting foul by J. Randle (drawn by B. Simmons), ,0-0, , 
11:40.0,B. Simmons misses free throw 1 of 2, ,0-0, , 
11:40.0,Offensive rebound by Team, ,0-0, , 
11:40.0,B. Simmons makes free throw 2 of 2,+1,1-0, , 
11:27.0, , ,1-0, ,M. Robinson misses 2-pt layup at rim
11:26.0, , ,1-0, ,Offensive rebound by M. Robinson
11:26.0, , ,1-0, ,Shooting foul by D. Green (drawn by M. Robinson)
11:26.0, , ,1-0, ,M. Robinson misses free throw 1 of 2
11:26.0, , ,1-0, ,Offensive rebound by Team
11:26.0, , ,1-1,+1,M. Robinson makes free throw 2 of 2
11:13.0,J. Embiid misses 2-pt layup from 1 ft, ,1-1, , 
11:11.0, , ,1-1, ,Defensive rebound by E. Payton
11:02.0, , ,1-4,+3,J. Randle makes 3-pt jump shot from 24 ft (assist by R. Barrett)
10:50.0,J. Embiid misses 3-pt jump shot from 26 ft, ,1-4, , 
10:48.0, , ,1-4, ,Defensive rebound by R. Barrett
10:41.0, , ,1-6,+2,J. Randle makes 2-pt dunk at rim
10:15.0,J. Embiid makes 2-pt jump shot from 17 ft,+2,3-6, , 
9:56.0, , ,3-8,+2,J. Randle makes 2-pt jump shot from 5 ft
9:50.0,D. Green misses 3-pt jump shot from 26 ft, ,3-8, , 
9:48.0, , ,3-8, ,Defensive rebound by E. Payton
9:38.0, , ,3-8, ,Turnover by J. Randle (bad pass; steal by J. Embiid)
9:32.0,T. Harris misses 3-pt jump shot from 25 ft, ,3-8, , 
9:30.0, , ,3-8, ,Defensive rebound by E. Payton
9:19.0, , ,3-8, ,R. Barrett misses 3-pt jump shot from 23 ft
9:17.0,Defensive rebound by S. Curry, ,3-8, , 
9:09.0,Personal foul by E. Payton (drawn by B. Simmons), ,3-8, , 
9:01.0,S. Curry makes 2-pt layup from 2 ft,+2,5-8, , 
8:44.0, , ,5-10,+2,J. Randle makes 2-pt jump shot from 16 ft
8:36.0,B. Simmons makes 2-pt layup at rim,+2,7-10, , 
8:27.0, , ,7-10, ,New York full timeout
8:17.0, , ,7-10, ,R. Bullock misses 3-pt jump shot from 24 ft
8:15.0,Defensive rebound by S. Curry, ,7-10, , 
7:53.0,J. Embiid makes 2-pt jump shot from 15 ft,+2,9-10, , 
7:36.0, , ,9-10, ,E. Payton misses 3-pt jump shot from 23 ft
7:34.0,Defensive rebound by J. Embiid, ,9-10, , 
7:12.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),+3,12-10, , 
6:59.0, , ,12-10, ,R. Barrett misses 3-pt jump shot from 25 ft
6:57.0,Defensive rebound by D. Green, ,12-10, , 
6:44.0,S. Curry misses 3-pt jump shot from 26 ft, ,12-10, , 
6:42.0, , ,12-10, ,Defensive rebound by M. Robinson
6:34.0, , ,12-10, ,Turnover by R. Barrett (bad pass; steal by D. Green)
6:30.0,S. Curry makes 2-pt layup from 1 ft,+2,14-10, , 
6:17.0, , ,14-10, ,Shooting foul by J. Embiid (drawn by R. Bullock)
6:17.0, , ,14-11,+1,R. Bullock makes free throw 1 of 2
6:17.0, , ,14-11, ,R. Bullock misses free throw 2 of 2
6:15.0,Defensive rebound by J. Embiid, ,14-11, , 
5:54.0,J. Embiid misses 2-pt jump shot from 12 ft, ,14-11, , 
5:52.0, , ,14-11, ,Defensive rebound by R. Bullock
5:45.0, , ,14-11, ,E. Payton misses 2-pt layup at rim
5:43.0, , ,14-11, ,Offensive rebound by J. Randle
5:43.0, , ,14-11, ,J. Randle misses 2-pt layup from 2 ft (block by T. Harris)
5:41.0, , ,14-11, ,Offensive rebound by J. Randle
5:41.0, , ,14-11, ,A. Burks enters the game for R. Bullock
5:30.0, , ,14-11, ,R. Barrett misses 3-pt jump shot from 27 ft
5:28.0,Defensive rebound by D. Green, ,14-11, , 
5:24.0,T. Harris makes 2-pt layup from 1 ft (assist by D. Green),+2,16-11, , 
5:12.0, , ,16-14,+3,A. Burks makes 3-pt jump shot from 25 ft (assist by J. Randle)
5:12.0,S. Milton enters the game for D. Green, ,16-14, , 
5:12.0, , ,16-14, ,N. Noel enters the game for M. Robinson
4:59.0,Philadelphia full timeout, ,16-14, , 
4:50.0,J. Embiid misses 2-pt jump shot from 9 ft, ,16-14, , 
4:46.0, , ,16-14, ,Defensive rebound by N. Noel
4:39.0, , ,16-14, ,A. Burks misses 2-pt jump shot from 7 ft
4:37.0,Defensive rebound by B. Simmons, ,16-14, , 
4:29.0,T. Harris makes 2-pt jump shot from 16 ft,+2,18-14, , 
4:15.0, , ,18-14, ,Personal foul by T. Harris (drawn by J. Randle)
4:07.0, , ,18-14, ,Personal foul by B. Simmons (drawn by A. Burks)
3:59.0, , ,18-16,+2,A. Burks makes 2-pt jump shot from 15 ft
3:59.0, , ,18-16, ,Shooting foul by T. Harris (drawn by A. Burks)
3:59.0, , ,18-17,+1,A. Burks makes free throw 1 of 1
3:43.0,B. Simmons misses 2-pt layup from 2 ft, ,18-17, , 
3:41.0, , ,18-17, ,Defensive rebound by R. Barrett
3:33.0, , ,18-19,+2,J. Randle makes 2-pt layup at rim
3:23.0,T. Harris misses 2-pt layup from 3 ft (block by N. Noel), ,18-19, , 
3:21.0,Offensive rebound by J. Embiid, ,18-19, , 
3:11.0,J. Embiid makes 2-pt layup from 3 ft,+2,20-19, , 
2:55.0, , ,20-19, ,A. Burks misses 3-pt jump shot from 25 ft
2:53.0,Defensive rebound by J. Embiid, ,20-19, , 
2:43.0,T. Harris makes 3-pt jump shot from 26 ft (assist by S. Curry),+3,23-19, , 
2:25.0, , ,23-19, ,N. Noel misses 2-pt jump shot from 15 ft
2:23.0,Defensive rebound by T. Harris, ,23-19, , 
2:17.0,J. Embiid misses 2-pt layup from 1 ft (block by A. Burks), ,23-19, , 
2:16.0,Offensive rebound by J. Embiid, ,23-19, , 
2:16.0,Shooting foul by A. Burks (drawn by J. Embiid), ,23-19, , 
2:16.0,F. Korkmaz enters the game for S. Curry, ,23-19, , 
2:16.0,M. Scott enters the game for T. Harris, ,23-19, , 
2:16.0, , ,23-19, ,K. Knox enters the game for E. Payton
2:16.0, , ,23-19, ,D. Smith enters the game for J. Randle
2:16.0,J. Embiid misses free throw 1 of 2, ,23-19, , 
2:16.0,Offensive rebound by Team, ,23-19, , 
2:16.0,J. Embiid makes free throw 2 of 2,+1,24-19, , 
1:54.0, , ,24-21,+2,D. Smith makes 2-pt jump shot from 12 ft
1:43.0,B. Simmons misses 2-pt layup from 1 ft, ,24-21, , 
1:41.0, , ,24-21, ,Defensive rebound by N. Noel
1:37.0, , ,24-21, ,R. Barrett misses 2-pt layup from 2 ft (block by J. Embiid)
1:36.0, , ,24-21, ,Offensive rebound by Team
1:36.0,D. Howard enters the game for J. Embiid, ,24-21, , 
1:36.0,T. Maxey enters the game for B. Simmons, ,24-21, , 
1:33.0, , ,24-24,+3,A. Burks makes 3-pt jump shot from 24 ft (assist by D. Smith)
1:15.0,Turnover by S. Milton (lost ball; steal by N. Noel), ,24-24, , 
1:12.0, , ,24-24, ,A. Burks misses 2-pt layup from 2 ft
1:11.0, , ,24-24, ,Offensive rebound by R. Barrett
1:11.0, , ,24-24, ,Shooting foul by S. Milton (drawn by R. Barrett)
1:11.0, , ,24-24, ,R. Barrett misses free throw 1 of 2
1:11.0, , ,24-24, ,Offensive rebound by Team
1:11.0, , ,24-25,+1,R. Barrett makes free throw 2 of 2
0:59.0,S. Milton misses 3-pt jump shot from 26 ft, ,24-25, , 
0:56.0, , ,24-25, ,Defensive rebound by K. Knox
0:49.0, , ,24-27,+2,K. Knox makes 2-pt layup from 2 ft (assist by D. Smith)
0:28.0,M. Scott misses 3-pt jump shot from 24 ft, ,24-27, , 
0:27.0,Offensive rebound by D. Howard, ,24-27, , 
0:27.0,D. Howard misses 2-pt layup from 2 ft, ,24-27, , 
0:26.0,Offensive rebound by D. Howard, ,24-27, , 
0:25.0,D. Howard misses 2-pt layup from 2 ft, ,24-27, , 
0:24.0,Offensive rebound by Team, ,24-27, , 
0:17.0,F. Korkmaz makes 3-pt jump shot from 25 ft,+3,27-27, , 
0:01.0, , ,27-27, ,R. Barrett misses 2-pt jump shot from 17 ft
0:01.0, , ,27-27, ,Offensive rebound by Team
11:51.0, , ,27-27, ,Turnover by D. Smith (traveling)
11:41.0,D. Howard makes 2-pt dunk from 2 ft (assist by T. Maxey),+2,29-27, , 
11:30.0, , ,29-27, ,A. Burks misses 2-pt layup from 1 ft
11:28.0, , ,29-27, ,Offensive rebound by N. Noel
11:28.0, , ,29-29,+2,N. Noel makes 2-pt layup at rim
11:20.0,S. Milton makes 2-pt jump shot from 4 ft,+2,31-29, , 
11:03.0, , ,31-29, ,D. Smith misses 2-pt jump shot from 18 ft
11:01.0,Defensive rebound by D. Howard, ,31-29, , 
10:42.0,T. Maxey misses 2-pt jump shot from 8 ft, ,31-29, , 
10:40.0, , ,31-29, ,Defensive rebound by A. Burks
10:32.0, , ,31-29, ,Shooting foul by D. Howard (drawn by A. Burks)
10:32.0, , ,31-30,+1,A. Burks makes free throw 1 of 2
10:32.0, , ,31-31,+1,A. Burks makes free throw 2 of 2
10:09.0,D. Howard makes 2-pt layup from 2 ft,+2,33-31, , 
9:47.0, , ,33-31, ,N. Noel misses 2-pt jump shot from 8 ft
9:45.0,Defensive rebound by D. Howard, ,33-31, , 
9:33.0,T. Maxey misses 2-pt layup from 3 ft, ,33-31, , 
9:32.0,Offensive rebound by Team, ,33-31, , 
9:32.0, , ,33-31, ,Loose ball foul by N. Noel (drawn by D. Howard)
9:26.0,S. Milton misses 3-pt jump shot from 26 ft, ,33-31, , 
9:25.0, , ,33-31, ,Defensive rebound by Team
9:15.0, , ,33-31, ,N. Noel misses 2-pt jump shot from 5 ft
9:10.0,Defensive rebound by F. Korkmaz, ,33-31, , 
9:09.0,Personal foul by R. Bullock (drawn by F. Korkmaz), ,33-31, , 
9:09.0, , ,33-31, ,M. Robinson enters the game for N. Noel
9:03.0,F. Korkmaz misses 2-pt layup from 3 ft, ,33-31, , 
9:02.0,Offensive rebound by Team, ,33-31, , 
9:02.0, , ,33-31, ,Loose ball foul by K. Knox (drawn by D. Howard)
8:53.0,D. Howard makes 2-pt layup from 2 ft (assist by T. Maxey),+2,35-31, , 
8:53.0,Shooting foul by R. Bullock (drawn by D. Howard), ,35-31, , 
8:53.0,D. Howard makes free throw 1 of 1,+1,36-31, , 
8:43.0, , ,36-31, ,K. Knox misses 2-pt jump shot from 12 ft
8:41.0, , ,36-31, ,Offensive rebound by K. Knox
8:36.0, , ,36-34,+3,R. Bullock makes 3-pt jump shot from 25 ft (assist by K. Knox)
8:17.0,F. Korkmaz misses 3-pt jump shot from 25 ft, ,36-34, , 
