time,away_description,away_change,score,home_change,home_description
11:41.0,J. Valančiūnas misses 2-pt jump shot from 7 ft, ,0-0, , 
11:38.0, , ,0-0, ,Defensive rebound by L. Dončić
11:22.0, , ,0-0, ,Turnover by L. Dončić (bad pass; steal by K. Anderson)
11:17.0,K. Anderson misses 2-pt jump shot from 2 ft, ,0-0, , 
11:15.0, , ,0-0, ,Defensive rebound by J. Richardson
10:56.0, , ,0-3,+3,J. Richardson makes 3-pt jump shot from 27 ft
10:38.0,Turnover by J. Valančiūnas (lost ball; steal by J. Richardson), ,0-3, , 
10:24.0, , ,0-3, ,Shooting foul by B. Clarke (drawn by D. Powell)
10:24.0, , ,0-4,+1,D. Powell makes free throw 1 of 2
10:24.0, , ,0-5,+1,D. Powell makes free throw 2 of 2
10:08.0,J. Morant makes 2-pt jump shot from 12 ft,+2,2-5, , 
9:53.0, , ,2-5, ,D. Powell misses 2-pt dunk from 1 ft
9:52.0, , ,2-5, ,Offensive rebound by J. Richardson
9:44.0, , ,2-5, ,D. Finney-Smith misses 3-pt jump shot from 25 ft
9:42.0,Defensive rebound by K. Anderson, ,2-5, , 
9:34.0,J. Valančiūnas misses 2-pt jump shot from 6 ft, ,2-5, , 
9:32.0, , ,2-5, ,Defensive rebound by J. Richardson
9:25.0, , ,2-5, ,D. Powell misses 3-pt jump shot from 25 ft
9:21.0,Defensive rebound by B. Clarke, ,2-5, , 
9:13.0,J. Morant misses 2-pt layup from 4 ft, ,2-5, , 
9:11.0, , ,2-5, ,Defensive rebound by D. Finney-Smith
9:06.0, , ,2-5, ,L. Dončić misses 3-pt jump shot from 30 ft
9:04.0,Defensive rebound by G. Allen, ,2-5, , 
8:53.0,Turnover by G. Allen (bad pass; steal by L. Dončić), ,2-5, , 
8:41.0, , ,2-5, ,L. Dončić misses 2-pt jump shot from 23 ft
8:38.0,Defensive rebound by J. Valančiūnas, ,2-5, , 
8:28.0,B. Clarke misses 3-pt jump shot from 23 ft, ,2-5, , 
8:25.0, , ,2-5, ,Defensive rebound by J. Richardson
8:21.0, , ,2-7,+2,J. Richardson makes 2-pt layup at rim
8:03.0,J. Valančiūnas misses 3-pt jump shot from 24 ft, ,2-7, , 
7:59.0, , ,2-7, ,Defensive rebound by L. Dončić
7:56.0, , ,2-7, ,Shooting foul by J. Valančiūnas (drawn by L. Dončić)
7:56.0, , ,2-7, ,L. Dončić misses free throw 1 of 2
7:56.0, , ,2-7, ,Offensive rebound by Team
7:56.0,Memphis full timeout, ,2-7, , 
7:56.0, , ,2-7, ,L. Dončić misses free throw 2 of 2
7:54.0,Defensive rebound by K. Anderson, ,2-7, , 
7:39.0,J. Valančiūnas misses 2-pt jump shot from 3 ft (block by D. Powell), ,2-7, , 
7:37.0,Offensive rebound by B. Clarke, ,2-7, , 
7:35.0,J. Morant misses 3-pt jump shot from 30 ft, ,2-7, , 
7:33.0, , ,2-7, ,Defensive rebound by D. Powell
7:10.0, , ,2-10,+3,J. Richardson makes 3-pt jump shot from 27 ft (assist by D. Finney-Smith)
6:45.0,G. Allen misses 3-pt jump shot from 25 ft, ,2-10, , 
6:42.0, , ,2-10, ,Defensive rebound by M. Kleber
6:34.0, , ,2-10, ,D. Powell misses 2-pt layup from 4 ft (block by J. Valančiūnas)
6:33.0, , ,2-10, ,Offensive rebound by Team
6:33.0,D. Bane enters the game for K. Anderson, ,2-10, , 
6:33.0,X. Tillman enters the game for J. Valančiūnas, ,2-10, , 
6:33.0, , ,2-10, ,J. Brunson enters the game for L. Dončić
6:33.0, , ,2-10, ,W. Cauley-Stein enters the game for M. Kleber
6:33.0, , ,2-10, ,T. Hardaway enters the game for D. Powell
