time,away_description,away_change,score,home_change,home_description
11:38.0,D. Schröder misses 2-pt layup from 1 ft, ,0-0, , 
11:36.0, , ,0-0, ,Defensive rebound by B. Simmons
11:31.0, , ,0-2,+2,B. Simmons makes 2-pt layup from 5 ft
11:20.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by L. James),+3,3-2, , 
11:05.0, , ,3-4,+2,B. Simmons makes 2-pt dunk from 1 ft (assist by S. Curry)
10:37.0,M. Gasol misses 3-pt jump shot from 27 ft, ,3-4, , 
10:34.0, , ,3-4, ,Defensive rebound by T. Harris
10:22.0, , ,3-7,+3,D. Green makes 3-pt jump shot from 23 ft (assist by S. Curry)
10:08.0,M. Gasol makes 2-pt layup from 2 ft (assist by A. Davis),+2,5-7, , 
10:08.0, , ,5-7, ,Violation by Team (def goaltending)
9:53.0, , ,5-7, ,T. Harris misses 2-pt layup from 1 ft
9:50.0,Defensive rebound by L. James, ,5-7, , 
9:43.0,L. James makes 2-pt dunk from 1 ft (assist by M. Gasol),+2,7-7, , 
9:35.0, , ,7-9,+2,B. Simmons makes 2-pt layup from 1 ft
9:19.0,L. James makes 2-pt dunk at rim (assist by M. Gasol),+2,9-9, , 
9:11.0, , ,9-9, ,T. Harris misses 3-pt jump shot from 26 ft
9:09.0,Defensive rebound by L. James, ,9-9, , 
9:08.0,Shooting foul by T. Harris (drawn by A. Davis), ,9-9, , 
9:08.0,A. Davis misses free throw 1 of 2, ,9-9, , 
9:08.0,Offensive rebound by Team, ,9-9, , 
9:08.0,A. Davis makes free throw 2 of 2,+1,10-9, , 
8:48.0, , ,10-11,+2,J. Embiid makes 2-pt jump shot from 7 ft (assist by D. Green)
8:37.0,Personal foul by B. Simmons (drawn by K. Caldwell-Pope), ,10-11, , 
8:32.0,L. James makes 2-pt layup from 1 ft (assist by M. Gasol),+2,12-11, , 
8:16.0, , ,12-11, ,Turnover by J. Embiid (bad pass)
8:01.0,A. Davis makes 2-pt hook shot from 7 ft,+2,14-11, , 
7:53.0, , ,14-13,+2,T. Harris makes 2-pt jump shot from 6 ft (assist by B. Simmons)
7:35.0,A. Davis misses 2-pt jump shot from 17 ft, ,14-13, , 
7:32.0, , ,14-13, ,Defensive rebound by T. Harris
7:16.0, , ,14-13, ,J. Embiid misses 2-pt jump shot from 9 ft
7:16.0, , ,14-13, ,Offensive rebound by Team
7:16.0,Loose ball foul by A. Davis (drawn by B. Simmons), ,14-13, , 
7:11.0, , ,14-16,+3,T. Harris makes 3-pt jump shot from 24 ft
6:54.0,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),+2,16-16, , 
6:46.0, , ,16-16, ,Personal foul by L. James (drawn by B. Simmons)
6:46.0, , ,16-16, ,Philadelphia full timeout
6:37.0, , ,16-18,+2,J. Embiid makes 2-pt layup from 5 ft
6:37.0, , ,16-18, ,Shooting foul by M. Gasol (drawn by J. Embiid)
6:37.0,Technical foul by M. Gasol, ,16-18, , 
6:37.0, , ,16-19,+1,J. Embiid makes technical free throw
6:37.0,Violation by Team (delay of game), ,16-19, , 
6:37.0, , ,16-19, ,J. Embiid misses free throw 1 of 1
6:34.0,Defensive rebound by K. Caldwell-Pope, ,16-19, , 
6:17.0,M. Gasol misses 2-pt hook shot from 4 ft, ,16-19, , 
6:15.0, , ,16-19, ,Defensive rebound by D. Green
6:07.0, , ,16-19, ,Shooting foul by A. Davis (drawn by J. Embiid)
6:07.0, , ,16-20,+1,J. Embiid makes free throw 1 of 2
6:07.0, , ,16-21,+1,J. Embiid makes free throw 2 of 2
5:56.0,L. James misses 3-pt jump shot from 28 ft, ,16-21, , 
5:53.0, , ,16-21, ,Defensive rebound by J. Embiid
5:46.0, , ,16-23,+2,J. Embiid makes 2-pt jump shot from 16 ft (assist by B. Simmons)
5:29.0,Personal foul by T. Harris (drawn by M. Gasol), ,16-23, , 
5:29.0,K. Kuzma enters the game for L. James, ,16-23, , 
5:29.0, , ,16-23, ,M. Thybulle enters the game for T. Harris
5:24.0,Turnover by K. Caldwell-Pope (bad pass; steal by S. Curry), ,16-23, , 
5:02.0, , ,16-23, ,S. Curry misses 2-pt jump shot from 17 ft
4:59.0,Defensive rebound by A. Davis, ,16-23, , 
4:47.0,D. Schröder misses 2-pt layup from 3 ft, ,16-23, , 
