time,away_description,away_change,score,home_change,home_description
11:45.0, , ,0-0, ,Turnover by J. Ingles (lost ball; steal by M. Morris)
11:31.0,G. Harris misses 2-pt layup from 6 ft, ,0-0, , 
11:29.0,Offensive rebound by N. Jokić, ,0-0, , 
11:28.0,N. Jokić makes 2-pt layup from 3 ft,+2,2-0, , 
11:12.0, , ,2-0, ,D. Mitchell misses 2-pt layup from 2 ft
11:10.0,Defensive rebound by G. Harris, ,2-0, , 
11:06.0,G. Harris misses 2-pt jump shot from 23 ft, ,2-0, , 
11:03.0, , ,2-0, ,Defensive rebound by D. Mitchell
10:44.0, , ,2-0, ,J. Ingles misses 3-pt jump shot from 26 ft
10:41.0,Defensive rebound by N. Jokić, ,2-0, , 
10:30.0,Turnover by T. Craig (lost ball; steal by M. Conley), ,2-0, , 
10:19.0, , ,2-0, ,Turnover by B. Bogdanović (out of bounds lost ball)
10:03.0,G. Harris misses 2-pt jump shot from 17 ft, ,2-0, , 
10:00.0, , ,2-0, ,Defensive rebound by D. Mitchell
9:55.0, , ,2-0, ,D. Mitchell misses 2-pt jump shot from 19 ft
9:52.0,Defensive rebound by T. Craig, ,2-0, , 
9:41.0,M. Morris makes 2-pt jump shot from 21 ft (assist by N. Jokić),+2,4-0, , 
9:20.0, , ,4-3,+3,D. Mitchell makes 3-pt jump shot from 23 ft (assist by B. Bogdanović)
9:08.0,M. Morris misses 2-pt jump shot from 8 ft, ,4-3, , 
9:04.0,Offensive rebound by N. Jokić, ,4-3, , 
9:01.0,Personal foul by J. Ingles (drawn by N. Jokić), ,4-3, , 
8:52.0,M. Morris makes 3-pt jump shot from 25 ft (assist by G. Harris),+3,7-3, , 
8:37.0, , ,7-3, ,D. Mitchell misses 3-pt jump shot from 26 ft
8:34.0, , ,7-3, ,Offensive rebound by Team
8:29.0, , ,7-3, ,Shooting foul by M. Morris (drawn by M. Conley)
8:29.0, , ,7-3, ,M. Conley misses free throw 1 of 2
8:29.0, , ,7-3, ,Offensive rebound by Team
8:29.0, , ,7-4,+1,M. Conley makes free throw 2 of 2
8:14.0,N. Jokić misses 2-pt hook shot from 5 ft, ,7-4, , 
8:12.0, , ,7-4, ,Defensive rebound by J. Ingles
8:08.0, , ,7-6,+2,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles)
7:53.0,G. Harris misses 3-pt jump shot from 22 ft, ,7-6, , 
7:51.0, , ,7-6, ,Defensive rebound by M. Conley
7:29.0, , ,7-6, ,J. Ingles misses 3-pt jump shot from 24 ft
7:27.0, , ,7-6, ,Offensive rebound by R. Gobert
7:24.0, , ,7-6, ,R. Gobert misses 2-pt layup from 2 ft
7:24.0, , ,7-6, ,Offensive rebound by R. Gobert
7:20.0, , ,7-8,+2,R. Gobert makes 2-pt layup from 1 ft
7:09.0,N. Jokić makes 2-pt jump shot from 10 ft (assist by J. Murray),+2,9-8, , 
6:49.0, , ,9-10,+2,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles)
6:33.0,J. Murray misses 2-pt jump shot from 12 ft, ,9-10, , 
6:31.0, , ,9-10, ,Defensive rebound by J. Ingles
6:26.0, , ,9-10, ,Personal foul by J. Murray (drawn by J. Ingles)
6:26.0, , ,9-10, ,Utah full timeout
