time,away_description,away_change,score,home_change,home_description
11:45.0,K. Porziņģis misses 3-pt jump shot from 26 ft, ,0-0, , 
11:43.0, , ,0-0, ,Defensive rebound by Team
11:43.0,Loose ball foul by D. Powell (drawn by W. Cauley-Stein), ,0-0, , 
11:30.0, , ,0-2,+2,D. Russell makes 2-pt jump shot from 9 ft
11:21.0,T. Hardaway misses 2-pt layup from 4 ft, ,0-2, , 
11:20.0,Offensive rebound by D. Powell, ,0-2, , 
11:20.0,D. Powell misses 2-pt layup at rim, ,0-2, , 
11:19.0, , ,0-2, ,Defensive rebound by W. Cauley-Stein
11:11.0, , ,0-4,+2,D. Russell makes 2-pt jump shot from 10 ft
10:58.0,L. Dončić makes 3-pt jump shot from 26 ft,+3,3-4, , 
10:44.0, , ,3-6,+2,D. Russell makes 2-pt jump shot from 19 ft
10:36.0,K. Porziņģis misses 3-pt jump shot from 26 ft, ,3-6, , 
10:34.0, , ,3-6, ,Defensive rebound by D. Russell
10:29.0, , ,3-9,+3,D. Russell makes 3-pt jump shot from 28 ft
10:11.0,L. Dončić makes 3-pt jump shot from 26 ft (assist by T. Hardaway),+3,6-9, , 
10:05.0, , ,6-12,+3,D. Russell makes 3-pt jump shot from 34 ft
10:03.0,Dallas full timeout, ,6-12, , 
9:46.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by L. Dončić),+3,9-12, , 
9:24.0, , ,9-15,+3,D. Russell makes 3-pt jump shot from 33 ft (assist by D. Green)
9:09.0,K. Porziņģis misses 2-pt jump shot from 13 ft, ,9-15, , 
9:04.0, , ,9-15, ,Defensive rebound by D. Lee
8:57.0, , ,9-18,+3,D. Lee makes 3-pt jump shot from 28 ft (assist by D. Green)
8:39.0,L. Dončić makes 3-pt jump shot from 29 ft,+3,12-18, , 
8:25.0, , ,12-18, ,G. Robinson misses 3-pt jump shot from 24 ft
8:22.0,Defensive rebound by D. Powell, ,12-18, , 
8:07.0,L. Dončić misses 2-pt jump shot from 5 ft, ,12-18, , 
8:06.0, , ,12-18, ,Defensive rebound by D. Lee
7:53.0, , ,12-18, ,G. Robinson misses 3-pt jump shot from 23 ft
7:51.0,Defensive rebound by L. Dončić, ,12-18, , 
7:43.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by L. Dončić),+3,15-18, , 
7:35.0, , ,15-18, ,Turnover by W. Cauley-Stein (bad pass; steal by L. Dončić)
7:26.0,T. Hardaway makes 2-pt dunk from 2 ft (assist by L. Dončić),+2,17-18, , 
7:26.0, , ,17-18, ,Golden State full timeout
7:13.0, , ,17-21,+3,D. Lee makes 3-pt jump shot from 24 ft (assist by D. Green)
6:56.0,Shooting foul by G. Robinson (drawn by L. Dončić), ,17-21, , 
6:56.0,L. Dončić makes free throw 1 of 2,+1,18-21, , 
6:56.0,L. Dončić makes free throw 2 of 2,+1,19-21, , 
6:43.0, , ,19-24,+3,G. Robinson makes 3-pt jump shot from 24 ft (assist by D. Green)
6:18.0,D. Finney-Smith misses 2-pt layup from 3 ft, ,19-24, , 
6:16.0,Offensive rebound by D. Powell, ,19-24, , 
6:14.0,K. Porziņģis makes 3-pt jump shot from 23 ft (assist by D. Powell),+3,22-24, , 
6:07.0, , ,22-27,+3,D. Russell makes 3-pt jump shot from 30 ft (assist by D. Green)
5:53.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by K. Porziņģis),+3,25-27, , 
5:53.0,Shooting foul by D. Green (drawn by T. Hardaway), ,25-27, , 
5:53.0,T. Hardaway makes free throw 1 of 1,+1,26-27, , 
5:36.0, , ,26-27, ,D. Russell misses 2-pt jump shot from 13 ft
5:34.0,Defensive rebound by L. Dončić, ,26-27, , 
5:29.0,T. Hardaway misses 3-pt jump shot from 23 ft, ,26-27, , 
5:22.0, , ,26-27, ,Defensive rebound by D. Lee
5:18.0, , ,26-30,+3,D. Lee makes 3-pt jump shot from 27 ft (assist by D. Russell)
5:02.0,Personal foul by W. Cauley-Stein (drawn by K. Porziņģis), ,26-30, , 
5:02.0,S. Curry enters the game for T. Hardaway, ,26-30, , 
5:02.0,M. Kleber enters the game for D. Powell, ,26-30, , 
5:02.0, , ,26-30, ,A. Burks enters the game for W. Cauley-Stein
5:02.0, , ,26-30, ,J. Evans enters the game for G. Robinson
5:02.0, , ,26-30, ,A. Smailagić enters the game for D. Russell
4:50.0,S. Curry makes 3-pt jump shot from 27 ft (assist by L. Dončić),+3,29-30, , 
4:30.0, , ,29-30, ,Turnover by J. Evans (step out of bounds)
4:20.0,L. Dončić misses 3-pt jump shot from 26 ft, ,29-30, , 
4:16.0, , ,29-30, ,Defensive rebound by A. Smailagić
4:09.0, , ,29-30, ,J. Evans misses 2-pt layup from 8 ft (block by M. Kleber)
4:08.0, , ,29-30, ,Offensive rebound by J. Evans
4:03.0, , ,29-30, ,Turnover by J. Evans (bad pass; steal by S. Curry)
3:52.0,Turnover by K. Porziņģis (out of bounds lost ball), ,29-30, , 
3:52.0,D. Wright enters the game for D. Finney-Smith, ,29-30, , 
3:34.0, , ,29-30, ,A. Smailagić misses 3-pt jump shot from 24 ft
3:32.0,Defensive rebound by L. Dončić, ,29-30, , 
3:23.0,L. Dončić misses 2-pt layup from 2 ft, ,29-30, , 
3:22.0, , ,29-30, ,Defensive rebound by D. Green
3:18.0, , ,29-33,+3,A. Burks makes 3-pt jump shot from 27 ft (assist by D. Green)
2:57.0,Personal foul by A. Smailagić (drawn by K. Porziņģis), ,29-33, , 
2:57.0,J. Jackson enters the game for K. Porziņģis, ,29-33, , 
2:57.0, , ,29-33, ,K. Bowman enters the game for D. Green
2:57.0, , ,29-33, ,M. Chriss enters the game for D. Lee
2:44.0,S. Curry makes 3-pt jump shot from 25 ft (assist by J. Jackson),+3,32-33, , 
2:39.0, , ,32-35,+2,M. Chriss makes 2-pt dunk from 3 ft (assist by K. Bowman)
2:29.0,Turnover by L. Dončić (lost ball; steal by A. Burks), ,32-35, , 
2:17.0, , ,32-37,+2,A. Burks makes 2-pt jump shot from 17 ft (assist by M. Chriss)
