time,away_description,away_change,score,home_change,home_description
11:47.0, , ,0-3,+3,G. Trent makes 3-pt jump shot from 24 ft (assist by F. VanVleet)
11:30.0,L. Kennard makes 3-pt jump shot from 25 ft (assist by S. Ibaka),+3,3-3, , 
11:21.0, , ,3-3, ,F. VanVleet misses 3-pt jump shot from 27 ft
11:16.0,Defensive rebound by M. Morris, ,3-3, , 
11:11.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by R. Jackson),+3,6-3, , 
10:57.0, , ,6-5,+2,P. Siakam makes 2-pt jump shot from 5 ft
10:30.0,R. Jackson misses 3-pt jump shot from 25 ft, ,6-5, , 
10:30.0,Offensive rebound by Team, ,6-5, , 
10:30.0,Turnover by Team (shot clock), ,6-5, , 
10:17.0, , ,6-7,+2,O. Anunoby makes 2-pt jump shot from 13 ft
9:52.0,R. Jackson misses 2-pt jump shot from 7 ft, ,6-7, , 
9:48.0, , ,6-7, ,Defensive rebound by K. Birch
9:36.0, , ,6-7, ,K. Birch misses 2-pt layup from 5 ft (block by S. Ibaka)
9:35.0, , ,6-7, ,Offensive rebound by K. Birch
9:33.0, , ,6-9,+2,K. Birch makes 2-pt layup from 2 ft
9:17.0,T. Mann misses 2-pt layup from 2 ft, ,6-9, , 
9:15.0, , ,6-9, ,Defensive rebound by P. Siakam
9:12.0, , ,6-12,+3,F. VanVleet makes 3-pt jump shot from 25 ft (assist by P. Siakam)
8:57.0,T. Mann misses 3-pt jump shot from 23 ft, ,6-12, , 
8:53.0, , ,6-12, ,Defensive rebound by P. Siakam
8:49.0, , ,6-12, ,Turnover by P. Siakam (lost ball; steal by M. Morris)
8:49.0,Personal take foul by O. Anunoby (drawn by M. Morris), ,6-12, , 
8:49.0,Instant Replay (Request: Ruling Stands), ,6-12, , 
8:39.0,S. Ibaka misses 2-pt hook shot from 3 ft, ,6-12, , 
8:36.0, , ,6-12, ,Defensive rebound by K. Birch
8:27.0, , ,6-12, ,Def 3 sec tech foul by Team
8:27.0, , ,6-13,+1,F. VanVleet makes technical free throw
8:24.0, , ,6-13, ,Personal foul by L. Kennard (drawn by P. Siakam)
8:19.0, , ,6-16,+3,G. Trent makes 3-pt jump shot from 26 ft (assist by P. Siakam)
7:58.0,S. Ibaka misses 2-pt jump shot from 15 ft, ,6-16, , 
7:56.0, , ,6-16, ,Defensive rebound by P. Siakam
7:47.0, , ,6-16, ,Turnover by P. Siakam (lost ball; steal by R. Jackson)
7:43.0,L. Kennard misses 2-pt layup from 2 ft (block by P. Siakam), ,6-16, , 
7:40.0, , ,6-16, ,Defensive rebound by P. Siakam
7:26.0, , ,6-19,+3,P. Siakam makes 3-pt jump shot from 27 ft (assist by F. VanVleet)
7:25.0,LA Clippers full timeout, ,6-19, , 
7:15.0,R. Jackson misses 2-pt layup from 2 ft, ,6-19, , 
7:13.0, , ,6-19, ,Defensive rebound by P. Siakam
7:08.0, , ,6-19, ,G. Trent misses 3-pt jump shot from 24 ft
7:06.0,Defensive rebound by Team, ,6-19, , 
6:49.0,M. Morris misses 2-pt jump shot from 16 ft, ,6-19, , 
