time,away_description,away_change,score,home_change,home_description
12:00.0,Violation by Team (jump ball), ,0-0, , 
11:39.0,Shooting foul by J. Murray (drawn by B. Hield), ,0-0, , 
11:39.0,B. Hield makes free throw 1 of 2,+1,1-0, , 
11:39.0,B. Hield makes free throw 2 of 2,+1,2-0, , 
11:24.0, , ,2-2,+2,P. Millsap makes 2-pt layup from 1 ft (assist by N. Jokić)
11:13.0,H. Barnes makes 2-pt jump shot from 15 ft (assist by N. Bjelica),+2,4-2, , 
10:48.0, , ,4-4,+2,N. Jokić makes 2-pt layup from 1 ft
10:36.0,B. Hield misses 2-pt layup from 1 ft, ,4-4, , 
10:32.0,Offensive rebound by W. Cauley-Stein, ,4-4, , 
10:32.0,W. Cauley-Stein makes 2-pt layup at rim,+2,6-4, , 
10:19.0, , ,6-6,+2,M. Beasley makes 2-pt layup from 1 ft (assist by N. Jokić)
9:58.0,H. Barnes misses 3-pt jump shot from 23 ft, ,6-6, , 
9:56.0, , ,6-6, ,Defensive rebound by J. Murray
9:51.0, , ,6-8,+2,W. Barton makes 2-pt layup from 2 ft (assist by J. Murray)
9:51.0, , ,6-8, ,Shooting foul by W. Cauley-Stein (drawn by W. Barton)
9:51.0, , ,6-8, ,W. Barton misses free throw 1 of 1
9:49.0,Defensive rebound by H. Barnes, ,6-8, , 
9:38.0,D. Fox makes 2-pt jump shot from 17 ft (assist by N. Bjelica),+2,8-8, , 
9:22.0, , ,8-8, ,Turnover by J. Murray (lost ball; steal by W. Cauley-Stein)
9:09.0,D. Fox makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),+3,11-8, , 
8:50.0, , ,11-8, ,Personal foul by D. Fox (drawn by N. Jokić)
8:47.0, , ,11-10,+2,M. Beasley makes 2-pt jump shot from 18 ft (assist by W. Barton)
8:34.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),+2,13-10, , 
8:22.0, , ,13-10, ,Turnover by W. Barton (lost ball; steal by N. Bjelica)
8:16.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),+3,16-10, , 
8:14.0, , ,16-10, ,Denver full timeout
7:53.0, , ,16-12,+2,M. Beasley makes 2-pt layup from 2 ft (assist by J. Murray)
7:33.0,H. Barnes misses 3-pt jump shot from 25 ft, ,16-12, , 
7:28.0,Offensive rebound by N. Bjelica, ,16-12, , 
7:27.0,Turnover by N. Bjelica (bad pass; steal by N. Jokić), ,16-12, , 
7:23.0, , ,16-12, ,N. Jokić misses 2-pt layup from 2 ft
7:21.0,Defensive rebound by H. Barnes, ,16-12, , 
7:15.0,B. Hield makes 2-pt jump shot from 6 ft (assist by H. Barnes),+2,18-12, , 
6:49.0, , ,18-14,+2,J. Murray makes 2-pt jump shot from 7 ft
6:39.0,W. Cauley-Stein misses 2-pt hook shot from 4 ft, ,18-14, , 
6:37.0, , ,18-14, ,Defensive rebound by P. Millsap
6:30.0, , ,18-16,+2,P. Millsap makes 2-pt layup from 2 ft
6:18.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),+3,21-16, , 
6:02.0, , ,21-16, ,J. Murray misses 2-pt jump shot from 5 ft
6:00.0,Defensive rebound by B. Hield, ,21-16, , 
5:55.0,B. Hield makes 2-pt jump shot from 20 ft,+2,23-16, , 
