time,away_description,away_change,score,home_change,home_description
11:46.0, , ,0-0, ,J. Nwora misses 2-pt jump shot from 20 ft
11:43.0,Defensive rebound by J. Allen, ,0-0, , 
11:38.0,Turnover by D. Garland (lost ball; steal by D. Cousins), ,0-0, , 
11:34.0, , ,0-2,+2,G. Hill makes 2-pt dunk from 2 ft
11:15.0,D. Garland makes 3-pt jump shot from 29 ft (assist by L. Markkanen),+3,3-2, , 
11:02.0, , ,3-2, ,J. Smart misses 2-pt layup from 3 ft
11:01.0, , ,3-2, ,Offensive rebound by D. Cousins
10:59.0, , ,3-4,+2,D. Cousins makes 2-pt layup from 1 ft
10:48.0,D. Wade misses 3-pt jump shot from 27 ft, ,3-4, , 
10:44.0, , ,3-4, ,Defensive rebound by D. Cousins
10:29.0, , ,3-7,+3,J. Nwora makes 3-pt jump shot from 27 ft
10:11.0,D. Wade misses 3-pt jump shot from 23 ft, ,3-7, , 
10:06.0,Offensive rebound by L. Stevens, ,3-7, , 
10:01.0,D. Garland makes 3-pt jump shot from 25 ft (assist by L. Stevens),+3,6-7, , 
9:51.0, , ,6-7, ,D. Cousins misses 3-pt jump shot from 27 ft
9:48.0,Defensive rebound by L. Stevens, ,6-7, , 
9:42.0,L. Markkanen misses 3-pt jump shot from 28 ft, ,6-7, , 
9:40.0, , ,6-7, ,Defensive rebound by J. Nwora
9:24.0, , ,6-7, ,Personal foul by D. Wade (drawn by D. Cousins)
9:13.0, , ,6-10,+3,J. Nwora makes 3-pt jump shot from 27 ft
9:12.0,Cleveland full timeout, ,6-10, , 
8:52.0,L. Stevens makes 3-pt jump shot from 28 ft (assist by J. Allen),+3,9-10, , 
8:43.0, , ,9-10, ,Personal foul by L. Stevens (drawn by D. Cousins)
8:28.0, , ,9-10, ,D. Cousins misses 2-pt jump shot from 17 ft
8:25.0,Defensive rebound by D. Wade, ,9-10, , 
8:16.0,Turnover by D. Garland (bad pass; steal by J. Smart), ,9-10, , 
8:10.0, , ,9-12,+2,J. Smart makes 2-pt layup from 2 ft
7:54.0,Turnover by L. Stevens (bad pass; steal by D. Cousins), ,9-12, , 
7:45.0, , ,9-12, ,J. Nwora misses 3-pt jump shot from 28 ft
7:42.0,Defensive rebound by L. Stevens, ,9-12, , 
7:28.0,L. Stevens misses 3-pt jump shot from 23 ft, ,9-12, , 
7:25.0, , ,9-12, ,Defensive rebound by J. Nwora
7:23.0, , ,9-12, ,J. Nwora misses 2-pt layup from 6 ft
7:22.0, , ,9-12, ,Offensive rebound by D. Cousins
7:22.0, , ,9-12, ,D. Cousins misses 2-pt layup at rim
7:20.0, , ,9-12, ,Offensive rebound by J. Nwora
7:18.0, , ,9-12, ,S. Mamukelashvili misses 3-pt jump shot from 25 ft
7:16.0,Defensive rebound by D. Wade, ,9-12, , 
7:08.0,D. Garland makes 2-pt layup from 2 ft,+2,11-12, , 
6:49.0, , ,11-15,+3,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Nwora)
6:31.0,Personal foul by D. Cousins (drawn by J. Allen), ,11-15, , 
6:31.0,K. Love enters the game for L. Markkanen, ,11-15, , 
6:31.0,C. Osman enters the game for L. Stevens, ,11-15, , 
6:31.0,R. Rubio enters the game for D. Wade, ,11-15, , 
6:31.0, , ,11-15, ,P. Connaughton enters the game for G. Hill
6:13.0,K. Love makes 3-pt jump shot from 26 ft (assist by R. Rubio),+3,14-15, , 
5:57.0, , ,14-15, ,Turnover by J. Nwora (out of bounds lost ball)
5:50.0,K. Love misses 3-pt jump shot from 24 ft, ,14-15, , 
5:49.0,Offensive rebound by C. Osman, ,14-15, , 
5:49.0,Turnover by R. Rubio (step out of bounds), ,14-15, , 
5:49.0, , ,14-15, ,T. Antetokounmpo enters the game for D. Cousins
5:35.0, , ,14-15, ,J. Nwora misses 2-pt jump shot from 10 ft
5:33.0,Defensive rebound by K. Love, ,14-15, , 
5:27.0,D. Garland makes 2-pt jump shot from 16 ft,+2,16-15, , 
5:19.0, , ,16-15, ,Personal foul by R. Rubio (drawn by J. Smart)
5:12.0, , ,16-15, ,P. Connaughton misses 2-pt layup from 3 ft
