time,away_description,away_change,score,home_change,home_description
11:48.0, , ,0-0, ,K. Thompson misses 3-pt jump shot from 27 ft
11:46.0, , ,0-0, ,Offensive rebound by D. Cousins
11:42.0, , ,0-0, ,D. Cousins misses 2-pt hook shot from 3 ft
11:41.0,Defensive rebound by W. Matthews, ,0-0, , 
11:26.0,W. Matthews misses 3-pt jump shot from 27 ft, ,0-0, , 
11:24.0, , ,0-0, ,Defensive rebound by D. Cousins
11:14.0, , ,0-0, ,Turnover by K. Durant (step out of bounds)
10:54.0,T. Young misses 2-pt dunk from 3 ft (block by K. Durant), ,0-0, , 
10:52.0, , ,0-0, ,Defensive rebound by D. Green
10:48.0, , ,0-0, ,K. Thompson misses 3-pt jump shot from 23 ft
10:46.0,Defensive rebound by B. Bogdanović, ,0-0, , 
10:39.0,B. Bogdanović misses 2-pt layup from 2 ft (block by D. Cousins), ,0-0, , 
10:37.0,Offensive rebound by T. Young, ,0-0, , 
10:32.0,T. Young makes 3-pt jump shot from 23 ft,+3,3-0, , 
10:23.0, , ,3-0, ,K. Thompson misses 2-pt layup from 2 ft
10:22.0,Defensive rebound by M. Turner, ,3-0, , 
10:11.0,B. Bogdanović misses 2-pt jump shot from 9 ft, ,3-0, , 
10:09.0, , ,3-0, ,Defensive rebound by Team
9:59.0, , ,3-2,+2,K. Durant makes 2-pt jump shot from 19 ft (assist by K. Thompson)
9:48.0,M. Turner misses 3-pt jump shot from 27 ft, ,3-2, , 
9:46.0,Offensive rebound by T. Young, ,3-2, , 
9:42.0,T. Young misses 3-pt jump shot from 23 ft, ,3-2, , 
9:40.0, , ,3-2, ,Defensive rebound by K. Durant
9:31.0, , ,3-4,+2,K. Durant makes 2-pt jump shot from 17 ft
9:07.0,Turnover by W. Matthews (back court), ,3-4, , 
8:52.0, , ,3-4, ,D. Cousins misses 3-pt jump shot from 27 ft
8:50.0,Defensive rebound by T. Young, ,3-4, , 
8:35.0,C. Joseph misses 2-pt jump shot from 19 ft, ,3-4, , 
8:34.0, , ,3-4, ,Defensive rebound by D. Cousins
8:11.0, , ,3-4, ,K. Thompson misses 2-pt jump shot from 21 ft
8:10.0,Defensive rebound by T. Young, ,3-4, , 
7:53.0,T. Young misses 2-pt hook shot from 11 ft, ,3-4, , 
7:52.0, , ,3-4, ,Defensive rebound by D. Cousins
7:44.0, , ,3-6,+2,D. Cousins makes 2-pt layup from 2 ft (assist by S. Curry)
7:44.0, , ,3-6, ,Shooting foul by T. Young (drawn by D. Cousins)
7:44.0, , ,3-7,+1,D. Cousins makes free throw 1 of 1
7:38.0,B. Bogdanović misses 3-pt jump shot from 26 ft, ,3-7, , 
7:36.0, , ,3-7, ,Defensive rebound by K. Thompson
7:26.0, , ,3-7, ,Turnover by S. Curry (bad pass; steal by C. Joseph)
7:21.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by T. Young),+2,5-7, , 
7:04.0, , ,5-7, ,K. Thompson misses 2-pt jump shot from 19 ft
7:03.0,Defensive rebound by M. Turner, ,5-7, , 
6:42.0,M. Turner misses 2-pt layup from 2 ft, ,5-7, , 
6:41.0,Offensive rebound by T. Young, ,5-7, , 
6:41.0,T. Young makes 2-pt layup at rim,+2,7-7, , 
6:25.0, , ,7-7, ,K. Thompson misses 3-pt jump shot from 28 ft
