time,away_description,away_change,score,home_change,home_description
11:37.0,D. Robinson misses 3-pt jump shot from 25 ft, ,0-0, , 
11:35.0, , ,0-0, ,Defensive rebound by J. Harden
11:31.0, , ,0-3,+3,J. Harris makes 3-pt jump shot from 23 ft (assist by J. Harden)
11:15.0,D. Robinson misses 2-pt layup from 2 ft (block by D. Jordan), ,0-3, , 
11:12.0, , ,0-3, ,Defensive rebound by D. Jordan
11:09.0, , ,0-6,+3,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Jordan)
10:55.0,Personal foul by J. Harden (drawn by B. Adebayo), ,0-6, , 
10:44.0,B. Adebayo makes 2-pt jump shot from 3 ft (assist by G. Dragić),+2,2-6, , 
10:24.0, , ,2-6, ,J. Harris misses 3-pt jump shot from 23 ft
10:21.0, , ,2-6, ,Offensive rebound by D. Jordan
10:11.0, , ,2-9,+3,K. Durant makes 3-pt jump shot from 24 ft (assist by J. Harden)
9:59.0,K. Olynyk misses 3-pt jump shot from 25 ft, ,2-9, , 
9:55.0, , ,2-9, ,Defensive rebound by K. Irving
9:47.0, , ,2-11,+2,K. Irving makes 2-pt layup from 1 ft
9:29.0,K. Olynyk misses 3-pt jump shot from 23 ft, ,2-11, , 
9:26.0, , ,2-11, ,Defensive rebound by D. Jordan
9:17.0, , ,2-11, ,Brooklyn full timeout
9:04.0, , ,2-11, ,Turnover by Team (shot clock)
8:55.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by G. Dragić),+3,5-11, , 
8:41.0, , ,5-11, ,Turnover by K. Durant (bad pass; steal by B. Adebayo)
8:35.0,G. Dragić misses 2-pt jump shot from 12 ft, ,5-11, , 
8:32.0, , ,5-11, ,Defensive rebound by D. Jordan
8:21.0,Defensive rebound by K. Olynyk, ,5-11, , 
8:21.0, , ,5-11, ,J. Harden misses 2-pt layup from 11 ft
8:15.0,Shooting foul by K. Irving (drawn by B. Adebayo), ,5-11, , 
8:15.0,B. Adebayo misses free throw 1 of 2, ,5-11, , 
8:15.0,Offensive rebound by Team, ,5-11, , 
8:15.0,B. Adebayo makes free throw 2 of 2,+1,6-11, , 
7:55.0, , ,6-13,+2,K. Durant makes 2-pt jump shot from 9 ft (assist by D. Jordan)
7:44.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),+3,9-13, , 
7:27.0, , ,9-16,+3,J. Harris makes 3-pt jump shot from 26 ft (assist by K. Durant)
7:14.0,B. Adebayo misses 2-pt jump shot from 19 ft, ,9-16, , 
7:12.0, , ,9-16, ,Defensive rebound by D. Jordan
7:05.0, , ,9-16, ,K. Durant misses 2-pt layup from 1 ft
7:01.0,Defensive rebound by K. Olynyk, ,9-16, , 
6:54.0,G. Dragić misses 2-pt layup from 2 ft (block by K. Durant), ,9-16, , 
6:51.0, , ,9-16, ,Defensive rebound by K. Irving
6:39.0, , ,9-16, ,J. Harris misses 2-pt layup at rim
6:36.0,Defensive rebound by B. Adebayo, ,9-16, , 
6:31.0,K. Olynyk misses 3-pt jump shot from 26 ft, ,9-16, , 
6:28.0, , ,9-16, ,Defensive rebound by K. Irving
6:26.0, , ,9-16, ,Shooting foul by G. Dragić (drawn by K. Durant)
6:26.0, , ,9-17,+1,K. Durant makes free throw 1 of 2
6:26.0, , ,9-18,+1,K. Durant makes free throw 2 of 2
6:11.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by G. Dragić),+3,12-18, , 
5:57.0, , ,12-20,+2,K. Irving makes 2-pt jump shot from 6 ft (assist by J. Harden)
5:57.0,Miami full timeout, ,12-20, , 
5:57.0,K. Nunn enters the game for D. Robinson, ,12-20, , 
5:57.0, , ,12-20, ,B. Brown enters the game for J. Harden
5:57.0, , ,12-20, ,J. Green enters the game for D. Jordan
5:40.0,G. Dragić misses 3-pt jump shot from 24 ft, ,12-20, , 
5:35.0, , ,12-20, ,Defensive rebound by K. Irving
5:29.0, , ,12-20, ,K. Irving misses 2-pt layup from 2 ft
5:26.0,Defensive rebound by K. Olynyk, ,12-20, , 
5:22.0,K. Nunn misses 3-pt jump shot from 24 ft, ,12-20, , 
5:20.0,Offensive rebound by Team, ,12-20, , 
5:15.0,Turnover by K. Nunn (bad pass), ,12-20, , 
5:15.0,Loose ball foul by K. Nunn (drawn by K. Irving), ,12-20, , 
5:03.0, , ,12-23,+3,J. Harris makes 3-pt jump shot from 27 ft (assist by K. Irving)
4:49.0,B. Adebayo makes 2-pt layup from 3 ft (assist by K. Olynyk),+2,14-23, , 
4:49.0,Shooting foul by J. Green (drawn by B. Adebayo), ,14-23, , 
4:49.0,A. Iguodala enters the game for K. Olynyk, ,14-23, , 
4:49.0,B. Adebayo makes free throw 1 of 1,+1,15-23, , 
4:41.0, , ,15-23, ,J. Harris misses 3-pt jump shot from 23 ft
4:41.0,Defensive rebound by K. Nunn, ,15-23, , 
4:34.0,Shooting foul by K. Durant (drawn by B. Adebayo), ,15-23, , 
4:34.0,B. Adebayo makes free throw 1 of 2,+1,16-23, , 
4:34.0,G. Vincent enters the game for G. Dragić, ,16-23, , 
4:34.0, , ,16-23, ,T. Luwawu-Cabarrot enters the game for J. Harris
4:34.0,B. Adebayo makes free throw 2 of 2,+1,17-23, , 
4:24.0, , ,17-23, ,K. Irving misses 3-pt jump shot from 28 ft
4:22.0,Defensive rebound by Team, ,17-23, , 
4:09.0,B. Adebayo makes 2-pt jump shot from 16 ft,+2,19-23, , 
4:00.0, , ,19-23, ,K. Durant misses 3-pt jump shot from 26 ft
3:56.0, , ,19-23, ,Offensive rebound by K. Durant
3:56.0, , ,19-23, ,Personal foul by G. Vincent (drawn by K. Durant)
3:47.0, , ,19-23, ,K. Durant misses 2-pt jump shot from 5 ft
3:43.0,Defensive rebound by M. Harkless, ,19-23, , 
3:35.0,B. Adebayo misses 2-pt jump shot from 10 ft, ,19-23, , 
3:32.0, , ,19-23, ,Defensive rebound by T. Luwawu-Cabarrot
3:28.0, , ,19-23, ,K. Irving misses 3-pt jump shot from 26 ft
3:27.0,Defensive rebound by A. Iguodala, ,19-23, , 
3:12.0,A. Iguodala misses 3-pt jump shot from 23 ft, ,19-23, , 
3:07.0, , ,19-23, ,Defensive rebound by B. Brown
3:03.0, , ,19-26,+3,J. Green makes 3-pt jump shot from 23 ft (assist by T. Luwawu-Cabarrot)
2:45.0,Personal foul by J. Green (drawn by B. Adebayo), ,19-26, , 
2:45.0,B. Adebayo makes free throw 1 of 2,+1,20-26, , 
2:45.0,D. Robinson enters the game for M. Harkless, ,20-26, , 
2:45.0, , ,20-26, ,J. Harden enters the game for K. Durant
2:45.0, , ,20-26, ,R. Perry enters the game for K. Irving
2:45.0,B. Adebayo makes free throw 2 of 2,+1,21-26, , 
2:35.0, , ,21-29,+3,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by J. Green)
2:23.0,B. Adebayo misses 2-pt jump shot from 17 ft, ,21-29, , 
2:20.0, , ,21-29, ,Defensive rebound by T. Luwawu-Cabarrot
2:16.0,Violation by Team (kicked ball), ,21-29, , 
2:16.0,P. Achiuwa enters the game for B. Adebayo, ,21-29, , 
2:05.0, , ,21-31,+2,J. Green makes 2-pt jump shot from 11 ft (assist by J. Harden)
1:52.0,K. Nunn misses 3-pt jump shot from 25 ft, ,21-31, , 
1:50.0, , ,21-31, ,Defensive rebound by B. Brown
1:41.0, , ,21-31, ,Turnover by R. Perry (bad pass)
1:25.0,P. Achiuwa makes 2-pt dunk from 1 ft (assist by G. Vincent),+2,23-31, , 
1:15.0, , ,23-31, ,J. Green misses 2-pt jump shot from 15 ft
1:10.0, , ,23-31, ,Offensive rebound by R. Perry
1:10.0, , ,23-31, ,R. Perry misses 2-pt layup at rim
1:07.0,Defensive rebound by K. Nunn, ,23-31, , 
1:01.0,Shooting foul by R. Perry (drawn by P. Achiuwa), ,23-31, , 
1:01.0,P. Achiuwa makes free throw 1 of 2,+1,24-31, , 
1:01.0,P. Achiuwa makes free throw 2 of 2,+1,25-31, , 
0:47.0, , ,25-33,+2,B. Brown makes 2-pt jump shot from 10 ft (assist by T. Luwawu-Cabarrot)
0:34.0,Turnover by D. Robinson (step out of bounds), ,25-33, , 
0:34.0, , ,25-33, ,K. Durant enters the game for B. Brown
0:34.0, , ,25-33, ,J. Harris enters the game for T. Luwawu-Cabarrot
0:34.0, , ,25-33, ,K. Irving enters the game for R. Perry
0:29.0, , ,25-33, ,Turnover by J. Harden (bad pass)
0:29.0, , ,25-33, ,B. Brown enters the game for K. Durant
0:29.0, , ,25-33, ,T. Luwawu-Cabarrot enters the game for J. Harris
0:29.0, , ,25-33, ,R. Perry enters the game for K. Irving
0:17.0,G. Vincent misses 3-pt jump shot from 26 ft, ,25-33, , 
0:13.0, , ,25-33, ,Defensive rebound by R. Perry
0:00.0, , ,25-33, ,Shooting foul by P. Achiuwa (drawn by J. Harden)
0:00.0, , ,25-33, ,Instant Replay (Request: Stands)
0:00.0, , ,25-34,+1,J. Harden makes free throw 1 of 3
0:00.0, , ,25-35,+1,J. Harden makes free throw 2 of 3
0:00.0, , ,25-36,+1,J. Harden makes free throw 3 of 3
11:42.0, , ,25-36, ,J. Harden misses 3-pt jump shot from 23 ft
11:36.0,Defensive rebound by K. Nunn, ,25-36, , 
11:30.0,D. Robinson misses 3-pt jump shot from 27 ft, ,25-36, , 
11:25.0,Offensive rebound by P. Achiuwa, ,25-36, , 
11:23.0,K. Nunn makes 3-pt jump shot from 26 ft (assist by G. Vincent),+3,28-36, , 
11:07.0, , ,28-36, ,J. Harris misses 3-pt jump shot from 24 ft
11:05.0,Defensive rebound by Team, ,28-36, , 
11:05.0, , ,28-36, ,Loose ball foul by R. Perry (drawn by D. Robinson)
10:51.0,K. Nunn makes 3-pt jump shot from 25 ft (assist by D. Robinson),+3,31-36, , 
10:33.0, , ,31-36, ,Turnover by J. Green (traveling)
10:25.0,K. Nunn misses 3-pt jump shot from 25 ft, ,31-36, , 
10:21.0, , ,31-36, ,Defensive rebound by J. Green
10:03.0, , ,31-36, ,Shooting foul by A. Iguodala (drawn by R. Perry)
10:03.0, , ,31-37,+1,R. Perry makes free throw 1 of 2
10:03.0, , ,31-38,+1,R. Perry makes free throw 2 of 2
9:54.0,Shooting foul by J. Green (drawn by P. Achiuwa), ,31-38, , 
9:54.0,P. Achiuwa misses free throw 1 of 2, ,31-38, , 
9:54.0,Offensive rebound by Team, ,31-38, , 
9:54.0,P. Achiuwa makes free throw 2 of 2,+1,32-38, , 
