time,away_description,away_change,score,home_change,home_description
11:45.0,K. Thompson misses 3-pt jump shot from 24 ft, ,0-0, , 
11:42.0, , ,0-0, ,Defensive rebound by A. Aminu
11:31.0, , ,0-2,+2,A. Aminu makes 2-pt dunk at rim (assist by D. Lillard)
11:14.0,S. Curry makes 2-pt jump shot from 21 ft (assist by D. Green),+2,2-2, , 
10:58.0, , ,2-5,+3,D. Lillard makes 3-pt jump shot from 29 ft (assist by A. Aminu)
10:46.0,K. Looney misses 2-pt layup from 3 ft, ,2-5, , 
10:42.0,Offensive rebound by K. Looney, ,2-5, , 
10:42.0,K. Looney misses 2-pt layup at rim, ,2-5, , 
10:42.0,Offensive rebound by K. Looney, ,2-5, , 
10:35.0,S. Curry misses 3-pt jump shot from 34 ft, ,2-5, , 
10:33.0, , ,2-5, ,Defensive rebound by C. McCollum
10:20.0, , ,2-5, ,J. Nurkić misses 2-pt hook shot from 5 ft
10:19.0, , ,2-5, ,Offensive rebound by J. Nurkić
10:17.0, , ,2-5, ,J. Nurkić misses 2-pt layup from 3 ft
10:15.0, , ,2-5, ,Offensive rebound by J. Nurkić
10:12.0, , ,2-5, ,A. Aminu misses 3-pt jump shot from 25 ft
10:10.0,Defensive rebound by Team, ,2-5, , 
9:55.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),+3,5-5, , 
9:42.0, , ,5-5, ,Shooting foul by K. Durant (drawn by A. Aminu)
9:42.0, , ,5-6,+1,A. Aminu makes free throw 1 of 2
9:42.0, , ,5-7,+1,A. Aminu makes free throw 2 of 2
9:30.0,K. Durant misses 2-pt jump shot from 15 ft, ,5-7, , 
9:29.0, , ,5-7, ,Defensive rebound by J. Nurkić
9:22.0, , ,5-10,+3,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard)
9:10.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),+3,8-10, , 
8:46.0, , ,8-10, ,D. Lillard misses 3-pt jump shot from 25 ft
8:45.0,Defensive rebound by Team, ,8-10, , 
8:38.0,S. Curry makes 3-pt jump shot from 26 ft,+3,11-10, , 
8:19.0, , ,11-12,+2,D. Lillard makes 2-pt jump shot from 21 ft
8:14.0,S. Curry misses 3-pt jump shot from 25 ft, ,11-12, , 
8:12.0, , ,11-12, ,Defensive rebound by Team
7:57.0, , ,11-12, ,C. McCollum misses 2-pt jump shot from 19 ft
7:55.0, , ,11-12, ,Offensive rebound by A. Aminu
7:51.0, , ,11-15,+3,M. Harkless makes 3-pt jump shot from 25 ft (assist by A. Aminu)
7:34.0,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),+2,13-15, , 
7:15.0, , ,13-15, ,C. McCollum misses 2-pt layup from 1 ft (block by K. Looney)
7:12.0,Defensive rebound by K. Thompson, ,13-15, , 
7:05.0,K. Thompson misses 2-pt jump shot from 17 ft, ,13-15, , 
7:04.0, , ,13-15, ,Defensive rebound by J. Nurkić
6:55.0, , ,13-15, ,Personal foul by K. Looney (drawn by J. Nurkić)
6:55.0, , ,13-15, ,Portland full timeout
6:48.0, , ,13-15, ,J. Nurkić misses 2-pt hook shot from 3 ft
6:45.0,Defensive rebound by K. Looney, ,13-15, , 
6:32.0,K. Durant makes 2-pt jump shot from 20 ft (assist by D. Green),+2,15-15, , 
6:15.0, , ,15-15, ,Personal foul by S. Curry (drawn by C. McCollum)
6:09.0, , ,15-15, ,M. Harkless misses 2-pt hook shot from 2 ft
6:09.0, , ,15-15, ,Offensive rebound by Team
6:02.0, , ,15-15, ,J. Nurkić misses 2-pt layup from 3 ft (block by K. Looney)
6:02.0, , ,15-15, ,Offensive rebound by Team
5:58.0, , ,15-17,+2,J. Nurkić makes 2-pt hook shot from 3 ft (assist by A. Aminu)
5:45.0,S. Curry makes 2-pt jump shot from 15 ft,+2,17-17, , 
5:34.0, , ,17-17, ,J. Nurkić misses 2-pt layup from 1 ft
5:30.0, , ,17-17, ,Offensive rebound by J. Nurkić
5:23.0, , ,17-17, ,J. Nurkić misses 2-pt layup from 2 ft (block by K. Durant)
5:20.0, , ,17-17, ,Offensive rebound by J. Nurkić
5:20.0, , ,17-17, ,J. Nurkić misses 2-pt hook shot from 8 ft
5:20.0,Defensive rebound by K. Durant, ,17-17, , 
5:14.0,S. Curry misses 3-pt jump shot from 28 ft, ,17-17, , 
5:12.0, , ,17-17, ,Defensive rebound by A. Aminu
5:02.0, , ,17-17, ,C. McCollum misses 3-pt jump shot from 24 ft
5:00.0,Defensive rebound by K. Thompson, ,17-17, , 
4:47.0,K. Thompson misses 2-pt jump shot from 8 ft, ,17-17, , 
4:45.0, , ,17-17, ,Defensive rebound by D. Lillard
4:35.0, , ,17-17, ,M. Harkless misses 3-pt jump shot from 23 ft
4:32.0, , ,17-17, ,Offensive rebound by J. Nurkić
4:32.0, , ,17-19,+2,J. Nurkić makes 2-pt layup from 1 ft
4:28.0,Golden State full timeout, ,17-19, , 
4:28.0,J. Jerebko enters the game for D. Green, ,17-19, , 
4:28.0, , ,17-19, ,J. Layman enters the game for M. Harkless
4:20.0,K. Durant makes 2-pt layup from 2 ft (assist by K. Looney),+2,19-19, , 
4:11.0, , ,19-19, ,D. Lillard misses 2-pt jump shot from 15 ft
4:09.0,Defensive rebound by K. Looney, ,19-19, , 
4:02.0,Personal foul by A. Aminu (drawn by K. Looney), ,19-19, , 
4:02.0,A. McKinnie enters the game for K. Thompson, ,19-19, , 
3:55.0,S. Curry makes 2-pt jump shot from 17 ft (assist by J. Jerebko),+2,21-19, , 
