time,away_description,away_change,score,home_change,home_description
11:39.0,R. Barrett makes 2-pt jump shot from 7 ft,+2,2-0, , 
11:22.0, , ,2-0, ,C. Reddish misses 2-pt jump shot from 10 ft
11:18.0,Defensive rebound by J. Randle, ,2-0, , 
11:12.0,E. Payton misses 2-pt layup from 1 ft, ,2-0, , 
11:09.0,Offensive rebound by M. Robinson, ,2-0, , 
11:08.0,M. Robinson misses 2-pt layup from 1 ft, ,2-0, , 
11:06.0, , ,2-0, ,Defensive rebound by C. Capela
10:57.0, , ,2-2,+2,C. Capela makes 2-pt dunk from 1 ft (assist by C. Reddish)
10:36.0,J. Randle makes 2-pt hook shot from 6 ft,+2,4-2, , 
10:25.0, , ,4-5,+3,J. Collins makes 3-pt jump shot from 25 ft (assist by T. Young)
10:10.0,E. Payton makes 2-pt jump shot from 7 ft,+2,6-5, , 
10:02.0, , ,6-5, ,Shooting foul by M. Robinson (drawn by T. Young)
10:02.0, , ,6-6,+1,T. Young makes free throw 1 of 2
10:02.0, , ,6-7,+1,T. Young makes free throw 2 of 2
9:52.0,J. Randle misses 3-pt jump shot from 25 ft, ,6-7, , 
9:49.0, , ,6-7, ,Defensive rebound by C. Capela
9:31.0, , ,6-7, ,C. Reddish misses 3-pt jump shot from 26 ft
9:27.0,Defensive rebound by R. Barrett, ,6-7, , 
9:18.0,R. Barrett misses 2-pt layup from 1 ft, ,6-7, , 
9:15.0, , ,6-7, ,Defensive rebound by C. Capela
9:10.0, , ,6-7, ,Turnover by T. Young (lost ball; steal by R. Barrett)
9:01.0,R. Barrett makes 2-pt layup from 1 ft (assist by E. Payton),+2,8-7, , 
8:43.0, , ,8-7, ,D. Hunter misses 3-pt jump shot from 25 ft
8:38.0,Defensive rebound by J. Randle, ,8-7, , 
8:30.0,E. Payton makes 2-pt layup from 1 ft,+2,10-7, , 
8:19.0, , ,10-9,+2,T. Young makes 2-pt jump shot from 13 ft
8:03.0,R. Barrett misses 2-pt layup from 2 ft, ,10-9, , 
8:00.0,Offensive rebound by R. Barrett, ,10-9, , 
8:00.0, , ,10-9, ,B. Bogdanović enters the game for C. Reddish
7:53.0,J. Randle makes 2-pt jump shot from 15 ft,+2,12-9, , 
7:40.0, , ,12-9, ,T. Young misses 3-pt jump shot from 25 ft
7:37.0, , ,12-9, ,Offensive rebound by T. Young
7:35.0, , ,12-9, ,Turnover by T. Young (bad pass; steal by M. Robinson)
7:35.0,Turnover by J. Randle (out of bounds lost ball), ,12-9, , 
7:35.0, , ,12-9, ,K. Huerter enters the game for J. Collins
7:28.0, , ,12-9, ,D. Hunter misses 3-pt jump shot from 25 ft
7:22.0,Defensive rebound by R. Barrett, ,12-9, , 
7:17.0,Offensive foul by E. Payton (drawn by B. Bogdanović), ,12-9, , 
7:17.0,Turnover by E. Payton (offensive foul), ,12-9, , 
7:05.0, , ,12-11,+2,K. Huerter makes 2-pt jump shot from 11 ft
6:53.0,R. Bullock misses 2-pt jump shot from 18 ft, ,12-11, , 
6:51.0, , ,12-11, ,Defensive rebound by D. Hunter
6:43.0, , ,12-11, ,D. Hunter misses 2-pt jump shot from 6 ft
6:40.0,Defensive rebound by R. Barrett, ,12-11, , 
6:35.0,R. Bullock makes 2-pt layup at rim (assist by R. Barrett),+2,14-11, , 
6:22.0, , ,14-11, ,Turnover by T. Young (bad pass; steal by M. Robinson)
6:11.0,J. Randle makes 2-pt jump shot from 13 ft,+2,16-11, , 
6:11.0,Shooting foul by B. Bogdanović (drawn by J. Randle), ,16-11, , 
6:11.0, , ,16-11, ,Atlanta full timeout
6:11.0,J. Randle makes free throw 1 of 1,+1,17-11, , 
6:00.0, , ,17-14,+3,D. Hunter makes 3-pt jump shot from 24 ft (assist by K. Huerter)
5:47.0,Def 3 sec tech foul by Team, ,17-14, , 
5:47.0,J. Randle makes technical free throw,+1,18-14, , 
5:32.0,J. Randle makes 2-pt jump shot from 16 ft (assist by R. Bullock),+2,20-14, , 
5:24.0, , ,20-14, ,B. Bogdanović misses 3-pt jump shot from 25 ft
5:22.0,Defensive rebound by M. Robinson, ,20-14, , 
