time,away_description,away_change,score,home_change,home_description
11:42.0, , ,0-3,+3,B. Forbes makes 3-pt jump shot from 27 ft (assist by D. DeRozan)
11:17.0,T. Warren misses 3-pt jump shot from 26 ft, ,0-3, , 
11:14.0, , ,0-3, ,Defensive rebound by B. Forbes
11:09.0, , ,0-3, ,R. Gay misses 3-pt jump shot from 28 ft
11:06.0,Defensive rebound by J. Jackson, ,0-3, , 
11:00.0,Personal foul by R. Gay (drawn by J. Jackson), ,0-3, , 
10:49.0,D. Ayton misses 2-pt jump shot from 17 ft, ,0-3, , 
10:46.0, , ,0-3, ,Defensive rebound by B. Forbes
10:35.0, , ,0-3, ,L. Aldridge misses 2-pt jump shot from 21 ft
10:32.0,Defensive rebound by D. Melton, ,0-3, , 
10:18.0,D. Melton makes 3-pt jump shot from 25 ft (assist by D. Ayton),+3,3-3, , 
10:10.0, , ,3-3, ,Personal foul by M. Bridges (drawn by D. DeRozan)
9:52.0, , ,3-5,+2,R. Gay makes 2-pt layup from 8 ft (assist by D. White)
9:42.0,M. Bridges misses 3-pt jump shot from 26 ft, ,3-5, , 
9:39.0, , ,3-5, ,Defensive rebound by D. DeRozan
9:33.0, , ,3-5, ,Personal foul by D. Ayton (drawn by L. Aldridge)
9:24.0, , ,3-7,+2,D. DeRozan makes 2-pt layup from 7 ft
9:12.0,J. Jackson misses 2-pt jump shot from 9 ft, ,3-7, , 
9:10.0,Offensive rebound by D. Ayton, ,3-7, , 
9:09.0,D. Ayton misses 2-pt layup at rim, ,3-7, , 
9:07.0, , ,3-7, ,Defensive rebound by L. Aldridge
9:00.0, , ,3-10,+3,B. Forbes makes 3-pt jump shot from 27 ft (assist by D. DeRozan)
9:00.0,Phoenix full timeout, ,3-10, , 
8:46.0,D. Melton makes 3-pt jump shot from 25 ft (assist by T. Warren),+3,6-10, , 
8:36.0, , ,6-10, ,Turnover by L. Aldridge (bad pass; steal by J. Jackson)
8:23.0,Turnover by J. Jackson (lost ball; steal by D. White), ,6-10, , 
8:19.0, , ,6-10, ,Shooting foul by D. Melton (drawn by B. Forbes)
8:19.0, , ,6-11,+1,B. Forbes makes free throw 1 of 3
8:19.0, , ,6-12,+1,B. Forbes makes free throw 2 of 3
8:19.0, , ,6-13,+1,B. Forbes makes free throw 3 of 3
8:06.0,T. Warren makes 3-pt jump shot from 22 ft (assist by D. Melton),+3,9-13, , 
7:49.0, , ,9-15,+2,B. Forbes makes 2-pt jump shot from 3 ft (assist by D. DeRozan)
7:33.0,Turnover by M. Bridges (bad pass), ,9-15, , 
7:25.0, , ,9-15, ,Personal foul by T. Warren (drawn by L. Aldridge)
7:17.0, , ,9-15, ,D. White misses 2-pt jump shot from 21 ft
7:14.0,Defensive rebound by D. Ayton, ,9-15, , 
7:07.0,M. Bridges misses 2-pt jump shot from 11 ft, ,9-15, , 
7:03.0, , ,9-15, ,Defensive rebound by D. DeRozan
6:54.0, , ,9-15, ,D. White misses 3-pt jump shot from 26 ft
6:51.0,Defensive rebound by D. Melton, ,9-15, , 
6:41.0,T. Warren makes 2-pt jump shot from 14 ft (assist by D. Ayton),+2,11-15, , 
6:24.0, , ,11-15, ,Turnover by L. Aldridge (bad pass)
6:24.0,J. Evans enters the game for D. Melton, ,11-15, , 
6:24.0, , ,11-15, ,P. Mills enters the game for D. White
6:09.0,J. Evans misses 2-pt jump shot from 9 ft, ,11-15, , 
6:05.0,Offensive rebound by D. Ayton, ,11-15, , 
6:00.0,J. Jackson misses 2-pt layup from 6 ft (block by R. Gay), ,11-15, , 
6:00.0, , ,11-15, ,Defensive rebound by R. Gay
5:46.0, , ,11-17,+2,R. Gay makes 2-pt layup from 2 ft
5:44.0,Personal foul by R. Gay (drawn by T. Warren), ,11-17, , 
5:44.0, , ,11-17, ,M. Belinelli enters the game for B. Forbes
5:33.0,T. Warren makes 2-pt jump shot from 17 ft,+2,13-17, , 
5:13.0, , ,13-17, ,L. Aldridge misses 2-pt hook shot from 7 ft
5:09.0,Defensive rebound by D. Ayton, ,13-17, , 
4:59.0,T. Warren makes 2-pt jump shot from 8 ft,+2,15-17, , 
4:58.0, , ,15-17, ,San Antonio full timeout
4:58.0,T. Daniels enters the game for T. Warren, ,15-17, , 
4:58.0, , ,15-17, ,D. Cunningham enters the game for R. Gay
4:45.0, , ,15-17, ,L. Aldridge misses 2-pt jump shot from 22 ft
4:42.0,Defensive rebound by D. Ayton, ,15-17, , 
4:30.0,J. Jackson misses 2-pt jump shot from 6 ft, ,15-17, , 
4:27.0, , ,15-17, ,Defensive rebound by L. Aldridge
4:18.0, , ,15-19,+2,L. Aldridge makes 2-pt layup from 9 ft
4:01.0,D. Ayton makes 2-pt jump shot from 17 ft,+2,17-19, , 
3:44.0, , ,17-19, ,D. DeRozan misses 2-pt jump shot from 11 ft
3:40.0,Defensive rebound by M. Bridges, ,17-19, , 
3:34.0,J. Jackson misses 2-pt hook shot from 7 ft, ,17-19, , 
3:29.0, , ,17-19, ,Defensive rebound by D. Cunningham
3:25.0, , ,17-19, ,L. Aldridge misses 2-pt layup from 5 ft
3:25.0, , ,17-19, ,Offensive rebound by L. Aldridge
3:14.0, , ,17-19, ,M. Belinelli misses 2-pt layup from 6 ft
3:14.0,Defensive rebound by Team, ,17-19, , 
3:14.0,R. Holmes enters the game for D. Ayton, ,17-19, , 
3:14.0, , ,17-19, ,J. Poeltl enters the game for L. Aldridge
3:02.0,J. Evans misses 2-pt jump shot from 17 ft, ,17-19, , 
2:59.0, , ,17-19, ,Defensive rebound by D. Cunningham
2:48.0, , ,17-22,+3,D. Cunningham makes 3-pt jump shot from 23 ft (assist by D. DeRozan)
2:33.0,Turnover by J. Jackson (offensive foul), ,17-22, , 
2:33.0,Offensive foul by J. Jackson (drawn by J. Poeltl), ,17-22, , 
2:33.0, , ,17-22, ,B. Forbes enters the game for D. DeRozan
2:12.0, , ,17-22, ,B. Forbes misses 2-pt layup from 4 ft
2:09.0, , ,17-22, ,Offensive rebound by J. Poeltl
2:08.0, , ,17-22, ,Turnover by J. Poeltl (back court)
1:54.0,R. Holmes misses 2-pt jump shot from 7 ft, ,17-22, , 
1:51.0, , ,17-22, ,Defensive rebound by B. Forbes
1:47.0, , ,17-25,+3,M. Belinelli makes 3-pt jump shot from 27 ft (assist by B. Forbes)
1:27.0,J. Jackson misses 2-pt jump shot from 6 ft, ,17-25, , 
1:24.0, , ,17-25, ,Defensive rebound by J. Poeltl
1:07.0, , ,17-25, ,Turnover by P. Mills (out of bounds lost ball)
0:46.0,Shooting foul by J. Poeltl (drawn by R. Holmes), ,17-25, , 
0:46.0,R. Holmes makes free throw 1 of 2,+1,18-25, , 
0:46.0,R. Holmes misses free throw 2 of 2, ,18-25, , 
0:44.0, , ,18-25, ,Defensive rebound by J. Poeltl
0:36.0, , ,18-27,+2,M. Belinelli makes 2-pt layup from 4 ft (assist by P. Mills)
0:22.0,Turnover by T. Daniels (offensive foul), ,18-27, , 
0:22.0,Offensive foul by T. Daniels (drawn by B. Forbes), ,18-27, , 
0:06.0, , ,18-29,+2,J. Poeltl makes 2-pt layup from 6 ft (assist by P. Mills)
0:00.0,R. Holmes makes 2-pt layup from 5 ft (assist by J. Evans),+2,20-29, , 
11:38.0,T. Daniels misses 3-pt jump shot from 25 ft, ,20-29, , 
11:35.0,Offensive rebound by Team, ,20-29, , 
11:27.0,Turnover by D. Melton (bad pass), ,20-29, , 
11:06.0, , ,20-29, ,B. Forbes misses 2-pt jump shot from 8 ft (block by R. Holmes)
11:06.0, , ,20-29, ,Offensive rebound by Team
11:04.0, , ,20-29, ,M. Belinelli misses 2-pt jump shot from 16 ft
11:00.0,Defensive rebound by R. Holmes, ,20-29, , 
10:44.0,J. Evans makes 2-pt jump shot from 18 ft (assist by D. Melton),+2,22-29, , 
10:24.0, , ,22-31,+2,D. Cunningham makes 2-pt jump shot from 10 ft
10:12.0,Offensive foul by D. Bender (drawn by M. Belinelli), ,22-31, , 
