time,away_description,away_change,score,home_change,home_description
11:44.0,E. Payton misses 2-pt layup from 2 ft, ,0-0, , 
11:43.0,Offensive rebound by J. Randle, ,0-0, , 
11:41.0,J. Randle misses 2-pt layup from 1 ft, ,0-0, , 
11:38.0, , ,0-0, ,Defensive rebound by C. Sexton
11:18.0, , ,0-0, ,C. Osman misses 2-pt layup from 5 ft
11:13.0, , ,0-0, ,Offensive rebound by L. Nance
11:13.0, , ,0-0, ,L. Nance misses 2-pt layup from 1 ft
11:09.0,Defensive rebound by A. Davis, ,0-0, , 
11:05.0,J. Holiday misses 2-pt jump shot from 8 ft, ,0-0, , 
11:02.0, , ,0-0, ,Defensive rebound by A. Burks
10:48.0, , ,0-3,+3,A. Burks makes 3-pt jump shot from 25 ft (assist by C. Osman)
10:40.0,E. Payton makes 2-pt layup from 2 ft (assist by J. Holiday),+2,2-3, , 
10:25.0, , ,2-6,+3,A. Burks makes 3-pt jump shot from 28 ft (assist by T. Thompson)
10:16.0,J. Holiday makes 2-pt layup from 2 ft (assist by E. Payton),+2,4-6, , 
9:52.0, , ,4-6, ,C. Osman misses 3-pt jump shot from 25 ft
9:51.0,Defensive rebound by A. Davis, ,4-6, , 
9:42.0,J. Randle makes 3-pt jump shot from 26 ft (assist by A. Davis),+3,7-6, , 
9:22.0, , ,7-6, ,Personal foul by E. Payton (drawn by L. Nance)
9:08.0, , ,7-6, ,A. Burks misses 3-pt jump shot from 25 ft
9:08.0, , ,7-6, ,Offensive rebound by Team
9:08.0, , ,7-6, ,Turnover by Team (shot clock)
8:59.0,Personal foul by C. Sexton (drawn by E. Payton), ,7-6, , 
8:53.0,J. Holiday makes 2-pt jump shot from 10 ft,+2,9-6, , 
8:35.0, , ,9-9,+3,C. Sexton makes 3-pt jump shot from 25 ft (assist by A. Burks)
8:21.0,E. Payton misses 2-pt layup from 1 ft, ,9-9, , 
8:17.0, , ,9-9, ,Defensive rebound by L. Nance
8:15.0, , ,9-9, ,Turnover by L. Nance (bad pass)
8:06.0,Personal foul by L. Nance (drawn by A. Davis), ,9-9, , 
7:58.0,A. Davis makes 2-pt jump shot from 20 ft,+2,11-9, , 
7:39.0, , ,11-9, ,C. Sexton misses 2-pt jump shot from 14 ft
7:37.0,Defensive rebound by A. Davis, ,11-9, , 
7:32.0,Personal foul by L. Nance (drawn by A. Davis), ,11-9, , 
7:24.0,Turnover by J. Randle (bad pass; steal by T. Thompson), ,11-9, , 
7:21.0, , ,11-9, ,Turnover by L. Nance (bad pass; steal by E. Payton)
7:21.0,Personal take foul by C. Osman (drawn by E. Payton), ,11-9, , 
7:21.0, , ,11-9, ,J. Clarkson enters the game for L. Nance
7:09.0,Turnover by J. Randle (bad pass), ,11-9, , 
6:50.0, , ,11-12,+3,C. Osman makes 3-pt jump shot from 27 ft (assist by A. Burks)
