time,away_description,away_change,score,home_change,home_description
11:43.0,D. Robinson misses 3-pt jump shot from 26 ft, ,0-0, , 
11:38.0,Offensive rebound by D. Jones, ,0-0, , 
11:34.0,Turnover by K. Nunn (traveling), ,0-0, , 
11:18.0, , ,0-0, ,Turnover by L. Ball (bad pass; steal by J. Butler)
11:14.0,J. Butler makes 2-pt layup from 2 ft,+2,2-0, , 
11:06.0, , ,2-0, ,Turnover by B. Ingram (bad pass; steal by B. Adebayo)
10:43.0,Turnover by Team (shot clock), ,2-0, , 
10:23.0, , ,2-0, ,L. Ball misses 3-pt jump shot from 26 ft
10:18.0,Defensive rebound by D. Robinson, ,2-0, , 
10:14.0,Offensive foul by D. Robinson (drawn by Z. Williamson), ,2-0, , 
10:14.0,Turnover by D. Robinson (offensive foul), ,2-0, , 
10:14.0, , ,2-0, ,New Orleans full timeout
10:03.0, , ,2-2,+2,Z. Williamson makes 2-pt layup from 1 ft (assist by L. Ball)
9:52.0,J. Butler makes 2-pt layup from 1 ft,+2,4-2, , 
9:52.0,Shooting foul by B. Ingram (drawn by J. Butler), ,4-2, , 
9:52.0,J. Butler makes free throw 1 of 1,+1,5-2, , 
9:32.0, , ,5-2, ,B. Ingram misses 3-pt jump shot from 26 ft
9:26.0,Defensive rebound by K. Nunn, ,5-2, , 
9:10.0,B. Adebayo misses 2-pt jump shot from 5 ft, ,5-2, , 
9:07.0, , ,5-2, ,Defensive rebound by B. Ingram
8:47.0, , ,5-5,+3,J. Holiday makes 3-pt jump shot from 22 ft (assist by L. Ball)
8:41.0,Shooting foul by Z. Williamson (drawn by D. Jones), ,5-5, , 
8:41.0,D. Jones misses free throw 1 of 2, ,5-5, , 
8:41.0,Offensive rebound by Team, ,5-5, , 
8:41.0,D. Jones misses free throw 2 of 2, ,5-5, , 
8:39.0, , ,5-5, ,Defensive rebound by Z. Williamson
8:28.0, , ,5-5, ,L. Ball misses 3-pt jump shot from 25 ft
8:24.0,Defensive rebound by B. Adebayo, ,5-5, , 
8:22.0,Turnover by B. Adebayo (bad pass), ,5-5, , 
8:12.0, , ,5-5, ,Turnover by L. Ball (bad pass; steal by B. Adebayo)
8:07.0,Turnover by D. Robinson (bad pass; steal by J. Holiday), ,5-5, , 
8:02.0, , ,5-7,+2,J. Holiday makes 2-pt layup from 2 ft (assist by B. Ingram)
7:49.0,K. Nunn misses 2-pt jump shot from 6 ft, ,5-7, , 
7:49.0,Offensive rebound by Team, ,5-7, , 
7:47.0,K. Nunn makes 2-pt jump shot from 13 ft (assist by J. Butler),+2,7-7, , 
7:34.0, , ,7-7, ,J. Holiday misses 3-pt jump shot from 26 ft
7:32.0,Defensive rebound by B. Adebayo, ,7-7, , 
7:24.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),+3,10-7, , 
7:08.0, , ,10-9,+2,Z. Williamson makes 2-pt layup from 2 ft (assist by L. Ball)
6:58.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Nunn),+2,12-9, , 
6:46.0, , ,12-12,+3,L. Ball makes 3-pt jump shot from 27 ft (assist by Z. Williamson)
6:32.0,Shooting foul by D. Favors (drawn by B. Adebayo), ,12-12, , 
6:32.0,B. Adebayo makes free throw 1 of 2,+1,13-12, , 
6:32.0,B. Adebayo misses free throw 2 of 2, ,13-12, , 
6:31.0, , ,13-12, ,Defensive rebound by B. Ingram
6:20.0, , ,13-14,+2,D. Favors makes 2-pt jump shot from 11 ft (assist by B. Ingram)
6:04.0,J. Butler misses 2-pt jump shot from 10 ft (block by L. Ball), ,13-14, , 
6:01.0, , ,13-14, ,Defensive rebound by J. Holiday
