time,away_description,away_change,score,home_change,home_description
11:42.0,Turnover by S. Napier (bad pass; steal by H. Giles), ,0-0, , 
11:26.0, , ,0-3,+3,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by H. Barnes)
10:58.0,R. Hachimura misses 2-pt jump shot from 12 ft, ,0-3, , 
10:55.0, , ,0-3, ,Defensive rebound by H. Giles
10:45.0, , ,0-6,+3,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by H. Barnes)
10:24.0,Turnover by B. Beal (lost ball; steal by H. Barnes), ,0-6, , 
10:20.0, , ,0-8,+2,N. Bjelica makes 2-pt dunk from 1 ft (assist by H. Giles)
10:18.0,Washington full timeout, ,0-8, , 
10:06.0,I. Bonga misses 3-pt jump shot from 24 ft, ,0-8, , 
10:01.0, , ,0-8, ,Defensive rebound by N. Bjelica
9:46.0, , ,0-8, ,Turnover by H. Giles (bad pass; steal by R. Hachimura)
9:41.0,Shooting foul by N. Bjelica (drawn by I. Bonga), ,0-8, , 
9:41.0,I. Bonga makes free throw 1 of 2,+1,1-8, , 
9:41.0,I. Bonga makes free throw 2 of 2,+1,2-8, , 
9:32.0, , ,2-10,+2,H. Barnes makes 2-pt jump shot from 17 ft
9:17.0,R. Hachimura makes 2-pt layup from 1 ft (assist by B. Beal),+2,4-10, , 
8:53.0, , ,4-10, ,B. Bogdanović misses 3-pt jump shot from 27 ft
8:50.0,Defensive rebound by T. Bryant, ,4-10, , 
8:48.0,Turnover by T. Bryant (bad pass; steal by D. Fox), ,4-10, , 
8:44.0, , ,4-12,+2,D. Fox makes 2-pt layup from 1 ft
8:24.0,Shooting foul by H. Giles (drawn by B. Beal), ,4-12, , 
8:24.0,B. Beal makes free throw 1 of 2,+1,5-12, , 
8:24.0,B. Beal makes free throw 2 of 2,+1,6-12, , 
8:05.0, , ,6-12, ,Personal foul by I. Bonga (drawn by H. Giles)
7:59.0, , ,6-14,+2,H. Barnes makes 2-pt layup from 1 ft (assist by N. Bjelica)
7:46.0,B. Beal makes 2-pt layup from 1 ft,+2,8-14, , 
7:31.0, , ,8-16,+2,H. Barnes makes 2-pt jump shot from 8 ft
7:11.0,B. Beal makes 2-pt jump shot from 4 ft (assist by T. Bryant),+2,10-16, , 
6:56.0, , ,10-16, ,Shooting foul by R. Hachimura (drawn by H. Giles)
6:56.0, , ,10-17,+1,H. Giles makes free throw 1 of 2
6:56.0,M. Wagner enters the game for T. Bryant, ,10-17, , 
6:56.0, , ,10-18,+1,H. Giles makes free throw 2 of 2
6:39.0,Turnover by B. Beal (bad pass; steal by H. Barnes), ,10-18, , 
6:32.0, , ,10-18, ,B. Bogdanović misses 3-pt jump shot from 25 ft
6:28.0,Defensive rebound by M. Wagner, ,10-18, , 
6:23.0,S. Napier makes 2-pt layup from 2 ft,+2,12-18, , 
6:23.0, , ,12-18, ,Sacramento full timeout
6:23.0, , ,12-18, ,K. Bazemore enters the game for H. Barnes
6:23.0, , ,12-18, ,A. Len enters the game for H. Giles
6:07.0, , ,12-18, ,Offensive foul by N. Bjelica (drawn by M. Wagner)
6:07.0, , ,12-18, ,Turnover by N. Bjelica (offensive foul)
5:52.0,B. Beal makes 2-pt jump shot from 14 ft (assist by M. Wagner),+2,14-18, , 
5:37.0, , ,14-20,+2,K. Bazemore makes 2-pt jump shot from 4 ft
5:24.0,M. Wagner misses 3-pt jump shot from 25 ft, ,14-20, , 
5:22.0, , ,14-20, ,Defensive rebound by D. Fox
5:16.0, , ,14-20, ,D. Fox misses 3-pt jump shot from 26 ft
5:09.0, , ,14-20, ,Offensive rebound by A. Len
5:09.0, , ,14-22,+2,A. Len makes 2-pt dunk at rim
5:00.0,R. Hachimura misses 2-pt jump shot from 16 ft, ,14-22, , 
4:57.0, , ,14-22, ,Defensive rebound by N. Bjelica
4:49.0, , ,14-22, ,B. Bogdanović misses 3-pt jump shot from 25 ft
4:45.0, , ,14-22, ,Offensive rebound by N. Bjelica
4:41.0, , ,14-24,+2,D. Fox makes 2-pt jump shot from 7 ft
4:30.0,B. Beal misses 2-pt layup from 2 ft (block by B. Bogdanović), ,14-24, , 
4:30.0,Offensive rebound by Team, ,14-24, , 
4:30.0,D. Bertāns enters the game for I. Bonga, ,14-24, , 
4:30.0,T. Brown enters the game for R. Hachimura, ,14-24, , 
4:30.0,I. Smith enters the game for S. Napier, ,14-24, , 
4:30.0, , ,14-24, ,H. Barnes enters the game for N. Bjelica
4:30.0, , ,14-24, ,B. Hield enters the game for B. Bogdanović
4:18.0,B. Beal makes 2-pt dunk from 1 ft,+2,16-24, , 
4:07.0, , ,16-24, ,K. Bazemore misses 2-pt layup from 2 ft
4:05.0,Defensive rebound by D. Bertāns, ,16-24, , 
3:56.0,Personal foul by D. Fox (drawn by B. Beal), ,16-24, , 
3:48.0,B. Beal misses 2-pt jump shot from 13 ft (block by A. Len), ,16-24, , 
3:45.0, , ,16-24, ,Defensive rebound by B. Hield
3:35.0, , ,16-26,+2,K. Bazemore makes 2-pt jump shot from 13 ft
3:26.0,I. Smith makes 2-pt layup from 1 ft,+2,18-26, , 
3:15.0, , ,18-29,+3,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Fox)
3:04.0,M. Wagner misses 3-pt jump shot from 25 ft, ,18-29, , 
2:59.0, , ,18-29, ,Defensive rebound by K. Bazemore
2:48.0, , ,18-32,+3,D. Fox makes 3-pt jump shot from 25 ft (assist by B. Hield)
2:43.0,Washington full timeout, ,18-32, , 
2:43.0, , ,18-32, ,C. Joseph enters the game for D. Fox
2:36.0,D. Bertāns misses 2-pt layup from 3 ft, ,18-32, , 
2:34.0, , ,18-32, ,Defensive rebound by H. Barnes
2:24.0, , ,18-32, ,Personal foul by T. Brown (drawn by A. Len)
2:24.0,J. Robinson enters the game for B. Beal, ,18-32, , 
2:17.0, , ,18-34,+2,A. Len makes 2-pt dunk from 1 ft (assist by B. Hield)
2:07.0,I. Smith misses 2-pt jump shot from 14 ft, ,18-34, , 
2:03.0, , ,18-34, ,Defensive rebound by C. Joseph
1:51.0, , ,18-34, ,H. Barnes misses 2-pt jump shot from 7 ft
1:46.0, , ,18-34, ,Offensive rebound by A. Len
1:46.0, , ,18-34, ,A. Len misses 2-pt layup at rim
1:45.0,Defensive rebound by D. Bertāns, ,18-34, , 
1:32.0,Personal foul by A. Len (drawn by I. Smith), ,18-34, , 
1:21.0,T. Brown misses 2-pt jump shot from 12 ft, ,18-34, , 
1:18.0, , ,18-34, ,Defensive rebound by B. Hield
1:08.0, , ,18-34, ,B. Hield misses 2-pt jump shot from 16 ft
1:05.0,Defensive rebound by T. Brown, ,18-34, , 
0:59.0,J. Robinson misses 2-pt jump shot from 17 ft, ,18-34, , 
0:56.0, , ,18-34, ,Defensive rebound by A. Len
0:45.0, , ,18-36,+2,A. Len makes 2-pt layup from 1 ft (assist by C. Joseph)
0:40.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by T. Brown),+3,21-36, , 
0:32.0, , ,21-39,+3,C. Joseph makes 3-pt jump shot from 25 ft
0:23.0,I. Smith makes 2-pt jump shot from 6 ft,+2,23-39, , 
0:00.0,Instant Replay (Request: Ruling Stands), ,23-39, , 
11:42.0, , ,23-41,+2,A. Len makes 2-pt hook shot from 6 ft (assist by N. Bjelica)
11:28.0,J. Robinson makes 2-pt jump shot from 14 ft,+2,25-41, , 
11:09.0, , ,25-41, ,K. Bazemore misses 3-pt jump shot from 23 ft
11:04.0,Defensive rebound by I. Smith, ,25-41, , 
11:02.0,T. Brown makes 2-pt layup from 2 ft (assist by I. Smith),+2,27-41, , 
10:52.0, , ,27-43,+2,A. Len makes 2-pt hook shot from 10 ft (assist by C. Joseph)
10:34.0,D. Bertāns misses 3-pt jump shot from 26 ft, ,27-43, , 
10:29.0, , ,27-43, ,Defensive rebound by B. Hield
10:22.0, , ,27-43, ,B. Hield misses 2-pt jump shot from 15 ft
10:20.0,Defensive rebound by Team, ,27-43, , 
10:20.0, , ,27-43, ,H. Giles enters the game for A. Len
10:09.0,Turnover by D. Bertāns (bad pass), ,27-43, , 
9:52.0, , ,27-43, ,B. Hield misses 2-pt jump shot from 18 ft
9:48.0,Defensive rebound by I. Smith, ,27-43, , 
9:38.0,I. Smith makes 3-pt jump shot from 23 ft (assist by T. Brown),+3,30-43, , 
9:17.0, , ,30-43, ,K. Bazemore misses 2-pt layup from 2 ft
9:15.0, , ,30-43, ,Offensive rebound by C. Joseph
9:13.0, , ,30-43, ,C. Joseph misses 3-pt jump shot from 25 ft
9:10.0, , ,30-43, ,Offensive rebound by B. Hield
9:03.0, , ,30-45,+2,C. Joseph makes 2-pt layup from 2 ft
8:55.0,T. Brown makes 3-pt jump shot from 23 ft (assist by D. Bertāns),+3,33-45, , 
8:32.0, , ,33-45, ,H. Giles misses 2-pt hook shot from 4 ft (block by A. Pasečņiks)
8:32.0, , ,33-45, ,Offensive rebound by Team
8:32.0, , ,33-45, ,Sacramento full timeout
8:32.0,B. Beal enters the game for J. Robinson, ,33-45, , 
8:28.0, , ,33-48,+3,B. Hield makes 3-pt jump shot from 24 ft (assist by N. Bjelica)
8:09.0,B. Beal misses 2-pt jump shot from 19 ft, ,33-48, , 
8:05.0, , ,33-48, ,Defensive rebound by N. Bjelica
7:55.0, , ,33-50,+2,B. Hield makes 2-pt jump shot from 11 ft
7:42.0,I. Smith makes 2-pt jump shot from 18 ft,+2,35-50, , 
7:29.0, , ,35-52,+2,H. Giles makes 2-pt jump shot from 12 ft (assist by C. Joseph)
7:15.0,T. Brown misses 3-pt jump shot from 23 ft, ,35-52, , 
7:11.0, , ,35-52, ,Defensive rebound by N. Bjelica
7:00.0, , ,35-52, ,N. Bjelica misses 2-pt layup from 2 ft
6:58.0,Defensive rebound by D. Bertāns, ,35-52, , 
6:40.0,B. Beal misses 2-pt jump shot from 16 ft, ,35-52, , 
6:38.0, , ,35-52, ,Defensive rebound by H. Giles
6:33.0, , ,35-52, ,B. Hield misses 3-pt jump shot from 25 ft
6:28.0,Defensive rebound by T. Brown, ,35-52, , 
6:13.0,B. Beal misses 2-pt jump shot from 6 ft, ,35-52, , 
6:11.0,Offensive rebound by T. Brown, ,35-52, , 
6:07.0,D. Bertāns misses 3-pt jump shot from 27 ft, ,35-52, , 
6:02.0, , ,35-52, ,Defensive rebound by K. Bazemore
5:52.0, , ,35-54,+2,K. Bazemore makes 2-pt jump shot from 12 ft
5:51.0,Washington full timeout, ,35-54, , 
5:51.0,I. Bonga enters the game for D. Bertāns, ,35-54, , 
5:51.0,T. Bryant enters the game for T. Brown, ,35-54, , 
5:51.0,R. Hachimura enters the game for A. Pasečņiks, ,35-54, , 
5:51.0,S. Napier enters the game for I. Smith, ,35-54, , 
5:51.0, , ,35-54, ,H. Barnes enters the game for K. Bazemore
5:51.0, , ,35-54, ,B. Bogdanović enters the game for N. Bjelica
5:51.0, , ,35-54, ,D. Fox enters the game for C. Joseph
5:37.0,Turnover by B. Beal (bad pass; steal by H. Giles), ,35-54, , 
5:33.0, , ,35-57,+3,B. Hield makes 3-pt jump shot from 26 ft (assist by B. Bogdanović)
5:19.0,Turnover by R. Hachimura (bad pass; steal by D. Fox), ,35-57, , 
5:16.0, , ,35-59,+2,D. Fox makes 2-pt layup from 1 ft
5:16.0,Violation by Team (def goaltending), ,35-59, , 
5:03.0,Shooting foul by H. Barnes (drawn by B. Beal), ,35-59, , 
5:03.0,B. Beal makes free throw 1 of 2,+1,36-59, , 
5:03.0,B. Beal makes free throw 2 of 2,+1,37-59, , 
4:51.0, , ,37-62,+3,B. Hield makes 3-pt jump shot from 25 ft (assist by H. Barnes)
4:51.0, , ,37-62, ,Shooting foul by I. Bonga (drawn by B. Hield)
4:51.0, , ,37-63,+1,B. Hield makes free throw 1 of 1
4:36.0,B. Beal misses 2-pt jump shot from 5 ft, ,37-63, , 
4:33.0, , ,37-63, ,Defensive rebound by D. Fox
4:29.0, , ,37-65,+2,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by B. Hield)
4:13.0,T. Bryant makes 2-pt layup from 1 ft (assist by S. Napier),+2,39-65, , 
3:57.0, , ,39-65, ,D. Fox misses 3-pt jump shot from 25 ft
3:54.0,Defensive rebound by S. Napier, ,39-65, , 
3:46.0,Shooting foul by B. Hield (drawn by T. Bryant), ,39-65, , 
3:46.0,T. Bryant makes free throw 1 of 2,+1,40-65, , 
3:46.0,J. Robinson enters the game for I. Bonga, ,40-65, , 
3:46.0,T. Bryant makes free throw 2 of 2,+1,41-65, , 
3:28.0, , ,41-65, ,H. Barnes misses 2-pt jump shot from 4 ft (block by T. Bryant)
3:27.0,Defensive rebound by T. Bryant, ,41-65, , 
3:27.0,Personal foul by H. Giles (drawn by T. Bryant), ,41-65, , 
3:06.0,S. Napier makes 2-pt layup from 3 ft (assist by J. Robinson),+2,43-65, , 
3:06.0, , ,43-65, ,Violation by Team (def goaltending)
2:58.0, , ,43-65, ,Personal foul by S. Napier (drawn by H. Barnes)
2:54.0, , ,43-65, ,Turnover by D. Fox (out of bounds lost ball)
2:40.0,Turnover by B. Beal (lost ball; steal by D. Fox), ,43-65, , 
2:36.0, , ,43-65, ,B. Hield misses 3-pt jump shot from 25 ft
2:32.0,Defensive rebound by R. Hachimura, ,43-65, , 
2:13.0,R. Hachimura misses 3-pt jump shot from 22 ft, ,43-65, , 
2:10.0, , ,43-65, ,Defensive rebound by H. Barnes
2:04.0, , ,43-67,+2,D. Fox makes 2-pt layup from 1 ft
1:50.0,Shooting foul by H. Barnes (drawn by S. Napier), ,43-67, , 
1:50.0,S. Napier makes free throw 1 of 3,+1,44-67, , 
1:50.0,S. Napier makes free throw 2 of 3,+1,45-67, , 
1:50.0,S. Napier misses free throw 3 of 3, ,45-67, , 
1:48.0, , ,45-67, ,Defensive rebound by H. Giles
1:30.0, , ,45-69,+2,H. Giles makes 2-pt layup from 2 ft
1:30.0, , ,45-69, ,Shooting foul by T. Bryant (drawn by H. Giles)
1:30.0, , ,45-69, ,K. Bazemore enters the game for B. Hield
1:30.0, , ,45-70,+1,H. Giles makes free throw 1 of 1
1:21.0,J. Robinson makes 2-pt layup from 2 ft (assist by B. Beal),+2,47-70, , 
1:06.0, , ,47-70, ,D. Fox misses 2-pt jump shot from 4 ft
1:04.0,Defensive rebound by S. Napier, ,47-70, , 
0:59.0,S. Napier misses 2-pt jump shot from 4 ft, ,47-70, , 
0:59.0,Offensive rebound by R. Hachimura, ,47-70, , 
0:54.0,R. Hachimura makes 2-pt layup from 1 ft,+2,49-70, , 
0:43.0, , ,49-72,+2,B. Bogdanović makes 2-pt jump shot from 6 ft
0:38.0,B. Beal misses 2-pt dunk from 1 ft, ,49-72, , 
0:35.0, , ,49-72, ,Defensive rebound by H. Giles
0:31.0, , ,49-72, ,Shooting foul by B. Beal (drawn by B. Bogdanović)
0:31.0, , ,49-73,+1,B. Bogdanović makes free throw 1 of 2
0:31.0, , ,49-73, ,B. Hield enters the game for H. Barnes
0:31.0, , ,49-73, ,C. Joseph enters the game for H. Giles
0:31.0, , ,49-74,+1,B. Bogdanović makes free throw 2 of 2
0:06.0,S. Napier misses 3-pt jump shot from 25 ft, ,49-74, , 
0:03.0, , ,49-74, ,Defensive rebound by B. Hield
0:01.0, , ,49-76,+2,B. Hield makes 2-pt layup from 1 ft
11:44.0, , ,49-76, ,Turnover by N. Bjelica (bad pass; steal by B. Beal)
11:39.0,R. Hachimura makes 2-pt dunk at rim (assist by B. Beal),+2,51-76, , 
11:20.0, , ,51-78,+2,D. Fox makes 2-pt layup from 2 ft
11:04.0,B. Beal misses 3-pt jump shot from 25 ft, ,51-78, , 
11:01.0, , ,51-78, ,Defensive rebound by D. Fox
10:47.0, , ,51-78, ,Offensive foul by D. Fox (drawn by S. Napier)
10:47.0, , ,51-78, ,Turnover by D. Fox (offensive foul)
10:38.0,R. Hachimura makes 3-pt jump shot from 27 ft (assist by T. Bryant),+3,54-78, , 
10:21.0, , ,54-78, ,Personal foul by T. Bryant (drawn by H. Giles)
10:13.0, , ,54-80,+2,D. Fox makes 2-pt jump shot from 12 ft
9:59.0,Shooting foul by H. Giles (drawn by R. Hachimura), ,54-80, , 
9:59.0,R. Hachimura makes free throw 1 of 2,+1,55-80, , 
9:59.0,R. Hachimura makes free throw 2 of 2,+1,56-80, , 
