time,away_description,away_change,score,home_change,home_description
11:39.0, , ,0-0, ,L. Markkanen misses 2-pt jump shot from 16 ft
11:37.0,Defensive rebound by K. Kuzma, ,0-0, , 
11:26.0,R. Neto misses 2-pt jump shot from 12 ft, ,0-0, , 
11:24.0,Offensive rebound by D. Gafford, ,0-0, , 
11:22.0,D. Gafford makes 2-pt layup at rim,+2,2-0, , 
10:58.0, , ,2-0, ,I. Okoro misses 2-pt layup from 1 ft
10:56.0,Defensive rebound by C. Kispert, ,2-0, , 
10:39.0,K. Kuzma misses 3-pt jump shot from 25 ft, ,2-0, , 
10:37.0, , ,2-0, ,Defensive rebound by L. Markkanen
10:31.0, , ,2-0, ,Personal foul by K. Kuzma (drawn by E. Mobley)
10:22.0, , ,2-2,+2,B. Goodwin makes 2-pt jump shot from 10 ft
10:00.0,K. Kuzma makes 2-pt hook shot from 10 ft,+2,4-2, , 
9:41.0, , ,4-2, ,E. Mobley misses 2-pt jump shot from 8 ft (block by K. Caldwell-Pope)
9:38.0, , ,4-2, ,Offensive rebound by E. Mobley
9:37.0, , ,4-2, ,E. Mobley misses 2-pt hook shot from 8 ft
9:36.0,Defensive rebound by K. Kuzma, ,4-2, , 
9:25.0,Turnover by C. Kispert (bad pass; steal by I. Okoro), ,4-2, , 
9:25.0, , ,4-2, ,Personal foul by D. Gafford (drawn by I. Okoro)
9:12.0, , ,4-5,+3,L. Markkanen makes 3-pt jump shot from 26 ft (assist by B. Goodwin)
8:59.0,Turnover by K. Caldwell-Pope (bad pass; steal by J. Allen), ,4-5, , 
8:56.0, , ,4-5, ,Turnover by B. Goodwin (bad pass)
8:40.0,Shooting foul by I. Okoro (drawn by K. Caldwell-Pope), ,4-5, , 
8:40.0,K. Caldwell-Pope makes free throw 1 of 2,+1,5-5, , 
8:40.0,K. Caldwell-Pope makes free throw 2 of 2,+1,6-5, , 
8:30.0, , ,6-5, ,Turnover by L. Markkanen (bad pass; steal by R. Neto)
8:24.0,C. Kispert makes 2-pt layup from 1 ft (assist by R. Neto),+2,8-5, , 
8:12.0, , ,8-5, ,L. Markkanen misses 2-pt jump shot from 12 ft
8:08.0,Defensive rebound by D. Gafford, ,8-5, , 
