time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-0, ,J. Brown misses 3-pt jump shot from 26 ft
11:41.0,Defensive rebound by D. Bembry, ,0-0, , 
11:31.0,L. Aldridge misses 2-pt jump shot from 21 ft, ,0-0, , 
11:28.0, , ,0-0, ,Defensive rebound by G. Williams
11:19.0, , ,0-0, ,J. Brown misses 3-pt jump shot from 26 ft
11:17.0,Defensive rebound by D. Bembry, ,0-0, , 
10:56.0,J. Harden misses 2-pt jump shot from 14 ft, ,0-0, , 
10:54.0, , ,0-0, ,Defensive rebound by J. Brown
10:46.0, , ,0-0, ,Turnover by J. Brown (lost ball; steal by L. Aldridge)
10:39.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. Bembry),+3,3-0, , 
10:26.0, , ,3-3,+3,A. Horford makes 3-pt jump shot from 26 ft (assist by M. Smart)
10:05.0,K. Durant makes 2-pt jump shot from 19 ft,+2,5-3, , 
9:52.0, , ,5-3, ,M. Smart misses 3-pt jump shot from 26 ft
9:50.0,Defensive rebound by D. Bembry, ,5-3, , 
9:44.0,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Durant),+3,8-3, , 
9:27.0, , ,8-3, ,G. Williams misses 3-pt jump shot from 23 ft
9:25.0,Defensive rebound by D. Bembry, ,8-3, , 
9:21.0,Shooting foul by G. Williams (drawn by D. Bembry), ,8-3, , 
9:21.0,D. Bembry misses free throw 1 of 2, ,8-3, , 
9:21.0,Offensive rebound by Team, ,8-3, , 
9:21.0,D. Bembry makes free throw 2 of 2,+1,9-3, , 
9:04.0, , ,9-5,+2,M. Smart makes 2-pt hook shot from 7 ft
8:39.0,P. Mills makes 3-pt jump shot from 24 ft (assist by J. Harden),+3,12-5, , 
8:37.0, , ,12-5, ,Boston full timeout
8:28.0, , ,12-5, ,Turnover by J. Tatum (bad pass; steal by K. Durant)
8:25.0,Personal foul by J. Brown (drawn by D. Bembry), ,12-5, , 
8:20.0,K. Durant makes 2-pt jump shot from 12 ft (assist by J. Harden),+2,14-5, , 
8:09.0, , ,14-5, ,G. Williams misses 3-pt jump shot from 23 ft
8:05.0,Defensive rebound by D. Bembry, ,14-5, , 
7:55.0,L. Aldridge misses 2-pt jump shot from 17 ft, ,14-5, , 
7:52.0, , ,14-5, ,Defensive rebound by Team
7:34.0, , ,14-5, ,Shooting foul by J. Harden (drawn by J. Tatum)
7:34.0, , ,14-6,+1,J. Tatum makes free throw 1 of 2
7:34.0, , ,14-7,+1,J. Tatum makes free throw 2 of 2
7:17.0,K. Durant makes 2-pt jump shot from 18 ft,+2,16-7, , 
7:10.0, , ,16-7, ,Personal foul by J. Harden (drawn by J. Tatum)
7:10.0,C. Thomas enters the game for P. Mills, ,16-7, , 
6:56.0, , ,16-7, ,J. Tatum misses 3-pt jump shot from 27 ft
6:52.0,Defensive rebound by L. Aldridge, ,16-7, , 
6:42.0,D. Bembry makes 2-pt layup from 3 ft (assist by J. Harden),+2,18-7, , 
6:32.0, , ,18-9,+2,M. Smart makes 2-pt layup from 4 ft
6:22.0,Personal foul by J. Tatum (drawn by K. Durant), ,18-9, , 
6:22.0, , ,18-9, ,D. Schröder enters the game for J. Brown
6:09.0,Turnover by K. Durant (bad pass; steal by M. Smart), ,18-9, , 
6:07.0, , ,18-11,+2,J. Tatum makes 2-pt dunk from 2 ft (assist by M. Smart)
5:56.0,J. Harden misses 3-pt jump shot from 27 ft, ,18-11, , 
5:54.0, , ,18-11, ,Defensive rebound by J. Tatum
5:47.0, , ,18-11, ,Turnover by J. Tatum (bad pass; steal by D. Bembry)
5:43.0,C. Thomas makes 2-pt jump shot from 5 ft,+2,20-11, , 
5:24.0, , ,20-11, ,M. Smart misses 2-pt jump shot from 12 ft
5:21.0,Defensive rebound by L. Aldridge, ,20-11, , 
5:16.0,C. Thomas misses 2-pt jump shot from 13 ft (block by J. Tatum), ,20-11, , 
5:16.0,Offensive rebound by Team, ,20-11, , 
5:16.0, , ,20-11, ,R. Langford enters the game for J. Tatum
5:13.0,L. Aldridge misses 2-pt jump shot from 16 ft, ,20-11, , 
5:10.0, , ,20-11, ,Defensive rebound by D. Schröder
5:04.0, , ,20-13,+2,D. Schröder makes 2-pt layup from 5 ft
4:47.0,J. Harden misses 2-pt jump shot from 20 ft, ,20-13, , 
4:45.0, , ,20-13, ,Defensive rebound by D. Schröder
4:29.0, , ,20-16,+3,G. Williams makes 3-pt jump shot from 23 ft (assist by R. Langford)
4:12.0,Shooting foul by A. Horford (drawn by K. Durant), ,20-16, , 
4:12.0,K. Durant makes free throw 1 of 2,+1,21-16, , 
4:12.0,P. Mills enters the game for J. Harden, ,21-16, , 
4:12.0,K. Durant makes free throw 2 of 2,+1,22-16, , 
3:50.0, , ,22-18,+2,A. Horford makes 2-pt dunk from 3 ft (assist by M. Smart)
3:29.0,L. Aldridge misses 2-pt jump shot from 14 ft, ,22-18, , 
