time,away_description,away_change,score,home_change,home_description
11:36.0, , ,0-0, ,J. Tatum misses 2-pt jump shot from 7 ft
11:33.0,Defensive rebound by K. Lowry, ,0-0, , 
11:29.0,M. Strus makes 3-pt jump shot from 26 ft (assist by K. Lowry),+3,3-0, , 
11:12.0, , ,3-0, ,Turnover by D. Theis (bad pass; steal by K. Lowry)
11:00.0,Turnover by K. Lowry (bad pass), ,3-0, , 
10:43.0, , ,3-0, ,J. Brown misses 3-pt jump shot from 30 ft
10:41.0,Defensive rebound by J. Butler, ,3-0, , 
10:34.0,B. Adebayo makes 2-pt layup from 6 ft,+2,5-0, , 
10:08.0, , ,5-2,+2,J. Brown makes 2-pt jump shot from 16 ft
9:41.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Butler),+3,8-2, , 
9:22.0, , ,8-4,+2,A. Horford makes 2-pt layup from 2 ft (assist by D. Theis)
9:18.0,J. Butler makes 2-pt layup from 3 ft (assist by K. Lowry),+2,10-4, , 
9:18.0,Shooting foul by J. Brown (drawn by J. Butler), ,10-4, , 
9:18.0, , ,10-4, ,Boston full timeout
9:18.0,J. Butler makes free throw 1 of 1,+1,11-4, , 
9:04.0, , ,11-4, ,J. Tatum misses 2-pt jump shot from 10 ft
9:02.0,Defensive rebound by P. Tucker, ,11-4, , 
8:58.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by P. Tucker),+3,14-4, , 
8:44.0, , ,14-4, ,Turnover by J. Tatum (bad pass; steal by J. Butler)
8:31.0,B. Adebayo makes 2-pt jump shot from 13 ft,+2,16-4, , 
8:14.0, , ,16-4, ,Personal foul by M. Strus (drawn by M. Smart)
8:05.0, , ,16-4, ,J. Brown misses 3-pt jump shot from 26 ft
8:02.0, , ,16-4, ,Offensive rebound by A. Horford
8:00.0, , ,16-4, ,A. Horford misses 2-pt hook shot from 5 ft
7:58.0,Defensive rebound by J. Butler, ,16-4, , 
7:50.0,J. Butler misses 2-pt layup from 5 ft, ,16-4, , 
7:49.0, , ,16-4, ,Defensive rebound by A. Horford
7:47.0, , ,16-4, ,Shooting foul by K. Lowry (drawn by J. Brown)
7:47.0, , ,16-5,+1,J. Brown makes free throw 1 of 2
7:47.0, , ,16-6,+1,J. Brown makes free throw 2 of 2
7:31.0,B. Adebayo misses 2-pt jump shot from 16 ft (block by A. Horford), ,16-6, , 
7:29.0,Offensive rebound by B. Adebayo, ,16-6, , 
7:28.0,B. Adebayo makes 2-pt jump shot from 14 ft,+2,18-6, , 
7:18.0, , ,18-6, ,J. Brown misses 3-pt jump shot from 24 ft
7:16.0,Defensive rebound by B. Adebayo, ,18-6, , 
7:07.0,B. Adebayo makes 2-pt layup from 2 ft,+2,20-6, , 
6:50.0, , ,20-6, ,Shooting foul by B. Adebayo (drawn by M. Smart)
6:50.0, , ,20-6, ,Instant Replay (Request: Ruling Stands)
6:50.0, , ,20-6, ,M. Smart misses free throw 1 of 2
6:50.0, , ,20-6, ,Offensive rebound by Team
6:50.0,G. Vincent enters the game for K. Lowry, ,20-6, , 
6:50.0, , ,20-6, ,G. Williams enters the game for D. Theis
6:50.0, , ,20-7,+1,M. Smart makes free throw 2 of 2
6:43.0,Personal foul by A. Horford (drawn by B. Adebayo), ,20-7, , 
6:28.0,B. Adebayo makes 2-pt jump shot from 14 ft,+2,22-7, , 
6:09.0, , ,22-7, ,Turnover by A. Horford (bad pass; steal by J. Butler)
5:57.0,M. Strus makes 2-pt layup from 7 ft (assist by B. Adebayo),+2,24-7, , 
5:37.0, , ,24-7, ,G. Williams misses 2-pt layup from 4 ft
5:33.0,Defensive rebound by M. Strus, ,24-7, , 
5:28.0,Miami full timeout, ,24-7, , 
5:28.0,D. Dedmon enters the game for B. Adebayo, ,24-7, , 
5:28.0, , ,24-7, ,D. White enters the game for J. Tatum
5:19.0,M. Strus misses 2-pt layup from 9 ft (block by D. White), ,24-7, , 
5:17.0, , ,24-7, ,Defensive rebound by G. Williams
5:01.0, , ,24-7, ,M. Smart misses 2-pt layup from 4 ft (block by G. Vincent)
4:59.0, , ,24-7, ,Offensive rebound by A. Horford
4:58.0, , ,24-7, ,A. Horford misses 2-pt hook shot from 5 ft
4:57.0,Defensive rebound by D. Dedmon, ,24-7, , 
4:47.0,J. Butler misses 2-pt layup from 6 ft (block by A. Horford), ,24-7, , 
4:44.0,Offensive rebound by P. Tucker, ,24-7, , 
4:35.0,G. Vincent misses 3-pt jump shot from 23 ft, ,24-7, , 
4:31.0, , ,24-7, ,Defensive rebound by D. White
4:20.0, , ,24-10,+3,A. Horford makes 3-pt jump shot from 27 ft (assist by M. Smart)
3:56.0,M. Strus misses 2-pt layup from 14 ft (block by A. Horford), ,24-10, , 
3:54.0,Offensive rebound by M. Strus, ,24-10, , 
3:54.0,M. Strus makes 3-pt jump shot from 26 ft,+3,27-10, , 
3:34.0, , ,27-10, ,M. Smart misses 3-pt jump shot from 26 ft
3:33.0,Defensive rebound by D. Dedmon, ,27-10, , 
3:23.0,P. Tucker makes 2-pt jump shot from 8 ft,+2,29-10, , 
3:04.0, , ,29-10, ,D. White misses 2-pt jump shot from 6 ft
3:03.0, , ,29-10, ,Offensive rebound by D. White
3:01.0, , ,29-10, ,Shooting foul by D. Dedmon (drawn by J. Brown)
3:01.0, , ,29-11,+1,J. Brown makes free throw 1 of 3
3:01.0, , ,29-12,+1,J. Brown makes free throw 2 of 3
3:01.0,T. Herro enters the game for M. Strus, ,29-12, , 
3:01.0,C. Martin enters the game for P. Tucker, ,29-12, , 
3:01.0, , ,29-13,+1,J. Brown makes free throw 3 of 3
2:49.0,Turnover by G. Vincent (bad pass; steal by J. Brown), ,29-13, , 
2:43.0, , ,29-13, ,Personal foul by D. Dedmon (drawn by M. Smart)
2:43.0, , ,29-14,+1,M. Smart makes free throw 1 of 2
2:43.0,B. Adebayo enters the game for D. Dedmon, ,29-14, , 
2:43.0, , ,29-14, ,D. Theis enters the game for A. Horford
2:43.0, , ,29-14, ,M. Smart misses free throw 2 of 2
2:43.0,Defensive rebound by C. Martin, ,29-14, , 
2:31.0,B. Adebayo misses 2-pt jump shot from 15 ft, ,29-14, , 
2:29.0, , ,29-14, ,Defensive rebound by D. Theis
2:17.0, , ,29-14, ,Turnover by M. Smart (bad pass; steal by B. Adebayo)
2:07.0,G. Vincent makes 3-pt jump shot from 25 ft (assist by T. Herro),+3,32-14, , 
1:47.0, , ,32-14, ,Turnover by D. Theis (bad pass; steal by G. Vincent)
1:44.0,T. Herro misses 3-pt jump shot from 25 ft, ,32-14, , 
1:41.0, , ,32-14, ,Defensive rebound by D. Theis
1:34.0, , ,32-16,+2,J. Brown makes 2-pt jump shot from 22 ft
1:12.0,T. Herro makes 2-pt jump shot from 13 ft,+2,34-16, , 
0:57.0, , ,34-18,+2,J. Brown makes 2-pt jump shot from 17 ft (assist by D. White)
0:47.0,B. Adebayo makes 2-pt layup from 5 ft (assist by T. Herro),+2,36-18, , 
0:32.0, , ,36-18, ,D. White misses 2-pt layup from 4 ft
0:30.0,Defensive rebound by G. Vincent, ,36-18, , 
0:16.0,B. Adebayo misses 2-pt jump shot from 14 ft, ,36-18, , 
0:15.0,Offensive rebound by C. Martin, ,36-18, , 
0:14.0,C. Martin makes 2-pt layup from 2 ft,+2,38-18, , 
0:14.0,Shooting foul by D. White (drawn by C. Martin), ,38-18, , 
0:14.0,P. Tucker enters the game for J. Butler, ,38-18, , 
0:14.0, , ,38-18, ,J. Tatum enters the game for D. Theis
0:14.0,C. Martin makes free throw 1 of 1,+1,39-18, , 
0:05.0, , ,39-18, ,M. Smart misses 3-pt jump shot from 26 ft
0:03.0,Defensive rebound by T. Herro, ,39-18, , 
0:00.0,Instant Replay (Request: Ruling Stands), ,39-18, , 
11:48.0,C. Martin makes 2-pt dunk from 4 ft (assist by B. Adebayo),+2,41-18, , 
11:24.0, , ,41-20,+2,A. Horford makes 2-pt jump shot from 13 ft (assist by P. Pritchard)
11:13.0,B. Adebayo misses 2-pt jump shot from 14 ft, ,41-20, , 
11:12.0, , ,41-20, ,Defensive rebound by J. Brown
11:03.0, , ,41-20, ,J. Tatum misses 3-pt jump shot from 27 ft
11:01.0,Defensive rebound by D. Robinson, ,41-20, , 
10:50.0,T. Herro misses 2-pt jump shot from 9 ft, ,41-20, , 
10:48.0, , ,41-20, ,Defensive rebound by A. Horford
10:32.0, , ,41-20, ,Turnover by J. Tatum (lost ball; steal by B. Adebayo)
10:23.0,Personal foul by G. Williams (drawn by B. Adebayo), ,41-20, , 
10:23.0, , ,41-20, ,M. Smart enters the game for J. Brown
10:23.0, , ,41-20, ,D. White enters the game for G. Williams
10:09.0,D. Robinson makes 2-pt jump shot from 1 ft (assist by B. Adebayo),+2,43-20, , 
9:51.0, , ,43-20, ,M. Smart misses 2-pt jump shot from 8 ft
9:50.0,Defensive rebound by B. Adebayo, ,43-20, , 
9:43.0,C. Martin makes 3-pt jump shot from 26 ft (assist by B. Adebayo),+3,46-20, , 
9:41.0, , ,46-20, ,Boston full timeout
9:21.0, , ,46-22,+2,M. Smart makes 2-pt jump shot from 16 ft (assist by P. Pritchard)
9:21.0, , ,46-22, ,Shooting foul by G. Vincent (drawn by M. Smart)
9:21.0, , ,46-23,+1,M. Smart makes free throw 1 of 1
9:06.0,T. Herro makes 2-pt jump shot from 17 ft (assist by B. Adebayo),+2,48-23, , 
8:51.0, , ,48-23, ,J. Tatum misses 2-pt jump shot from 12 ft
8:50.0, , ,48-23, ,Offensive rebound by J. Tatum
8:49.0, , ,48-25,+2,J. Tatum makes 2-pt layup at rim
8:49.0, , ,48-25, ,Shooting foul by D. Robinson (drawn by J. Tatum)
8:49.0,K. Lowry enters the game for C. Martin, ,48-25, , 
8:49.0,P. Tucker enters the game for G. Vincent, ,48-25, , 
8:49.0, , ,48-26,+1,J. Tatum makes free throw 1 of 1
8:38.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by B. Adebayo),+3,51-26, , 
8:19.0, , ,51-28,+2,M. Smart makes 2-pt jump shot from 7 ft
7:57.0,D. Robinson misses 3-pt jump shot from 26 ft, ,51-28, , 
7:55.0, , ,51-28, ,Defensive rebound by A. Horford
7:44.0, , ,51-28, ,Personal foul by D. Robinson (drawn by A. Horford)
7:44.0,J. Butler enters the game for B. Adebayo, ,51-28, , 
7:44.0,M. Strus enters the game for D. Robinson, ,51-28, , 
7:39.0, , ,51-31,+3,P. Pritchard makes 3-pt jump shot from 23 ft (assist by J. Tatum)
7:15.0,J. Butler misses 2-pt jump shot from 15 ft, ,51-31, , 
7:14.0, , ,51-31, ,Defensive rebound by M. Smart
7:13.0, , ,51-31, ,Turnover by M. Smart (lost ball; steal by K. Lowry)
6:58.0,J. Butler makes 2-pt layup from 2 ft,+2,53-31, , 
6:58.0,Shooting foul by J. Tatum (drawn by J. Butler), ,53-31, , 
6:58.0, , ,53-31, ,J. Brown enters the game for M. Smart
6:58.0, , ,53-31, ,G. Williams enters the game for D. White
6:58.0,J. Butler makes free throw 1 of 1,+1,54-31, , 
6:42.0, , ,54-33,+2,J. Brown makes 2-pt layup from 5 ft (assist by P. Pritchard)
6:29.0,K. Lowry misses 3-pt jump shot from 28 ft, ,54-33, , 
6:27.0, , ,54-33, ,Defensive rebound by J. Tatum
6:24.0, , ,54-33, ,Offensive foul by J. Tatum (drawn by P. Tucker)
6:24.0, , ,54-33, ,Turnover by J. Tatum (offensive foul)
6:14.0,Personal foul by P. Pritchard (drawn by J. Butler), ,54-33, , 
6:05.0,K. Lowry misses 3-pt jump shot from 24 ft, ,54-33, , 
6:04.0, , ,54-33, ,Defensive rebound by A. Horford
5:59.0, , ,54-33, ,Shooting foul by T. Herro (drawn by J. Brown)
5:59.0, , ,54-33, ,J. Brown misses free throw 1 of 2
5:59.0, , ,54-33, ,Offensive rebound by Team
5:59.0, , ,54-34,+1,J. Brown makes free throw 2 of 2
5:46.0,T. Herro misses 2-pt jump shot from 17 ft, ,54-34, , 
5:45.0, , ,54-34, ,Defensive rebound by A. Horford
5:33.0, , ,54-34, ,J. Tatum misses 3-pt jump shot from 23 ft
5:31.0,Defensive rebound by P. Tucker, ,54-34, , 
5:13.0,T. Herro misses 3-pt jump shot from 27 ft, ,54-34, , 
5:11.0,Offensive rebound by M. Strus, ,54-34, , 
5:10.0,Turnover by M. Strus (bad pass), ,54-34, , 
4:51.0, , ,54-34, ,Turnover by A. Horford (bad pass; steal by K. Lowry)
4:45.0,T. Herro misses 3-pt jump shot from 26 ft, ,54-34, , 
4:43.0,Offensive rebound by T. Herro, ,54-34, , 
4:42.0,T. Herro misses 2-pt jump shot from 14 ft, ,54-34, , 
4:41.0, , ,54-34, ,Defensive rebound by Team
4:41.0,Loose ball foul by J. Butler (drawn by J. Brown), ,54-34, , 
4:41.0, , ,54-35,+1,J. Brown makes free throw 1 of 2
4:41.0,B. Adebayo enters the game for T. Herro, ,54-35, , 
4:41.0, , ,54-35, ,M. Smart enters the game for P. Pritchard
4:41.0, , ,54-35, ,J. Brown misses free throw 2 of 2
4:41.0,Defensive rebound by M. Strus, ,54-35, , 
4:22.0,P. Tucker misses 3-pt jump shot from 23 ft, ,54-35, , 
4:20.0, , ,54-35, ,Defensive rebound by J. Brown
4:12.0, , ,54-35, ,Offensive foul by A. Horford (drawn by K. Lowry)
4:12.0, , ,54-35, ,Turnover by A. Horford (offensive foul)
