time,away_description,away_change,score,home_change,home_description
11:44.0, , ,0-2,+2,R. Barrett makes 2-pt layup from 2 ft
11:21.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by B. Adebayo),+3,3-2, , 
11:08.0, , ,3-2, ,J. Randle misses 2-pt jump shot from 15 ft
11:06.0,Defensive rebound by J. Butler, ,3-2, , 
10:59.0,K. Nunn makes 2-pt layup at rim (assist by J. Butler),+2,5-2, , 
10:39.0, , ,5-2, ,R. Bullock misses 3-pt jump shot from 27 ft
10:37.0,Defensive rebound by D. Robinson, ,5-2, , 
10:16.0,K. Nunn makes 2-pt layup from 1 ft (assist by J. Butler),+2,7-2, , 
10:09.0, , ,7-2, ,New York full timeout
10:01.0, , ,7-2, ,J. Randle misses 2-pt jump shot from 15 ft
9:59.0,Defensive rebound by K. Nunn, ,7-2, , 
9:41.0,B. Adebayo misses 2-pt jump shot from 14 ft, ,7-2, , 
9:39.0, , ,7-2, ,Defensive rebound by R. Barrett
9:33.0, , ,7-4,+2,T. Gibson makes 2-pt layup from 3 ft (assist by R. Barrett)
9:33.0, , ,7-4, ,Shooting foul by M. Leonard (drawn by T. Gibson)
9:33.0, , ,7-5,+1,T. Gibson makes free throw 1 of 1
9:15.0,Turnover by M. Leonard (bad pass; steal by E. Payton), ,7-5, , 
9:12.0, , ,7-7,+2,J. Randle makes 2-pt dunk from 1 ft (assist by E. Payton)
8:49.0,K. Nunn misses 2-pt jump shot from 8 ft, ,7-7, , 
8:47.0, , ,7-7, ,Defensive rebound by T. Gibson
8:41.0, , ,7-7, ,E. Payton misses 2-pt jump shot from 12 ft
8:39.0, , ,7-7, ,Offensive rebound by T. Gibson
8:29.0, , ,7-7, ,R. Bullock misses 3-pt jump shot from 24 ft
8:27.0,Defensive rebound by J. Butler, ,7-7, , 
8:12.0,K. Nunn misses 3-pt jump shot from 26 ft, ,7-7, , 
8:10.0, , ,7-7, ,Defensive rebound by R. Barrett
8:06.0, , ,7-9,+2,R. Barrett makes 2-pt layup from 2 ft
8:06.0, , ,7-9, ,Shooting foul by D. Robinson (drawn by R. Barrett)
8:06.0, , ,7-10,+1,R. Barrett makes free throw 1 of 1
7:53.0,Shooting foul by R. Barrett (drawn by D. Robinson), ,7-10, , 
7:53.0,D. Robinson makes free throw 1 of 2,+1,8-10, , 
7:53.0,D. Robinson makes free throw 2 of 2,+1,9-10, , 
7:41.0, , ,9-12,+2,E. Payton makes 2-pt layup from 3 ft
7:18.0,K. Nunn makes 2-pt jump shot from 15 ft (assist by J. Butler),+2,11-12, , 
7:02.0, , ,11-12, ,J. Randle misses 3-pt jump shot from 26 ft
7:00.0,Defensive rebound by D. Robinson, ,11-12, , 
6:53.0,Shooting foul by J. Randle (drawn by J. Butler), ,11-12, , 
6:53.0,J. Butler makes free throw 1 of 2,+1,12-12, , 
6:53.0,J. Butler makes free throw 2 of 2,+1,13-12, , 
6:41.0, , ,13-12, ,R. Bullock misses 3-pt jump shot from 25 ft
6:39.0, , ,13-12, ,Offensive rebound by T. Gibson
6:38.0, , ,13-14,+2,T. Gibson makes 2-pt layup from 2 ft
6:38.0, , ,13-14, ,Shooting foul by B. Adebayo (drawn by T. Gibson)
6:38.0, , ,13-15,+1,T. Gibson makes free throw 1 of 1
6:23.0,D. Robinson misses 3-pt jump shot from 24 ft, ,13-15, , 
6:21.0,Offensive rebound by B. Adebayo, ,13-15, , 
6:17.0,B. Adebayo makes 2-pt jump shot from 4 ft,+2,15-15, , 
5:53.0, , ,15-17,+2,E. Payton makes 2-pt layup from 1 ft
5:45.0,D. Robinson misses 3-pt jump shot from 26 ft, ,15-17, , 
5:44.0, , ,15-17, ,Defensive rebound by R. Bullock
5:32.0, , ,15-20,+3,R. Barrett makes 3-pt jump shot from 25 ft (assist by J. Randle)
5:24.0,Miami full timeout, ,15-20, , 
5:24.0,D. Jones enters the game for M. Leonard, ,15-20, , 
5:24.0, , ,15-20, ,M. Robinson enters the game for T. Gibson
5:17.0,J. Butler makes 2-pt layup at rim (assist by D. Robinson),+2,17-20, , 
