time,away_description,away_change,score,home_change,home_description
11:46.0, , ,0-0, ,Z. LaVine misses 3-pt jump shot from 25 ft
11:40.0,Defensive rebound by M. Leonard, ,0-0, , 
11:26.0,K. Nunn makes 3-pt jump shot from 25 ft (assist by J. Butler),+3,3-0, , 
11:11.0, , ,3-0, ,T. Satoranský misses 2-pt jump shot from 5 ft
11:10.0,Defensive rebound by K. Nunn, ,3-0, , 
10:49.0,M. Leonard makes 2-pt jump shot from 19 ft (assist by D. Robinson),+2,5-0, , 
10:35.0, , ,5-0, ,Turnover by Z. LaVine (step out of bounds)
10:13.0,K. Nunn misses 3-pt jump shot from 27 ft, ,5-0, , 
10:09.0,Offensive rebound by Team, ,5-0, , 
9:57.0,K. Nunn makes 2-pt layup from 3 ft,+2,7-0, , 
9:50.0, , ,7-0, ,S. Harrison misses 2-pt layup from 3 ft
9:48.0,Defensive rebound by B. Adebayo, ,7-0, , 
9:30.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),+3,10-0, , 
9:15.0, , ,10-0, ,T. Satoranský misses 2-pt jump shot from 5 ft
9:13.0,Defensive rebound by K. Nunn, ,10-0, , 
8:59.0,J. Butler misses 3-pt jump shot from 23 ft, ,10-0, , 
8:56.0, , ,10-0, ,Defensive rebound by S. Harrison
8:41.0, , ,10-0, ,L. Markkanen misses 2-pt layup from 2 ft
8:37.0, , ,10-0, ,Offensive rebound by L. Markkanen
8:37.0, , ,10-0, ,L. Markkanen misses 2-pt layup at rim
8:36.0,Defensive rebound by M. Leonard, ,10-0, , 
8:33.0,K. Nunn makes 3-pt jump shot from 25 ft (assist by B. Adebayo),+3,13-0, , 
8:33.0, , ,13-0, ,Chicago full timeout
8:33.0, , ,13-0, ,R. Arcidiacono enters the game for Z. LaVine
8:12.0, , ,13-0, ,R. Arcidiacono misses 3-pt jump shot from 25 ft
8:08.0,Defensive rebound by K. Nunn, ,13-0, , 
7:48.0,K. Nunn makes 2-pt layup from 1 ft (assist by J. Butler),+2,15-0, , 
7:36.0, , ,15-0, ,L. Markkanen misses 3-pt jump shot from 25 ft
7:33.0,Defensive rebound by J. Butler, ,15-0, , 
7:15.0,B. Adebayo misses 2-pt jump shot from 16 ft, ,15-0, , 
7:13.0, , ,15-0, ,Defensive rebound by T. Satoranský
6:56.0, , ,15-2,+2,L. Markkanen makes 2-pt jump shot from 6 ft (assist by S. Harrison)
