time,away_description,away_change,score,home_change,home_description
11:41.0,J. Layman misses 2-pt layup from 1 ft (block by M. Turner), ,0-0, , 
11:37.0, , ,0-0, ,Defensive rebound by B. Bogdanović
11:35.0, , ,0-0, ,B. Bogdanović misses 2-pt layup from 6 ft
11:32.0, , ,0-0, ,Offensive rebound by T. Young
11:26.0, , ,0-0, ,Shooting foul by J. Nurkić (drawn by M. Turner)
11:26.0, , ,0-0, ,M. Turner misses free throw 1 of 2
11:26.0, , ,0-0, ,Offensive rebound by Team
11:26.0, , ,0-0, ,M. Turner misses free throw 2 of 2
11:24.0,Defensive rebound by J. Nurkić, ,0-0, , 
11:15.0,J. Nurkić makes 2-pt dunk from 1 ft (assist by D. Lillard),+2,2-0, , 
10:54.0, , ,2-0, ,M. Turner misses 2-pt jump shot from 15 ft
10:52.0,Defensive rebound by J. Layman, ,2-0, , 
10:38.0,J. Layman misses 3-pt jump shot from 28 ft, ,2-0, , 
10:36.0,Offensive rebound by A. Aminu, ,2-0, , 
10:27.0,Turnover by A. Aminu (bad pass; steal by D. Collison), ,2-0, , 
10:22.0, , ,2-2,+2,D. Collison makes 2-pt layup from 2 ft (assist by V. Oladipo)
10:01.0,C. McCollum makes 2-pt jump shot from 14 ft,+2,4-2, , 
9:36.0, , ,4-2, ,T. Young misses 2-pt hook shot from 4 ft
9:33.0,Defensive rebound by A. Aminu, ,4-2, , 
9:28.0,Turnover by J. Nurkić (offensive foul), ,4-2, , 
9:28.0,Offensive foul by J. Nurkić (drawn by V. Oladipo), ,4-2, , 
9:28.0,M. Leonard enters the game for J. Nurkić, ,4-2, , 
9:10.0, , ,4-4,+2,D. Collison makes 2-pt jump shot from 17 ft
8:57.0,Turnover by M. Leonard (offensive foul), ,4-4, , 
8:57.0,Offensive foul by M. Leonard (drawn by D. Collison), ,4-4, , 
8:48.0, , ,4-6,+2,D. Collison makes 2-pt jump shot from 20 ft
8:26.0,Shooting foul by M. Turner (drawn by A. Aminu), ,4-6, , 
