time,away_description,away_change,score,home_change,home_description
11:45.0,K. Love makes 2-pt hook shot from 6 ft (assist by C. Osman),+2,2-0, , 
11:19.0, , ,2-0, ,D. Finney-Smith misses 2-pt jump shot from 4 ft
11:16.0,Defensive rebound by K. Love, ,2-0, , 
11:07.0,K. Love misses 3-pt jump shot from 25 ft, ,2-0, , 
11:04.0, , ,2-0, ,Defensive rebound by D. Finney-Smith
10:59.0, , ,2-0, ,J. Brunson misses 2-pt jump shot from 15 ft
10:56.0,Defensive rebound by K. Love, ,2-0, , 
10:53.0,C. Osman misses 3-pt jump shot from 25 ft, ,2-0, , 
10:50.0, , ,2-0, ,Defensive rebound by T. Hardaway
10:43.0, , ,2-0, ,Shooting foul by B. Knight (drawn by T. Hardaway)
10:43.0, , ,2-1,+1,T. Hardaway makes free throw 1 of 2
10:43.0, , ,2-2,+1,T. Hardaway makes free throw 2 of 2
10:26.0,K. Love makes 2-pt layup from 1 ft (assist by C. Osman),+2,4-2, , 
10:16.0, , ,4-5,+3,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by J. Brunson)
10:02.0,Turnover by A. Žižić (lost ball; steal by D. Nowitzki), ,4-5, , 
9:56.0, , ,4-5, ,T. Hardaway misses 3-pt jump shot from 26 ft
9:53.0, , ,4-5, ,Offensive rebound by J. Brunson
9:51.0, , ,4-5, ,D. Nowitzki misses 3-pt jump shot from 26 ft
9:49.0,Defensive rebound by Team, ,4-5, , 
9:34.0,C. Osman misses 2-pt layup from 2 ft (block by D. Nowitzki), ,4-5, , 
9:34.0,Offensive rebound by Team, ,4-5, , 
9:29.0,Shooting foul by D. Powell (drawn by C. Sexton), ,4-5, , 
9:29.0,C. Sexton misses free throw 1 of 2, ,4-5, , 
9:29.0,Offensive rebound by Team, ,4-5, , 
9:29.0,C. Sexton makes free throw 2 of 2,+1,5-5, , 
9:18.0, , ,5-5, ,Personal foul by C. Sexton (drawn by D. Powell)
9:13.0, , ,5-5, ,T. Hardaway misses 2-pt jump shot from 8 ft
9:12.0,Defensive rebound by Team, ,5-5, , 
8:56.0,K. Love misses 3-pt jump shot from 27 ft, ,5-5, , 
8:53.0, , ,5-5, ,Defensive rebound by Team
8:41.0, , ,5-5, ,J. Brunson misses 2-pt jump shot from 8 ft
8:39.0, , ,5-5, ,Offensive rebound by J. Brunson
8:38.0, , ,5-7,+2,D. Nowitzki makes 2-pt jump shot from 22 ft (assist by J. Brunson)
8:25.0,C. Sexton misses 3-pt jump shot from 25 ft, ,5-7, , 
8:22.0, , ,5-7, ,Defensive rebound by D. Finney-Smith
8:11.0, , ,5-7, ,D. Finney-Smith misses 2-pt jump shot from 18 ft
8:08.0,Defensive rebound by K. Love, ,5-7, , 
8:01.0,B. Knight makes 3-pt jump shot from 26 ft,+3,8-7, , 
7:47.0, , ,8-9,+2,T. Hardaway makes 2-pt jump shot from 13 ft (assist by J. Brunson)
7:34.0,B. Knight makes 2-pt jump shot from 4 ft,+2,10-9, , 
7:33.0,Violation by Team (delay of game), ,10-9, , 
7:22.0, , ,10-12,+3,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by J. Brunson)
7:07.0,B. Knight misses 3-pt jump shot from 26 ft, ,10-12, , 
7:05.0, , ,10-12, ,Defensive rebound by D. Finney-Smith
6:58.0, , ,10-15,+3,D. Finney-Smith makes 3-pt jump shot from 25 ft
6:54.0,Cleveland full timeout, ,10-15, , 
6:54.0,J. Clarkson enters the game for B. Knight, ,10-15, , 
6:33.0,K. Love makes 3-pt jump shot from 28 ft (assist by A. Žižić),+3,13-15, , 
6:08.0, , ,13-17,+2,J. Brunson makes 2-pt layup from 2 ft
5:44.0,C. Sexton misses 3-pt jump shot from 26 ft, ,13-17, , 
5:42.0,Offensive rebound by A. Žižić, ,13-17, , 
5:41.0,A. Žižić makes 2-pt jump shot from 3 ft,+2,15-17, , 
5:41.0,Shooting foul by D. Nowitzki (drawn by A. Žižić), ,15-17, , 
5:41.0, , ,15-17, ,M. Kleber enters the game for D. Powell
5:41.0,A. Žižić makes free throw 1 of 1,+1,16-17, , 
5:23.0, , ,16-17, ,T. Hardaway misses 2-pt jump shot from 19 ft
5:20.0, , ,16-17, ,Offensive rebound by M. Kleber
5:19.0, , ,16-20,+3,T. Hardaway makes 3-pt jump shot from 23 ft (assist by M. Kleber)
5:07.0,C. Osman makes 3-pt jump shot from 26 ft (assist by K. Love),+3,19-20, , 
4:51.0, , ,19-20, ,M. Kleber misses 3-pt jump shot from 23 ft
4:47.0,Defensive rebound by K. Love, ,19-20, , 
4:44.0,C. Sexton misses 2-pt layup from 2 ft, ,19-20, , 
4:43.0, , ,19-20, ,Defensive rebound by Team
4:43.0,Loose ball foul by A. Žižić (drawn by J. Brunson), ,19-20, , 
4:43.0,M. Chriss enters the game for K. Love, ,19-20, , 
4:43.0,D. Nwaba enters the game for A. Žižić, ,19-20, , 
4:43.0, , ,19-20, ,J. Jackson enters the game for D. Nowitzki
4:31.0, , ,19-20, ,D. Finney-Smith misses 3-pt jump shot from 27 ft
4:29.0, , ,19-20, ,Offensive rebound by Team
4:22.0, , ,19-23,+3,M. Kleber makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith)
3:53.0,C. Sexton makes 2-pt layup from 2 ft (assist by M. Chriss),+2,21-23, , 
3:37.0, , ,21-23, ,Shooting foul by C. Sexton (drawn by J. Brunson)
3:37.0, , ,21-24,+1,J. Brunson makes free throw 1 of 2
3:37.0, , ,21-25,+1,J. Brunson makes free throw 2 of 2
3:21.0,D. Nwaba misses 2-pt jump shot from 11 ft, ,21-25, , 
3:17.0, , ,21-25, ,Defensive rebound by J. Jackson
3:09.0, , ,21-25, ,Shooting foul by D. Nwaba (drawn by M. Kleber)
3:09.0, , ,21-26,+1,M. Kleber makes free throw 1 of 2
3:09.0,B. Knight enters the game for C. Sexton, ,21-26, , 
3:09.0, , ,21-26, ,T. Burke enters the game for J. Brunson
3:09.0, , ,21-26, ,D. Harris enters the game for D. Finney-Smith
3:09.0, , ,21-27,+1,M. Kleber makes free throw 2 of 2
2:49.0,Turnover by B. Knight (bad pass; steal by T. Burke), ,21-27, , 
2:41.0, , ,21-30,+3,T. Hardaway makes 3-pt jump shot from 26 ft (assist by D. Harris)
2:39.0,Cleveland full timeout, ,21-30, , 
2:18.0,B. Knight misses 2-pt layup from 2 ft, ,21-30, , 
2:15.0, , ,21-30, ,Defensive rebound by J. Jackson
2:13.0, , ,21-30, ,T. Hardaway misses 3-pt jump shot from 25 ft
2:11.0,Defensive rebound by Team, ,21-30, , 
1:59.0,Personal foul by J. Jackson (drawn by M. Chriss), ,21-30, , 
1:53.0,Turnover by J. Clarkson (offensive foul), ,21-30, , 
1:53.0,Offensive foul by J. Clarkson (drawn by D. Harris), ,21-30, , 
1:53.0,N. Stauskas enters the game for C. Osman, ,21-30, , 
1:43.0, , ,21-30, ,D. Harris misses 2-pt jump shot from 9 ft
1:39.0, , ,21-30, ,Offensive rebound by M. Kleber
1:38.0, , ,21-30, ,M. Kleber misses 2-pt layup at rim
1:37.0,Defensive rebound by B. Knight, ,21-30, , 
1:34.0,N. Stauskas makes 3-pt jump shot from 22 ft (assist by J. Clarkson),+3,24-30, , 
1:09.0, , ,24-32,+2,T. Burke makes 2-pt layup from 2 ft
1:09.0,Violation by Team (def goaltending), ,24-32, , 
0:52.0,J. Clarkson makes 2-pt jump shot from 12 ft,+2,26-32, , 
0:34.0, , ,26-32, ,D. Harris misses 3-pt jump shot from 25 ft
0:31.0,Defensive rebound by D. Nwaba, ,26-32, , 
0:18.0,Offensive foul by J. Clarkson (drawn by D. Harris), ,26-32, , 
0:18.0,Turnover by J. Clarkson (offensive foul), ,26-32, , 
0:18.0, , ,26-32, ,D. Finney-Smith enters the game for T. Hardaway
0:03.0, , ,26-34,+2,T. Burke makes 2-pt jump shot from 8 ft
0:00.0,N. Stauskas misses 3-pt jump shot from 39 ft, ,26-34, , 
0:00.0,Offensive rebound by Team, ,26-34, , 
11:50.0, , ,26-36,+2,J. Jackson makes 2-pt jump shot from 9 ft (assist by D. Harris)
11:25.0,N. Stauskas misses 3-pt jump shot from 23 ft, ,26-36, , 
11:22.0,Offensive rebound by N. Stauskas, ,26-36, , 
11:19.0,M. Chriss misses 2-pt layup from 1 ft, ,26-36, , 
11:17.0,Offensive rebound by M. Chriss, ,26-36, , 
11:16.0,M. Chriss makes 2-pt layup from 1 ft,+2,28-36, , 
11:00.0, , ,28-36, ,T. Burke misses 2-pt jump shot from 12 ft
10:57.0,Defensive rebound by B. Knight, ,28-36, , 
10:53.0,D. Nwaba makes 2-pt jump shot from 2 ft (assist by B. Knight),+2,30-36, , 
10:40.0, , ,30-36, ,Personal foul by D. Nwaba (drawn by D. Finney-Smith)
10:40.0, , ,30-36, ,D. Nowitzki enters the game for J. Jackson
10:40.0, , ,30-36, ,D. Powell enters the game for M. Kleber
10:36.0, , ,30-39,+3,T. Burke makes 3-pt jump shot from 25 ft
10:16.0,J. Clarkson misses 3-pt jump shot from 26 ft, ,30-39, , 
10:13.0, , ,30-39, ,Defensive rebound by D. Powell
10:07.0, , ,30-41,+2,T. Burke makes 2-pt layup from 1 ft
9:50.0,N. Stauskas misses 2-pt jump shot from 21 ft, ,30-41, , 
9:47.0, , ,30-41, ,Defensive rebound by D. Nowitzki
9:42.0, , ,30-43,+2,D. Harris makes 2-pt layup from 1 ft
9:42.0,Cleveland full timeout, ,30-43, , 
9:42.0,K. Love enters the game for M. Chriss, ,30-43, , 
9:42.0,C. Sexton enters the game for B. Knight, ,30-43, , 
9:42.0,A. Žižić enters the game for D. Nwaba, ,30-43, , 
9:30.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by A. Žižić),+3,33-43, , 
9:12.0, , ,33-45,+2,D. Powell makes 2-pt dunk from 1 ft (assist by D. Harris)
8:49.0,K. Love makes 2-pt layup from 2 ft,+2,35-45, , 
8:31.0, , ,35-47,+2,D. Harris makes 2-pt layup from 2 ft (assist by T. Burke)
8:15.0,Personal foul by D. Harris (drawn by K. Love), ,35-47, , 
8:15.0, , ,35-47, ,T. Hardaway enters the game for D. Harris
8:03.0, , ,35-47, ,Violation by Team (kicked ball)
7:53.0,J. Clarkson misses 3-pt jump shot from 26 ft, ,35-47, , 
7:48.0, , ,35-47, ,Defensive rebound by T. Hardaway
7:41.0, , ,35-49,+2,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by T. Burke)
7:23.0,K. Love misses 3-pt jump shot from 25 ft, ,35-49, , 
7:20.0, , ,35-49, ,Defensive rebound by T. Hardaway
7:14.0, , ,35-51,+2,T. Burke makes 2-pt jump shot from 20 ft
6:54.0,N. Stauskas misses 3-pt jump shot from 26 ft, ,35-51, , 
6:51.0, , ,35-51, ,Defensive rebound by D. Finney-Smith
6:41.0, , ,35-53,+2,T. Hardaway makes 2-pt hook shot from 6 ft
6:40.0,Cleveland full timeout, ,35-53, , 
6:40.0,C. Osman enters the game for J. Clarkson, ,35-53, , 
6:28.0,Offensive foul by A. Žižić (drawn by D. Nowitzki), ,35-53, , 
6:28.0,Turnover by A. Žižić (offensive foul), ,35-53, , 
6:12.0, , ,35-55,+2,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by D. Powell)
