time,away_description,away_change,score,home_change,home_description
11:33.0, , ,0-0, ,G. Trent misses 3-pt jump shot from 26 ft
11:32.0,Defensive rebound by T. Harris, ,0-0, , 
11:13.0,T. Harris misses 3-pt jump shot from 25 ft, ,0-0, , 
11:08.0, , ,0-0, ,Defensive rebound by P. Siakam
11:03.0, , ,0-2,+2,P. Siakam makes 2-pt jump shot from 21 ft
10:37.0,J. Harden misses 2-pt jump shot from 8 ft, ,0-2, , 
10:34.0, , ,0-2, ,Defensive rebound by K. Birch
10:30.0, , ,0-2, ,F. VanVleet misses 3-pt jump shot from 28 ft
10:27.0, , ,0-2, ,Offensive rebound by K. Birch
10:27.0, , ,0-2, ,Turnover by K. Birch (out of bounds lost ball)
10:12.0,D. Green makes 3-pt jump shot from 23 ft (assist by T. Harris),+3,3-2, , 
9:53.0, , ,3-4,+2,P. Siakam makes 2-pt hook shot from 7 ft (assist by F. VanVleet)
9:40.0,J. Embiid misses 3-pt jump shot from 26 ft, ,3-4, , 
9:37.0, , ,3-4, ,Defensive rebound by P. Siakam
9:20.0, , ,3-4, ,O. Anunoby misses 2-pt jump shot from 5 ft (block by T. Harris)
9:18.0,Defensive rebound by T. Harris, ,3-4, , 
9:15.0,T. Maxey misses 3-pt jump shot from 28 ft, ,3-4, , 
9:12.0,Offensive rebound by D. Green, ,3-4, , 
9:07.0,J. Harden misses 2-pt jump shot from 14 ft, ,3-4, , 
9:03.0, , ,3-4, ,Defensive rebound by P. Siakam
9:01.0, , ,3-4, ,Shooting foul by D. Green (drawn by P. Siakam)
9:01.0, , ,3-5,+1,P. Siakam makes free throw 1 of 2
9:01.0, , ,3-6,+1,P. Siakam makes free throw 2 of 2
8:36.0,D. Green misses 2-pt layup from 4 ft, ,3-6, , 
8:36.0, , ,3-6, ,Defensive rebound by Team
8:31.0, , ,3-6, ,G. Trent misses 3-pt jump shot from 25 ft
8:28.0,Defensive rebound by T. Harris, ,3-6, , 
8:21.0,T. Harris makes 2-pt layup from 4 ft,+2,5-6, , 
8:02.0, , ,5-6, ,K. Birch misses 2-pt jump shot from 10 ft
8:00.0,Defensive rebound by T. Maxey, ,5-6, , 
7:50.0,J. Harden makes 3-pt jump shot from 23 ft (assist by T. Maxey),+3,8-6, , 
7:36.0, , ,8-6, ,F. VanVleet misses 2-pt jump shot from 4 ft
7:34.0,Defensive rebound by J. Embiid, ,8-6, , 
7:32.0,Shooting foul by O. Anunoby (drawn by T. Maxey), ,8-6, , 
7:32.0,T. Maxey makes free throw 1 of 2,+1,9-6, , 
7:32.0,T. Maxey makes free throw 2 of 2,+1,10-6, , 
7:15.0, , ,10-9,+3,G. Trent makes 3-pt jump shot from 26 ft
7:02.0,T. Harris makes 2-pt hook shot from 3 ft (assist by J. Harden),+2,12-9, , 
6:51.0, , ,12-11,+2,P. Siakam makes 2-pt jump shot from 15 ft
6:40.0,Shooting foul by O. Anunoby (drawn by J. Embiid), ,12-11, , 
6:40.0, , ,12-11, ,Toronto full timeout
6:40.0,J. Embiid makes free throw 1 of 2,+1,13-11, , 
6:40.0,J. Embiid misses free throw 2 of 2, ,13-11, , 
6:38.0, , ,13-11, ,Defensive rebound by O. Anunoby
6:22.0, , ,13-11, ,P. Siakam misses 3-pt jump shot from 23 ft
6:20.0, , ,13-11, ,Offensive rebound by K. Birch
6:14.0, , ,13-11, ,O. Anunoby misses 3-pt jump shot from 26 ft
6:11.0,Defensive rebound by Team, ,13-11, , 
6:11.0, , ,13-11, ,P. Achiuwa enters the game for O. Anunoby
6:11.0, , ,13-11, ,S. Barnes enters the game for K. Birch
5:52.0,J. Embiid misses 2-pt jump shot from 8 ft, ,13-11, , 
5:50.0, , ,13-11, ,Defensive rebound by S. Barnes
5:39.0, , ,13-11, ,Turnover by P. Achiuwa (lost ball; steal by J. Harden)
5:34.0,J. Harden misses 2-pt jump shot from 7 ft, ,13-11, , 
5:31.0,Offensive rebound by J. Harden, ,13-11, , 
5:25.0,Personal foul by S. Barnes (drawn by J. Embiid), ,13-11, , 
5:25.0,S. Milton enters the game for D. Green, ,13-11, , 
5:09.0,T. Maxey misses 3-pt jump shot from 30 ft, ,13-11, , 
5:09.0, , ,13-11, ,Defensive rebound by Team
4:56.0, , ,13-11, ,Shooting foul by S. Milton (drawn by G. Trent)
4:56.0, , ,13-12,+1,G. Trent makes free throw 1 of 2
4:56.0,D. Green enters the game for J. Harden, ,13-12, , 
4:56.0, , ,13-13,+1,G. Trent makes free throw 2 of 2
4:34.0,J. Embiid misses 2-pt jump shot from 13 ft, ,13-13, , 
4:31.0, , ,13-13, ,Defensive rebound by S. Barnes
4:30.0, , ,13-13, ,Turnover by P. Achiuwa (bad pass)
4:17.0,T. Harris misses 2-pt jump shot from 11 ft, ,13-13, , 
4:14.0, , ,13-13, ,Defensive rebound by S. Barnes
4:06.0, , ,13-13, ,G. Trent misses 3-pt jump shot from 26 ft
4:03.0,Defensive rebound by J. Embiid, ,13-13, , 
3:48.0,S. Milton makes 3-pt jump shot from 23 ft (assist by J. Embiid),+3,16-13, , 
3:34.0, , ,16-13, ,G. Trent misses 3-pt jump shot from 26 ft
3:32.0, , ,16-13, ,Offensive rebound by F. VanVleet
3:30.0, , ,16-16,+3,F. VanVleet makes 3-pt jump shot from 27 ft
3:05.0,T. Harris makes 3-pt jump shot from 22 ft,+3,19-16, , 
2:53.0, , ,19-18,+2,P. Siakam makes 2-pt hook shot from 7 ft (assist by F. VanVleet)
2:33.0,S. Milton makes 2-pt jump shot from 13 ft (assist by D. Green),+2,21-18, , 
2:17.0, , ,21-20,+2,F. VanVleet makes 2-pt jump shot from 19 ft
1:57.0,J. Embiid misses 2-pt jump shot from 7 ft, ,21-20, , 
1:55.0, , ,21-20, ,Defensive rebound by S. Barnes
1:47.0, , ,21-20, ,Turnover by G. Trent (traveling)
1:47.0,Philadelphia full timeout, ,21-20, , 
1:47.0,J. Harden enters the game for D. Green, ,21-20, , 
1:47.0,G. Niang enters the game for T. Maxey, ,21-20, , 
1:47.0, , ,21-20, ,O. Anunoby enters the game for P. Siakam
1:47.0, , ,21-20, ,T. Young enters the game for G. Trent
1:22.0,J. Embiid misses 2-pt jump shot from 21 ft, ,21-20, , 
1:19.0, , ,21-20, ,Defensive rebound by S. Barnes
1:09.0, , ,21-22,+2,T. Young makes 2-pt jump shot from 6 ft (assist by O. Anunoby)
0:54.0,J. Harden makes 3-pt jump shot from 27 ft,+3,24-22, , 
0:33.0, , ,24-24,+2,T. Young makes 2-pt jump shot from 20 ft
0:17.0,Offensive foul by J. Harden (drawn by P. Achiuwa), ,24-24, , 
0:17.0,Turnover by J. Harden (offensive foul), ,24-24, , 
0:17.0,P. Reed enters the game for J. Embiid, ,24-24, , 
0:17.0, , ,24-24, ,G. Trent enters the game for P. Achiuwa
0:01.0, , ,24-24, ,F. VanVleet misses 2-pt layup from 11 ft
0:01.0,Defensive rebound by P. Reed, ,24-24, , 
0:01.0,Personal foul by F. VanVleet (drawn by P. Reed), ,24-24, , 
0:00.0,G. Niang misses 3-pt jump shot from 29 ft, ,24-24, , 
0:00.0,Offensive rebound by Team, ,24-24, , 
11:48.0,G. Niang makes 3-pt jump shot from 27 ft (assist by J. Harden),+3,27-24, , 
11:46.0, , ,27-24, ,Toronto full timeout
11:29.0, , ,27-24, ,P. Siakam misses 2-pt jump shot from 8 ft
11:24.0, , ,27-24, ,Offensive rebound by T. Young
11:23.0, , ,27-26,+2,T. Young makes 2-pt layup from 2 ft
10:58.0,J. Harden misses 3-pt jump shot from 28 ft (block by C. Boucher), ,27-26, , 
10:58.0,Offensive rebound by Team, ,27-26, , 
10:58.0,Turnover by Team (shot clock), ,27-26, , 
10:43.0, , ,27-28,+2,G. Trent makes 2-pt jump shot from 20 ft
10:20.0,P. Reed makes 3-pt jump shot from 24 ft (assist by J. Harden),+3,30-28, , 
9:58.0, , ,30-28, ,Shooting foul by G. Niang (drawn by G. Trent)
9:58.0, , ,30-29,+1,G. Trent makes free throw 1 of 2
9:58.0,T. Maxey enters the game for S. Milton, ,30-29, , 
9:58.0, , ,30-30,+1,G. Trent makes free throw 2 of 2
9:50.0,P. Reed makes 2-pt layup from 1 ft (assist by T. Maxey),+2,32-30, , 
9:34.0, , ,32-32,+2,C. Boucher makes 2-pt dunk from 1 ft (assist by T. Young)
9:21.0,J. Harden misses 2-pt layup from 5 ft (block by G. Trent), ,32-32, , 
9:21.0,Offensive rebound by Team, ,32-32, , 
9:13.0,P. Reed misses 2-pt jump shot from 7 ft, ,32-32, , 
9:13.0,Offensive rebound by P. Reed, ,32-32, , 
9:11.0,Turnover by P. Reed (off goaltending), ,32-32, , 
9:00.0, , ,32-34,+2,P. Siakam makes 2-pt layup from 4 ft
8:40.0,D. Green misses 2-pt hook shot from 5 ft (block by C. Boucher), ,32-34, , 
8:39.0, , ,32-34, ,Defensive rebound by C. Boucher
8:39.0, , ,32-34, ,Personal foul by P. Reed (drawn by C. Boucher)
8:39.0,T. Harris enters the game for G. Niang, ,32-34, , 
8:21.0, , ,32-36,+2,P. Siakam makes 2-pt jump shot from 20 ft
7:53.0,Turnover by J. Harden (bad pass; steal by C. Boucher), ,32-36, , 
7:45.0, , ,32-36, ,S. Barnes misses 3-pt jump shot from 28 ft
7:43.0,Defensive rebound by T. Harris, ,32-36, , 
7:37.0,T. Maxey misses 2-pt jump shot from 11 ft, ,32-36, , 
7:35.0, , ,32-36, ,Defensive rebound by C. Boucher
7:31.0, , ,32-38,+2,G. Trent makes 2-pt jump shot from 16 ft
7:30.0,Philadelphia full timeout, ,32-38, , 
7:30.0,J. Embiid enters the game for P. Reed, ,32-38, , 
7:30.0, , ,32-38, ,F. VanVleet enters the game for S. Barnes
7:19.0,Shooting foul by G. Trent (drawn by J. Harden), ,32-38, , 
7:19.0,J. Harden makes free throw 1 of 2,+1,33-38, , 
7:19.0,J. Harden makes free throw 2 of 2,+1,34-38, , 
7:02.0, , ,34-38, ,Shooting foul by J. Embiid (drawn by P. Siakam)
7:02.0, , ,34-39,+1,P. Siakam makes free throw 1 of 2
7:02.0, , ,34-40,+1,P. Siakam makes free throw 2 of 2
6:47.0,J. Harden misses 3-pt jump shot from 26 ft, ,34-40, , 
6:43.0, , ,34-40, ,Defensive rebound by C. Boucher
6:37.0, , ,34-40, ,G. Trent misses 2-pt jump shot from 19 ft
6:34.0,Defensive rebound by Team, ,34-40, , 
6:17.0,J. Embiid makes 2-pt jump shot from 12 ft,+2,36-40, , 
6:07.0, , ,36-40, ,F. VanVleet misses 3-pt jump shot from 26 ft
6:05.0, , ,36-40, ,Offensive rebound by T. Young
5:58.0, , ,36-40, ,C. Boucher misses 2-pt layup from 2 ft
5:55.0, , ,36-40, ,Offensive rebound by T. Young
5:55.0, , ,36-42,+2,T. Young makes 2-pt layup at rim
5:36.0,D. Green misses 3-pt jump shot from 23 ft, ,36-42, , 
5:31.0, , ,36-42, ,Defensive rebound by P. Siakam
5:24.0, , ,36-42, ,P. Siakam misses 3-pt jump shot from 26 ft
5:21.0, , ,36-42, ,Offensive rebound by F. VanVleet
5:19.0, , ,36-45,+3,G. Trent makes 3-pt jump shot from 25 ft (assist by F. VanVleet)
