time,away_description,away_change,score,home_change,home_description
11:40.0, , ,0-2,+2,T. Young makes 2-pt hook shot from 2 ft (assist by L. Markkanen)
11:23.0,C. Osman misses 3-pt jump shot from 26 ft, ,0-2, , 
11:20.0,Offensive rebound by L. Nance, ,0-2, , 
11:10.0,I. Okoro makes 2-pt layup from 2 ft (assist by L. Nance),+2,2-2, , 
10:56.0, , ,2-2, ,P. Williams misses 2-pt jump shot from 19 ft
10:53.0,Defensive rebound by L. Nance, ,2-2, , 
10:41.0,Turnover by D. Garland (bad pass; steal by P. Williams), ,2-2, , 
10:35.0, , ,2-4,+2,Z. LaVine makes 2-pt layup from 1 ft
10:20.0,L. Nance misses 3-pt jump shot from 25 ft, ,2-4, , 
10:17.0,Offensive rebound by D. Garland, ,2-4, , 
10:01.0,L. Nance makes 2-pt dunk from 1 ft (assist by D. Garland),+2,4-4, , 
9:47.0,Violation by Team (kicked ball), ,4-4, , 
9:37.0, , ,4-4, ,Z. LaVine misses 3-pt jump shot from 26 ft
9:33.0,Defensive rebound by D. Garland, ,4-4, , 
9:28.0,I. Okoro makes 2-pt layup from 1 ft (assist by D. Garland),+2,6-4, , 
9:18.0, , ,6-4, ,L. Markkanen misses 2-pt layup from 2 ft
9:17.0, , ,6-4, ,Offensive rebound by L. Markkanen
9:17.0, , ,6-4, ,L. Markkanen misses 2-pt layup at rim
9:17.0, , ,6-4, ,Offensive rebound by L. Markkanen
9:17.0, , ,6-4, ,Shooting foul by L. Nance (drawn by L. Markkanen)
9:17.0, , ,6-5,+1,L. Markkanen makes free throw 1 of 2
9:17.0, , ,6-6,+1,L. Markkanen makes free throw 2 of 2
9:05.0,Shooting foul by T. Satoranský (drawn by D. Garland), ,6-6, , 
9:05.0,D. Garland makes free throw 1 of 2,+1,7-6, , 
9:05.0,D. Garland makes free throw 2 of 2,+1,8-6, , 
8:51.0, , ,8-8,+2,L. Markkanen makes 2-pt layup from 2 ft
8:41.0,I. Okoro makes 3-pt jump shot from 25 ft (assist by J. Allen),+3,11-8, , 
8:27.0, , ,11-10,+2,T. Satoranský makes 2-pt jump shot from 12 ft
8:14.0,C. Osman makes 2-pt layup from 2 ft (assist by D. Garland),+2,13-10, , 
8:14.0, , ,13-10, ,Chicago full timeout
8:00.0, , ,13-10, ,Turnover by T. Young (lost ball; steal by D. Garland)
7:48.0,J. Allen misses 2-pt layup from 2 ft (block by T. Young), ,13-10, , 
7:44.0, , ,13-10, ,Defensive rebound by T. Young
7:39.0, , ,13-12,+2,Z. LaVine makes 2-pt layup from 1 ft
