time,away_description,away_change,score,home_change,home_description
11:46.0,J. Parker makes 3-pt jump shot from 24 ft (assist by K. Huerter),+3,3-0, , 
11:21.0, , ,3-3,+3,D. Robinson makes 3-pt jump shot from 24 ft (assist by J. Butler)
11:05.0,J. Parker misses 3-pt jump shot from 24 ft, ,3-3, , 
11:03.0, , ,3-3, ,Defensive rebound by M. Leonard
10:56.0, , ,3-5,+2,K. Nunn makes 2-pt jump shot from 15 ft
10:42.0,K. Huerter misses 3-pt jump shot from 26 ft, ,3-5, , 
10:42.0, , ,3-5, ,Defensive rebound by Team
10:42.0,Loose ball foul by D. Jones (drawn by M. Leonard), ,3-5, , 
10:28.0, , ,3-7,+2,K. Nunn makes 2-pt jump shot from 21 ft
10:19.0,T. Young misses 2-pt jump shot from 9 ft, ,3-7, , 
10:16.0, , ,3-7, ,Defensive rebound by B. Adebayo
10:13.0, , ,3-10,+3,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo)
9:54.0,D. Hunter misses 3-pt jump shot from 23 ft, ,3-10, , 
9:54.0,Offensive rebound by Team, ,3-10, , 
9:46.0,Turnover by T. Young (bad pass; steal by B. Adebayo), ,3-10, , 
9:37.0, , ,3-12,+2,M. Leonard makes 2-pt dunk at rim (assist by J. Butler)
9:37.0,Atlanta full timeout, ,3-12, , 
9:24.0,D. Hunter makes 3-pt jump shot from 26 ft (assist by K. Huerter),+3,6-12, , 
8:57.0, , ,6-12, ,D. Robinson misses 3-pt jump shot from 27 ft
8:55.0,Defensive rebound by J. Parker, ,6-12, , 
8:48.0,T. Young misses 3-pt jump shot from 26 ft, ,6-12, , 
8:45.0, , ,6-12, ,Defensive rebound by M. Leonard
8:30.0, , ,6-14,+2,B. Adebayo makes 2-pt layup from 6 ft (assist by M. Leonard)
8:22.0,J. Parker misses 2-pt jump shot from 8 ft, ,6-14, , 
8:20.0, , ,6-14, ,Defensive rebound by J. Butler
8:03.0, , ,6-14, ,K. Nunn misses 2-pt jump shot from 9 ft
8:01.0,Defensive rebound by J. Parker, ,6-14, , 
7:50.0,D. Jones misses 2-pt layup from 6 ft (block by M. Leonard), ,6-14, , 
7:50.0, , ,6-14, ,Defensive rebound by J. Butler
7:50.0, , ,6-14, ,Personal foul by D. Jones (drawn by J. Butler)
7:50.0,A. Len enters the game for K. Huerter, ,6-14, , 
7:50.0,C. Reddish enters the game for D. Jones, ,6-14, , 
7:33.0, , ,6-17,+3,K. Nunn makes 3-pt jump shot from 25 ft (assist by B. Adebayo)
7:27.0,A. Len misses 2-pt jump shot from 9 ft, ,6-17, , 
7:23.0, , ,6-17, ,Defensive rebound by B. Adebayo
7:17.0, , ,6-20,+3,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo)
7:07.0,D. Hunter makes 2-pt layup from 2 ft (assist by T. Young),+2,8-20, , 
6:45.0, , ,8-23,+3,D. Robinson makes 3-pt jump shot from 24 ft (assist by J. Butler)
6:35.0,A. Len makes 2-pt dunk from 1 ft (assist by T. Young),+2,10-23, , 
6:17.0, , ,10-23, ,M. Leonard misses 3-pt jump shot from 23 ft
6:13.0,Defensive rebound by D. Hunter, ,10-23, , 
6:07.0,J. Parker misses 2-pt jump shot from 10 ft, ,10-23, , 
