time,away_description,away_change,score,home_change,home_description
11:40.0, , ,0-0, ,A. Davis misses 2-pt jump shot from 13 ft
11:39.0,Defensive rebound by B. Adebayo, ,0-0, , 
11:23.0,B. Adebayo misses 2-pt jump shot from 9 ft, ,0-0, , 
11:22.0, , ,0-0, ,Defensive rebound by D. Howard
11:04.0, , ,0-0, ,D. Green misses 3-pt jump shot from 23 ft
11:03.0,Defensive rebound by J. Crowder, ,0-0, , 
10:44.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by G. Dragić),+3,3-0, , 
10:19.0, , ,3-3,+3,A. Davis makes 3-pt jump shot from 26 ft (assist by L. James)
10:07.0,J. Butler makes 3-pt jump shot from 23 ft (assist by G. Dragić),+3,6-3, , 
9:56.0, , ,6-3, ,K. Caldwell-Pope misses 3-pt jump shot from 26 ft
9:55.0,Defensive rebound by B. Adebayo, ,6-3, , 
9:42.0,J. Butler makes 2-pt jump shot from 10 ft,+2,8-3, , 
9:23.0, , ,8-3, ,A. Davis misses 2-pt jump shot from 10 ft
9:23.0, , ,8-3, ,Offensive rebound by Team
9:21.0, , ,8-5,+2,A. Davis makes 2-pt jump shot from 12 ft (assist by L. James)
9:08.0,Shooting foul by A. Davis (drawn by B. Adebayo), ,8-5, , 
9:08.0,B. Adebayo makes free throw 1 of 2,+1,9-5, , 
9:08.0,B. Adebayo makes free throw 2 of 2,+1,10-5, , 
8:53.0, , ,10-8,+3,L. James makes 3-pt jump shot from 24 ft
8:38.0,G. Dragić misses 2-pt jump shot from 16 ft (block by D. Green), ,10-8, , 
8:37.0, , ,10-8, ,Defensive rebound by L. James
8:33.0, , ,10-8, ,Personal foul by J. Crowder (drawn by A. Davis)
8:16.0, , ,10-10,+2,K. Caldwell-Pope makes 2-pt jump shot from 17 ft
8:03.0,B. Adebayo makes 2-pt layup from 2 ft (assist by J. Butler),+2,12-10, , 
7:51.0, , ,12-10, ,D. Green misses 3-pt jump shot from 27 ft
7:50.0,Defensive rebound by D. Robinson, ,12-10, , 
7:39.0,G. Dragić makes 2-pt layup from 1 ft,+2,14-10, , 
7:26.0, , ,14-10, ,Turnover by A. Davis (off goaltending)
7:05.0,G. Dragić misses 2-pt jump shot from 11 ft, ,14-10, , 
7:04.0,Offensive rebound by B. Adebayo, ,14-10, , 
7:03.0,B. Adebayo makes 2-pt dunk from 2 ft,+2,16-10, , 
6:45.0, , ,16-10, ,Offensive foul by D. Howard (drawn by J. Butler)
6:45.0, , ,16-10, ,Turnover by D. Howard (offensive foul)
6:45.0, , ,16-10, ,LA Lakers full timeout
6:32.0,J. Butler makes 2-pt layup from 5 ft,+2,18-10, , 
6:15.0, , ,18-10, ,Turnover by L. James (bad pass)
6:02.0,J. Butler makes 2-pt jump shot from 14 ft (assist by G. Dragić),+2,20-10, , 
5:46.0, , ,20-10, ,Turnover by D. Green (bad pass; steal by G. Dragić)
5:38.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by J. Butler),+3,23-10, , 
5:36.0, , ,23-10, ,LA Lakers full timeout
5:36.0,T. Herro enters the game for B. Adebayo, ,23-10, , 
5:36.0,A. Iguodala enters the game for G. Dragić, ,23-10, , 
5:36.0, , ,23-10, ,K. Kuzma enters the game for D. Howard
5:36.0, , ,23-10, ,R. Rondo enters the game for L. James
5:14.0, , ,23-12,+2,R. Rondo makes 2-pt jump shot from 18 ft
4:54.0,J. Butler misses 2-pt layup from 2 ft, ,23-12, , 
4:53.0, , ,23-12, ,Defensive rebound by A. Davis
4:41.0, , ,23-12, ,R. Rondo misses 3-pt jump shot from 23 ft
4:40.0,Defensive rebound by T. Herro, ,23-12, , 
4:23.0,J. Crowder misses 3-pt jump shot from 23 ft, ,23-12, , 
4:21.0,Offensive rebound by A. Iguodala, ,23-12, , 
4:21.0,A. Iguodala makes 2-pt dunk at rim,+2,25-12, , 
4:09.0, , ,25-12, ,K. Kuzma misses 2-pt jump shot from 22 ft
4:07.0,Defensive rebound by T. Herro, ,25-12, , 
4:05.0,Turnover by T. Herro (lost ball; steal by K. Caldwell-Pope), ,25-12, , 
3:44.0, , ,25-15,+3,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by K. Kuzma)
3:31.0,T. Herro misses 2-pt layup from 2 ft, ,25-15, , 
3:30.0, , ,25-15, ,Defensive rebound by K. Kuzma
3:15.0, , ,25-18,+3,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Rondo)
3:08.0,Miami full timeout, ,25-18, , 
3:08.0, , ,25-18, ,A. Caruso enters the game for D. Green
2:56.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by A. Iguodala),+3,28-18, , 
2:47.0, , ,28-20,+2,A. Davis makes 2-pt layup from 3 ft (assist by R. Rondo)
2:33.0,D. Robinson misses 3-pt jump shot from 26 ft, ,28-20, , 
2:32.0, , ,28-20, ,Defensive rebound by A. Davis
2:23.0, , ,28-20, ,Shooting foul by D. Robinson (drawn by K. Caldwell-Pope)
2:23.0, , ,28-21,+1,K. Caldwell-Pope makes free throw 1 of 2
2:23.0,B. Adebayo enters the game for J. Butler, ,28-21, , 
2:23.0,G. Dragić enters the game for J. Crowder, ,28-21, , 
2:23.0, , ,28-22,+1,K. Caldwell-Pope makes free throw 2 of 2
2:09.0,A. Iguodala misses 2-pt jump shot from 12 ft, ,28-22, , 
2:08.0,Offensive rebound by A. Iguodala, ,28-22, , 
2:05.0,T. Herro misses 3-pt jump shot from 26 ft, ,28-22, , 
2:04.0, , ,28-22, ,Defensive rebound by R. Rondo
2:00.0, , ,28-22, ,K. Caldwell-Pope misses 2-pt layup from 3 ft
1:59.0,Defensive rebound by D. Robinson, ,28-22, , 
1:46.0,D. Robinson misses 3-pt jump shot from 25 ft, ,28-22, , 
1:45.0, , ,28-22, ,Defensive rebound by A. Caruso
1:38.0, , ,28-22, ,K. Caldwell-Pope misses 3-pt jump shot from 27 ft
1:37.0, , ,28-22, ,Offensive rebound by A. Davis
1:37.0, , ,28-22, ,Shooting foul by B. Adebayo (drawn by A. Davis)
1:37.0, , ,28-23,+1,A. Davis makes free throw 1 of 2
1:37.0,S. Hill enters the game for D. Robinson, ,28-23, , 
1:37.0, , ,28-23, ,L. James enters the game for K. Caldwell-Pope
