time,away_description,away_change,score,home_change,home_description
11:38.0, , ,0-0, ,P. George misses 3-pt jump shot from 26 ft
11:33.0,Defensive rebound by D. Murray, ,0-0, , 
11:27.0,D. White makes 3-pt jump shot from 27 ft (assist by K. Johnson),+3,3-0, , 
11:11.0, , ,3-0, ,Turnover by P. George (bad pass)
10:51.0,K. Johnson makes 2-pt hook shot from 11 ft,+2,5-0, , 
10:41.0, , ,5-2,+2,E. Bledsoe makes 2-pt jump shot from 17 ft
10:20.0,K. Johnson misses 2-pt jump shot from 12 ft, ,5-2, , 
10:17.0, , ,5-2, ,Defensive rebound by P. George
10:12.0, , ,5-2, ,Shooting foul by D. White (drawn by P. George)
10:12.0, , ,5-3,+1,P. George makes free throw 1 of 2
10:12.0, , ,5-4,+1,P. George makes free throw 2 of 2
9:57.0,D. Eubanks misses 2-pt layup from 2 ft, ,5-4, , 
9:55.0, , ,5-4, ,Defensive rebound by I. Zubac
9:47.0, , ,5-6,+2,I. Zubac makes 2-pt dunk from 1 ft (assist by P. George)
9:36.0,Shooting foul by R. Jackson (drawn by D. Murray), ,5-6, , 
9:36.0,D. Murray misses free throw 1 of 2, ,5-6, , 
9:36.0,Offensive rebound by Team, ,5-6, , 
9:36.0,D. Murray makes free throw 2 of 2,+1,6-6, , 
9:12.0, , ,6-6, ,R. Jackson misses 3-pt jump shot from 25 ft
9:08.0,Defensive rebound by D. Murray, ,6-6, , 
9:03.0,D. Murray makes 2-pt jump shot from 14 ft,+2,8-6, , 
8:51.0, , ,8-6, ,P. George misses 3-pt jump shot from 26 ft
8:48.0,Defensive rebound by D. Eubanks, ,8-6, , 
8:41.0,D. White makes 2-pt jump shot from 19 ft (assist by D. McDermott),+2,10-6, , 
8:29.0, , ,10-8,+2,P. George makes 2-pt layup from 3 ft
8:19.0,D. Eubanks makes 2-pt jump shot from 20 ft,+2,12-8, , 
8:05.0, , ,12-10,+2,E. Bledsoe makes 2-pt layup from 1 ft (assist by P. George)
8:04.0,San Antonio full timeout, ,12-10, , 
7:53.0,D. McDermott misses 3-pt jump shot from 27 ft, ,12-10, , 
7:49.0, , ,12-10, ,Defensive rebound by E. Bledsoe
