time,away_description,away_change,score,home_change,home_description
11:47.0, , ,0-0, ,Turnover by J. Harden (bad pass; steal by C. Sexton)
11:33.0,T. Thompson makes 2-pt jump shot from 7 ft (assist by C. Sexton),+2,2-0, , 
11:11.0, , ,2-0, ,A. Rivers misses 3-pt jump shot from 23 ft
11:09.0,Defensive rebound by A. Burks, ,2-0, , 
10:51.0,A. Burks makes 3-pt jump shot from 26 ft,+3,5-0, , 
10:34.0, , ,5-0, ,J. Harden misses 2-pt jump shot from 8 ft
10:32.0, , ,5-0, ,Offensive rebound by C. Capela
10:29.0, , ,5-0, ,D. House misses 3-pt jump shot from 28 ft
10:27.0,Defensive rebound by C. Sexton, ,5-0, , 
10:16.0,A. Burks misses 3-pt jump shot from 26 ft, ,5-0, , 
10:14.0, , ,5-0, ,Defensive rebound by P. Tucker
10:02.0, , ,5-2,+2,P. Tucker makes 2-pt jump shot from 11 ft (assist by J. Harden)
9:38.0,T. Thompson misses 2-pt hook shot from 7 ft, ,5-2, , 
9:36.0, , ,5-2, ,Defensive rebound by C. Capela
9:30.0, , ,5-5,+3,J. Harden makes 3-pt jump shot from 26 ft
9:08.0,C. Osman misses 3-pt jump shot from 27 ft, ,5-5, , 
9:06.0, , ,5-5, ,Defensive rebound by J. Harden
8:53.0, , ,5-5, ,J. Harden misses 3-pt jump shot from 25 ft
8:51.0,Defensive rebound by C. Osman, ,5-5, , 
8:45.0,C. Osman makes 2-pt jump shot from 6 ft,+2,7-5, , 
8:33.0, , ,7-7,+2,A. Rivers makes 2-pt jump shot from 12 ft
8:12.0,A. Burks misses 2-pt jump shot from 14 ft (block by J. Harden), ,7-7, , 
8:10.0,Offensive rebound by A. Burks, ,7-7, , 
8:07.0,C. Osman misses 2-pt layup from 4 ft (block by C. Capela), ,7-7, , 
8:07.0, , ,7-7, ,Defensive rebound by D. House
8:02.0, , ,7-9,+2,D. House makes 2-pt dunk from 1 ft (assist by J. Harden)
8:02.0, , ,7-9, ,Shooting foul by T. Thompson (drawn by D. House)
8:02.0, , ,7-10,+1,D. House makes free throw 1 of 1
7:42.0,C. Sexton misses 3-pt jump shot from 26 ft, ,7-10, , 
7:40.0, , ,7-10, ,Defensive rebound by J. Harden
7:36.0, , ,7-12,+2,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden)
7:36.0,Cleveland full timeout, ,7-12, , 
7:22.0,C. Osman makes 2-pt jump shot from 9 ft (assist by R. Hood),+2,9-12, , 
7:06.0, , ,9-15,+3,J. Harden makes 3-pt jump shot from 27 ft (assist by C. Capela)
6:51.0,Shooting foul by A. Rivers (drawn by C. Osman), ,9-15, , 
6:51.0,C. Osman makes free throw 1 of 2,+1,10-15, , 
