time,away_description,away_change,score,home_change,home_description
11:45.0, , ,0-2,+2,D. Bacon makes 2-pt jump shot from 17 ft (assist by J. Ennis)
11:29.0,Turnover by N. Powell (out of bounds lost ball), ,0-2, , 
11:17.0, , ,0-2, ,Turnover by J. Ennis (lost ball; steal by J. Nurkić)
11:15.0,Shooting foul by C. Okeke (drawn by D. Jones), ,0-2, , 
11:15.0,D. Jones misses free throw 1 of 2, ,0-2, , 
11:15.0,Offensive rebound by Team, ,0-2, , 
11:15.0,D. Jones makes free throw 2 of 2,+1,1-2, , 
11:02.0, , ,1-4,+2,K. Birch makes 2-pt jump shot from 19 ft (assist by J. Ennis)
10:53.0,C. McCollum misses 3-pt jump shot from 26 ft, ,1-4, , 
10:51.0, , ,1-4, ,Defensive rebound by J. Ennis
10:42.0, , ,1-7,+3,C. Okeke makes 3-pt jump shot from 25 ft (assist by D. Bacon)
10:32.0,N. Powell makes 2-pt jump shot from 15 ft (assist by C. McCollum),+2,3-7, , 
10:19.0, , ,3-7, ,C. Randle misses 3-pt jump shot from 26 ft
10:16.0,Defensive rebound by D. Jones, ,3-7, , 
10:07.0,C. McCollum makes 2-pt layup from 13 ft,+2,5-7, , 
9:46.0, , ,5-9,+2,K. Birch makes 2-pt jump shot from 3 ft (assist by C. Randle)
9:38.0,Personal foul by D. Bacon (drawn by N. Powell), ,5-9, , 
9:29.0,C. McCollum misses 3-pt jump shot from 26 ft, ,5-9, , 
9:27.0, , ,5-9, ,Defensive rebound by J. Ennis
9:17.0, , ,5-9, ,Shooting foul by J. Nurkić (drawn by D. Bacon)
9:17.0, , ,5-10,+1,D. Bacon makes free throw 1 of 2
9:17.0, , ,5-11,+1,D. Bacon makes free throw 2 of 2
9:01.0,N. Powell makes 3-pt jump shot from 23 ft (assist by D. Jones),+3,8-11, , 
8:44.0, , ,8-11, ,Shooting foul by J. Nurkić (drawn by K. Birch)
8:44.0, , ,8-12,+1,K. Birch makes free throw 1 of 2
8:44.0, , ,8-13,+1,K. Birch makes free throw 2 of 2
8:30.0,N. Powell misses 2-pt jump shot from 13 ft, ,8-13, , 
8:26.0,Offensive rebound by J. Nurkić, ,8-13, , 
8:26.0,J. Nurkić misses 2-pt layup from 2 ft, ,8-13, , 
8:24.0,Offensive rebound by J. Nurkić, ,8-13, , 
