time,away_description,away_change,score,home_change,home_description
11:42.0, , ,0-2,+2,J. Okafor makes 2-pt layup from 3 ft
11:28.0,N. Vučević makes 2-pt layup from 2 ft (assist by A. Gordon),+2,2-2, , 
11:18.0, , ,2-4,+2,J. Holiday makes 2-pt layup from 2 ft
11:03.0,J. Isaac misses 3-pt jump shot from 25 ft, ,2-4, , 
11:00.0, , ,2-4, ,Defensive rebound by J. Okafor
10:50.0, , ,2-4, ,A. Davis misses 2-pt jump shot from 10 ft
10:48.0,Defensive rebound by N. Vučević, ,2-4, , 
10:40.0,J. Isaac misses 3-pt jump shot from 25 ft, ,2-4, , 
10:37.0, , ,2-4, ,Defensive rebound by K. Williams
10:30.0, , ,2-4, ,J. Holiday misses 3-pt jump shot from 24 ft
10:22.0, , ,2-4, ,Offensive rebound by J. Okafor
10:22.0, , ,2-4, ,J. Okafor misses 2-pt layup from 1 ft
10:20.0,Defensive rebound by N. Vučević, ,2-4, , 
10:18.0,E. Fournier misses 3-pt jump shot from 25 ft, ,2-4, , 
10:16.0,Offensive rebound by Team, ,2-4, , 
10:06.0,J. Isaac makes 2-pt layup from 3 ft (assist by N. Vučević),+2,4-4, , 
9:44.0, , ,4-4, ,E. Moore misses 2-pt jump shot from 16 ft
9:41.0,Defensive rebound by N. Vučević, ,4-4, , 
9:38.0,Personal foul by K. Williams (drawn by A. Gordon), ,4-4, , 
9:31.0,J. Isaac misses 3-pt jump shot from 24 ft, ,4-4, , 
9:29.0,Offensive rebound by N. Vučević, ,4-4, , 
9:26.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Gordon),+3,7-4, , 
9:12.0, , ,7-6,+2,J. Okafor makes 2-pt layup from 2 ft (assist by J. Holiday)
9:00.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),+3,10-6, , 
8:42.0, , ,10-6, ,J. Holiday misses 2-pt layup from 4 ft
8:39.0,Defensive rebound by N. Vučević, ,10-6, , 
8:35.0,Turnover by A. Gordon (bad pass), ,10-6, , 
8:20.0, , ,10-6, ,J. Holiday misses 2-pt layup from 2 ft
8:18.0,Defensive rebound by N. Vučević, ,10-6, , 
8:09.0,J. Isaac misses 2-pt layup from 1 ft, ,10-6, , 
8:07.0,Offensive rebound by J. Isaac, ,10-6, , 
8:07.0,J. Isaac makes 2-pt layup from 2 ft,+2,12-6, , 
7:50.0, , ,12-6, ,A. Davis misses 2-pt hook shot from 13 ft
7:47.0,Defensive rebound by D. Augustin, ,12-6, , 
7:46.0,J. Isaac makes 2-pt dunk from 1 ft (assist by D. Augustin),+2,14-6, , 
7:38.0, , ,14-6, ,New Orleans full timeout
7:24.0, , ,14-6, ,K. Williams misses 2-pt jump shot from 16 ft
7:20.0,Defensive rebound by E. Fournier, ,14-6, , 
7:15.0,E. Fournier makes 3-pt jump shot from 24 ft,+3,17-6, , 
7:01.0, , ,17-6, ,Turnover by K. Williams (bad pass; steal by N. Vučević)
6:44.0,J. Isaac makes 3-pt jump shot from 23 ft (assist by D. Augustin),+3,20-6, , 
6:28.0, , ,20-8,+2,E. Moore makes 2-pt layup at rim
6:08.0,A. Gordon makes 2-pt layup from 1 ft (assist by D. Augustin),+2,22-8, , 
6:00.0, , ,22-8, ,Shooting foul by A. Gordon (drawn by A. Davis)
6:00.0, , ,22-9,+1,A. Davis makes free throw 1 of 2
6:00.0,W. Iwundu enters the game for J. Isaac, ,22-9, , 
6:00.0, , ,22-9, ,T. Frazier enters the game for J. Holiday
6:00.0, , ,22-9, ,J. Randle enters the game for J. Okafor
6:00.0, , ,22-9, ,A. Davis misses free throw 2 of 2
5:58.0,Defensive rebound by A. Gordon, ,22-9, , 
5:43.0,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),+2,24-9, , 
5:43.0,Shooting foul by E. Moore (drawn by E. Fournier), ,24-9, , 
5:43.0, , ,24-9, ,D. Miller enters the game for E. Moore
5:43.0,E. Fournier makes free throw 1 of 1,+1,25-9, , 
5:32.0, , ,25-9, ,A. Davis misses 2-pt jump shot from 12 ft
5:29.0,Defensive rebound by N. Vučević, ,25-9, , 
5:24.0,D. Augustin misses 2-pt layup from 4 ft (block by A. Davis), ,25-9, , 
5:23.0,Offensive rebound by Team, ,25-9, , 
5:18.0,N. Vučević misses 2-pt jump shot from 18 ft, ,25-9, , 
5:15.0, , ,25-9, ,Defensive rebound by J. Randle
4:58.0, , ,25-9, ,J. Randle misses 2-pt jump shot from 8 ft
4:56.0,Defensive rebound by N. Vučević, ,25-9, , 
4:51.0,Shooting foul by K. Williams (drawn by N. Vučević), ,25-9, , 
4:51.0,N. Vučević misses free throw 1 of 2, ,25-9, , 
4:51.0,Offensive rebound by Team, ,25-9, , 
4:51.0,I. Briscoe enters the game for D. Augustin, ,25-9, , 
4:51.0,J. Isaac enters the game for A. Gordon, ,25-9, , 
4:51.0, , ,25-9, ,C. Diallo enters the game for A. Davis
4:51.0, , ,25-9, ,F. Jackson enters the game for K. Williams
4:51.0,N. Vučević makes free throw 2 of 2,+1,26-9, , 
4:39.0, , ,26-9, ,D. Miller misses 2-pt jump shot from 6 ft
4:34.0, , ,26-9, ,Offensive rebound by C. Diallo
4:34.0, , ,26-9, ,C. Diallo misses 2-pt layup from 1 ft
4:34.0,Defensive rebound by I. Briscoe, ,26-9, , 
4:31.0,E. Fournier makes 2-pt dunk from 1 ft (assist by I. Briscoe),+2,28-9, , 
4:24.0, , ,28-9, ,New Orleans full timeout
4:11.0, , ,28-9, ,Turnover by J. Randle (lost ball; steal by I. Briscoe)
3:57.0,Shooting foul by C. Diallo (drawn by N. Vučević), ,28-9, , 
3:57.0,N. Vučević makes free throw 1 of 2,+1,29-9, , 
3:57.0,N. Vučević makes free throw 2 of 2,+1,30-9, , 
3:48.0, , ,30-9, ,Turnover by F. Jackson (bad pass; steal by N. Vučević)
3:41.0,Personal foul by T. Frazier (drawn by J. Isaac), ,30-9, , 
3:41.0,J. Isaac makes free throw 1 of 2,+1,31-9, , 
3:41.0,J. Isaac makes free throw 2 of 2,+1,32-9, , 
3:29.0, , ,32-9, ,D. Miller misses 3-pt jump shot from 23 ft
3:24.0,Defensive rebound by N. Vučević, ,32-9, , 
3:08.0,N. Vučević makes 2-pt jump shot from 13 ft (assist by E. Fournier),+2,34-9, , 
2:46.0, , ,34-9, ,T. Frazier misses 3-pt jump shot from 25 ft
2:43.0,Defensive rebound by E. Fournier, ,34-9, , 
2:37.0,E. Fournier misses 2-pt layup from 1 ft, ,34-9, , 
2:37.0, , ,34-9, ,Defensive rebound by Team
2:37.0,Loose ball foul by W. Iwundu (drawn by D. Miller), ,34-9, , 
2:37.0,K. Birch enters the game for E. Fournier, ,34-9, , 
2:37.0,T. Ross enters the game for N. Vučević, ,34-9, , 
2:34.0, , ,34-9, ,Turnover by T. Frazier (dbl dribble)
2:21.0,T. Ross misses 2-pt jump shot from 21 ft, ,34-9, , 
2:20.0, , ,34-9, ,Defensive rebound by Team
2:08.0, , ,34-9, ,F. Jackson misses 2-pt layup from 5 ft (block by W. Iwundu)
2:06.0,Defensive rebound by Team, ,34-9, , 
1:55.0,K. Birch misses 2-pt dunk from 2 ft (block by J. Randle), ,34-9, , 
1:52.0,Offensive rebound by K. Birch, ,34-9, , 
1:52.0,Shooting foul by C. Diallo (drawn by J. Isaac), ,34-9, , 
1:52.0,J. Isaac makes free throw 1 of 2,+1,35-9, , 
1:52.0, , ,35-9, ,J. Okafor enters the game for C. Diallo
1:52.0,J. Isaac makes free throw 2 of 2,+1,36-9, , 
1:38.0, , ,36-9, ,J. Randle misses 2-pt jump shot from 3 ft (block by K. Birch)
1:36.0,Defensive rebound by W. Iwundu, ,36-9, , 
1:33.0,W. Iwundu misses 2-pt layup from 2 ft, ,36-9, , 
1:33.0,Offensive rebound by Team, ,36-9, , 
1:27.0,T. Ross misses 2-pt jump shot from 13 ft, ,36-9, , 
1:22.0,Offensive rebound by J. Isaac, ,36-9, , 
1:20.0,J. Isaac misses 2-pt layup from 2 ft, ,36-9, , 
1:18.0, , ,36-9, ,Defensive rebound by T. Frazier
1:13.0, , ,36-9, ,D. Miller misses 2-pt jump shot from 13 ft (block by W. Iwundu)
1:09.0,Defensive rebound by W. Iwundu, ,36-9, , 
