time,away_description,away_change,score,home_change,home_description
11:44.0,K. Porziņģis misses 2-pt jump shot from 21 ft, ,0-0, , 
11:41.0, , ,0-0, ,Defensive rebound by R. O'Neale
11:33.0, , ,0-0, ,Turnover by D. Mitchell (bad pass; steal by K. Porziņģis)
11:18.0,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by S. Curry),+2,2-0, , 
10:57.0, , ,2-0, ,D. Mitchell misses 3-pt jump shot from 28 ft
10:54.0,Defensive rebound by L. Dončić, ,2-0, , 
10:49.0,L. Dončić makes 2-pt layup from 3 ft,+2,4-0, , 
10:31.0, , ,4-0, ,Personal foul by T. Hardaway (drawn by D. Mitchell)
10:23.0, , ,4-2,+2,D. Mitchell makes 2-pt layup from 2 ft
10:03.0,T. Hardaway misses 2-pt jump shot from 20 ft, ,4-2, , 
10:00.0, , ,4-2, ,Defensive rebound by J. Ingles
9:50.0, , ,4-2, ,J. Ingles misses 3-pt jump shot from 25 ft
9:47.0,Defensive rebound by D. Finney-Smith, ,4-2, , 
9:41.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by L. Dončić),+3,7-2, , 
9:26.0, , ,7-2, ,Personal foul by L. Dončić (drawn by R. Gobert)
9:26.0, , ,7-2, ,Instant Replay (Request: Ruling Stands)
9:20.0, , ,7-2, ,Shooting foul by K. Porziņģis (drawn by R. Gobert)
9:20.0, , ,7-3,+1,R. Gobert makes free throw 1 of 2
9:20.0, , ,7-3, ,R. Gobert misses free throw 2 of 2
9:19.0,Defensive rebound by K. Porziņģis, ,7-3, , 
9:12.0,Personal foul by R. O'Neale (drawn by K. Porziņģis), ,7-3, , 
9:08.0,L. Dončić misses 3-pt jump shot from 27 ft, ,7-3, , 
9:05.0, , ,7-3, ,Defensive rebound by D. Mitchell
9:04.0, , ,7-3, ,Personal take foul by S. Curry (drawn by D. Mitchell)
8:56.0, , ,7-5,+2,J. Ingles makes 2-pt layup from 3 ft (assist by D. Mitchell)
8:43.0,K. Porziņģis misses 3-pt jump shot from 25 ft, ,7-5, , 
8:40.0, , ,7-5, ,Defensive rebound by D. Mitchell
8:32.0, , ,7-5, ,Turnover by D. Mitchell (lost ball; steal by L. Dončić)
8:27.0,L. Dončić makes 2-pt layup from 2 ft,+2,9-5, , 
8:13.0, , ,9-5, ,J. Ingles misses 2-pt layup from 4 ft (block by K. Porziņģis)
8:10.0,Defensive rebound by T. Hardaway, ,9-5, , 
8:05.0,T. Hardaway misses 2-pt layup from 7 ft (block by B. Bogdanović), ,9-5, , 
8:01.0,Offensive rebound by S. Curry, ,9-5, , 
8:00.0,S. Curry makes 2-pt jump shot from 15 ft,+2,11-5, , 
7:47.0, , ,11-5, ,B. Bogdanović misses 2-pt jump shot from 16 ft
7:47.0,Defensive rebound by K. Porziņģis, ,11-5, , 
7:36.0,L. Dončić misses 2-pt layup from 7 ft, ,11-5, , 
7:34.0, , ,11-5, ,Defensive rebound by R. Gobert
7:27.0, , ,11-8,+3,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by R. O'Neale)
7:05.0,Away from play foul by J. Ingles (drawn by T. Hardaway), ,11-8, , 
7:05.0,S. Curry makes free throw 1 of 1,+1,12-8, , 
7:04.0,S. Curry makes 3-pt jump shot from 23 ft (assist by L. Dončić),+3,15-8, , 
6:37.0, , ,15-8, ,B. Bogdanović misses 3-pt jump shot from 25 ft
6:35.0, , ,15-8, ,Offensive rebound by J. Ingles
6:34.0, , ,15-8, ,R. O'Neale misses 3-pt jump shot from 24 ft
6:30.0,Defensive rebound by L. Dončić, ,15-8, , 
6:19.0,K. Porziņģis makes 3-pt jump shot from 29 ft (assist by S. Curry),+3,18-8, , 
6:16.0, , ,18-8, ,Utah full timeout
6:16.0,J. Jackson enters the game for T. Hardaway, ,18-8, , 
6:16.0,M. Kleber enters the game for K. Porziņģis, ,18-8, , 
