time,away_description,away_change,score,home_change,home_description
11:46.0, , ,0-0, ,Turnover by P. Tucker (step out of bounds)
11:31.0,L. James misses 2-pt jump shot from 13 ft, ,0-0, , 
11:30.0, , ,0-0, ,Defensive rebound by Team
11:30.0,Loose ball foul by A. Davis (drawn by P. Tucker), ,0-0, , 
11:12.0, , ,0-0, ,Turnover by J. Harden (bad pass; steal by K. Caldwell-Pope)
11:08.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Wall), ,0-0, , 
11:07.0, , ,0-0, ,Defensive rebound by D. Nwaba
10:57.0, , ,0-0, ,Turnover by J. Wall (bad pass; steal by L. James)
10:54.0,L. James makes 2-pt dunk from 1 ft (assist by D. Schröder),+2,2-0, , 
10:33.0, , ,2-0, ,Turnover by J. Harden (lost ball; steal by K. Caldwell-Pope)
10:28.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft, ,2-0, , 
10:27.0, , ,2-0, ,Defensive rebound by J. Wall
10:19.0, , ,2-0, ,P. Tucker misses 3-pt jump shot from 23 ft
10:18.0,Defensive rebound by M. Gasol, ,2-0, , 
10:05.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft, ,2-0, , 
10:04.0, , ,2-0, ,Defensive rebound by J. Wall
9:53.0, , ,2-0, ,Shooting foul by M. Gasol (drawn by D. Nwaba)
9:53.0, , ,2-1,+1,D. Nwaba makes free throw 1 of 2
9:53.0, , ,2-1, ,D. Nwaba misses free throw 2 of 2
9:53.0,Defensive rebound by M. Gasol, ,2-1, , 
9:29.0,Turnover by Team (shot clock), ,2-1, , 
9:17.0, , ,2-3,+2,C. Wood makes 2-pt layup from 2 ft (assist by J. Harden)
9:06.0,A. Davis makes 2-pt jump shot from 20 ft (assist by D. Schröder),+2,4-3, , 
8:51.0, , ,4-3, ,C. Wood misses 3-pt jump shot from 26 ft
8:51.0,Defensive rebound by K. Caldwell-Pope, ,4-3, , 
8:47.0,Personal foul by J. Harden (drawn by A. Davis), ,4-3, , 
8:41.0,M. Gasol makes 2-pt hook shot from 10 ft,+2,6-3, , 
8:41.0,Shooting foul by C. Wood (drawn by M. Gasol), ,6-3, , 
8:41.0,M. Gasol makes free throw 1 of 1,+1,7-3, , 
8:23.0, , ,7-3, ,C. Wood misses 2-pt jump shot from 18 ft
8:22.0,Defensive rebound by M. Gasol, ,7-3, , 
8:14.0,M. Gasol misses 3-pt jump shot from 26 ft, ,7-3, , 
8:11.0, , ,7-3, ,Defensive rebound by J. Harden
8:05.0, , ,7-3, ,J. Harden misses 3-pt jump shot from 26 ft
8:03.0,Defensive rebound by L. James, ,7-3, , 
8:00.0,K. Caldwell-Pope misses 2-pt layup from 2 ft, ,7-3, , 
8:00.0,Offensive rebound by K. Caldwell-Pope, ,7-3, , 
7:52.0,D. Schröder makes 2-pt layup from 3 ft (assist by L. James),+2,9-3, , 
7:39.0, , ,9-3, ,Turnover by C. Wood (bad pass; steal by D. Schröder)
7:36.0,L. James makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),+2,11-3, , 
7:36.0,Shooting foul by C. Wood (drawn by L. James), ,11-3, , 
7:36.0, , ,11-3, ,Houston full timeout
7:36.0,A. Caruso enters the game for K. Caldwell-Pope, ,11-3, , 
7:36.0, , ,11-3, ,D. Cousins enters the game for C. Wood
7:36.0,L. James makes free throw 1 of 1,+1,12-3, , 
7:20.0, , ,12-3, ,D. Nwaba misses 3-pt jump shot from 24 ft
7:19.0,Defensive rebound by M. Gasol, ,12-3, , 
7:06.0,A. Davis makes 2-pt dunk from 2 ft (assist by D. Schröder),+2,14-3, , 
6:51.0, , ,14-6,+3,D. Cousins makes 3-pt jump shot from 27 ft (assist by J. Harden)
6:33.0,A. Davis makes 2-pt jump shot from 12 ft (assist by L. James),+2,16-6, , 
6:11.0, , ,16-6, ,D. Cousins misses 2-pt layup from 3 ft (block by L. James)
