time,away_description,away_change,score,home_change,home_description
11:37.0,P. George misses 3-pt jump shot from 23 ft, ,0-0, , 
11:34.0,Offensive rebound by I. Zubac, ,0-0, , 
11:26.0,M. Morris makes 3-pt jump shot from 25 ft (assist by I. Zubac),+3,3-0, , 
11:03.0, , ,3-0, ,S. Johnson misses 2-pt jump shot from 20 ft
11:00.0,Defensive rebound by K. Leonard, ,3-0, , 
10:50.0,P. George misses 3-pt jump shot from 27 ft, ,3-0, , 
10:46.0, , ,3-0, ,Defensive rebound by G. Trent
10:37.0, , ,3-0, ,M. Flynn misses 3-pt jump shot from 25 ft
10:35.0,Defensive rebound by P. Beverley, ,3-0, , 
10:24.0,P. Beverley misses 3-pt jump shot from 27 ft (block by C. Boucher), ,3-0, , 
10:21.0, , ,3-0, ,Defensive rebound by C. Boucher
10:21.0, , ,3-2,+2,C. Boucher makes 2-pt dunk from 2 ft
10:05.0,M. Morris makes 2-pt jump shot from 16 ft (assist by K. Leonard),+2,5-2, , 
9:48.0, , ,5-2, ,G. Trent misses 2-pt jump shot from 11 ft
9:45.0,Defensive rebound by I. Zubac, ,5-2, , 
9:30.0,LA Clippers full timeout, ,5-2, , 
9:25.0,P. George misses 3-pt jump shot from 25 ft, ,5-2, , 
9:23.0,Offensive rebound by P. Beverley, ,5-2, , 
9:12.0,I. Zubac makes 2-pt layup from 3 ft,+2,7-2, , 
9:01.0, , ,7-2, ,C. Boucher misses 3-pt jump shot from 25 ft
9:00.0,Defensive rebound by Team, ,7-2, , 
8:45.0,P. Beverley misses 3-pt jump shot from 23 ft, ,7-2, , 
8:43.0, , ,7-2, ,Defensive rebound by C. Boucher
8:28.0, , ,7-2, ,S. Johnson misses 2-pt layup from 3 ft (block by I. Zubac)
8:28.0, , ,7-2, ,Offensive rebound by K. Birch
8:28.0, , ,7-2, ,Shooting foul by P. George (drawn by K. Birch)
8:28.0, , ,7-3,+1,K. Birch makes free throw 1 of 2
8:28.0, , ,7-4,+1,K. Birch makes free throw 2 of 2
8:15.0,M. Morris makes 2-pt jump shot from 16 ft (assist by P. George),+2,9-4, , 
7:57.0, , ,9-4, ,C. Boucher misses 2-pt layup from 5 ft
7:55.0,Defensive rebound by K. Leonard, ,9-4, , 
7:41.0,P. George misses 2-pt jump shot from 9 ft (block by G. Trent), ,9-4, , 
7:33.0, , ,9-4, ,Defensive rebound by C. Boucher
7:29.0, , ,9-4, ,G. Trent misses 2-pt jump shot from 16 ft
7:26.0,Defensive rebound by K. Leonard, ,9-4, , 
7:16.0,K. Leonard makes 2-pt layup from 3 ft,+2,11-4, , 
7:16.0,Shooting foul by S. Johnson (drawn by K. Leonard), ,11-4, , 
7:16.0,R. Jackson enters the game for P. Beverley, ,11-4, , 
7:16.0,K. Leonard makes free throw 1 of 1,+1,12-4, , 
7:03.0, , ,12-6,+2,K. Birch makes 2-pt jump shot from 9 ft (assist by M. Flynn)
6:51.0,Turnover by M. Morris (step out of bounds), ,12-6, , 
6:37.0, , ,12-6, ,C. Boucher misses 3-pt jump shot from 25 ft
6:34.0,Defensive rebound by R. Jackson, ,12-6, , 
6:29.0,Shooting foul by G. Trent (drawn by K. Leonard), ,12-6, , 
6:29.0,K. Leonard makes free throw 1 of 2,+1,13-6, , 
6:29.0,K. Leonard makes free throw 2 of 2,+1,14-6, , 
6:17.0, , ,14-9,+3,M. Flynn makes 3-pt jump shot from 30 ft (assist by K. Birch)
6:01.0,I. Zubac misses 2-pt layup from 4 ft (block by M. Flynn), ,14-9, , 
5:59.0, , ,14-9, ,Defensive rebound by S. Johnson
5:50.0, , ,14-9, ,Turnover by S. Johnson (bad pass; steal by M. Morris)
5:35.0,I. Zubac misses 2-pt dunk from 2 ft, ,14-9, , 
5:35.0,Offensive rebound by P. George, ,14-9, , 
5:35.0,Shooting foul by K. Birch (drawn by P. George), ,14-9, , 
5:35.0,P. George makes free throw 1 of 2,+1,15-9, , 
5:35.0,P. George makes free throw 2 of 2,+1,16-9, , 
5:11.0, , ,16-11,+2,K. Birch makes 2-pt jump shot from 5 ft (assist by M. Flynn)
4:56.0,I. Zubac makes 2-pt dunk from 2 ft (assist by P. George),+2,18-11, , 
4:34.0, , ,18-11, ,G. Trent misses 2-pt layup from 4 ft
4:32.0,Defensive rebound by K. Leonard, ,18-11, , 
4:25.0,P. George makes 2-pt jump shot from 21 ft,+2,20-11, , 
4:23.0, , ,20-11, ,Toronto full timeout
4:23.0, , ,20-11, ,F. Gillespie enters the game for C. Boucher
4:23.0, , ,20-11, ,Y. Watanabe enters the game for S. Johnson
