time,away_description,away_change,score,home_change,home_description
11:39.0, , ,0-2,+2,P. Reed makes 2-pt jump shot from 18 ft (assist by S. Milton)
11:18.0,G. Antetokounmpo misses 2-pt layup from 4 ft (block by A. Drummond), ,0-2, , 
11:16.0, , ,0-2, ,Defensive rebound by Team
11:12.0, , ,0-4,+2,F. Korkmaz makes 2-pt layup from 1 ft (assist by A. Drummond)
11:04.0,Personal foul by S. Milton (drawn by J. Holiday), ,0-4, , 
10:54.0,G. Allen makes 2-pt layup from 1 ft,+2,2-4, , 
10:41.0, , ,2-4, ,F. Korkmaz misses 2-pt jump shot from 7 ft
10:40.0,Defensive rebound by G. Antetokounmpo, ,2-4, , 
10:40.0,Personal foul by P. Reed (drawn by G. Antetokounmpo), ,2-4, , 
10:31.0,G. Antetokounmpo misses 2-pt jump shot from 13 ft, ,2-4, , 
10:28.0, , ,2-4, ,Defensive rebound by A. Drummond
10:20.0, , ,2-4, ,S. Milton misses 3-pt jump shot from 27 ft
10:18.0,Defensive rebound by G. Antetokounmpo, ,2-4, , 
10:12.0,B. Portis misses 3-pt jump shot from 25 ft, ,2-4, , 
10:09.0, , ,2-4, ,Defensive rebound by S. Milton
10:01.0, , ,2-6,+2,A. Drummond makes 2-pt layup from 2 ft (assist by T. Maxey)
9:43.0,G. Allen misses 3-pt jump shot from 28 ft, ,2-6, , 
9:40.0, , ,2-6, ,Defensive rebound by P. Reed
9:33.0, , ,2-6, ,S. Milton misses 2-pt layup from 3 ft
9:29.0,Defensive rebound by J. Holiday, ,2-6, , 
9:24.0,G. Hill makes 3-pt jump shot from 24 ft (assist by J. Holiday),+3,5-6, , 
9:08.0, , ,5-8,+2,S. Milton makes 2-pt jump shot from 16 ft
8:56.0,G. Hill makes 2-pt hook shot from 2 ft (assist by J. Holiday),+2,7-8, , 
8:32.0, , ,7-8, ,A. Drummond misses 2-pt layup from 3 ft
8:28.0, , ,7-8, ,Offensive rebound by A. Drummond
8:26.0, , ,7-10,+2,A. Drummond makes 2-pt layup at rim
8:20.0,Shooting foul by F. Korkmaz (drawn by G. Allen), ,7-10, , 
8:20.0,G. Allen makes free throw 1 of 2,+1,8-10, , 
8:20.0,G. Allen makes free throw 2 of 2,+1,9-10, , 
8:06.0, , ,9-10, ,Turnover by A. Drummond (lost ball; steal by J. Holiday)
8:00.0,J. Holiday misses 3-pt jump shot from 27 ft, ,9-10, , 
7:58.0, , ,9-10, ,Defensive rebound by P. Reed
7:53.0, , ,9-10, ,T. Maxey misses 3-pt jump shot from 27 ft
7:48.0, , ,9-10, ,Offensive rebound by P. Reed
7:48.0, , ,9-12,+2,P. Reed makes 2-pt dunk at rim
7:36.0,G. Antetokounmpo makes 2-pt layup from 1 ft,+2,11-12, , 
7:07.0, , ,11-14,+2,T. Maxey makes 2-pt jump shot from 11 ft
6:50.0,J. Holiday misses 2-pt jump shot from 11 ft, ,11-14, , 
6:48.0,Offensive rebound by B. Portis, ,11-14, , 
6:45.0,B. Portis makes 2-pt hook shot from 2 ft,+2,13-14, , 
6:30.0, , ,13-14, ,F. Korkmaz misses 2-pt jump shot from 18 ft
6:26.0,Defensive rebound by G. Antetokounmpo, ,13-14, , 
6:23.0,G. Antetokounmpo makes 2-pt layup from 1 ft,+2,15-14, , 
6:16.0, , ,15-14, ,Philadelphia full timeout
6:16.0,P. Connaughton enters the game for G. Hill, ,15-14, , 
6:16.0,S. Ojeleye enters the game for B. Portis, ,15-14, , 
6:16.0, , ,15-14, ,D. Green enters the game for S. Milton
5:58.0, , ,15-16,+2,T. Maxey makes 2-pt layup from 3 ft (assist by F. Korkmaz)
5:50.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft, ,15-16, , 
5:50.0,Offensive rebound by S. Ojeleye, ,15-16, , 
5:45.0,G. Allen makes 3-pt jump shot from 26 ft (assist by S. Ojeleye),+3,18-16, , 
5:29.0, , ,18-19,+3,T. Maxey makes 3-pt jump shot from 28 ft (assist by A. Drummond)
5:16.0,G. Antetokounmpo makes 2-pt layup from 2 ft,+2,20-19, , 
4:58.0, , ,20-21,+2,P. Reed makes 2-pt layup from 1 ft (assist by F. Korkmaz)
4:39.0,G. Allen misses 3-pt jump shot from 25 ft, ,20-21, , 
4:36.0, , ,20-21, ,Defensive rebound by A. Drummond
4:29.0, , ,20-23,+2,T. Maxey makes 2-pt jump shot from 9 ft
4:19.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft, ,20-23, , 
4:17.0, , ,20-23, ,Defensive rebound by A. Drummond
4:11.0, , ,20-26,+3,T. Maxey makes 3-pt jump shot from 23 ft (assist by D. Green)
4:11.0,Milwaukee full timeout, ,20-26, , 
4:11.0,J. Nwora enters the game for G. Allen, ,20-26, , 
4:11.0,J. Robinson enters the game for J. Holiday, ,20-26, , 
4:11.0, , ,20-26, ,G. Niang enters the game for P. Reed
3:50.0,S. Ojeleye makes 2-pt jump shot from 7 ft (assist by J. Nwora),+2,22-26, , 
3:34.0, , ,22-28,+2,T. Maxey makes 2-pt jump shot from 3 ft
3:24.0,J. Robinson misses 3-pt jump shot from 27 ft, ,22-28, , 
3:21.0, , ,22-28, ,Defensive rebound by A. Drummond
3:16.0, , ,22-28, ,D. Green misses 3-pt jump shot from 27 ft
3:12.0,Defensive rebound by J. Robinson, ,22-28, , 
3:04.0,G. Antetokounmpo misses 2-pt jump shot from 13 ft, ,22-28, , 
3:03.0, , ,22-28, ,Defensive rebound by Team
3:03.0,B. Portis enters the game for G. Antetokounmpo, ,22-28, , 
2:49.0, , ,22-28, ,Turnover by G. Niang (bad pass; steal by B. Portis)
2:44.0,J. Nwora makes 2-pt layup from 1 ft (assist by B. Portis),+2,24-28, , 
2:29.0, , ,24-28, ,F. Korkmaz misses 3-pt jump shot from 27 ft
2:27.0,Defensive rebound by Team, ,24-28, , 
2:27.0, , ,24-28, ,S. Milton enters the game for A. Drummond
2:27.0, , ,24-28, ,P. Reed enters the game for F. Korkmaz
