time,away_description,away_change,score,home_change,home_description
11:43.0,C. Capela makes 2-pt layup from 3 ft (assist by E. Gordon),+2,2-0, , 
11:23.0, , ,2-0, ,R. Westbrook misses 3-pt jump shot from 25 ft
11:20.0,Defensive rebound by E. Gordon, ,2-0, , 
11:15.0,E. Gordon makes 2-pt layup from 1 ft,+2,4-0, , 
11:03.0, , ,4-2,+2,T. Ferguson makes 2-pt jump shot from 16 ft (assist by R. Westbrook)
10:46.0,P. Tucker misses 3-pt jump shot from 24 ft, ,4-2, , 
10:43.0,Offensive rebound by C. Capela, ,4-2, , 
10:41.0,E. Gordon misses 3-pt jump shot from 26 ft, ,4-2, , 
10:38.0, , ,4-2, ,Defensive rebound by S. Adams
10:21.0, , ,4-2, ,J. Grant misses 2-pt layup from 2 ft
10:17.0, , ,4-2, ,Offensive rebound by S. Adams
10:17.0, , ,4-2, ,S. Adams misses 2-pt layup at rim
10:17.0,Defensive rebound by C. Capela, ,4-2, , 
10:11.0, , ,4-2, ,Violation by Team (kicked ball)
10:07.0,C. Paul misses 2-pt layup from 1 ft, ,4-2, , 
10:05.0, , ,4-2, ,Defensive rebound by S. Adams
9:55.0, , ,4-4,+2,S. Adams makes 2-pt layup from 2 ft (assist by T. Ferguson)
9:30.0,J. Harden misses 2-pt layup from 3 ft (block by J. Grant), ,4-4, , 
9:28.0, , ,4-4, ,Defensive rebound by S. Adams
9:25.0, , ,4-6,+2,T. Ferguson makes 2-pt layup from 1 ft (assist by R. Westbrook)
9:06.0,J. Harden makes 2-pt layup from 1 ft,+2,6-6, , 
8:53.0, , ,6-6, ,P. George misses 3-pt jump shot from 25 ft
8:51.0,Defensive rebound by P. Tucker, ,6-6, , 
8:41.0,J. Harden misses 3-pt jump shot from 26 ft, ,6-6, , 
8:38.0, , ,6-6, ,Defensive rebound by T. Ferguson
8:34.0, , ,6-8,+2,P. George makes 2-pt layup from 1 ft (assist by R. Westbrook)
