time,away_description,away_change,score,home_change,home_description
11:40.0, , ,0-0, ,T. Hardaway misses 3-pt jump shot from 25 ft
11:36.0,Defensive rebound by B. Bogdanović, ,0-0, , 
11:23.0,D. Fox misses 3-pt jump shot from 26 ft, ,0-0, , 
11:20.0, , ,0-0, ,Defensive rebound by K. Porziņģis
11:14.0, , ,0-0, ,Shooting foul by N. Bjelica (drawn by K. Porziņģis)
11:14.0, , ,0-0, ,K. Porziņģis misses free throw 1 of 2
11:14.0, , ,0-0, ,Offensive rebound by Team
11:14.0, , ,0-1,+1,K. Porziņģis makes free throw 2 of 2
10:52.0,H. Barnes makes 2-pt jump shot from 6 ft,+2,2-1, , 
10:43.0, , ,2-1, ,J. Brunson misses 3-pt jump shot from 23 ft
10:40.0,Defensive rebound by N. Bjelica, ,2-1, , 
10:36.0,D. Fox misses 2-pt layup from 3 ft (block by D. Finney-Smith), ,2-1, , 
10:35.0,Offensive rebound by Team, ,2-1, , 
10:30.0,B. Bogdanović misses 3-pt jump shot from 25 ft, ,2-1, , 
10:27.0, , ,2-1, ,Defensive rebound by L. Dončić
10:19.0, , ,2-1, ,T. Hardaway misses 3-pt jump shot from 23 ft
10:16.0,Defensive rebound by C. Joseph, ,2-1, , 
10:01.0,C. Joseph misses 3-pt jump shot from 25 ft, ,2-1, , 
9:58.0, , ,2-1, ,Defensive rebound by D. Finney-Smith
9:50.0, , ,2-1, ,L. Dončić misses 3-pt jump shot from 30 ft
9:48.0,Defensive rebound by N. Bjelica, ,2-1, , 
9:41.0,D. Fox misses 2-pt jump shot from 16 ft, ,2-1, , 
9:39.0, , ,2-1, ,Defensive rebound by L. Dončić
9:29.0, , ,2-4,+3,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by K. Porziņģis)
9:18.0,D. Fox makes 2-pt layup from 3 ft,+2,4-4, , 
9:05.0, , ,4-6,+2,L. Dončić makes 2-pt jump shot from 6 ft
8:51.0,H. Barnes misses 2-pt layup from 2 ft, ,4-6, , 
8:48.0, , ,4-6, ,Defensive rebound by K. Porziņģis
8:43.0, , ,4-6, ,L. Dončić misses 2-pt jump shot from 6 ft
8:42.0, , ,4-6, ,Offensive rebound by Team
8:41.0,Loose ball foul by N. Bjelica (drawn by K. Porziņģis), ,4-6, , 
8:41.0,D. Jeffries enters the game for N. Bjelica, ,4-6, , 
8:31.0, , ,4-8,+2,L. Dončić makes 2-pt layup from 3 ft (assist by D. Finney-Smith)
8:26.0,Shooting foul by D. Finney-Smith (drawn by D. Fox), ,4-8, , 
8:26.0,D. Fox makes free throw 1 of 2,+1,5-8, , 
8:26.0,D. Fox misses free throw 2 of 2, ,5-8, , 
8:23.0, , ,5-8, ,Defensive rebound by T. Hardaway
8:16.0, , ,5-10,+2,L. Dončić makes 2-pt jump shot from 5 ft (assist by T. Hardaway)
8:16.0, , ,5-10, ,Shooting foul by C. Joseph (drawn by L. Dončić)
8:16.0, , ,5-10, ,L. Dončić misses free throw 1 of 1
8:13.0,Defensive rebound by H. Barnes, ,5-10, , 
8:02.0,D. Jeffries makes 3-pt jump shot from 26 ft (assist by C. Joseph),+3,8-10, , 
7:45.0, , ,8-12,+2,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by L. Dončić)
7:30.0,D. Jeffries misses 3-pt jump shot from 24 ft, ,8-12, , 
7:27.0, , ,8-12, ,Defensive rebound by D. Finney-Smith
7:17.0, , ,8-12, ,D. Finney-Smith misses 2-pt layup from 2 ft (block by D. Fox)
7:13.0,Defensive rebound by B. Bogdanović, ,8-12, , 
7:04.0,D. Fox misses 2-pt jump shot from 6 ft, ,8-12, , 
7:02.0, , ,8-12, ,Defensive rebound by K. Porziņģis
6:54.0, , ,8-15,+3,T. Hardaway makes 3-pt jump shot from 22 ft (assist by K. Porziņģis)
6:34.0,C. Joseph makes 2-pt hook shot from 4 ft (assist by B. Bogdanović),+2,10-15, , 
6:27.0, , ,10-15, ,Dallas full timeout
6:27.0, , ,10-15, ,S. Curry enters the game for J. Brunson
6:27.0, , ,10-15, ,M. Kleber enters the game for D. Finney-Smith
6:18.0, , ,10-15, ,Turnover by L. Dončić (bad pass; steal by D. Jeffries)
6:10.0,B. Bogdanović misses 3-pt jump shot from 26 ft, ,10-15, , 
6:07.0, , ,10-15, ,Defensive rebound by K. Porziņģis
5:56.0, , ,10-17,+2,M. Kleber makes 2-pt layup from 3 ft (assist by T. Hardaway)
5:43.0,H. Barnes misses 2-pt layup from 2 ft (block by K. Porziņģis), ,10-17, , 
5:40.0, , ,10-17, ,Defensive rebound by K. Porziņģis
5:28.0, , ,10-20,+3,T. Hardaway makes 3-pt jump shot from 25 ft (assist by K. Porziņģis)
5:25.0,Sacramento full timeout, ,10-20, , 
5:25.0,K. Bazemore enters the game for B. Bogdanović, ,10-20, , 
5:25.0,H. Giles enters the game for D. Jeffries, ,10-20, , 
5:25.0,B. Hield enters the game for C. Joseph, ,10-20, , 
5:02.0,H. Giles misses 2-pt jump shot from 19 ft, ,10-20, , 
4:59.0, , ,10-20, ,Defensive rebound by L. Dončić
4:55.0, , ,10-20, ,Turnover by L. Dončić (traveling)
4:43.0,B. Hield makes 3-pt jump shot from 26 ft,+3,13-20, , 
4:31.0, , ,13-22,+2,K. Porziņģis makes 2-pt dunk from 1 ft (assist by L. Dončić)
