time,away_description,away_change,score,home_change,home_description
11:49.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by D. Vassell),+3,3-0, , 
11:29.0, , ,3-0, ,D. Graham misses 3-pt jump shot from 27 ft
11:26.0,Defensive rebound by D. McDermott, ,3-0, , 
11:17.0,D. McDermott misses 2-pt layup from 4 ft, ,3-0, , 
11:16.0,Offensive rebound by J. Poeltl, ,3-0, , 
11:15.0,J. Poeltl makes 2-pt layup at rim,+2,5-0, , 
11:03.0, , ,5-0, ,D. Graham misses 2-pt jump shot from 9 ft
10:59.0, , ,5-0, ,Offensive rebound by D. Graham
10:54.0, , ,5-0, ,H. Jones misses 3-pt jump shot from 23 ft
10:50.0,Defensive rebound by D. Murray, ,5-0, , 
10:40.0,D. Murray makes 2-pt jump shot from 7 ft,+2,7-0, , 
10:31.0, , ,7-3,+3,B. Ingram makes 3-pt jump shot from 26 ft (assist by D. Graham)
10:18.0,D. Murray misses 2-pt jump shot from 15 ft, ,7-3, , 
10:18.0, , ,7-3, ,Defensive rebound by J. Valančiūnas
10:07.0, , ,7-5,+2,B. Ingram makes 2-pt jump shot from 9 ft
9:55.0,Personal foul by H. Jones (drawn by D. Murray), ,7-5, , 
9:49.0,J. Poeltl misses 2-pt layup from 10 ft, ,7-5, , 
9:46.0, , ,7-5, ,Defensive rebound by C. McCollum
9:40.0, , ,7-5, ,B. Ingram misses 3-pt jump shot from 26 ft
9:35.0,Defensive rebound by J. Poeltl, ,7-5, , 
9:30.0,D. Vassell misses 3-pt jump shot from 24 ft, ,7-5, , 
9:26.0,Offensive rebound by J. Poeltl, ,7-5, , 
9:24.0,Shooting foul by B. Ingram (drawn by J. Poeltl), ,7-5, , 
9:24.0,J. Poeltl misses free throw 1 of 2, ,7-5, , 
9:24.0,Offensive rebound by Team, ,7-5, , 
9:24.0,J. Poeltl makes free throw 2 of 2,+1,8-5, , 
9:16.0, , ,8-5, ,Turnover by C. McCollum (bad pass)
9:02.0,D. Vassell misses 2-pt jump shot from 13 ft, ,8-5, , 
8:59.0, , ,8-5, ,Defensive rebound by J. Valančiūnas
8:54.0, , ,8-5, ,H. Jones misses 2-pt layup from 5 ft (block by J. Poeltl)
8:54.0,Defensive rebound by D. Vassell, ,8-5, , 
8:46.0,D. Murray makes 2-pt layup from 2 ft,+2,10-5, , 
8:34.0, , ,10-7,+2,C. McCollum makes 2-pt layup from 2 ft (assist by D. Graham)
8:34.0, , ,10-7, ,Shooting foul by J. Poeltl (drawn by C. McCollum)
8:34.0, , ,10-8,+1,C. McCollum makes free throw 1 of 1
8:24.0,D. Murray misses 3-pt jump shot from 27 ft, ,10-8, , 
8:20.0, , ,10-8, ,Defensive rebound by C. McCollum
8:08.0, , ,10-8, ,B. Ingram misses 3-pt jump shot from 26 ft
8:04.0,Defensive rebound by D. Vassell, ,10-8, , 
7:55.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by D. Murray),+3,13-8, , 
7:36.0, , ,13-8, ,Personal foul by J. Poeltl (drawn by D. Graham)
7:36.0,J. Landale enters the game for D. McDermott, ,13-8, , 
7:36.0,J. Primo enters the game for J. Poeltl, ,13-8, , 
7:36.0,L. Walker enters the game for D. Vassell, ,13-8, , 
7:21.0, , ,13-8, ,D. Graham misses 3-pt jump shot from 26 ft
7:18.0, , ,13-8, ,Offensive rebound by C. McCollum
7:16.0, , ,13-10,+2,J. Valančiūnas makes 2-pt layup from 2 ft (assist by C. McCollum)
7:16.0,San Antonio full timeout, ,13-10, , 
7:02.0,J. Landale makes 3-pt jump shot from 26 ft (assist by J. Primo),+3,16-10, , 
6:40.0, , ,16-10, ,Shooting foul by K. Johnson (drawn by B. Ingram)
6:40.0, , ,16-11,+1,B. Ingram makes free throw 1 of 2
6:40.0,D. Cacok enters the game for K. Johnson, ,16-11, , 
6:40.0, , ,16-11, ,J. Hayes enters the game for C. McCollum
6:40.0, , ,16-12,+1,B. Ingram makes free throw 2 of 2
6:23.0,D. Murray makes 2-pt jump shot from 15 ft,+2,18-12, , 
6:03.0, , ,18-14,+2,J. Hayes makes 2-pt dunk from 2 ft (assist by D. Graham)
5:51.0,L. Walker makes 3-pt jump shot from 26 ft (assist by D. Murray),+3,21-14, , 
5:36.0, , ,21-16,+2,B. Ingram makes 2-pt jump shot from 9 ft
5:36.0, , ,21-16, ,Shooting foul by L. Walker (drawn by B. Ingram)
5:36.0, , ,21-16, ,J. Alvarado enters the game for D. Graham
5:36.0, , ,21-17,+1,B. Ingram makes free throw 1 of 1
5:22.0,J. Landale makes 2-pt dunk from 1 ft (assist by L. Walker),+2,23-17, , 
5:09.0, , ,23-17, ,Turnover by J. Alvarado (bad pass; steal by D. Murray)
5:04.0,L. Walker makes 2-pt layup from 2 ft (assist by D. Murray),+2,25-17, , 
4:52.0, , ,25-17, ,Shooting foul by D. Cacok (drawn by J. Valančiūnas)
4:52.0, , ,25-18,+1,J. Valančiūnas makes free throw 1 of 2
4:52.0,T. Jones enters the game for D. Murray, ,25-18, , 
4:52.0, , ,25-18, ,J. Valančiūnas misses free throw 2 of 2
4:49.0,Defensive rebound by D. Cacok, ,25-18, , 
