time,away_description,away_change,score,home_change,home_description
11:39.0, , ,0-0, ,M. Gasol misses 2-pt jump shot from 1 ft
11:37.0,Defensive rebound by D. Lillard, ,0-0, , 
11:32.0,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),+2,2-0, , 
11:14.0, , ,2-0, ,Turnover by K. Leonard (bad pass; steal by J. Nurkić)
11:02.0,M. Harkless makes 2-pt dunk from 1 ft (assist by J. Nurkić),+2,4-0, , 
10:47.0, , ,4-2,+2,K. Leonard makes 2-pt jump shot from 11 ft (assist by K. Lowry)
10:26.0,Shooting foul by M. Gasol (drawn by J. Nurkić), ,4-2, , 
10:26.0,J. Nurkić makes free throw 1 of 2,+1,5-2, , 
10:26.0,J. Nurkić makes free throw 2 of 2,+1,6-2, , 
10:13.0, , ,6-4,+2,K. Lowry makes 2-pt layup from 1 ft (assist by M. Gasol)
10:04.0,D. Lillard misses 3-pt jump shot from 26 ft, ,6-4, , 
10:03.0, , ,6-4, ,Defensive rebound by P. Siakam
9:56.0, , ,6-4, ,P. Siakam misses 2-pt jump shot from 11 ft
9:53.0,Defensive rebound by J. Nurkić, ,6-4, , 
9:38.0,A. Aminu misses 2-pt jump shot from 3 ft, ,6-4, , 
9:38.0, , ,6-4, ,Defensive rebound by Team
9:28.0, , ,6-6,+2,M. Gasol makes 2-pt layup from 1 ft (assist by K. Lowry)
9:28.0, , ,6-6, ,Shooting foul by J. Nurkić (drawn by M. Gasol)
9:28.0, , ,6-7,+1,M. Gasol makes free throw 1 of 1
9:05.0,A. Aminu misses 2-pt jump shot from 18 ft, ,6-7, , 
9:01.0, , ,6-7, ,Defensive rebound by M. Gasol
8:49.0, , ,6-7, ,Shooting foul by J. Nurkić (drawn by K. Lowry)
8:49.0, , ,6-8,+1,K. Lowry makes free throw 1 of 2
8:49.0,M. Leonard enters the game for J. Nurkić, ,6-8, , 
8:49.0, , ,6-9,+1,K. Lowry makes free throw 2 of 2
8:40.0,D. Lillard misses 3-pt jump shot from 26 ft, ,6-9, , 
8:38.0, , ,6-9, ,Defensive rebound by P. Siakam
8:24.0, , ,6-11,+2,M. Gasol makes 2-pt jump shot from 11 ft (assist by P. Siakam)
8:22.0,Portland full timeout, ,6-11, , 
8:01.0,C. McCollum makes 3-pt jump shot from 26 ft,+3,9-11, , 
7:41.0, , ,9-13,+2,M. Gasol makes 2-pt jump shot from 15 ft (assist by K. Lowry)
7:17.0,C. McCollum misses 2-pt jump shot from 20 ft, ,9-13, , 
7:14.0, , ,9-13, ,Defensive rebound by M. Gasol
7:12.0, , ,9-13, ,Turnover by P. Siakam (out of bounds lost ball)
6:50.0,A. Aminu makes 2-pt jump shot from 1 ft,+2,11-13, , 
6:40.0, , ,11-13, ,K. Leonard misses 2-pt hook shot from 4 ft
6:37.0,Defensive rebound by M. Harkless, ,11-13, , 
6:28.0,C. McCollum misses 2-pt hook shot from 11 ft, ,11-13, , 
6:25.0, , ,11-13, ,Defensive rebound by K. Lowry
6:19.0, , ,11-16,+3,P. Siakam makes 3-pt jump shot from 24 ft (assist by K. Leonard)
6:04.0,D. Lillard misses 2-pt layup from 1 ft, ,11-16, , 
6:02.0, , ,11-16, ,Defensive rebound by D. Green
5:58.0, , ,11-18,+2,K. Leonard makes 2-pt layup at rim (assist by M. Gasol)
5:37.0,C. McCollum makes 2-pt jump shot from 13 ft (assist by M. Harkless),+2,13-18, , 
5:25.0, , ,13-20,+2,D. Green makes 2-pt layup from 1 ft (assist by K. Lowry)
5:02.0,M. Harkless misses 3-pt jump shot from 24 ft, ,13-20, , 
4:59.0, , ,13-20, ,Defensive rebound by M. Gasol
4:54.0, , ,13-20, ,Turnover by P. Siakam (bad pass; steal by M. Harkless)
4:52.0,A. Aminu misses 2-pt layup from 2 ft (block by K. Lowry), ,13-20, , 
4:52.0,Offensive rebound by Team, ,13-20, , 
4:52.0, , ,13-20, ,J. Lin enters the game for D. Green
4:47.0,D. Lillard makes 2-pt dunk from 1 ft (assist by M. Leonard),+2,15-20, , 
4:36.0, , ,15-20, ,Shooting foul by M. Harkless (drawn by P. Siakam)
4:36.0, , ,15-21,+1,P. Siakam makes free throw 1 of 2
4:36.0,R. Hood enters the game for A. Aminu, ,15-21, , 
4:36.0,J. Layman enters the game for M. Harkless, ,15-21, , 
4:36.0, , ,15-21, ,S. Ibaka enters the game for M. Gasol
4:36.0, , ,15-21, ,P. Siakam misses free throw 2 of 2
4:34.0,Defensive rebound by J. Layman, ,15-21, , 
4:23.0,R. Hood misses 3-pt jump shot from 26 ft, ,15-21, , 
4:21.0, , ,15-21, ,Defensive rebound by K. Leonard
4:15.0, , ,15-21, ,S. Ibaka misses 3-pt jump shot from 25 ft
4:11.0,Defensive rebound by D. Lillard, ,15-21, , 
4:06.0,R. Hood misses 2-pt jump shot from 8 ft, ,15-21, , 
4:03.0, , ,15-21, ,Defensive rebound by K. Lowry
3:57.0, , ,15-21, ,Personal foul by M. Leonard (drawn by S. Ibaka)
3:57.0, , ,15-21, ,N. Powell enters the game for K. Lowry
3:52.0, , ,15-21, ,Personal foul by R. Hood (drawn by K. Leonard)
3:52.0, , ,15-22,+1,K. Leonard makes free throw 1 of 2
3:52.0, , ,15-23,+1,K. Leonard makes free throw 2 of 2
3:44.0,C. McCollum makes 2-pt jump shot from 16 ft,+2,17-23, , 
3:33.0, , ,17-23, ,Personal foul by D. Lillard (drawn by K. Leonard)
3:33.0, , ,17-24,+1,K. Leonard makes free throw 1 of 2
3:33.0,S. Curry enters the game for C. McCollum, ,17-24, , 
3:33.0, , ,17-24, ,O. Anunoby enters the game for P. Siakam
3:33.0, , ,17-25,+1,K. Leonard makes free throw 2 of 2
3:20.0,D. Lillard makes 2-pt layup from 1 ft,+2,19-25, , 
3:20.0,Shooting foul by S. Ibaka (drawn by D. Lillard), ,19-25, , 
3:20.0,D. Lillard makes free throw 1 of 1,+1,20-25, , 
3:04.0, , ,20-25, ,Turnover by N. Powell (step out of bounds)
2:41.0,S. Curry makes 2-pt jump shot from 19 ft,+2,22-25, , 
2:21.0, , ,22-25, ,Toronto full timeout
2:21.0, , ,22-25, ,P. McCaw enters the game for K. Leonard
2:14.0, , ,22-25, ,J. Lin misses 3-pt jump shot from 24 ft
2:11.0,Defensive rebound by M. Leonard, ,22-25, , 
1:50.0,Turnover by J. Layman (bad pass), ,22-25, , 
1:36.0, , ,22-27,+2,J. Lin makes 2-pt jump shot from 16 ft
1:12.0,S. Curry misses 2-pt jump shot from 4 ft, ,22-27, , 
1:10.0, , ,22-27, ,Defensive rebound by S. Ibaka
1:04.0, , ,22-29,+2,J. Lin makes 2-pt jump shot from 4 ft
0:53.0,M. Leonard makes 2-pt dunk at rim (assist by D. Lillard),+2,24-29, , 
0:35.0, , ,24-29, ,N. Powell misses 3-pt jump shot from 26 ft
0:32.0,Defensive rebound by D. Lillard, ,24-29, , 
0:16.0,Turnover by D. Lillard (bad pass; steal by P. McCaw), ,24-29, , 
0:11.0, , ,24-31,+2,J. Lin makes 2-pt hook shot from 3 ft (assist by N. Powell)
0:04.0,Personal foul by N. Powell (drawn by D. Lillard), ,24-31, , 
0:00.0,J. Layman misses 3-pt jump shot from 23 ft (block by O. Anunoby), ,24-31, , 
0:00.0,Offensive rebound by Team, ,24-31, , 
0:00.0,J. Layman misses 2-pt jump shot from 5 ft, ,24-31, , 
0:00.0,Offensive rebound by Team, ,24-31, , 
11:42.0,J. Layman makes 2-pt jump shot from 20 ft,+2,26-31, , 
11:26.0, , ,26-31, ,S. Ibaka misses 2-pt jump shot from 15 ft
11:23.0,Defensive rebound by J. Layman, ,26-31, , 
11:15.0,C. McCollum misses 2-pt jump shot from 2 ft (block by N. Powell), ,26-31, , 
11:12.0, , ,26-31, ,Defensive rebound by N. Powell
11:08.0, , ,26-31, ,N. Powell misses 3-pt jump shot from 26 ft
11:04.0,Defensive rebound by R. Hood, ,26-31, , 
10:50.0,M. Leonard misses 3-pt jump shot from 26 ft, ,26-31, , 
10:47.0, , ,26-31, ,Defensive rebound by S. Ibaka
10:36.0, , ,26-31, ,S. Ibaka misses 2-pt jump shot from 20 ft
10:33.0,Defensive rebound by C. McCollum, ,26-31, , 
10:12.0,J. Layman makes 3-pt jump shot from 23 ft (assist by C. McCollum),+3,29-31, , 
9:45.0, , ,29-31, ,Personal foul by C. McCollum (drawn by J. Lin)
9:45.0,J. Nurkić enters the game for M. Leonard, ,29-31, , 
9:45.0, , ,29-31, ,D. Green enters the game for J. Lin
9:45.0, , ,29-31, ,P. McCaw enters the game for N. Powell
9:38.0, , ,29-31, ,K. Lowry misses 3-pt jump shot from 25 ft
9:34.0,Defensive rebound by J. Layman, ,29-31, , 
9:27.0,J. Layman makes 2-pt layup from 2 ft (assist by C. McCollum),+2,31-31, , 
9:06.0, , ,31-33,+2,O. Anunoby makes 2-pt layup from 2 ft (assist by K. Lowry)
8:58.0,Shooting foul by D. Green (drawn by C. McCollum), ,31-33, , 
8:58.0,C. McCollum makes free throw 1 of 2,+1,32-33, , 
8:58.0,C. McCollum makes free throw 2 of 2,+1,33-33, , 
8:41.0, , ,33-33, ,Turnover by D. Green (bad pass; steal by J. Nurkić)
8:39.0,S. Curry makes 2-pt dunk from 1 ft,+2,35-33, , 
8:39.0, , ,35-33, ,Toronto full timeout
8:39.0, , ,35-33, ,M. Gasol enters the game for S. Ibaka
8:18.0, , ,35-35,+2,M. Gasol makes 2-pt jump shot from 12 ft (assist by K. Lowry)
8:03.0,C. McCollum makes 2-pt layup from 2 ft (assist by J. Nurkić),+2,37-35, , 
7:47.0, , ,37-35, ,Turnover by K. Lowry (bad pass; steal by C. McCollum)
7:45.0,C. McCollum misses 3-pt jump shot from 26 ft, ,37-35, , 
7:43.0,Offensive rebound by S. Curry, ,37-35, , 
7:34.0,Offensive foul by J. Nurkić (drawn by D. Green), ,37-35, , 
7:34.0,Turnover by J. Nurkić (offensive foul), ,37-35, , 
7:34.0,M. Leonard enters the game for J. Nurkić, ,37-35, , 
7:34.0, , ,37-35, ,K. Leonard enters the game for O. Anunoby
7:34.0, , ,37-35, ,P. Siakam enters the game for P. McCaw
7:20.0, , ,37-38,+3,K. Lowry makes 3-pt jump shot from 26 ft (assist by P. Siakam)
7:00.0,R. Hood makes 2-pt jump shot from 12 ft,+2,39-38, , 
6:53.0, , ,39-40,+2,K. Leonard makes 2-pt jump shot from 12 ft
6:53.0, , ,39-40, ,Shooting foul by R. Hood (drawn by K. Leonard)
6:53.0, , ,39-41,+1,K. Leonard makes free throw 1 of 1
6:35.0,R. Hood misses 3-pt jump shot from 29 ft, ,39-41, , 
6:33.0, , ,39-41, ,Defensive rebound by M. Gasol
6:26.0, , ,39-44,+3,K. Leonard makes 3-pt jump shot from 25 ft (assist by M. Gasol)
6:25.0,Portland full timeout, ,39-44, , 
6:25.0,A. Aminu enters the game for R. Hood, ,39-44, , 
6:25.0,M. Harkless enters the game for J. Layman, ,39-44, , 
6:25.0,D. Lillard enters the game for C. McCollum, ,39-44, , 
6:05.0,Shooting foul by K. Lowry (drawn by S. Curry), ,39-44, , 
6:05.0,S. Curry makes free throw 1 of 2,+1,40-44, , 
6:05.0,S. Curry makes free throw 2 of 2,+1,41-44, , 
5:51.0, , ,41-44, ,K. Leonard misses 2-pt jump shot from 4 ft (block by A. Aminu)
5:48.0,Defensive rebound by D. Lillard, ,41-44, , 
5:46.0,S. Curry misses 3-pt jump shot from 24 ft, ,41-44, , 
5:46.0, , ,41-44, ,Defensive rebound by P. Siakam
5:31.0, , ,41-44, ,K. Leonard misses 3-pt jump shot from 23 ft
5:28.0,Defensive rebound by A. Aminu, ,41-44, , 
5:14.0,M. Harkless makes 2-pt dunk from 1 ft (assist by A. Aminu),+2,43-44, , 
4:57.0, , ,43-46,+2,P. Siakam makes 2-pt layup from 2 ft (assist by K. Lowry)
4:32.0,Turnover by Team (shot clock), ,43-46, , 
4:24.0, , ,43-48,+2,K. Leonard makes 2-pt jump shot from 9 ft
4:02.0,M. Harkless misses 3-pt jump shot from 24 ft, ,43-48, , 
4:00.0, , ,43-48, ,Defensive rebound by K. Lowry
3:51.0, , ,43-48, ,Personal foul by M. Leonard (drawn by K. Lowry)
3:51.0,C. McCollum enters the game for S. Curry, ,43-48, , 
3:42.0, , ,43-50,+2,M. Gasol makes 2-pt layup from 1 ft (assist by K. Leonard)
3:27.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by M. Harkless),+3,46-50, , 
3:16.0, , ,46-50, ,Personal foul by C. McCollum (drawn by D. Green)
3:16.0, , ,46-50, ,N. Powell enters the game for D. Green
3:10.0, , ,46-52,+2,K. Leonard makes 2-pt jump shot from 15 ft
2:58.0,Personal foul by P. Siakam (drawn by D. Lillard), ,46-52, , 
2:51.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by D. Lillard),+3,49-52, , 
2:33.0, , ,49-52, ,M. Gasol misses 3-pt jump shot from 25 ft
2:30.0,Defensive rebound by M. Harkless, ,49-52, , 
2:26.0,Turnover by C. McCollum (bad pass), ,49-52, , 
2:22.0, , ,49-55,+3,P. Siakam makes 3-pt jump shot from 23 ft (assist by N. Powell)
2:03.0,D. Lillard misses 2-pt layup from 2 ft (block by K. Lowry), ,49-55, , 
2:03.0,Offensive rebound by Team, ,49-55, , 
1:54.0,Turnover by A. Aminu (lost ball; steal by K. Leonard), ,49-55, , 
1:50.0, , ,49-57,+2,P. Siakam makes 2-pt layup from 1 ft (assist by K. Leonard)
1:29.0,Turnover by A. Aminu (lost ball; steal by K. Lowry), ,49-57, , 
1:21.0, , ,49-57, ,K. Lowry misses 3-pt jump shot from 23 ft
1:18.0,Defensive rebound by M. Harkless, ,49-57, , 
1:09.0,D. Lillard misses 2-pt layup from 1 ft, ,49-57, , 
1:07.0,Offensive rebound by A. Aminu, ,49-57, , 
1:06.0,A. Aminu misses 2-pt layup from 2 ft, ,49-57, , 
