time,away_description,away_change,score,home_change,home_description
11:45.0,D. Brooks makes 2-pt layup from 3 ft (assist by J. Morant),+2,2-0, , 
11:27.0, , ,2-0, ,D. Green misses 3-pt jump shot from 29 ft
11:25.0, , ,2-0, ,Offensive rebound by K. Looney
11:23.0, , ,2-0, ,A. Wiggins misses 2-pt jump shot from 10 ft
11:22.0,Defensive rebound by J. Jackson, ,2-0, , 
11:11.0,J. Morant misses 2-pt jump shot from 10 ft, ,2-0, , 
11:09.0,Offensive rebound by J. Valančiūnas, ,2-0, , 
11:09.0,Shooting foul by K. Looney (drawn by J. Valančiūnas), ,2-0, , 
11:09.0,J. Valančiūnas misses free throw 1 of 2, ,2-0, , 
11:09.0,Offensive rebound by Team, ,2-0, , 
11:09.0,J. Valančiūnas makes free throw 2 of 2,+1,3-0, , 
11:00.0, , ,3-2,+2,A. Wiggins makes 2-pt dunk from 3 ft (assist by D. Green)
10:50.0,J. Valančiūnas makes 2-pt jump shot from 11 ft (assist by K. Anderson),+2,5-2, , 
10:26.0, , ,5-4,+2,K. Looney makes 2-pt dunk from 1 ft (assist by K. Bazemore)
10:16.0,Shooting foul by A. Wiggins (drawn by D. Brooks), ,5-4, , 
10:16.0,D. Brooks misses free throw 1 of 2, ,5-4, , 
10:16.0,Offensive rebound by Team, ,5-4, , 
10:16.0,D. Brooks makes free throw 2 of 2,+1,6-4, , 
10:08.0, , ,6-4, ,S. Curry misses 3-pt jump shot from 25 ft
10:06.0,Defensive rebound by D. Brooks, ,6-4, , 
10:00.0,D. Brooks misses 2-pt layup from 3 ft, ,6-4, , 
9:59.0,Offensive rebound by J. Jackson, ,6-4, , 
9:59.0,J. Jackson makes 2-pt dunk at rim,+2,8-4, , 
9:47.0, , ,8-4, ,Personal foul by D. Brooks (drawn by A. Wiggins)
9:35.0, , ,8-4, ,A. Wiggins misses 2-pt jump shot from 19 ft
9:34.0,Defensive rebound by J. Valančiūnas, ,8-4, , 
9:21.0,Shooting foul by K. Bazemore (drawn by J. Valančiūnas), ,8-4, , 
9:21.0,J. Valančiūnas makes free throw 1 of 2,+1,9-4, , 
9:21.0,J. Valančiūnas makes free throw 2 of 2,+1,10-4, , 
9:14.0, , ,10-4, ,S. Curry misses 3-pt jump shot from 28 ft
9:12.0,Defensive rebound by J. Valančiūnas, ,10-4, , 
9:01.0,J. Jackson makes 2-pt jump shot from 12 ft (assist by K. Anderson),+2,12-4, , 
8:51.0, , ,12-4, ,Shooting foul by J. Jackson (drawn by D. Green)
8:51.0, , ,12-5,+1,D. Green makes free throw 1 of 2
8:51.0, , ,12-6,+1,D. Green makes free throw 2 of 2
8:36.0,J. Jackson misses 3-pt jump shot from 23 ft, ,12-6, , 
8:34.0, , ,12-6, ,Defensive rebound by D. Green
8:28.0, , ,12-8,+2,D. Green makes 2-pt layup from 2 ft
8:21.0,K. Anderson misses 2-pt jump shot from 10 ft, ,12-8, , 
8:20.0, , ,12-8, ,Defensive rebound by K. Looney
8:11.0, , ,12-8, ,S. Curry misses 2-pt jump shot from 17 ft
8:10.0,Defensive rebound by J. Jackson, ,12-8, , 
8:00.0,J. Morant makes 2-pt layup from 10 ft,+2,14-8, , 
7:48.0, , ,14-8, ,Turnover by S. Curry (bad pass; steal by J. Jackson)
7:48.0,Personal take foul by S. Curry (drawn by J. Jackson), ,14-8, , 
7:39.0,J. Jackson makes 3-pt jump shot from 30 ft (assist by J. Morant),+3,17-8, , 
7:30.0, , ,17-8, ,Golden State full timeout
7:22.0, , ,17-8, ,A. Wiggins misses 2-pt jump shot from 18 ft (block by K. Anderson)
7:20.0, , ,17-8, ,Offensive rebound by K. Looney
7:16.0, , ,17-10,+2,A. Wiggins makes 2-pt dunk from 1 ft (assist by K. Looney)
7:10.0,D. Brooks misses 2-pt jump shot from 20 ft, ,17-10, , 
7:09.0, , ,17-10, ,Defensive rebound by S. Curry
6:48.0, , ,17-10, ,K. Looney misses 2-pt jump shot from 18 ft
6:47.0,Defensive rebound by J. Valančiūnas, ,17-10, , 
6:26.0,K. Anderson makes 2-pt jump shot from 12 ft (assist by D. Brooks),+2,19-10, , 
6:11.0, , ,19-12,+2,D. Green makes 2-pt hook shot from 4 ft (assist by S. Curry)
5:50.0,K. Anderson misses 3-pt jump shot from 28 ft, ,19-12, , 
5:48.0, , ,19-12, ,Defensive rebound by A. Wiggins
5:37.0, , ,19-12, ,A. Wiggins misses 2-pt layup from 3 ft
5:36.0,Defensive rebound by J. Valančiūnas, ,19-12, , 
5:27.0,Offensive foul by J. Jackson (drawn by D. Green), ,19-12, , 
5:27.0,Turnover by J. Jackson (offensive foul), ,19-12, , 
5:27.0,D. Bane enters the game for J. Jackson, ,19-12, , 
5:27.0, , ,19-12, ,M. Mulder enters the game for K. Looney
5:27.0, , ,19-12, ,J. Toscano-Anderson enters the game for A. Wiggins
5:12.0, , ,19-15,+3,J. Toscano-Anderson makes 3-pt jump shot from 26 ft (assist by S. Curry)
4:58.0,D. Brooks misses 2-pt jump shot from 19 ft, ,19-15, , 
4:57.0,Offensive rebound by J. Valančiūnas, ,19-15, , 
4:57.0,J. Valančiūnas makes 2-pt layup at rim,+2,21-15, , 
4:46.0, , ,21-15, ,S. Curry misses 3-pt jump shot from 28 ft
4:44.0,Defensive rebound by K. Anderson, ,21-15, , 
4:42.0,Turnover by K. Anderson (bad pass; steal by S. Curry), ,21-15, , 
4:38.0, , ,21-15, ,Personal take foul by K. Anderson (drawn by S. Curry)
4:38.0, , ,21-15, ,Instant Replay (Request: Stands)
4:17.0, , ,21-17,+2,D. Green makes 2-pt dunk from 2 ft
3:55.0,J. Valančiūnas makes 2-pt jump shot from 12 ft (assist by K. Anderson),+2,23-17, , 
3:45.0, , ,23-19,+2,S. Curry makes 2-pt layup from 2 ft
3:34.0,Offensive foul by J. Valančiūnas (drawn by D. Green), ,23-19, , 
3:34.0,Turnover by J. Valančiūnas (offensive foul), ,23-19, , 
3:34.0,B. Clarke enters the game for K. Anderson, ,23-19, , 
3:24.0, , ,23-21,+2,S. Curry makes 2-pt jump shot from 11 ft
3:24.0,Memphis full timeout, ,23-21, , 
3:03.0,J. Morant makes 2-pt jump shot from 8 ft,+2,25-21, , 
2:48.0, , ,25-24,+3,S. Curry makes 3-pt jump shot from 26 ft
2:35.0,B. Clarke makes 2-pt jump shot from 11 ft (assist by J. Morant),+2,27-24, , 
2:17.0, , ,27-24, ,S. Curry misses 3-pt jump shot from 27 ft
2:15.0,Defensive rebound by J. Valančiūnas, ,27-24, , 
1:55.0,D. Brooks misses 3-pt jump shot from 28 ft, ,27-24, , 
1:53.0, , ,27-24, ,Defensive rebound by M. Mulder
1:45.0, , ,27-24, ,Turnover by D. Green (bad pass; steal by J. Morant)
1:33.0,Turnover by J. Morant (bad pass; steal by J. Toscano-Anderson), ,27-24, , 
1:29.0, , ,27-24, ,Shooting foul by D. Brooks (drawn by K. Bazemore)
1:29.0, , ,27-25,+1,K. Bazemore makes free throw 1 of 2
1:29.0,D. Melton enters the game for D. Brooks, ,27-25, , 
1:29.0, , ,27-25, ,K. Looney enters the game for D. Green
1:29.0, , ,27-25, ,J. Poole enters the game for M. Mulder
1:29.0, , ,27-26,+1,K. Bazemore makes free throw 2 of 2
1:16.0,J. Valančiūnas misses 2-pt jump shot from 6 ft (block by S. Curry), ,27-26, , 
1:15.0,Offensive rebound by Team, ,27-26, , 
1:15.0, , ,27-26, ,A. Wiggins enters the game for K. Bazemore
1:07.0,J. Valančiūnas makes 2-pt hook shot from 11 ft (assist by J. Morant),+2,29-26, , 
0:52.0, , ,29-28,+2,J. Poole makes 2-pt jump shot from 20 ft (assist by K. Looney)
0:31.0,J. Morant misses 2-pt layup from 4 ft, ,29-28, , 
0:30.0, , ,29-28, ,Defensive rebound by K. Looney
0:14.0, , ,29-30,+2,S. Curry makes 2-pt jump shot from 8 ft
11:44.0, , ,29-30, ,J. Toscano-Anderson misses 3-pt jump shot from 27 ft
11:42.0,Defensive rebound by J. Jackson, ,29-30, , 
11:35.0,B. Clarke misses 2-pt jump shot from 9 ft, ,29-30, , 
11:33.0,Offensive rebound by Team, ,29-30, , 
11:33.0,Turnover by  (5 sec), ,29-30, , 
11:20.0, , ,29-30, ,K. Looney misses 2-pt layup from 5 ft (block by J. Jackson)
