time,away_description,away_change,score,home_change,home_description
11:38.0, , ,0-2,+2,M. Gasol makes 2-pt jump shot from 19 ft (assist by M. Conley)
11:15.0,J. Randle misses 3-pt jump shot from 26 ft, ,0-2, , 
11:12.0, , ,0-2, ,Defensive rebound by J. Holiday
11:01.0, , ,0-2, ,G. Temple misses 3-pt jump shot from 23 ft
10:58.0,Defensive rebound by J. Holiday, ,0-2, , 
10:48.0,Personal foul by M. Gasol (drawn by J. Okafor), ,0-2, , 
10:36.0,E. Moore makes 2-pt jump shot from 7 ft (assist by J. Randle),+2,2-2, , 
10:27.0, , ,2-5,+3,J. Holiday makes 3-pt jump shot from 23 ft (assist by M. Conley)
10:14.0,J. Holiday misses 2-pt jump shot from 8 ft, ,2-5, , 
10:11.0, , ,2-5, ,Defensive rebound by J. Holiday
10:06.0, , ,2-7,+2,J. Jackson makes 2-pt dunk at rim (assist by M. Conley)
9:50.0,Shooting foul by J. Jackson (drawn by J. Randle), ,2-7, , 
9:50.0,J. Randle makes free throw 1 of 2,+1,3-7, , 
9:50.0,J. Randle makes free throw 2 of 2,+1,4-7, , 
9:35.0, , ,4-7, ,G. Temple misses 3-pt jump shot from 25 ft
9:32.0,Defensive rebound by Team, ,4-7, , 
9:16.0,E. Moore makes 2-pt jump shot from 7 ft (assist by J. Randle),+2,6-7, , 
8:57.0, , ,6-10,+3,M. Gasol makes 3-pt jump shot from 25 ft (assist by G. Temple)
8:44.0,J. Okafor makes 2-pt jump shot from 10 ft,+2,8-10, , 
8:26.0, , ,8-12,+2,M. Gasol makes 2-pt jump shot from 9 ft (assist by M. Conley)
8:15.0,J. Holiday misses 3-pt jump shot from 24 ft, ,8-12, , 
8:13.0, , ,8-12, ,Defensive rebound by M. Conley
8:09.0, , ,8-12, ,Turnover by M. Conley (bad pass; steal by J. Randle)
8:03.0,J. Randle makes 2-pt dunk from 1 ft,+2,10-12, , 
7:49.0, , ,10-12, ,M. Gasol misses 3-pt jump shot from 25 ft
7:47.0,Defensive rebound by J. Holiday, ,10-12, , 
7:38.0,E. Moore misses 3-pt jump shot from 25 ft, ,10-12, , 
7:34.0, , ,10-12, ,Defensive rebound by M. Gasol
7:14.0, , ,10-15,+3,M. Conley makes 3-pt jump shot from 22 ft (assist by M. Gasol)
6:55.0,Shooting foul by J. Jackson (drawn by J. Randle), ,10-15, , 
6:55.0, , ,10-15, ,Memphis full timeout
6:55.0, , ,10-15, ,J. Green enters the game for J. Jackson
6:55.0,J. Randle misses free throw 1 of 2, ,10-15, , 
6:55.0,Offensive rebound by Team, ,10-15, , 
6:55.0,J. Randle makes free throw 2 of 2,+1,11-15, , 
