time,away_description,away_change,score,home_change,home_description
11:46.0,Turnover by D. Lillard (back court), ,0-0, , 
11:36.0, , ,0-3,+3,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook)
11:14.0,M. Harkless makes 2-pt dunk from 1 ft,+2,2-3, , 
10:59.0, , ,2-3, ,Personal foul by A. Aminu (drawn by S. Adams)
10:50.0, , ,2-3, ,Turnover by R. Westbrook (lost ball; steal by D. Lillard)
10:26.0,C. McCollum misses 2-pt jump shot from 15 ft, ,2-3, , 
10:24.0, , ,2-3, ,Defensive rebound by R. Westbrook
10:19.0, , ,2-5,+2,R. Westbrook makes 2-pt layup from 2 ft
10:00.0,Turnover by C. McCollum (back court), ,2-5, , 
9:54.0, , ,2-5, ,P. George misses 3-pt jump shot from 26 ft
9:50.0, , ,2-5, ,Offensive rebound by T. Ferguson
9:46.0, , ,2-7,+2,S. Adams makes 2-pt dunk from 2 ft (assist by R. Westbrook)
9:25.0,E. Freedom misses 2-pt jump shot from 5 ft (block by J. Grant), ,2-7, , 
9:22.0, , ,2-7, ,Defensive rebound by S. Adams
9:18.0, , ,2-7, ,R. Westbrook misses 2-pt jump shot from 18 ft
9:15.0,Defensive rebound by E. Freedom, ,2-7, , 
9:07.0,D. Lillard misses 2-pt jump shot from 13 ft, ,2-7, , 
9:04.0, , ,2-7, ,Defensive rebound by T. Ferguson
9:00.0, , ,2-7, ,P. George misses 3-pt jump shot from 23 ft
8:55.0,Defensive rebound by E. Freedom, ,2-7, , 
8:46.0,D. Lillard misses 3-pt jump shot from 25 ft, ,2-7, , 
8:44.0, , ,2-7, ,Defensive rebound by P. George
8:31.0, , ,2-7, ,R. Westbrook misses 3-pt jump shot from 25 ft
8:28.0,Defensive rebound by D. Lillard, ,2-7, , 
8:24.0,C. McCollum misses 3-pt jump shot from 26 ft, ,2-7, , 
8:21.0,Offensive rebound by M. Harkless, ,2-7, , 
8:21.0,Shooting foul by T. Ferguson (drawn by M. Harkless), ,2-7, , 
8:21.0,M. Harkless makes free throw 1 of 2,+1,3-7, , 
8:21.0,M. Harkless misses free throw 2 of 2, ,3-7, , 
8:16.0,Offensive rebound by M. Harkless, ,3-7, , 
8:15.0,M. Harkless misses 2-pt layup from 1 ft, ,3-7, , 
8:12.0,Offensive rebound by A. Aminu, ,3-7, , 
8:12.0,A. Aminu misses 2-pt layup at rim, ,3-7, , 
8:11.0, , ,3-7, ,Defensive rebound by P. George
8:00.0, , ,3-7, ,R. Westbrook misses 2-pt jump shot from 15 ft
7:57.0,Defensive rebound by C. McCollum, ,3-7, , 
7:46.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by C. McCollum),+3,6-7, , 
7:29.0, , ,6-7, ,Personal foul by D. Lillard (drawn by J. Grant)
7:22.0, , ,6-7, ,R. Westbrook misses 2-pt layup from 3 ft
7:19.0,Defensive rebound by C. McCollum, ,6-7, , 
7:16.0,M. Harkless makes 2-pt dunk from 1 ft (assist by C. McCollum),+2,8-7, , 
7:15.0, , ,8-7, ,Oklahoma City full timeout
7:06.0, , ,8-7, ,Turnover by P. George (lost ball)
7:06.0, , ,8-7, ,Loose ball foul by P. George (drawn by M. Harkless)
6:51.0,M. Harkless misses 2-pt hook shot from 6 ft, ,8-7, , 
6:50.0,Offensive rebound by Team, ,8-7, , 
6:50.0, , ,8-7, ,Loose ball foul by T. Ferguson (drawn by E. Freedom)
6:39.0,C. McCollum misses 2-pt jump shot from 7 ft, ,8-7, , 
6:36.0, , ,8-7, ,Defensive rebound by P. George
6:24.0, , ,8-10,+3,T. Ferguson makes 3-pt jump shot from 25 ft (assist by P. George)
6:01.0,E. Freedom misses 2-pt jump shot from 16 ft, ,8-10, , 
5:59.0, , ,8-10, ,Defensive rebound by R. Westbrook
5:46.0, , ,8-10, ,P. George misses 2-pt jump shot from 7 ft
