time,away_description,away_change,score,home_change,home_description
11:44.0,N. Reid misses 3-pt jump shot from 23 ft, ,0-0, , 
11:41.0, , ,0-0, ,Defensive rebound by K. Oubre
11:31.0, , ,0-2,+2,A. Wiggins makes 2-pt layup from 4 ft
11:25.0,M. Beasley makes 2-pt dunk from 2 ft (assist by R. Rubio),+2,2-2, , 
11:15.0, , ,2-2, ,D. Green misses 3-pt jump shot from 25 ft
11:13.0,Defensive rebound by N. Reid, ,2-2, , 
10:55.0,R. Rubio misses 2-pt jump shot from 16 ft, ,2-2, , 
10:53.0, , ,2-2, ,Defensive rebound by K. Oubre
10:48.0, , ,2-2, ,Shooting foul by J. Vanderbilt (drawn by K. Oubre)
10:48.0, , ,2-3,+1,K. Oubre makes free throw 1 of 2
10:48.0, , ,2-4,+1,K. Oubre makes free throw 2 of 2
10:30.0,R. Rubio misses 2-pt layup from 4 ft, ,2-4, , 
10:29.0,Offensive rebound by R. Rubio, ,2-4, , 
10:28.0,R. Rubio misses 2-pt jump shot from 5 ft, ,2-4, , 
10:25.0, , ,2-4, ,Defensive rebound by S. Curry
10:11.0, , ,2-6,+2,D. Green makes 2-pt layup from 4 ft (assist by S. Curry)
10:11.0, , ,2-6, ,Shooting foul by N. Reid (drawn by D. Green)
10:11.0, , ,2-7,+1,D. Green makes free throw 1 of 1
9:56.0,J. Vanderbilt misses 2-pt layup from 4 ft, ,2-7, , 
9:55.0,Offensive rebound by Team, ,2-7, , 
9:51.0,J. Vanderbilt makes 2-pt layup from 3 ft (assist by R. Rubio),+2,4-7, , 
9:42.0, , ,4-7, ,Personal foul by N. Reid (drawn by A. Wiggins)
9:42.0,J. McDaniels enters the game for N. Reid, ,4-7, , 
9:37.0, , ,4-10,+3,S. Curry makes 3-pt jump shot from 31 ft (assist by D. Green)
9:18.0,R. Rubio misses 2-pt layup from 5 ft (block by A. Wiggins), ,4-10, , 
9:16.0, , ,4-10, ,Defensive rebound by K. Looney
9:13.0, , ,4-12,+2,D. Green makes 2-pt layup from 2 ft
9:13.0,Violation by Team (def goaltending), ,4-12, , 
8:56.0,M. Beasley misses 2-pt jump shot from 11 ft, ,4-12, , 
8:54.0, , ,4-12, ,Defensive rebound by K. Looney
8:37.0, , ,4-12, ,S. Curry misses 3-pt jump shot from 25 ft
8:35.0,Defensive rebound by J. McDaniels, ,4-12, , 
8:32.0,Turnover by M. Beasley (traveling), ,4-12, , 
8:27.0, , ,4-14,+2,A. Wiggins makes 2-pt dunk from 2 ft (assist by D. Green)
8:27.0,Minnesota full timeout, ,4-14, , 
8:16.0,Turnover by R. Rubio (bad pass; steal by K. Oubre), ,4-14, , 
8:07.0, , ,4-14, ,A. Wiggins misses 2-pt layup from 1 ft
8:05.0, , ,4-14, ,Offensive rebound by A. Wiggins
8:03.0, , ,4-16,+2,A. Wiggins makes 2-pt layup at rim
7:47.0,J. McDaniels misses 2-pt jump shot from 14 ft, ,4-16, , 
7:45.0, , ,4-16, ,Defensive rebound by K. Oubre
7:38.0, , ,4-19,+3,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Oubre)
7:18.0,Shooting foul by A. Wiggins (drawn by M. Beasley), ,4-19, , 
7:18.0,M. Beasley makes free throw 1 of 2,+1,5-19, , 
7:18.0,A. Edwards enters the game for J. Okogie, ,5-19, , 
7:18.0,M. Beasley makes free throw 2 of 2,+1,6-19, , 
7:10.0, , ,6-19, ,Turnover by D. Green (lost ball; steal by A. Edwards)
7:05.0,M. Beasley misses 2-pt layup from 3 ft, ,6-19, , 
7:03.0,Offensive rebound by A. Edwards, ,6-19, , 
6:59.0,J. McDaniels misses 2-pt jump shot from 14 ft, ,6-19, , 
6:59.0,Offensive rebound by J. Vanderbilt, ,6-19, , 
6:53.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by J. Vanderbilt),+3,9-19, , 
6:42.0, , ,9-19, ,Personal foul by J. McDaniels (drawn by S. Curry)
6:33.0, , ,9-21,+2,A. Wiggins makes 2-pt layup from 3 ft
6:23.0,Turnover by R. Rubio (bad pass; steal by D. Green), ,9-21, , 
6:17.0, , ,9-21, ,Turnover by D. Green (lost ball; steal by J. McDaniels)
6:10.0,J. McDaniels makes 2-pt layup from 5 ft (assist by R. Rubio),+2,11-21, , 
5:54.0, , ,11-24,+3,K. Oubre makes 3-pt jump shot from 27 ft (assist by D. Green)
5:40.0,J. McDaniels misses 3-pt jump shot from 22 ft, ,11-24, , 
5:38.0, , ,11-24, ,Defensive rebound by K. Oubre
5:21.0, , ,11-26,+2,S. Curry makes 2-pt layup from 2 ft
5:21.0, , ,11-26, ,Shooting foul by J. Vanderbilt (drawn by S. Curry)
5:21.0,J. McLaughlin enters the game for R. Rubio, ,11-26, , 
5:21.0, , ,11-26, ,M. Mulder enters the game for K. Looney
5:21.0, , ,11-26, ,J. Wiseman enters the game for K. Oubre
5:21.0, , ,11-27,+1,S. Curry makes free throw 1 of 1
5:09.0,Turnover by A. Edwards (lost ball; steal by A. Wiggins), ,11-27, , 
4:59.0, , ,11-27, ,Turnover by J. Wiseman (lost ball; steal by J. Vanderbilt)
4:53.0,Turnover by J. McLaughlin (bad pass; steal by M. Mulder), ,11-27, , 
4:53.0,E. Davis enters the game for J. Vanderbilt, ,11-27, , 
4:41.0, , ,11-27, ,D. Green misses 3-pt jump shot from 23 ft
4:40.0, , ,11-27, ,Offensive rebound by Team
4:40.0,Loose ball foul by E. Davis (drawn by J. Wiseman), ,11-27, , 
4:40.0, , ,11-28,+1,J. Wiseman makes free throw 1 of 2
4:40.0, , ,11-28, ,J. Wiseman misses free throw 2 of 2
4:37.0,Defensive rebound by J. McDaniels, ,11-28, , 
4:28.0,J. McLaughlin makes 2-pt layup from 5 ft,+2,13-28, , 
4:14.0, , ,13-30,+2,J. Wiseman makes 2-pt hook shot from 5 ft (assist by M. Mulder)
3:57.0,E. Davis makes 2-pt dunk from 1 ft (assist by J. McLaughlin),+2,15-30, , 
3:49.0, , ,15-30, ,Golden State full timeout
3:43.0, , ,15-30, ,Personal foul by E. Davis (drawn by J. Wiseman)
3:43.0, , ,15-30, ,J. Wiseman misses free throw 1 of 2
3:43.0, , ,15-30, ,Offensive rebound by Team
3:43.0, , ,15-30, ,J. Wiseman misses free throw 2 of 2
3:40.0,Defensive rebound by M. Beasley, ,15-30, , 
3:29.0,M. Beasley misses 3-pt jump shot from 27 ft, ,15-30, , 
3:28.0, , ,15-30, ,Defensive rebound by M. Mulder
3:08.0, , ,15-30, ,S. Curry misses 2-pt jump shot from 18 ft
3:07.0,Defensive rebound by M. Beasley, ,15-30, , 
2:55.0,J. McDaniels makes 2-pt jump shot from 6 ft (assist by E. Davis),+2,17-30, , 
2:55.0,J. Culver enters the game for M. Beasley, ,17-30, , 
2:32.0, , ,17-30, ,A. Wiggins misses 3-pt jump shot from 25 ft
2:30.0,Defensive rebound by J. Culver, ,17-30, , 
2:16.0,A. Edwards misses 3-pt jump shot from 23 ft, ,17-30, , 
2:14.0, , ,17-30, ,Defensive rebound by S. Curry
2:08.0, , ,17-30, ,Turnover by A. Wiggins (step out of bounds)
1:55.0,Shooting foul by A. Wiggins (drawn by J. Culver), ,17-30, , 
1:55.0,J. Culver makes free throw 1 of 2,+1,18-30, , 
1:55.0, , ,18-30, ,D. Lee enters the game for D. Green
1:55.0, , ,18-30, ,K. Oubre enters the game for A. Wiggins
1:55.0,J. Culver makes free throw 2 of 2,+1,19-30, , 
1:42.0, , ,19-30, ,K. Oubre misses 2-pt jump shot from 17 ft
1:41.0,Defensive rebound by J. McDaniels, ,19-30, , 
1:34.0,A. Edwards makes 2-pt dunk from 4 ft (assist by J. McDaniels),+2,21-30, , 
1:23.0, , ,21-30, ,Offensive foul by S. Curry (drawn by J. McLaughlin)
1:23.0, , ,21-30, ,Turnover by S. Curry (offensive foul)
1:10.0,A. Edwards misses 2-pt jump shot from 19 ft, ,21-30, , 
1:08.0, , ,21-30, ,Defensive rebound by J. Wiseman
1:01.0, , ,21-32,+2,J. Wiseman makes 2-pt jump shot from 3 ft (assist by D. Lee)
0:50.0,J. McLaughlin makes 2-pt jump shot from 8 ft,+2,23-32, , 
0:36.0, , ,23-32, ,S. Curry misses 3-pt jump shot from 26 ft
0:32.0,Defensive rebound by Team, ,23-32, , 
0:19.0,Turnover by J. Culver (traveling), ,23-32, , 
0:03.0, , ,23-32, ,Personal foul by J. McDaniels (drawn by D. Lee)
0:03.0, , ,23-33,+1,D. Lee makes free throw 1 of 2
0:03.0, , ,23-34,+1,D. Lee makes free throw 2 of 2
0:03.0, , ,23-34, ,K. Bazemore enters the game for S. Curry
0:01.0,J. McLaughlin misses 3-pt jump shot from 31 ft, ,23-34, , 
0:00.0,Offensive rebound by Team, ,23-34, , 
11:44.0, , ,23-34, ,E. Paschall misses 2-pt dunk from 5 ft
11:43.0, , ,23-34, ,Offensive rebound by E. Paschall
11:41.0, , ,23-34, ,B. Wanamaker misses 2-pt layup from 5 ft (block by N. Reid)
11:39.0,Defensive rebound by J. Layman, ,23-34, , 
11:35.0,N. Reid misses 2-pt layup from 5 ft, ,23-34, , 
11:33.0, , ,23-34, ,Defensive rebound by Team
11:14.0, , ,23-37,+3,D. Lee makes 3-pt jump shot from 27 ft (assist by E. Paschall)
10:56.0,A. Edwards misses 3-pt jump shot from 25 ft, ,23-37, , 
10:55.0, , ,23-37, ,Defensive rebound by Team
10:37.0, , ,23-37, ,Turnover by K. Bazemore (bad pass; steal by J. McLaughlin)
10:34.0,J. McLaughlin makes 2-pt layup from 2 ft,+2,25-37, , 
10:18.0, , ,25-37, ,E. Paschall misses 2-pt hook shot from 7 ft
10:17.0,Defensive rebound by N. Reid, ,25-37, , 
9:59.0,J. Layman makes 2-pt layup from 4 ft (assist by N. Reid),+2,27-37, , 
9:44.0, , ,27-37, ,K. Oubre misses 2-pt jump shot from 7 ft
9:42.0, , ,27-37, ,Offensive rebound by K. Oubre
9:39.0, , ,27-37, ,K. Oubre misses 2-pt layup from 3 ft
9:36.0, , ,27-37, ,Offensive rebound by K. Oubre
9:34.0, , ,27-37, ,K. Oubre misses 2-pt layup at rim
9:34.0,Defensive rebound by J. McLaughlin, ,27-37, , 
9:34.0,Shooting foul by B. Wanamaker (drawn by J. Culver), ,27-37, , 
9:34.0,J. Culver makes free throw 1 of 2,+1,28-37, , 
9:34.0,J. Culver makes free throw 2 of 2,+1,29-37, , 
9:24.0, , ,29-37, ,K. Oubre misses 3-pt jump shot from 26 ft
9:21.0,Defensive rebound by N. Reid, ,29-37, , 
9:15.0,J. Layman makes 2-pt dunk from 2 ft (assist by A. Edwards),+2,31-37, , 
9:15.0, , ,31-37, ,Golden State full timeout
9:02.0, , ,31-39,+2,B. Wanamaker makes 2-pt jump shot from 21 ft (assist by K. Oubre)
8:47.0,J. Culver misses 2-pt hook shot from 5 ft, ,31-39, , 
8:45.0, , ,31-39, ,Defensive rebound by E. Paschall
8:32.0, , ,31-41,+2,E. Paschall makes 2-pt layup from 5 ft
8:16.0,A. Edwards misses 2-pt jump shot from 19 ft, ,31-41, , 
8:14.0, , ,31-41, ,Defensive rebound by K. Bazemore
8:08.0, , ,31-43,+2,K. Bazemore makes 2-pt layup from 2 ft
8:08.0, , ,31-43, ,Shooting foul by J. Culver (drawn by K. Bazemore)
8:08.0, , ,31-44,+1,K. Bazemore makes free throw 1 of 1
7:47.0,N. Reid misses 2-pt jump shot from 10 ft, ,31-44, , 
7:45.0, , ,31-44, ,Defensive rebound by D. Lee
7:35.0, , ,31-44, ,E. Paschall misses 2-pt jump shot from 16 ft
7:32.0,Defensive rebound by J. Layman, ,31-44, , 
7:24.0,N. Reid misses 2-pt layup from 6 ft, ,31-44, , 
7:21.0,Offensive rebound by N. Reid, ,31-44, , 
7:19.0,N. Reid makes 2-pt layup at rim,+2,33-44, , 
7:07.0, , ,33-46,+2,K. Bazemore makes 2-pt jump shot from 16 ft
6:44.0,J. McLaughlin makes 3-pt jump shot from 23 ft (assist by J. Layman),+3,36-46, , 
6:22.0, , ,36-48,+2,K. Oubre makes 2-pt jump shot from 11 ft
6:10.0,N. Reid makes 2-pt layup from 2 ft (assist by J. McLaughlin),+2,38-48, , 
6:02.0, , ,38-51,+3,K. Oubre makes 3-pt jump shot from 28 ft (assist by B. Wanamaker)
5:52.0,J. Layman misses 2-pt layup from 2 ft (block by D. Lee), ,38-51, , 
5:50.0, , ,38-51, ,Defensive rebound by E. Paschall
5:45.0, , ,38-51, ,B. Wanamaker misses 3-pt jump shot from 27 ft
5:43.0,Defensive rebound by N. Reid, ,38-51, , 
5:38.0,Minnesota full timeout, ,38-51, , 
5:38.0,M. Beasley enters the game for J. Culver, ,38-51, , 
5:38.0,J. Okogie enters the game for A. Edwards, ,38-51, , 
5:38.0,R. Rubio enters the game for J. Layman, ,38-51, , 
5:38.0,J. Vanderbilt enters the game for J. McLaughlin, ,38-51, , 
5:38.0, , ,38-51, ,S. Curry enters the game for K. Bazemore
5:38.0, , ,38-51, ,D. Green enters the game for D. Lee
5:38.0, , ,38-51, ,A. Wiggins enters the game for K. Oubre
5:29.0,N. Reid misses 3-pt jump shot from 28 ft, ,38-51, , 
5:27.0, , ,38-51, ,Defensive rebound by Team
5:11.0, , ,38-51, ,Shooting foul by J. Okogie (drawn by S. Curry)
5:11.0, , ,38-51, ,S. Curry misses free throw 1 of 3
5:11.0, , ,38-51, ,Offensive rebound by Team
5:11.0, , ,38-52,+1,S. Curry makes free throw 2 of 3
5:11.0, , ,38-53,+1,S. Curry makes free throw 3 of 3
4:56.0,M. Beasley misses 3-pt jump shot from 27 ft, ,38-53, , 
4:54.0,Offensive rebound by N. Reid, ,38-53, , 
4:54.0,N. Reid makes 2-pt layup at rim,+2,40-53, , 
4:38.0, , ,40-56,+3,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green)
4:14.0,R. Rubio makes 2-pt jump shot from 10 ft,+2,42-56, , 
4:02.0, , ,42-56, ,E. Paschall misses 2-pt jump shot from 13 ft
4:01.0, , ,42-56, ,Offensive rebound by A. Wiggins
3:59.0, , ,42-58,+2,A. Wiggins makes 2-pt layup at rim
3:56.0,Minnesota full timeout, ,42-58, , 
3:56.0,J. Culver enters the game for J. Okogie, ,42-58, , 
3:56.0, , ,42-58, ,K. Looney enters the game for E. Paschall
3:46.0,Offensive foul by N. Reid (drawn by B. Wanamaker), ,42-58, , 
3:46.0,Turnover by N. Reid (offensive foul), ,42-58, , 
3:46.0,J. McDaniels enters the game for N. Reid, ,42-58, , 
3:22.0, , ,42-60,+2,B. Wanamaker makes 2-pt jump shot from 16 ft (assist by S. Curry)
3:22.0, , ,42-60, ,Shooting foul by M. Beasley (drawn by B. Wanamaker)
3:22.0, , ,42-61,+1,B. Wanamaker makes free throw 1 of 1
3:05.0,J. McDaniels makes 3-pt jump shot from 23 ft (assist by R. Rubio),+3,45-61, , 
2:53.0, , ,45-64,+3,D. Green makes 3-pt jump shot from 27 ft (assist by K. Looney)
2:42.0,M. Beasley makes 2-pt jump shot from 6 ft (assist by R. Rubio),+2,47-64, , 
2:42.0,Shooting foul by D. Green (drawn by M. Beasley), ,47-64, , 
2:42.0,M. Beasley makes free throw 1 of 1,+1,48-64, , 
2:33.0, , ,48-64, ,Turnover by K. Looney (bad pass)
2:27.0,Personal foul by K. Looney (drawn by J. McDaniels), ,48-64, , 
2:23.0,Shooting foul by K. Looney (drawn by M. Beasley), ,48-64, , 
2:23.0,M. Beasley makes free throw 1 of 2,+1,49-64, , 
2:23.0, , ,49-64, ,K. Oubre enters the game for B. Wanamaker
2:23.0,M. Beasley makes free throw 2 of 2,+1,50-64, , 
2:09.0, , ,50-64, ,A. Wiggins misses 2-pt jump shot from 19 ft
2:07.0,Defensive rebound by R. Rubio, ,50-64, , 
2:07.0,Personal foul by S. Curry (drawn by R. Rubio), ,50-64, , 
2:07.0,R. Rubio makes free throw 1 of 2,+1,51-64, , 
2:07.0,R. Rubio makes free throw 2 of 2,+1,52-64, , 
1:57.0, , ,52-66,+2,S. Curry makes 2-pt jump shot from 17 ft (assist by K. Looney)
1:41.0,J. Culver misses 2-pt layup from 3 ft (block by K. Looney), ,52-66, , 
1:40.0, , ,52-66, ,Defensive rebound by K. Looney
1:39.0, , ,52-66, ,Personal take foul by R. Rubio (drawn by S. Curry)
1:32.0, , ,52-66, ,S. Curry misses 2-pt layup from 4 ft
1:30.0, , ,52-66, ,Offensive rebound by A. Wiggins
1:19.0, , ,52-68,+2,D. Green makes 2-pt jump shot from 18 ft
