time,away_description,away_change,score,home_change,home_description
11:45.0, , ,0-2,+2,D. Jones makes 2-pt dunk from 1 ft (assist by G. Dragić)
11:26.0,D. Nowitzki misses 2-pt jump shot from 19 ft, ,0-2, , 
11:24.0, , ,0-2, ,Defensive rebound by B. Adebayo
11:17.0, , ,0-4,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić)
10:55.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Jackson),+2,2-4, , 
10:39.0, , ,2-4, ,K. Olynyk misses 2-pt layup from 1 ft
10:36.0,Defensive rebound by L. Dončić, ,2-4, , 
10:24.0,D. Powell misses 3-pt jump shot from 24 ft, ,2-4, , 
10:20.0, , ,2-4, ,Defensive rebound by D. Jones
10:08.0, , ,2-4, ,D. Jones misses 3-pt jump shot from 26 ft
10:04.0,Defensive rebound by J. Brunson, ,2-4, , 
9:59.0,L. Dončić misses 3-pt jump shot from 27 ft, ,2-4, , 
9:54.0, , ,2-4, ,Defensive rebound by D. Jones
9:45.0, , ,2-6,+2,D. Jones makes 2-pt layup from 1 ft (assist by G. Dragić)
9:19.0,L. Dončić misses 2-pt jump shot from 11 ft, ,2-6, , 
9:18.0, , ,2-6, ,Defensive rebound by Team
9:00.0, , ,2-8,+2,K. Olynyk makes 2-pt jump shot from 15 ft (assist by B. Adebayo)
9:00.0,Dallas full timeout, ,2-8, , 
8:51.0,Personal foul by D. Jones (drawn by L. Dončić), ,2-8, , 
8:51.0,D. Harris enters the game for L. Dončić, ,2-8, , 
8:45.0,J. Jackson makes 2-pt jump shot from 6 ft,+2,4-8, , 
8:30.0, , ,4-8, ,Shooting foul by D. Harris (drawn by D. Jones)
8:30.0, , ,4-9,+1,D. Jones makes free throw 1 of 2
8:30.0, , ,4-10,+1,D. Jones makes free throw 2 of 2
8:10.0,J. Brunson misses 2-pt jump shot from 4 ft, ,4-10, , 
8:07.0, , ,4-10, ,Defensive rebound by K. Olynyk
8:03.0, , ,4-10, ,Turnover by D. Jones (step out of bounds)
7:51.0,Shooting foul by D. Waiters (drawn by D. Harris), ,4-10, , 
7:51.0,D. Harris makes free throw 1 of 3,+1,5-10, , 
7:51.0,D. Harris misses free throw 2 of 3, ,5-10, , 
7:51.0,Offensive rebound by Team, ,5-10, , 
7:51.0,D. Harris makes free throw 3 of 3,+1,6-10, , 
7:42.0, , ,6-10, ,Turnover by B. Adebayo (bad pass; steal by J. Jackson)
7:36.0,J. Jackson misses 2-pt layup from 1 ft, ,6-10, , 
7:33.0, , ,6-10, ,Defensive rebound by D. Jones
7:24.0, , ,6-12,+2,G. Dragić makes 2-pt hook shot from 2 ft
7:09.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Brunson),+2,8-12, , 
6:57.0, , ,8-12, ,G. Dragić misses 2-pt jump shot from 9 ft
6:53.0,Defensive rebound by J. Jackson, ,8-12, , 
6:48.0,J. Brunson makes 2-pt layup from 1 ft (assist by J. Jackson),+2,10-12, , 
6:41.0, , ,10-12, ,D. Waiters misses 3-pt jump shot from 25 ft
6:37.0,Defensive rebound by D. Powell, ,10-12, , 
6:32.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by J. Brunson),+3,13-12, , 
6:14.0, , ,13-12, ,G. Dragić misses 2-pt jump shot from 15 ft
6:12.0,Defensive rebound by D. Powell, ,13-12, , 
6:06.0,D. Nowitzki misses 3-pt jump shot from 24 ft, ,13-12, , 
6:03.0, , ,13-12, ,Defensive rebound by B. Adebayo
5:58.0,Defensive rebound by Team, ,13-12, , 
5:58.0, , ,13-12, ,B. Adebayo misses 2-pt layup from 6 ft (block by D. Powell)
5:58.0,L. Dončić enters the game for D. Harris, ,13-12, , 
5:58.0, , ,13-12, ,D. Wade enters the game for D. Jones
5:43.0,L. Dončić misses 2-pt jump shot from 9 ft, ,13-12, , 
5:40.0, , ,13-12, ,Defensive rebound by D. Wade
5:28.0, , ,13-14,+2,D. Waiters makes 2-pt layup from 2 ft
5:09.0,J. Jackson misses 2-pt layup from 2 ft, ,13-14, , 
5:05.0, , ,13-14, ,Defensive rebound by B. Adebayo
5:01.0, , ,13-14, ,K. Olynyk misses 3-pt jump shot from 24 ft
4:57.0,Defensive rebound by J. Jackson, ,13-14, , 
4:51.0,Turnover by L. Dončić (bad pass), ,13-14, , 
4:51.0,M. Kleber enters the game for D. Nowitzki, ,13-14, , 
4:51.0, , ,13-14, ,J. Johnson enters the game for K. Olynyk
4:31.0, , ,13-14, ,D. Waiters misses 3-pt jump shot from 26 ft
4:27.0,Defensive rebound by D. Powell, ,13-14, , 
4:18.0,J. Brunson misses 3-pt jump shot from 26 ft, ,13-14, , 
4:14.0,Offensive rebound by D. Powell, ,13-14, , 
4:03.0,L. Dončić makes 2-pt layup from 1 ft,+2,15-14, , 
4:03.0, , ,15-14, ,Miami full timeout
4:03.0, , ,15-14, ,D. Robinson enters the game for D. Waiters
3:49.0, , ,15-14, ,Offensive foul by J. Johnson (drawn by J. Brunson)
3:49.0, , ,15-14, ,Turnover by J. Johnson (offensive foul)
3:39.0,Turnover by M. Kleber (bad pass; steal by D. Wade), ,15-14, , 
3:32.0, , ,15-17,+3,J. Johnson makes 3-pt jump shot from 23 ft (assist by G. Dragić)
3:08.0,L. Dončić makes 3-pt jump shot from 26 ft,+3,18-17, , 
2:55.0, , ,18-17, ,G. Dragić misses 2-pt jump shot from 14 ft
2:53.0,Defensive rebound by L. Dončić, ,18-17, , 
2:47.0,L. Dončić misses 3-pt jump shot from 26 ft, ,18-17, , 
2:44.0, , ,18-17, ,Defensive rebound by B. Adebayo
2:38.0, , ,18-19,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić)
2:21.0,J. Brunson makes 3-pt jump shot from 25 ft,+3,21-19, , 
1:57.0, , ,21-21,+2,G. Dragić makes 2-pt jump shot from 13 ft
1:51.0,Personal foul by G. Dragić (drawn by J. Brunson), ,21-21, , 
1:51.0,R. Broekhoff enters the game for J. Brunson, ,21-21, , 
1:51.0,T. Burke enters the game for J. Jackson, ,21-21, , 
1:51.0,S. Mejri enters the game for D. Powell, ,21-21, , 
1:51.0, , ,21-21, ,H. Whiteside enters the game for B. Adebayo
1:33.0,T. Burke misses 2-pt jump shot from 13 ft, ,21-21, , 
1:30.0,Offensive rebound by S. Mejri, ,21-21, , 
1:20.0,S. Mejri makes 2-pt layup from 1 ft (assist by L. Dončić),+2,23-21, , 
1:04.0, , ,23-24,+3,D. Wade makes 3-pt jump shot from 23 ft
0:54.0,R. Broekhoff makes 3-pt jump shot from 23 ft (assist by L. Dončić),+3,26-24, , 
0:44.0,Violation by Team (kicked ball), ,26-24, , 
0:44.0, , ,26-24, ,K. Olynyk enters the game for G. Dragić
0:39.0, , ,26-24, ,Turnover by D. Wade (bad pass)
0:36.0,L. Dončić makes 3-pt jump shot from 27 ft (assist by M. Kleber),+3,29-24, , 
0:30.0, , ,29-26,+2,D. Wade makes 2-pt layup from 1 ft (assist by K. Olynyk)
0:21.0,M. Kleber misses 3-pt jump shot from 24 ft, ,29-26, , 
0:18.0, , ,29-26, ,Defensive rebound by J. Johnson
0:07.0, , ,29-26, ,Personal foul by M. Kleber (drawn by J. Johnson)
0:07.0,D. Finney-Smith enters the game for L. Dončić, ,29-26, , 
0:02.0, , ,29-26, ,D. Robinson misses 3-pt jump shot from 25 ft
0:02.0, , ,29-26, ,Offensive rebound by Team
11:35.0,T. Burke misses 3-pt jump shot from 26 ft, ,29-26, , 
11:32.0, , ,29-26, ,Defensive rebound by H. Whiteside
11:28.0, , ,29-26, ,Personal foul by T. Burke (drawn by K. Olynyk)
11:20.0, , ,29-26, ,D. Robinson misses 3-pt jump shot from 23 ft
11:17.0,Defensive rebound by S. Mejri, ,29-26, , 
11:10.0,R. Broekhoff makes 3-pt jump shot from 23 ft (assist by D. Harris),+3,32-26, , 
10:53.0, , ,32-26, ,J. Johnson misses 3-pt jump shot from 25 ft
10:51.0, , ,32-26, ,Offensive rebound by H. Whiteside
10:43.0, , ,32-26, ,D. Wade misses 2-pt jump shot from 17 ft
10:41.0,Defensive rebound by S. Mejri, ,32-26, , 
10:37.0,T. Burke makes 2-pt layup from 1 ft,+2,34-26, , 
10:12.0, , ,34-26, ,D. Wade misses 2-pt jump shot from 8 ft
10:11.0,Defensive rebound by M. Kleber, ,34-26, , 
10:10.0,D. Harris misses 3-pt jump shot from 25 ft, ,34-26, , 
10:09.0, , ,34-26, ,Defensive rebound by H. Whiteside
10:00.0, , ,34-26, ,Shooting foul by S. Mejri (drawn by H. Whiteside)
10:00.0, , ,34-26, ,H. Whiteside misses free throw 1 of 2
10:00.0, , ,34-26, ,Offensive rebound by Team
10:00.0,D. Nowitzki enters the game for M. Kleber, ,34-26, , 
10:00.0, , ,34-26, ,H. Whiteside misses free throw 2 of 2
9:57.0,Defensive rebound by R. Broekhoff, ,34-26, , 
9:46.0,S. Mejri makes 2-pt dunk from 2 ft (assist by T. Burke),+2,36-26, , 
9:28.0, , ,36-28,+2,H. Whiteside makes 2-pt jump shot from 6 ft (assist by D. Wade)
9:19.0,T. Burke misses 2-pt jump shot from 17 ft, ,36-28, , 
9:16.0, , ,36-28, ,Defensive rebound by K. Olynyk
9:15.0, , ,36-28, ,Shooting foul by R. Broekhoff (drawn by K. Olynyk)
9:15.0, , ,36-29,+1,K. Olynyk makes free throw 1 of 2
