time,away_description,away_change,score,home_change,home_description
11:44.0, , ,0-0, ,Personal foul by B. Bogdanović (drawn by J. Grant)
11:35.0, , ,0-0, ,N. Jokić misses 2-pt layup from 3 ft (block by R. O'Neale)
11:35.0,Defensive rebound by Team, ,0-0, , 
11:16.0,R. O'Neale makes 2-pt jump shot from 1 ft (assist by J. Ingles),+2,2-0, , 
10:53.0, , ,2-0, ,N. Jokić misses 2-pt layup from 2 ft (block by R. Gobert)
10:52.0, , ,2-0, ,Offensive rebound by Team
10:48.0, , ,2-0, ,Turnover by Team (shot clock)
10:48.0, , ,2-0, ,Instant Replay (Request: Ruling Stands)
10:35.0,Turnover by B. Bogdanović (lost ball; steal by N. Jokić), ,2-0, , 
10:31.0, , ,2-0, ,J. Grant misses 2-pt layup from 2 ft
10:30.0, , ,2-0, ,Offensive rebound by T. Craig
10:30.0, , ,2-2,+2,T. Craig makes 2-pt layup at rim
10:14.0,Personal foul by N. Jokić (drawn by D. Mitchell), ,2-2, , 
10:06.0,B. Bogdanović makes 3-pt jump shot from 25 ft,+3,5-2, , 
9:49.0, , ,5-2, ,W. Barton misses 3-pt jump shot from 25 ft
9:46.0,Defensive rebound by R. Gobert, ,5-2, , 
9:36.0,Turnover by D. Mitchell (bad pass; steal by N. Jokić), ,5-2, , 
9:32.0, , ,5-4,+2,W. Barton makes 2-pt jump shot from 11 ft (assist by N. Jokić)
9:16.0,Turnover by R. O'Neale (traveling), ,5-4, , 
8:59.0, , ,5-4, ,Turnover by N. Jokić (bad pass; steal by R. Gobert)
8:38.0,B. Bogdanović misses 3-pt jump shot from 24 ft, ,5-4, , 
8:34.0, , ,5-4, ,Defensive rebound by T. Craig
8:23.0, , ,5-6,+2,N. Jokić makes 2-pt jump shot from 18 ft (assist by M. Morris)
8:04.0,D. Mitchell misses 3-pt jump shot from 27 ft, ,5-6, , 
8:01.0, , ,5-6, ,Defensive rebound by N. Jokić
7:54.0, , ,5-6, ,Turnover by M. Morris (bad pass)
7:39.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),+2,7-6, , 
7:16.0, , ,7-8,+2,T. Craig makes 2-pt layup from 2 ft (assist by N. Jokić)
7:08.0,Utah full timeout, ,7-8, , 
7:08.0,J. Clarkson enters the game for D. Mitchell, ,7-8, , 
7:08.0, , ,7-8, ,M. Porter enters the game for T. Craig
6:48.0,Turnover by R. Gobert (bad pass; steal by M. Porter), ,7-8, , 
6:33.0, , ,7-10,+2,J. Grant makes 2-pt jump shot from 15 ft (assist by N. Jokić)
6:16.0,Turnover by J. Clarkson (bad pass; steal by J. Grant), ,7-10, , 
6:12.0, , ,7-10, ,M. Porter misses 2-pt layup from 2 ft
6:10.0,Defensive rebound by J. Clarkson, ,7-10, , 
6:03.0,J. Clarkson makes 2-pt jump shot from 3 ft,+2,9-10, , 
5:48.0, , ,9-10, ,Personal foul by J. Clarkson (drawn by M. Morris)
5:40.0, , ,9-12,+2,W. Barton makes 2-pt jump shot from 11 ft (assist by N. Jokić)
5:26.0,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by J. Ingles),+3,12-12, , 
5:13.0, , ,12-15,+3,M. Morris makes 3-pt jump shot from 24 ft (assist by N. Jokić)
4:54.0,J. Ingles misses 3-pt jump shot from 25 ft, ,12-15, , 
4:53.0, , ,12-15, ,Defensive rebound by J. Grant
4:43.0, , ,12-15, ,Turnover by M. Morris (bad pass)
4:43.0,E. Mudiay enters the game for J. Ingles, ,12-15, , 
4:43.0, , ,12-15, ,M. Beasley enters the game for M. Morris
4:21.0,Shooting foul by N. Jokić (drawn by R. Gobert), ,12-15, , 
4:21.0,R. Gobert makes free throw 1 of 2,+1,13-15, , 
4:21.0,R. Gobert misses free throw 2 of 2, ,13-15, , 
4:17.0, , ,13-15, ,Defensive rebound by W. Barton
4:01.0, , ,13-15, ,W. Barton misses 2-pt jump shot from 9 ft
3:58.0,Defensive rebound by R. Gobert, ,13-15, , 
3:56.0,Personal foul by W. Barton (drawn by E. Mudiay), ,13-15, , 
3:56.0,G. Niang enters the game for R. O'Neale, ,13-15, , 
3:56.0, , ,13-15, ,J. Vanderbilt enters the game for N. Jokić
3:38.0,Turnover by E. Mudiay (step out of bounds), ,13-15, , 
3:38.0,E. Davis enters the game for R. Gobert, ,13-15, , 
3:22.0, , ,13-17,+2,M. Porter makes 2-pt jump shot from 17 ft
3:08.0,B. Bogdanović misses 2-pt jump shot from 17 ft, ,13-17, , 
3:04.0,Offensive rebound by E. Davis, ,13-17, , 
3:00.0,Turnover by J. Clarkson (out of bounds lost ball), ,13-17, , 
3:00.0, , ,13-17, ,M. Morris enters the game for W. Barton
2:47.0, , ,13-17, ,M. Porter misses 3-pt jump shot from 24 ft
2:43.0,Defensive rebound by B. Bogdanović, ,13-17, , 
2:40.0,Shooting foul by M. Porter (drawn by B. Bogdanović), ,13-17, , 
2:40.0, , ,13-17, ,Denver full timeout
2:40.0, , ,13-17, ,T. Craig enters the game for J. Grant
2:40.0,B. Bogdanović misses free throw 1 of 2, ,13-17, , 
2:40.0,Offensive rebound by Team, ,13-17, , 
2:40.0,B. Bogdanović misses free throw 2 of 2, ,13-17, , 
2:38.0, , ,13-17, ,Defensive rebound by M. Porter
2:18.0, , ,13-17, ,Turnover by M. Porter (bad pass)
2:18.0,D. Mitchell enters the game for B. Bogdanović, ,13-17, , 
1:54.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by D. Mitchell),+3,16-17, , 
1:31.0, , ,16-19,+2,T. Craig makes 2-pt jump shot from 5 ft (assist by M. Porter)
1:26.0,E. Mudiay misses 2-pt layup from 1 ft, ,16-19, , 
1:24.0,Offensive rebound by E. Mudiay, ,16-19, , 
1:24.0,E. Mudiay misses 2-pt layup from 1 ft, ,16-19, , 
1:23.0, , ,16-19, ,Defensive rebound by M. Beasley
1:12.0, , ,16-21,+2,T. Craig makes 2-pt jump shot from 12 ft
0:56.0,G. Niang makes 2-pt jump shot from 3 ft (assist by D. Mitchell),+2,18-21, , 
0:41.0, , ,18-21, ,M. Morris misses 2-pt jump shot from 9 ft
0:39.0,Defensive rebound by E. Davis, ,18-21, , 
0:37.0,Shooting foul by M. Porter (drawn by G. Niang), ,18-21, , 
0:37.0,G. Niang makes free throw 1 of 2,+1,19-21, , 
