time,away_description,away_change,score,home_change,home_description
11:44.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),+3,3-0, , 
11:23.0, , ,3-2,+2,N. Vučević makes 2-pt hook shot from 7 ft (assist by M. Fultz)
11:11.0,Shooting foul by E. Fournier (drawn by G. Antetokounmpo), ,3-2, , 
11:11.0,G. Antetokounmpo makes free throw 1 of 2,+1,4-2, , 
11:11.0,G. Antetokounmpo misses free throw 2 of 2, ,4-2, , 
11:08.0, , ,4-2, ,Defensive rebound by N. Vučević
10:57.0, , ,4-2, ,M. Fultz misses 3-pt jump shot from 25 ft
10:54.0,Defensive rebound by W. Matthews, ,4-2, , 
10:47.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),+3,7-2, , 
10:31.0, , ,7-2, ,A. Gordon misses 2-pt jump shot from 18 ft (block by G. Antetokounmpo)
10:28.0,Defensive rebound by W. Matthews, ,7-2, , 
10:22.0,Turnover by E. Bledsoe (bad pass; steal by M. Fultz), ,7-2, , 
10:22.0,Violation by Team (kicked ball), ,7-2, , 
10:06.0, , ,7-5,+3,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević)
9:53.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),+3,10-5, , 
9:36.0, , ,10-5, ,Turnover by E. Fournier (bad pass)
9:21.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft, ,10-5, , 
9:19.0, , ,10-5, ,Defensive rebound by M. Fultz
9:15.0, , ,10-5, ,N. Vučević misses 3-pt jump shot from 26 ft
9:12.0,Defensive rebound by B. Lopez, ,10-5, , 
9:02.0,Personal foul by A. Gordon (drawn by G. Antetokounmpo), ,10-5, , 
8:48.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft, ,10-5, , 
8:46.0, , ,10-5, ,Defensive rebound by Team
8:32.0, , ,10-7,+2,M. Fultz makes 2-pt jump shot from 15 ft (assist by A. Gordon)
8:20.0,K. Middleton makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),+2,12-7, , 
8:00.0, , ,12-10,+3,E. Fournier makes 3-pt jump shot from 26 ft (assist by A. Gordon)
7:49.0,W. Matthews makes 3-pt jump shot from 26 ft,+3,15-10, , 
